*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
          580            4  2.35309e+10     0.177006    0.0294344     0.573517
          590          0.1  5.81026e+08     0.242081     0.049003     0.700662
          590            1  5.81026e+09     0.202837    0.0372237     0.636602
          590            2  1.16205e+10     0.191347    0.0340237     0.614539
          590            3  1.74308e+10     0.184636    0.0322095     0.600906
          590            4  2.32411e+10     0.179878    0.0309476     0.590917
          600          0.1  5.74013e+08     0.254871    0.0516871     0.714365
          600            1  5.74013e+09     0.212589    0.0393121     0.652033
          600            2  1.14803e+10     0.200303    0.0359516     0.630449
          600            3  1.72204e+10     0.193144    0.0340461     0.617084
          600            4  2.29605e+10     0.188074    0.0327207     0.607278
          610          0.1  5.67221e+08      0.26078    0.0540479     0.728069
          610            1  5.67221e+09     0.217917      0.04124     0.667352
          610            2  1.13444e+10     0.205437    0.0377528     0.646227
          610            3  1.70166e+10     0.198158    0.0357733     0.633118
          610            4  2.26888e+10     0.192999    0.0343956     0.623489
          620          0.1  5.60638e+08     0.268121    0.0566356     0.741194
          620            1  5.60638e+09     0.224364     0.043319     0.682121
          620            2  1.12128e+10     0.211592    0.0396874     0.661472
          620            3  1.68191e+10     0.204136    0.0376245     0.648634
          620            4  2.24255e+10     0.198849     0.036188     0.639192
          630          0.1  5.54255e+08     0.273368    0.0589669     0.753639
          630            1  5.54255e+09     0.229262    0.0452531     0.696246
          630            2  1.10851e+10     0.216353    0.0415026     0.676094
          630            3  1.66277e+10     0.208809    0.0393701     0.663542
          630            4  2.21702e+10     0.203456     0.037884     0.654299
          640          0.1  5.48063e+08     0.276249    0.0612578     0.765793
          640            1  5.48063e+09     0.232737    0.0471865     0.710045
          640            2  1.09613e+10     0.219913     0.043325     0.690391
          640            3  1.64419e+10     0.212402    0.0411267     0.678129
          640            4  2.19225e+10     0.207064    0.0395936     0.669088
          650          0.1  5.42052e+08     0.280335    0.0637173     0.777501
          650            1  5.42052e+09     0.236986    0.0492334     0.723387
          650            2   1.0841e+10     0.224152    0.0452486     0.704258
          650            3  1.62615e+10     0.216628    0.0429796     0.692317
          650            4  2.16821e+10     0.211279    0.0413972     0.683508
          660          0.1  5.36214e+08     0.298318    0.0670349     0.787478
          660            1  5.36214e+09     0.250429    0.0517604     0.735199
          660            2  1.07243e+10     0.236402    0.0475714     0.716646
          660            3  1.60864e+10     0.228209    0.0451886     0.705049
          660            4  2.14485e+10       0.2224    0.0435279     0.696489
          670          0.1  5.30541e+08      0.30287    0.0696655     0.798131
          670            1  5.30541e+09      0.25515    0.0539432     0.747475
          670            2  1.06108e+10     0.241095    0.0496204     0.729433
          670            3  1.59162e+10     0.232872    0.0471595     0.718142
          670            4  2.12216e+10     0.227034    0.0454438       0.7098
          680          0.1  5.25026e+08     0.307698     0.072149     0.807995
          680            1  5.25026e+09     0.259902    0.0560322        0.759
          680            2  1.05005e+10     0.245772    0.0515893     0.741482
          680            3  1.57508e+10     0.237493    0.0490577     0.730504
          680            4  2.10011e+10     0.231611    0.0472918     0.722388
          690          0.1  5.19663e+08      0.31352    0.0748684     0.817579
          690            1  5.19663e+09     0.265395    0.0582903     0.770203
          690            2  1.03933e+10     0.251121    0.0537099     0.753198
          690            3  1.55899e+10     0.242747    0.0510978     0.742527
          690            4  2.07865e+10     0.236793    0.0492748     0.734631
          700          0.1  5.14444e+08     0.317725    0.0775511     0.826859
          700            1  5.14444e+09     0.269852    0.0605491     0.781061
          700            2  1.02889e+10     0.255579     0.055838      0.76456
          700            3  1.54333e+10     0.247189    0.0531483     0.754188
          700            4  2.05778e+10     0.241217      0.05127     0.746506
          800          0.1  4.69001e+08     0.381117     0.106943     0.896284
          800            1  4.69001e+09     0.328899    0.0852092     0.864932
          800            2  9.38002e+09      0.31296    0.0790897     0.853279
          800            3    1.407e+10     0.303531     0.075578     0.845862
          800            4    1.876e+10      0.29678    0.0731162     0.840325
          900          0.1  4.32949e+08     0.453596     0.140942     0.937848
          900            1  4.32949e+09      0.39511     0.113796     0.917046
          900            2  8.65898e+09      0.37717     0.106109     0.909155
          900            3  1.29885e+10     0.366519      0.10167     0.904071
          900            4   1.7318e+10     0.358851    0.0985495     0.900255
         1000          0.1  4.03466e+08      0.50084     0.174636     0.962989
         1000            1  4.03466e+09     0.443546     0.143166     0.949479
         1000            2  8.06932e+09      0.42585     0.134184     0.944239
         1000            3   1.2104e+10     0.415135     0.128944     0.940838
         1000            4  1.61386e+10     0.407344     0.125251     0.938282
         1100          0.1  3.78774e+08     0.490112     0.198434     0.978168
         1100            1  3.78774e+09      0.44714     0.166924     0.969548
         1100            2  7.57549e+09     0.432878     0.157673     0.966199
         1100            3  1.13632e+10      0.42439     0.152255     0.963977
         1100            4   1.5151e+10       0.4182     0.148376     0.962269
         1200          0.1    3.577e+08     0.538819     0.233684     0.986679
         1200            1    3.577e+09     0.494956     0.197752     0.981125
         1200            2    7.154e+09     0.480603     0.187538     0.978954
         1200            3   1.0731e+10     0.472062     0.181417      0.97748
         1200            4   1.4308e+10     0.465723     0.177002     0.976347
         1300          0.1  3.39436e+08     0.605354     0.276532     0.991631
         1300            1  3.39436e+09     0.555703     0.234353      0.98813
         1300            2  6.78872e+09     0.541036     0.222487     0.986662
         1300            3  1.01831e+10     0.532077     0.215236     0.985667
         1300            4  1.35774e+10     0.525215     0.210021     0.984912
         1400          0.1  3.23409e+08       0.4676      0.25708     0.995115
         1400            1  3.23409e+09     0.446812     0.226834     0.993077
         1400            2  6.46817e+09     0.440129     0.217903     0.992175
         1400            3  9.70226e+09     0.435912     0.212323     0.991563
         1400            4  1.29363e+10     0.432637     0.208287       0.9911
         1500          0.1  3.09198e+08     0.610338     0.320385     0.996718
         1500            1  3.09198e+09     0.553779     0.281503     0.995396
         1500            2  6.18397e+09     0.545697     0.268492     0.994726
