Pressure (atm),Temperature (K),B1_Frequencies_1_P0->P1,B1_Energy_1_P0->P1,P1_Energy_1_P0->P1,colrel_Epsilons_P0->P1,B0_SymmetryFactor_1_P0->P1,W0_Frequencies_1_P0->P1,W0_Energy_1_P0->P1,colrel_PowerOne_P0->P1,colrel_FactorOne_P0->P1,P1_SymmetryFactor_1_P0->P1,P0_SymmetryFactor_1_P0->P1,W0_SymmetryFactor_1_P0->P1,B1_SymmetryFactor_1_P0->P1,P1_Frequencies_1_P0->P1,B0_Frequencies_1_P0->P1,P0_Frequencies_1_P0->P1,P0_Energy_1_P0->P1,B0_Energy_1_P0->P1,colrel_Sigmas_P0->P1
1.0,2600.0,-2.5082319115861202,-0.07523236211508513,0.0,-5.986743314963621e-07,-0.7089640401973167,1.9572536821711966e-06,-6.828874334783416e-07,-1.0938005526488902e-06,-3.599759190698092e-06,0.0,1.000000981012987,3.3202539844365375e-07,-0.30803481059589616,0.0,-2.817429443609916,3.308147797443207,0.19354543963286913,-0.11930468847191833,-1.5493913445049473e-06
1.0,2700.0,-2.443863153234345,-0.06924231757801429,0.0,-1.0803341743168483e-06,-0.7232631617811901,6.3379132762037845e-06,7.448145353503992e-07,-2.4018329544880963e-06,-9.152743596243772e-06,0.0,1.0000016636599443,1.5446967665396035e-06,-0.293352852414244,0.0,-2.9236411331605665,3.3844975993619792,0.1863778632161038,-0.11803158823647658,-3.2658457330744075e-06
1.0,2800.0,-2.3807856026220824,-0.06375871155459223,0.0,-1.5685778189044852e-06,-0.7368623993111723,1.095057909423805e-05,2.295496143588595e-06,-3.7686807678519235e-06,-1.496837229445815e-05,0.0,1.000002394961858,2.825271542529406e-06,-0.27937421692531667,0.0,-3.0257098792505923,3.4569546502931083,0.17972236076415282,-0.11676896787012166,-5.037850701855453e-06
1.0,2900.0,-2.3190991578834037,-0.05872431117915233,0.0,-2.0596657992773496e-06,-0.7498078087234599,1.574510854935827e-05,3.947686796953728e-06,-5.181998456414476e-06,-2.0986089233852358e-05,0.0,1.000003165601292,4.159615322979139e-06,-0.2660541117304181,0.0,-3.1238066005832037,3.5257926942436963,0.17352595398484588,-0.1155206192905048,-6.849757704749977e-06
1.0,3000.0,-2.2588705121018733,-0.05408981849484785,0.0,-2.5506180010569216e-06,-0.7621420608074623,2.0678498548434738e-05,5.682592986043685e-06,-6.630987471167775e-06,-2.7154443994182885e-05,0.0,1.0000039675342116,5.5355451903028325e-06,-0.25335083269554654,0.0,-3.218103421594396,3.5912626032286092,0.16774272850175692,-0.11428953714873358,-8.68844097224961e-06
2.0,200.0,-1.5945804420334173,-1.2080079189901225,0.0,0.0013092223994866728,-0.2966232243618376,-0.020573855286008455,-0.003918585206521507,-0.003126663807211259,0.007778402125595851,0.0,0.9999998252230922,-0.005558476588219153,-0.7117936370340722,0.0,0.008201975405918814,0.001499030487302555,2.5161123240207597,-1.3971502074468822,0.005299935400164281
2.0,210.0,-1.6006065840778279,-1.203017811554308,0.0,0.0011299134429152474,-0.284846022021246,-0.018686235606017308,-0.003522431417284092,-0.002563587462030001,0.00702097792932923,0.0,1.0000028891511341,-0.005031055188924118,-0.7236677753752161,0.0,-0.018652497070403725,0.003957429303077036,2.3962926608038275,-1.2792324574126033,0.0047717876088253204
2.0,220.0,-1.661050972342344,-1.1944171962066628,0.0,0.0010163241890481685,-0.27440725278137595,-0.01701055569891479,-0.0032093444641506977,-0.002007444468208708,0.0064591034844413645,0.0,1.0000114496256822,-0.0045771557180555094,-0.7346651312997744,0.0,-0.005343137493727735,0.0041225881873249975,2.2873732315375013,-1.1755325518748398,0.004374008217672131
2.0,230.0,-1.7191541508040968,-1.1842253561835585,0.0,0.0009226836077626686,-0.26513358574047585,-0.01548083195381183,-0.002931463946306265,-0.001535034652360678,0.005940848331163639,0.0,1.0000155444660401,-0.004167761469970025,-0.7444635873380456,0.0,0.007113667045998415,0.004994102376155253,2.187925101029216,-1.0829026161650324,0.004017641849309385
2.0,240.0,-1.7639150646876232,-1.1730549317626695,0.0,0.0008337514142971325,-0.2568140324648859,-0.014082602947335475,-0.0026749250459534375,-0.0011556842313000394,0.005434274796801218,0.0,1.0000145809280376,-0.003794555545094254,-0.7531772036380102,0.0,0.010872105203848318,0.006955767395646031,2.096762461488957,-0.9996367239246352,0.003678606251260871
2.0,250.0,-1.7980454009383358,-1.1610616070555952,0.0,0.0007463579141538907,-0.24929724085150917,-0.01281312418709857,-0.002437335618993507,-0.0008566935089156024,0.004944795714381868,0.0,1.0000104473310885,-0.003455318738861863,-0.7609805068426823,0.0,0.007910606604393536,0.009755414975288665,2.01289107240136,-0.9246006512547524,0.0033551182586873582
2.0,260.0,-1.8265736291798624,-1.1482915137832157,0.0,0.0006614693122042264,-0.2424902305789367,-0.011668907979437464,-0.002219191281517891,-0.0006210107470725733,0.00448458504595951,0.0,1.000005114582321,-0.0031488289928822398,-0.7680105208727716,0.0,0.0017965488944722623,0.01312424092564337,1.9354701967297003,-0.8568999732246697,0.0030510802543852683
2.0,270.0,-1.8534260441115689,-1.1347922320122907,0.0,0.0005809481177178764,-0.23633721471385166,-0.010643202032032601,-0.002020955862824115,-0.0004333642802235842,0.00406285715260145,0.0,0.9999999798076358,-0.002873414196591666,-0.7743580054236743,0.0,-0.004746474373011802,0.016915062793221938,1.8637836971220867,-0.7957603425366351,0.002770232075170988
2.0,280.0,-1.8808795236943665,-1.1206363989958061,0.0,0.000506372501691121,-0.2308011320852444,-0.009726614089702946,-0.0018423371066090821,-0.0002817897373335181,0.0036840318527037704,0.0,0.9999958316869996,-0.0026267971427421663,-0.7800809778374054,0.0,-0.010201178488428154,0.02109108512884823,1.797217626916398,-0.7404877370379117,0.00251458864512644
2.0,290.0,-1.909890999757548,-1.1059170852176845,0.0,0.0004387236094897401,-0.2258519861742388,-0.008908375909580445,-0.0016823284012014931,-0.0001574785132983084,0.0033485025328869613,0.0,0.9999929955332207,-0.0024063122607747007,-0.7852190950980046,0.0,-0.013998291981401989,0.025683080199511696,1.7352425805961365,-0.6904562919804828,0.0022844384516295994
2.0,300.0,-1.940573896626403,-1.0907371459073023,0.0,0.00037840909416409727,-0.22146083611371936,-0.008177432917253152,-0.001539452216292099,-5.4141696133611735e-05,0.003053965701114317,0.0,0.9999914960833742,-0.002209161952830895,-0.7898037019712987,0.0,-0.01616257145707457,0.030751714253404314,1.677399619380347,-0.6451039459553847,0.0020787957570457655
2.0,310.0,-1.97259227520997,-1.07519990851649,0.0,0.000325392332197645,-0.2175974286404292,-0.007523181494593311,-0.0014120018129915566,3.2656845565290516e-05,0.0027966083817792015,0.0,0.9999911882054371,-0.0020326130209273358,-0.7938635545730662,0.0,-0.017025004732049053,0.036362645485513115,1.623288933297718,-0.6039291563957737,0.0018958888036562393
2.0,320.0,-2.005429799650393,-1.059402884990741,0.0,0.0002793333478943775,-0.21422983511057794,-0.0069358886677655385,-0.0012982230219407173,0.0001060528149938815,0.0025719784057364257,0.0,0.9999918479821168,-0.001874119615496574,-0.7974274742110368,0.0,-0.0170291228700643,0.042572863215307545,1.572560628744684,-0.566486899985957,0.0017335518024515536
2.0,330.0,-2.038551242208278,-1.0434342578361646,0.0,0.00023970809125086222,-0.21132501711185525,-0.00640688023659693,-0.001196432004199108,0.0001682951415217298,0.002375552603751744,0.0,0.999993230401792,-0.001731386185617754,-0.8005251554344198,0.0,-0.01661661089514011,0.049424804749025504,1.5249071865370385,-0.5323838794759135,0.0015894998430335129
2.0,340.0,-2.071487123407007,-1.0273714002167411,0.0,0.0002058984446330642,-0.20884969555445745,-0.005928578799766142,-0.0011050816988607264,0.00022103881043675778,0.0022030712556489647,0.0,0.9999951026546592,-0.0016023886913406928,-0.803187014514752,0.0,-0.016168946374148004,0.0569451610721651,1.4800572458117969,-0.5012733106824101,0.0014615037845210899
2.0,350.0,-2.1038688869492135,-1.0112807141982942,0.0,0.0001772552745717482,-0.20677120042541497,-0.0054944537630016955,-0.0010227921011285441,0.00026554465966540524,0.00205070951676447,0.0,0.9999972610255873,-0.001485369755419729,-0.8054436358053457,0.0,-0.01598467008185252,0.06514616464605753,1.4377704491456214,-0.47284967624868224,0.00134749063096251
2.0,360.0,-2.135434955882335,-0.9952182365633123,0.0,0.0001531398676121812,-0.20505816066287227,-0.005098925919784216,-0.0009483571789635052,0.00030281205046351234,0.0019151431333893796,0.0,0.999999537447405,-0.0013788192500357687,-0.8073251308237852,0.0,-0.016277328247432526,0.07402795616977541,1.3978331434108726,-0.4468437242989178,0.0012455926755891398
2.0,370.0,-2.166021371474292,-0.979230633085843,0.0,0.0001329492726534173,-0.2036809943382955,-0.004737253775977868,-0.0008807379091433515,0.0003336650524614573,0.0017935501429276579,0.0,1.0000017999535806,-0.0012814480275623414,-0.8088605671172063,0.0,-0.017184114057813466,0.08358121619018656,1.360054775310826,-0.42301787460986,0.0011541635637897412
2.0,380.0,-2.1955456137129574,-0.9633563393737709,0.0,0.00011613024920677703,-0.2026122095727369,-0.004405417830531968,-0.0008190479296237658,0.00035880737996560867,0.0016835769690498603,0.0,1.0000039498341593,-0.0011921596184808472,-0.8100775298888173,0.0,-0.01877901596477871,0.09378963538195496,1.3242648543159863,-0.4011621055676987,0.00107177431688851
2.0,390.0,-2.2239886497452583,-0.9476267045139162,0.0,0.00010218547741071115,-0.20182654769562336,-0.0041000117224573645,-0.000762536007855524,0.00037885682798846366,0.0015832873180187791,0.0,1.0000059172651303,-0.0011100227037818009,-0.8110018277703762,0.0,-0.021086886404306285,0.10463203447384042,1.2903103816846118,-0.3810903354967563,0.0009971981977235595
2.0,400.0,-2.251377934374248,-0.9320670593099121,0.0,9.067472772764238e-05,-0.20130100555333527,-0.0038181445255280164,-0.0007105678904635116,0.00039436655782497745,0.001491105237253687,0.0,1.0000076564757139,-0.001034245840674422,-0.8116573288100887,0.0,-0.02409653270081897,0.11608408003605694,1.2580536643832079,-0.36263727629759235,0.000929390206143057
2.0,410.0,-2.277772644937635,-0.916697672452869,0.0,8.121290969299073e-05,-0.2010147716042566,-0.0035573556756839596,-0.0006626089959785078,0.00040583813821883514,0.0014057589557745632,0.0,1.0000091410549905,-0.0009641550864666229,-0.812065902680618,0.0,-0.02777196987729197,0.1281196131194837,1.2273704484593984,-0.34565571866103795,0.000867464815152536
2.0,420.0,-2.3032515834903533,-0.9015345829882159,0.0,7.346632531505941e-05,-0.20094910501413868,-0.003315542421444349,-0.000618208697407532,0.0004137295486893678,0.0013262290505256708,0.0,1.0000103597058594,-0.0008991746680217118,-0.8122474432969677,0.0,-0.032061579210471015,0.1407116398989895,1.1981483188074769,-0.33001420046987306,0.0008106740834483266
2.0,430.0,-2.3279037109487604,-0.8865903116059186,0.0,6.714801743245284e-05,-0.20108718078297105,-0.0030908988531131924,-0.0005769864968804204,0.0004184601979944847,0.0012517025576497883,0.0,1.000011312575108,-0.0008388105665219327,-0.8122199482539799,0.0,-0.036905243665565024,0.1538330437724476,1.1702853220817557,-0.3155950089932727,0.0007583873125323746
2.0,440.0,-2.351821045303584,-0.8718744605800781,0.0,6.201279301805209e-05,-0.20141391814940626,-0.002881865195784192,-0.0005386201311605224,0.00042041424285407336,0.0011815334918899025,0.0,1.0000120081837958,-0.0007826367480645948,-0.8119996353366519,0.0,-0.042239688989488135,0.16745707716541164,1.1436887773355082,-0.3022924701629235,0.0007100728017705069
2.0,450.0,-2.3750935632428076,-0.8573942153073524,0.0,5.7852285070583094e-05,-0.2019158046021444,-0.0026870859514576202,-0.0005028355009366644,0.00041994298996201435,0.0011152095812347717,0.0,1.0000124609251138,-0.0007302837154125789,-0.811601080525663,0.0,-0.04800231740020088,0.18155768472933537,1.1182742452328944,-0.2900114827015169,0.0006652818781291861
2.0,460.0,-2.3978057303573714,-0.843154761092133,0.0,5.4490268905692095e-05,-0.20258072389025888,-0.0025053755251334083,-0.0004693982449798815,0.0004173668418361125,0.0010523246839977886,0.0,1.0000126890691867,-0.0006814290496141468,-0.8110373657780641,0.0,-0.05413382389262858,0.19610970116890394,1.0939646317325271,-0.27866626000430994,0.00062363515769716
2.0,470.0,-2.420034311707775,-0.8291596282059136,0.0,5.1778349703606043e-05,-0.20339779340361114,-0.002335690093611916,-0.00043810675342703637,0.0004129770440505314,0.0009925562094628539,0.0,1.0000127132041947,-0.0006357896298098181,-0.810320228146731,0.0,-0.06057986040904612,0.21108895843174058,1.0706894062311993,-0.2681792477939595,0.000584810877503051
2.0,480.0,-2.4418471593108033,-0.8154109769867316,0.0,4.9592073478867775e-05,-0.20435721405721982,-0.002177104629321841,-0.0004087864137561495,0.00040703736669350045,0.000935646831412399,0.0,1.0000125550430397,-0.000593115251606926,-0.8094602044514523,0.0,-0.06729197658770773,0.22647232932072378,1.0483839174834215,-0.2584801903311182,0.0005485350808535136
2.0,490.0,-2.4633027231317213,-0.8019098332430669,0.0,4.782747260297632e-05,-0.20545013421008887,-0.0020287941494082857,-0.000381284896439179,0.00039978577873907035,0.000881389815491107,0.0,1.0000122365299753,-0.0005531834007726555,-0.8084667677687676,0.0,-0.07422802658916056,0.24223772808101351,1.0269887933312472,-0.24950532221213828,0.000514573422483347
2.0,500.0,-2.484450080490982,-0.7886562827110899,0.0,4.639803207085148e-05,-0.20666852803918215,-0.0018900184090403142,-0.00035546830736640685,0.0003914361319465762,0.0008296173448275324,0.0,1.0000117791891534,-0.0005157949750741567,-0.8073484535486534,0.0,-0.08135219438028315,0.2583640832151813,1.006449412510201,-0.24119666647581064,0.00048272436502421986
2.0,510.0,-2.50532932206991,-0.7756496319027387,0.0,4.523204853722932e-05,-0.20800508805233195,-0.0017601093910999642,-0.00033121805648501094,0.0003821798487656197,0.0007801913045122979,0.0,1.0000112036653517,-0.0004807707804828597,-0.8061129742865489,0.0,-0.08863475704014763,0.27483129359280173,0.9867154386359749,-0.23350142288982823,0.0004528135553468909
2.0,520.0,-2.525972169673116,-0.7628885414278863,0.0,4.427034706314978e-05,-0.2094531309615961,-0.0016384610599393097,-0.00030842831414524624,0.000372187598648392,0.0007329960633157316,0.0,1.0000105294151933,-0.0004479486575918655,-0.8047673224675005,0.0,-0.09605167787542426,0.29162017568967386,0.9677404079979722,-0.2263714329416442,0.0004246891918054035
2.0,530.0,-2.5464027314794366,-0.750371136792622,0.0,4.34643179640318e-05,-0.21100651587362573,-0.0015245209449096498,-0.0002870039470614689,0.000361610944112648,0.0006879328643780063,0.0,1.0000097745145429,-0.0004171811196765108,-0.8033178620324857,0.0,-0.10358409833358657,0.3087124073483613,0.9494813640493743,-0.21976271027695266,0.00039821821745728665
2.0,540.0,-2.5666383251797127,-0.738095100762654,0.0,4.277423641320573e-05,-0.21265957362682217,-0.001417783201239397,-0.000266858843965076,0.0003505839386853167,0.0006449155025933092,0.0,1.0000089555542224,-0.00038833340549112623,-0.8017704089593046,0.0,-0.11121777942293445,0.32609047163811855,0.9318985325367316,-0.2136350271735789,0.00037328319774340577
2.0,550.0,-2.5866903189053,-0.726057750621103,0.0,4.216782936971519e-05,-0.21440704607215558,-0.0013177828634399274,-0.00024791455677845674,0.0003392246615370545,0.0006038670239725243,0.0,1.0000080876017068,-0.00036128186798557987,-0.8001303017529544,0.0,-0.11894252897404849,0.34373760307098,0.9149550320932408,-0.20795154916707553,0.00034977976271593743
2.0,560.0,-2.606564955009006,-0.7142561030245143,0.0,4.161905720198403e-05,-0.2162440341229555,-0.0012240910617586165,-0.0002300991965424972,0.0003276366770273089,0.0005647172314088472,0.0,1.0000071842110867,-0.0003359126350763729,-0.798402462743097,0.0,-0.12675163996472202,0.36163773748710953,0.8986166158595338,-0.20267851120877525,0.0003276145131763451
2.0,570.0,-2.6262641333487267,-0.7026869286499882,0.0,4.110708057456597e-05,-0.21816595346536075,-0.0011363110172011458,-0.0002133465345796058,0.00031591041085304796,0.0005274008225589868,0.0,1.0000062574673898,-0.00031212049086669504,-0.7965914511194501,0.0,-0.13464135667676605,0.3797754662637823,0.8828514403187158,-0.1977849297825983,0.00030670330688543945
2.0,580.0,-2.6457861394406987,-0.6913467984113443,0.0,4.06153864421832e-05,-0.2201684969088629,-0.0010540746670566173,-0.00019759526871789508,0.00030412443768094207,0.000491856019826354,0.0,1.0000053180544504,-0.0002898079357016311,-0.7947015086225456,0.0,-0.14261037912613542,0.39813599505540526,0.8676298580586738,-0.19324234627192574,0.00028696985541029206
2.0,590.0,-2.66512630929192,-0.6802321226865435,0.0,4.013105016561951e-05,-0.22224760245408834,-0.000977039802203244,-0.00018278842210057476,0.00029234667788115125,0.00045802358061218946,0.0,1.0000043753380383,-0.00026888439155026844,-0.7927365987639768,0.0,-0.15065941155548526,0.41670510698001567,0.8529242316206711,-0.18902459758448314,0.00026834457436927784
2.0,600.0,-2.684277627388599,-0.6693391847278127,0.0,3.964411372161856e-05,-0.22439942625496584,-0.000904887621048939,-0.0001688728484068424,0.00028063550322302597,0.00042584609899214154,0.0,1.00000343745793,-0.0002492655257575976,-0.7907004403891597,0.0,-0.15879075742663218,0.43546912998732795,0.8387087659723186,-0.18510761063807452,0.0002507636400686073
2.0,610.0,-2.703231257616422,-0.6586641692078532,0.0,3.914706267111391e-05,-0.22662031974976665,-0.0008373206238593859,-0.00015579882244356878,0.00026904075315287797,0.0003952675286116271,0.0,1.0000025114242213,-0.00023087267148895298,-0.7885965363252636,0.0,-0.16700796099631784,0.4544149080419418,0.8249593574661344,-0.18146921780510486,0.00023416821404526332
2.0,620.0,-2.7219770091455047,-0.64820318668011,0.0,3.863438695844819e-05,-0.22890681032715593,-0.0007740607863473899,-0.00014351969923008084,0.0002576046645988376,0.00036623287161702516,0.0,1.000001603214398,-0.0002136323274358232,-0.7864281977832978,0.0,-0.17531549396021584,0.4735297757084306,0.8116534574211218,-0.17808899082709276,0.0002185038040882217
2.0,630.0,-2.740503740787106,-0.637952294589936,0.0,3.8102212741058035e-05,-0.23125558497768614,-0.0007148479634800237,-0.00013199162806296926,0.00024636271919743123,0.0003386879904900226,0.0,1.0000007178686794,-0.00019747572276045174,-0.7841985651102541,0.0,-0.18371848461663476,0.4928015357147902,0.7987699487014712,-0.17494809105645814,0.0002037197361266396
2.0,640.0,-2.758799708222978,-0.6279075153599083,0.0,3.7547994309389745e-05,-0.2336634764573276,-0.0006594384841062665,-0.00012117331075923074,0.0002353444124741343,0.00031257950927550106,0.0,0.9999998595818904,-0.00018233843598996184,-0.7819106254173196,0.0,-0.192222486384312,0.5122184390841741,0.7862890338699321,-0.1720291341737377,0.00018976871615105053
2.0,650.0,-2.776852858978767,-0.6180648519810236,0.0,3.697025677173129e-05,-0.23612745155753373,-0.0006076039047039621,-0.00011102579545550163,0.0002245739498950315,0.0002878547783449422,0.0,0.9999990317906928,-0.00016816005876018592,-0.7795672275449508,0.0,-0.20083328219351657,0.5317691674526631,0.7741921336685883,-0.1693160677737362,0.00017660646524523044
2.0,660.0,-2.7946510801807074,-0.6084203014675812,0.0,3.636838157263371e-05,-0.23864460113622854,-0.0005591298966832704,-0.00010151229908914587,0.00021407087489269772,0.00026446188289538984,0.0,0.9999982372554636,-0.00015488389706254778,-0.7771710947658685,0.0,-0.20955672116889407,0.5514428172265362,0.7624617947310953,-0.16679406042189576,0.00016419141400080236
2.0,670.0,-2.81218240409143,-0.5989698664737915,0.0,3.5742428111168536e-05,-0.24121213161645214,-0.0005138152465798613,-9.259805308625047e-05,0.00020385063400197933,0.00024234968016143715,0.0,0.9999974781364174,-0.00014245670405044542,-0.7747248355731075,0.0,-0.21839858406993373,0.5712288852716036,0.7510816055613819,-0.16444940095879884,0.00015248444519081787
2.0,680.0,-2.829435176235148,-0.5897095653216083,0.0,3.509298575050476e-05,-0.24382735770484562,-0.0004714709523769489,-8.425016789970566e-05,0.00019392508415946437,0.0002214678540665542,0.0,0.9999967560638279,-0.00013082843958462948,-0.772230952852102,0.0,-0.22736447410114055,0.5911172558666603,0.7400361199274486,-0.16226940698146958,0.00014144867569653073
2.0,690.0,-2.846398190645762,-0.5806354406497867,0.0,3.4421051385447365e-05,-0.2464876961213457,-0.00043191940231310087,-7.643751293255515e-05,0.0001843029470554817,0.00020176697896980318,0.0,0.9999960722023784,-0.00011995205259633567,-0.7696918516932005,0.0,-0.23645972991232692,0.6110981886911073,0.7293107869176618,-0.16024234155930553,0.00013104927040275772
2.0,700.0,-2.86306079644147,-0.5717435668618773,0.0,3.3727928479726985e-05,-0.24919066016509087,-0.00039499362502291245,-6.913060909226942e-05,0.0001749902152050722,0.0001831985864395549,0.0,0.9999954273097917,-0.00010978328306681106,-0.7671098460635941,0.0,-0.24568935785322077,0.6311623076520959,0.7188918869930297,-0.1583573373535669,0.00012125328217309491
2.0,800.0,-3.011327391485467,-0.49201809414879577,0.0,2.60091663005812e-05,-0.2780785982532286,-0.00013979591661947196,-1.840122455359885e-05,9.88652206367804e-05,4.993623304832312e-05,0.0,0.9999910894117869,-3.894972053951347e-05,-0.7393834204968881,0.0,-0.3461733104552493,0.8345567180130405,0.6290288230069447,-0.1454292952015971,5.034863016776068e-05
2.0,900.0,-3.123203066184728,-0.426592598351339,0.0,1.8013330737913058e-05,-0.30907671191358743,-2.1477694406563973e-05,4.855543328487943e-06,4.9942022309958565e-05,-1.4594789436137682e-05,0.0,0.9999899532666057,-5.40710702731398e-06,-0.7093863208062309,0.0,-0.46240997136344847,1.038301235091055,0.5591355604013912,-0.139159888417846,1.3738447800578051e-05
2.0,1000.0,-3.1989935394936806,-0.3725171171455283,0.0,1.0847130250129943e-05,-0.34083055484892677,2.4461314413661046e-05,1.3164148434279136e-05,2.0771919545967008e-05,-3.8860346477504684e-05,0.0,0.9999908435104519,8.161803354504471e-06,-0.678422444306582,0.0,-0.5930514988089728,1.2376500505342267,0.5032213120134135,-0.13610251655530936,-3.138377886666628e-06
2.0,1100.0,-3.2425633594896484,-0.32745475885370073,0.0,4.95658704447482e-06,-0.3724430974502288,3.348923112638475e-05,1.3729660553443182e-05,4.6803688264082634e-06,-4.110546327646353e-05,0.0,0.9999927775806681,1.137034473965053e-05,-0.6473849691258007,0.0,-0.7349672054623207,1.4297375353539705,0.45747360718683083,-0.13455548225244804,-9.012155195551253e-06
2.0,1200.0,-3.2590641594438896,-0.2895842536026354,0.0,4.023296456945036e-07,-0.4033434907249429,2.507939271643541e-05,1.0639937339122514e-05,-3.192607174233868e-06,-3.243291239101085e-05,0.0,0.9999950984556243,9.550463881277422e-06,-0.6168639250316829,0.0,-0.8846321781227802,1.6129922826825187,0.41935075054073495,-0.13366800540424853,-9.061734033291247e-06
2.0,1300.0,-3.253674371168707,-0.25749227577166095,0.0,-2.9299403640617605e-06,-0.43318669970847834,9.832471720358784e-06,6.1738791082838165e-06,-6.12180919492762e-06,-1.9356304760331326e-05,0.0,0.9999974125971792,5.638702448869141e-06,-0.5872320822369895,0.0,-1.0388239473070078,1.7866984607937921,0.3870930989560796,-0.13301604575637196,-6.320221147288566e-06
2.0,1400.0,-3.231041017938771,-0.23008001705184725,0.0,-5.215234088057411e-06,-0.4617802649204938,-6.600539876046491e-06,1.5668534143979439e-06,-6.232383419363031e-06,-5.5595647998593005e-06,0.0,0.9999995051945181,1.223835123078684e-06,-0.5587107181753603,0.0,-1.1948742418564506,1.950686746125496,0.3594437702813156,-0.13239368796810272,-2.533732459541803e-06
2.0,1500.0,-3.1951019454268654,-0.20648880688760435,0.0,-6.63511730734207e-06,-0.48903280631649815,-2.1338107544689467e-05,-2.544801303887258e-06,-4.8714117838423376e-06,6.978093026975028e-06,0.0,1.0000012734571202,-2.866298854052775e-06,-0.5314177409323766,0.0,-1.3506988983704327,2.105124750539794,0.33548105990855387,-0.13170756294606642,1.3198411181123802e-06
2.0,1600.0,-3.1490884210296075,-0.18604305141738642,0.0,-7.355057100491772e-06,-0.5149186493880049,-3.3045029587363856e-05,-5.866009673896183e-06,-2.875532715164456e-06,1.7286846512267415e-05,0.0,1.0000026813296625,-6.233089354689516e-06,-0.5054018408215797,0.0,-1.5047355162962073,2.2503783573442497,0.31451369783297467,-0.13092222228773218,4.719047107004364e-06
2.0,1700.0,-3.0956014096344933,-0.16820714630481698,0.0,-7.517028148663874e-06,-0.5394538699497367,-4.124049248580031e-05,-8.293320309330275e-06,-7.517839783705857e-07,2.4983482432084205e-05,0.0,1.0000037306524574,-8.71808070910879e-06,-0.48066626651881095,0.0,-1.6558532346964872,2.386921584465141,0.29601307271316524,-0.13003143589146005,7.411643411317689e-06
2.0,1800.0,-3.036709335007739,-0.15255310986546047,0.0,-7.239014661187565e-06,-0.5626802231947228,-4.5904341844896844e-05,-9.827966480259672e-06,1.2035394186777945e-06,3.0016645527483893e-05,0.0,1.0000044434356385,-1.0294521548914902e-05,-0.45718517593150465,0.0,-1.803263182105638,2.515278916945987,0.27956804767981275,-0.12904298948795315,9.30207177189745e-06
2.0,1900.0,-2.97404386965595,-0.13873625558700464,0.0,-6.6173082907277855e-06,-0.5846544427951568,-4.7252649231986417e-05,-1.052544230672473e-05,2.827738673441998e-06,3.251443379251174e-05,0.0,1.0000048512445074,-1.1004989103803258e-05,-0.4349147826171598,0.0,-1.946440395656511,2.6359890821734213,0.264854044913069,-0.12797064250215068,1.0383793500260777e-05
2.0,2000.0,-2.908884587047564,-0.12647683789363232,0.0,-5.729673315769752e-06,-0.6054411719161847,-4.561031721832839e-05,-1.0466450090063631e-05,4.041919755864328e-06,3.269403126314618e-05,0.0,1.000004989009496,-1.0925600969027e-05,-0.4138008962240987,0.0,-2.085059844470048,2.7495828668314406,0.25161140500886364,-0.12682993384412086,1.0698665697805528e-05
2.0,2100.0,-2.8422300510580114,-0.1155461268180645,0.0,-4.638522152878536e-06,-0.625108341914152,-4.133970989298296e-05,-9.740404659979992e-06,4.8189480567183275e-06,3.080887252764967e-05,0.0,1.0000048915423365,-1.0145687354995919e-05,-0.39378398018236616,0.0,-2.218945779264022,2.856570066499426,0.23962992954749818,-0.1256360705774787,1.0312684179790873e-05
2.0,2200.0,-2.7748558673576404,-0.10575577308122279,0.0,-3.393760582817012e-06,-0.6437241973390753,-3.4801758726246436e-05,-8.43632802946903e-06,5.162872514183336e-06,2.7118475535885507e-05,0.0,1.0000045916848472,-8.756496667856802e-06,-0.3748025060002428,0.0,-2.3480324483843233,2.9574323311470776,0.22873763946462608,-0.12440294408386098,9.301667102905224e-06
2.0,2300.0,-2.7073613325337655,-0.0969496283987094,0.0,-2.0352028804593306e-06,-0.6613554262539366,-2.6335884956240162e-05,-6.638084975472503e-06,5.0957600825158035e-06,2.1871920088583147e-05,0.0,1.0000041194280131,-6.845184084305344e-06,-0.356795141586254,0.0,-2.4723340254548027,3.052619778926538,0.21879246613093287,-0.12314275063108586,7.742986969758286e-06
2.0,2400.0,-2.6402065750150743,-0.08899740830588272,0.0,-5.945631107805851e-07,-0.6780660306918008,-1.6250753749209795e-05,-4.422149692708636e-06,4.649322862062438e-06,1.529948478005338e-05,0.0,1.000003501596024,-4.491876540010836e-06,-0.3397021432623347,0.0,-2.5919217920869553,3.142549982436224,0.2096760197453774,-0.12186592799777039,5.71097921599814e-06
2.0,2500.0,-2.573741973962181,-0.08178974665986409,0.0,9.029297586910833e-07,-0.6939166904907367,-4.821167854358414e-06,-1.8568254465029977e-06,3.859648384735857e-06,7.609100342976569e-06,0.0,1.0000027618489042,-1.7685081377920123e-06,-0.3234662056287271,0.0,-2.7069069388629545,3.22760841363106,0.2012888533762759,-0.12058124903823651,3.2745746576370868e-06
2.0,2600.0,-2.5082314017194833,-0.07523430850939852,0.0,2.4372339749713583e-06,-0.7089644535485496,7.711661911844875e-06,9.97725491156817e-07,2.7639397894539243e-06,-1.0144161117848534e-06,0.0,1.0000019208552267,1.2613492923298047e-06,-0.3080329441185823,0.0,-2.8174276724058807,3.3081497510937856,0.19354681996186085,-0.11929598494925416,4.962626903426617e-07
