Temperature = 300K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W0           W1           W2           W3           W4          W5t          W5c           S1
     -25.1058            0            0            0            0 -5.52693e+18            0            0            0            0            0            0            0     -66.0087            0            0            0
     -25.2259            0            0            0            0 -5.55779e+18            0            0            0            0            0            0            0     -54.8216            0            0            0
      -25.346            0            0            0            0 -5.58739e+18            0            0            0            0            0            0            0     -45.5197            0            0            0
     -25.4661            0            0            0            0 -5.61674e+18            0            0            0            0            0            0            0     -37.7937            0            0            0
     -25.5861            0            0            0            0 -5.64774e+18            0            0            0            0            0            0            0     -31.3877            0            0            0
     -25.7062            0            0            0            0 -5.68193e+18            0            0            0            0            0            0            0     -26.0806            0            0            0
     -25.8263            0            0            0            0 -5.71887e+18            0            0            0            0            0            0            0     -21.6808            0            0            0
     -25.9464            0            0            0            0  -5.7581e+18            0            0            0            0            0            0            0     -18.0296            0            0            0
     -26.0665            0            0            0            0 -5.79671e+18            0            0            0            0            0            0            0     -14.9911            0            0            0
     -26.1866            0            0            0            0 -5.83302e+18            0            0            0            0            0            0            0       -12.46            0            0            0
     -26.3066            0            0            0            0 -5.86725e+18            0            0            0            0            0            0            0     -10.3524            0            0            0
     -26.4267            0            0            0            0 -5.90126e+18            0            0            0            0            0            0            0     -8.60088            0            0            0
     -26.5468            0            0            0            0 -5.93876e+18            0            0            0            0            0            0            0     -7.15008            0            0            0
     -26.6669            0            0            0            0 -5.98057e+18            0            0            0            0            0            0            0     -5.94814            0            0            0
      -26.787            0            0            0            0 -6.02624e+18            0            0            0            0            0            0            0     -4.95134            0            0            0
     -26.9071            0            0            0            0 -6.07286e+18            0            0            0            0            0            0            0     -4.12214            0            0            0
     -27.0271            0            0            0            0 -6.11577e+18            0            0            0            0            0            0            0     -3.42968            0            0            0
     -27.1472            0            0            0            0 -6.15658e+18            0            0            0            0            0            0            0      -2.8523            0            0            0
     -27.2673            0            0            0            0 -6.19442e+18            0            0            0            0            0            0            0     -2.37094            0            0            0
     -27.3874            0            0            0            0 -6.23564e+18            0            0            0            0            0            0            0     -1.97171            0            0            0
     -27.5075            0            0            0            0 -6.28271e+18            0            0            0            0            0            0            0     -1.64114            0            0            0
     -27.6276            0            0            0            0  -6.3342e+18            0            0            0            0            0            0            0     -1.36688            0            0            0
     -27.7476            0            0            0            0 -6.38732e+18            0            0            0            0            0            0            0     -1.13876            0            0            0
     -27.8677            0            0            0            0 -6.43755e+18            0            0            0            0            0            0            0    -0.948154            0            0            0
     -27.9878            0            0            0            0  -6.4823e+18            0            0            0            0            0            0            0    -0.788818            0            0            0
     -28.1079            0            0            0            0 -6.52467e+18            0            0            0            0            0            0            0    -0.655957            0            0            0
      -28.228            0            0            0            0 -6.57032e+18            0            0            0            0            0            0            0    -0.545754            0            0            0
      -28.348            0            0            0            0 -6.62563e+18            0            0            0            0            0            0            0    -0.454729            0            0            0
     -28.4681            0            0            0            0 -6.69086e+18            0            0            0            0            0            0            0    -0.379454            0            0            0
     -28.5882            0            0            0            0 -6.76386e+18            0            0            0            0            0            0            0    -0.316963            0            0            0
     -28.7083            0            0            0            0 -6.83059e+18            0            0            0            0            0            0            0    -0.264507            0            0            0
     -28.8284            0            0            0            0 -6.88618e+18            0            0            0            0            0            0            0    -0.220344            0            0            0
     -28.9485            0            0            0            0 -6.92549e+18            0            0            0            0            0            0            0     -0.18311            0            0            0
     -29.0685            0            0            0            0 -6.96159e+18            0            0            0            0            0            0            0    -0.152091            0            0            0
     -29.1886            0            0            0            0 -7.00352e+18            0            0            0            0            0            0            0    -0.126432            0            0            0
     -29.3087            0            0            0            0 -7.05027e+18            0            0            0            0            0            0            0    -0.105167            0            0            0
     -29.4288            0            0            0            0 -7.11801e+18            0            0            0            0            0            0            0   -0.0877369            0            0            0
     -29.5489            0            0            0            0 -7.19742e+18            0            0            0            0            0            0            0   -0.0733105            0            0            0
      -29.669            0            0            0            0 -7.29352e+18            0            0            0            0            0            0            0   -0.0613875            0            0            0
      -29.789            0            0            0            0   -7.362e+18            0            0            0            0            0            0            0   -0.0512072            0            0            0
     -29.9091            0            0            0            0 -7.42706e+18            0            0            0            0            0            0            0    -0.042694            0            0            0
     -30.0292            0            0            0            0 -7.49631e+18            0            0            0            0            0            0            0   -0.0356145            0            0            0
     -30.1493            0            0            0            0 -7.56632e+18            0            0            0            0            0            0            0   -0.0297113            0            0            0
     -30.2694            0            0            0            0 -7.64669e+18            0            0            0            0            0            0            0   -0.0248189            0            0            0
     -30.3894            0            0            0            0 -7.70924e+18            0            0            0            0            0            0            0   -0.0206818            0            0            0
     -30.5095            0            0            0            0 -7.76691e+18            0            0            0            0            0            0            0   -0.0172228            0            0            0
     -30.6296            0            0            0            0 -7.76395e+18            0            0            0            0            0            0            0   -0.0142308            0            0            0
     -30.7497            0            0            0            0 -7.74364e+18            0            0            0            0            0            0            0   -0.0117318            0            0            0
     -30.8698            0            0            0            0 -7.73367e+18            0            0            0            0            0            0            0  -0.00968444            0            0            0
     -30.9899            0            0            0            0 -7.75125e+18            0            0            0            0            0            0            0  -0.00802286            0            0            0
     -31.1099            0            0            0            0 -7.90599e+18            0            0            0            0            0            0            0  -0.00676362            0            0            0
       -31.23            0            0            0            0 -8.14479e+18            0            0            0            0            0            0            0  -0.00575943            0            0            0
     -31.3501            0            0            0            0 -8.39609e+18            0            0            0            0            0            0            0  -0.00490793            0            0            0
     -31.4702            0            0            0            0 -8.63882e+18            0            0            0            0            0            0            0  -0.00417425            0            0            0
     -31.5903            0            0            0            0 -8.73301e+18            0            0            0            0            0            0            0  -0.00348845            0            0            0
     -31.7104            0            0            0            0 -8.63919e+18            0            0            0            0            0            0            0   -0.0028529            0            0            0
     -31.8304            0            0            0            0 -8.53961e+18            0            0            0            0            0            0            0   -0.0023314            0            0            0
     -31.9505            0            0            0            0 -8.33854e+18            0            0            0            0            0            0            0  -0.00188213            0            0            0
     -32.0706            0            0            0            0 -8.31103e+18            0            0            0            0            0            0            0  -0.00155104            0            0            0
     -32.1907            0            0            0            0  -8.4304e+18            0            0            0            0            0            0            0  -0.00130082            0            0            0
     -32.3108            0            0            0            0 -8.66275e+18            0            0            0            0            0            0            0  -0.00110513            0            0            0
     -32.4309            0            0            0            0 -8.98327e+18            0            0            0            0            0            0            0 -0.000947479            0            0            0
     -32.5509            0            0            0            0 -9.14735e+18            0            0            0            0            0            0            0 -0.000797611            0            0            0
      -32.671            0            0            0            0 -9.41821e+18            0            0            0            0            0            0            0 -0.000678912            0            0            0
     -32.7911            0            0            0            0 -9.71131e+18            0            0            0            0            0            0            0 -0.000578764            0            0            0
     -32.9112            0            0            0            0 -9.96822e+18            0            0            0            0            0            0            0 -0.000491162            0            0            0
     -33.0313            0            0            0            0 -1.05469e+19            0            0            0            0            0            0            0 -0.000429655            0            0            0
     -33.1513            0            0            0            0  -1.0719e+19            0            0            0            0            0            0            0 -0.000361055            0            0            0
     -33.2714            0            0            0            0 -1.10076e+19            0            0            0            0            0            0            0 -0.000306563            0            0            0
     -33.3915            0            0            0            0 -1.08977e+19            0            0            0            0            0            0            0  -0.00025096            0            0            0
     -33.5116            0            0            0            0 -1.05998e+19            0            0            0            0            0            0            0 -0.000201858            0            0            0
     -33.6317            0            0            0            0 -9.93317e+18            0            0            0            0            0            0            0 -0.000156439            0            0            0
     -33.7518            0            0            0            0 -9.41902e+18            0            0            0            0            0            0            0 -0.000122678            0            0            0
     -33.8718            0            0            0            0 -9.56516e+18            0            0            0            0            0            0            0 -0.000103035            0            0            0
     -33.9919            0            0            0            0 -1.04886e+19            0            0            0            0            0            0            0 -9.34318e-05            0            0            0
      -34.112            0            0            0            0 -1.20111e+19            0            0            0            0            0            0            0 -8.84829e-05            0            0            0
     -34.2321            0            0            0            0 -1.38121e+19            0            0            0            0            0            0            0 -8.41451e-05            0            0            0
     -34.3522            0            0            0            0 -1.53061e+19            0            0            0            0            0            0            0 -7.71159e-05            0            0            0
     -34.4723            0            0            0            0 -1.53656e+19            0            0            0            0            0            0            0 -6.40211e-05            0            0            0
     -34.5923            0            0            0            0 -1.45045e+19            0            0            0            0            0            0            0 -4.99821e-05            0            0            0
     -34.7124            0            0            0            0 -1.29916e+19            0            0            0            0            0            0            0 -3.70247e-05            0            0            0
     -34.8325            0            0            0            0 -1.05343e+19            0            0            0            0            0            0            0 -2.48301e-05            0            0            0
     -34.9526            0            0            0            0 -9.58195e+18            0            0            0            0            0            0            0 -1.86817e-05            0            0            0
     -35.0727            0            0            0            0 -9.41421e+18            0            0            0            0            0            0            0 -1.51829e-05            0            0            0
     -35.1927            0            0            0            0 -1.12443e+19            0            0            0            0            0            0            0 -1.50014e-05            0            0            0
     -35.3128            0            0            0            0 -1.25979e+19            0            0            0            0            0            0            0  -1.3905e-05            0            0            0
     -35.4329            0            0            0            0 -1.37087e+19            0            0            0            0            0            0            0 -1.25176e-05            0            0            0
      -35.553            0            0            0            0 -1.44838e+19            0            0            0            0            0            0            0 -1.09415e-05            0            0            0
     -35.6731            0            0            0            0 -1.41868e+19            0            0            0            0            0            0            0 -8.86639e-06            0            0            0
     -35.7932            0            0            0            0 -1.42505e+19            0            0            0            0            0            0            0 -7.36816e-06            0            0            0
     -35.9132            0            0            0            0 -1.57069e+19            0            0            0            0            0            0            0 -6.71811e-06            0            0            0
     -36.0333            0            0            0            0 -1.87314e+19            0            0            0            0            0            0            0 -6.62778e-06            0            0            0
     -36.1534            0            0            0            0 -2.02134e+19            0            0            0            0            0            0            0  -5.9165e-06            0            0            0
     -36.2735            0            0            0            0 -2.00936e+19            0            0            0            0            0            0            0 -4.86524e-06            0            0            0
     -36.3936            0            0            0            0  -1.6513e+19            0            0            0            0            0            0            0 -3.30778e-06            0            0            0
     -36.5137            0            0            0            0 -1.18229e+19            0            0            0            0            0            0            0 -1.95939e-06            0            0            0
     -36.6337            0            0            0            0  -6.4257e+18            0            0            0            0            0            0            0 -8.81011e-07            0            0            0
     -36.7538            0            0            0            0 -6.00094e+18            0            0            0            0            0            0            0   -6.808e-07            0            0            0
     -36.8739            0            0            0            0 -1.26957e+19            0            0            0            0            0            0            0 -1.19171e-06            0            0            0
      -36.994            0            0            0            0 -1.95554e+19            0            0            0            0            0            0            0 -1.51896e-06            0            0            0
     -37.1141            0            0            0            0  -2.5687e+19            0            0            0            0            0            0            0  -1.6511e-06            0            0            0
     -37.2341            0            0            0            0 -2.06114e+19            0            0            0            0            0            0            0 -1.09641e-06            0            0            0
     -37.3542            0            0            0            0 -1.28294e+19            0            0            0            0            0            0            0 -5.64714e-07            0            0            0
     -37.4743            0            0            0            0  1.82932e+18            0            0            0            0            0            0            0  6.66347e-08            0            0            0
     -37.5944            0            0            0            0  1.17139e+19            0            0            0            0            0            0            0  3.53043e-07            0            0            0
     -37.7145            0            0            0            0  1.38483e+18            0            0            0            0            0            0            0  3.45342e-08            0            0            0
     -37.8346            0            0            0            0 -2.44275e+19            0            0            0            0            0            0            0  -5.0403e-07            0            0            0
     -37.9546            0            0            0            0 -4.90253e+19            0            0            0            0            0            0            0 -8.37138e-07            0            0            0
     -38.0747            0            0            0            0 -5.85769e+19            0            0            0            0            0            0            0 -8.27661e-07            0            0            0
     -38.1948            0            0            0            0  -2.9719e+19            0            0            0            0            0            0            0 -3.47525e-07            0            0            0
     -38.3149            0            0            0            0  2.07947e+19            0            0            0            0            0            0            0  2.01235e-07            0            0            0
      -38.435            0            0            0            0  6.34469e+19            0            0            0            0            0            0            0  5.08149e-07            0            0            0
     -38.5551            0            0            0            0   6.3268e+19            0            0            0            0            0            0            0   4.1942e-07            0            0            0
     -38.6751            0            0            0            0  2.24256e+19            0            0            0            0            0            0            0  1.23072e-07            0            0            0
     -38.7952            0            0            0            0 -6.95756e+19            0            0            0            0            0            0            0 -3.16089e-07            0            0            0
     -38.9153            0            0            0            0 -1.40459e+20            0            0            0            0            0            0            0   -5.283e-07            0            0            0
     -39.0354            0            0            0            0 -1.66023e+20            0            0            0            0            0            0            0  -5.1695e-07            0            0            0
     -39.1555            0            0            0            0 -1.35647e+20            0            0            0            0            0            0            0 -3.49637e-07            0            0            0
     -39.2756            0            0            0            0  -6.1531e+19            0            0            0            0            0            0            0 -1.31285e-07            0            0            0
     -39.3956            0            0            0            0  4.85471e+18            0            0            0            0            0            0            0  8.57494e-09            0            0            0
     -39.5157            0            0            0            0  2.27832e+19            0            0            0            0            0            0            0  3.33111e-08            0            0            0
     -39.6358            0            0            0            0  -1.3207e+19            0            0            0            0            0            0            0 -1.59857e-08            0            0            0
     -39.7559            0            0            0            0 -8.51421e+19            0            0            0            0            0            0            0 -8.53155e-08            0            0            0
      -39.876            0            0            0            0 -9.80728e+19            0            0            0            0            0            0            0 -8.13524e-08            0            0            0
      -39.996            0            0            0            0 -3.41386e+19            0            0            0            0            0            0            0 -2.34452e-08            0            0            0
     -40.1161            0            0            0            0  1.98412e+19            0            0            0            0            0            0            0  1.12826e-08            0            0            0
     -40.2362            0            0            0            0 -2.69401e+19            0            0            0            0            0            0            0 -1.26846e-08            0            0            0
     -40.3563            0            0            0            0  -1.9032e+20            0            0            0            0            0            0            0 -7.42132e-08            0            0            0
     -40.4764            0            0            0            0 -4.65814e+20            0            0            0            0            0            0            0 -1.50421e-07            0            0            0
     -40.5965            0            0            0            0 -7.32216e+20            0            0            0            0            0            0            0 -1.95818e-07            0            0            0
     -40.7165            0            0            0            0 -7.78484e+20            0            0            0            0            0            0            0 -1.72402e-07            0            0            0
     -40.8366            0            0            0            0  -5.4293e+20            0            0            0            0            0            0            0  -9.9577e-08            0            0            0
     -40.9567            0            0            0            0 -8.38167e+19            0            0            0            0            0            0            0  -1.2729e-08            0            0            0
     -41.0768            0            0            0            0  4.41683e+20            0            0            0            0            0            0            0  5.55407e-08            0            0            0
     -41.1969            0            0            0            0  5.68217e+20            0            0            0            0            0            0            0  5.91618e-08            0            0            0
      -41.317            0            0            0            0  1.84524e+20            0            0            0            0            0            0            0  1.59079e-08            0            0            0
      -41.437            0            0            0            0  -6.5933e+20            0            0            0            0            0            0            0 -4.70639e-08            0            0            0
     -41.5571            0            0            0            0 -1.63636e+21            0            0            0            0            0            0            0 -9.67363e-08            0            0            0
     -41.6772            0            0            0            0 -2.27063e+21            0            0            0            0            0            0            0 -1.11157e-07            0            0            0
     -41.7973            0            0            0            0 -2.46841e+21            0            0            0            0            0            0            0 -1.00079e-07            0            0            0
     -41.9174            0            0            0            0 -1.91332e+21            0            0            0            0            0            0            0 -6.42506e-08            0            0            0
     -42.0374            0            0            0            0 -9.81672e+20            0            0            0            0            0            0            0 -2.73056e-08            0            0            0
     -42.1575            0            0            0            0   2.9095e+20            0            0            0            0            0            0            0  6.70387e-09            0            0            0
     -42.2776            0            0            0            0  1.09864e+21            0            0            0            0            0            0            0  2.09729e-08            0            0            0
     -42.3977            0            0            0            0  1.16964e+21            0            0            0            0            0            0            0  1.84969e-08            0            0            0
     -42.5178            0            0            0            0   8.5263e+19            0            0            0            0            0            0            0    1.117e-09            0            0            0
     -42.6379            0            0            0            0 -1.76028e+21            0            0            0            0            0            0            0 -1.91027e-08            0            0            0
     -42.7579            0            0            0            0 -3.51859e+21            0            0            0            0            0            0            0 -3.16276e-08            0            0            0
      -42.878            0            0            0            0  -4.7398e+21            0            0            0            0            0            0            0 -3.52882e-08            0            0            0
     -42.9981            0            0            0            0 -4.46269e+21            0            0            0            0            0            0            0 -2.75247e-08            0            0            0
     -43.1182            0            0            0            0 -3.33363e+21            0            0            0            0            0            0            0  -1.7033e-08            0            0            0
     -43.2383            0            0            0            0 -1.27673e+21            0            0            0            0            0            0            0 -5.40451e-09            0            0            0
     -43.3584            0            0            0            0  9.19063e+20            0            0            0            0            0            0            0  3.22354e-09            0            0            0
     -43.4784            0            0            0            0   1.6945e+21            0            0            0            0            0            0            0  4.92408e-09            0            0            0
     -43.5985            0            0            0            0  1.40198e+21            0            0            0            0            0            0            0  3.37584e-09            0            0            0
     -43.7186            0            0            0            0 -1.25823e+21            0            0            0            0            0            0            0 -2.51109e-09            0            0            0
     -43.8387            0            0            0            0 -5.84631e+21            0            0            0            0            0            0            0 -9.67077e-09            0            0            0
     -43.9588            0            0            0            0 -9.51025e+21            0            0            0            0            0            0            0 -1.30402e-08            0            0            0
     -44.0789            0            0            0            0 -1.26077e+22            0            0            0            0            0            0            0   -1.433e-08            0            0            0
     -44.1989            0            0            0            0 -1.22418e+22            0            0            0            0            0            0            0 -1.15318e-08            0            0            0
      -44.319            0            0            0            0 -9.29843e+21            0            0            0            0            0            0            0 -7.25898e-09            0            0            0
     -44.4391            0            0            0            0 -3.81889e+21            0            0            0            0            0            0            0 -2.47076e-09            0            0            0
     -44.5592            0            0            0            0 -6.85783e+20            0            0            0            0            0            0            0 -3.67698e-10            0            0            0
     -44.6793            0            0            0            0 -6.19209e+20            0            0            0            0            0            0            0 -2.75119e-10            0            0            0
     -44.7993            0            0            0            0 -6.56102e+21            0            0            0            0            0            0            0 -2.41608e-09            0            0            0
     -44.9194            0            0            0            0 -1.69804e+22            0            0            0            0            0            0            0 -5.18185e-09            0            0            0
     -45.0395            0            0            0            0 -2.68671e+22            0            0            0            0            0            0            0 -6.79475e-09            0            0            0
     -45.1596            0            0            0            0 -2.94787e+22            0            0            0            0            0            0            0 -6.17978e-09            0            0            0
     -45.2797            0            0            0            0 -2.65934e+22            0            0            0            0            0            0            0 -4.62121e-09            0            0            0
     -45.3998            0            0            0            0  -1.4681e+22            0            0            0            0            0            0            0 -2.11495e-09            0            0            0
     -45.5198            0            0            0            0 -4.18819e+21            0            0            0            0            0            0            0 -5.00299e-10            0            0            0
     -45.6399            0            0            0            0 -5.50725e+21            0            0            0            0            0            0            0 -5.45404e-10            0            0            0
       -45.76            0            0            0            0 -1.08875e+22            0            0            0            0            0            0            0 -8.93984e-10            0            0            0
     -45.8801            0            0            0            0 -2.29745e+22            0            0            0            0            0            0            0 -1.56407e-09            0            0            0
     -46.0002            0            0            0            0 -3.40253e+22            0            0            0            0            0            0            0 -1.92034e-09            0            0            0
     -46.1203            0            0            0            0 -4.13649e+22            0            0            0            0            0            0            0 -1.93518e-09            0            0            0
     -46.2403            0            0            0            0 -3.66652e+22            0            0            0            0            0            0            0 -1.42189e-09            0            0            0
     -46.3604            0            0            0            0 -3.15624e+22            0            0            0            0            0            0            0 -1.01456e-09            0            0            0
     -46.4805            0            0            0            0 -1.34415e+22            0            0            0            0            0            0            0 -3.58158e-10            0            0            0
     -46.6006            0            0            0            0 -7.63873e+21            0            0            0            0            0            0            0 -1.68747e-10            0            0            0
     -46.7207            0            0            0            0 -4.43054e+21            0            0            0            0            0            0            0  -8.1157e-11            0            0            0
     -46.8407            0            0            0            0 -1.45086e+22            0            0            0            0            0            0            0 -2.20348e-10            0            0            0
     -46.9608            0            0            0            0 -9.17606e+21            0            0            0            0            0            0            0 -1.15576e-10            0            0            0
     -47.0809            0            0            0            0 -7.17836e+21            0            0            0            0            0            0            0 -7.49809e-11            0            0            0
      -47.201            0            0            0            0 -1.27531e+22            0            0            0            0            0            0            0 -1.10495e-10            0            0            0
     -47.3211            0            0            0            0 -1.24668e+22            0            0            0            0            0            0            0 -8.96081e-11            0            0            0
     -47.4412            0            0            0            0 -2.09985e+22            0            0            0            0            0            0            0 -1.25235e-10            0            0            0
     -47.5612            0            0            0            0 -1.88571e+22            0            0            0            0            0            0            0  -9.3291e-11            0            0            0
     -47.6813            0            0            0            0 -4.29863e+21            0            0            0            0            0            0            0 -1.76431e-11            0            0            0
     -47.8014            0            0            0            0  1.80096e+22            0            0            0            0            0            0            0  6.13054e-11            0            0            0
     -47.9215            0            0            0            0  3.11955e+22            0            0            0            0            0            0            0  8.80726e-11            0            0            0
     -48.0416            0            0            0            0  2.51966e+22            0            0            0            0            0            0            0  5.90018e-11            0            0            0
     -48.1617            0            0            0            0 -1.78809e+22            0            0            0            0            0            0            0 -3.47395e-11            0            0            0
     -48.2817            0            0            0            0 -6.33178e+22            0            0            0            0            0            0            0 -1.02038e-10            0            0            0
     -48.4018            0            0            0            0   -8.766e+22            0            0            0            0            0            0            0 -1.17212e-10            0            0            0
     -48.5219            0            0            0            0 -5.40466e+22            0            0            0            0            0            0            0 -5.99475e-11            0            0            0
      -48.642            0            0            0            0 -6.03484e+22            0            0            0            0            0            0            0 -5.55374e-11            0            0            0
     -48.7621            0            0            0            0 -3.42268e+22            0            0            0            0            0            0            0 -2.61388e-11            0            0            0
     -48.8822            0            0            0            0  4.45299e+21            0            0            0            0            0            0            0  2.82307e-12            0            0            0
     -49.0022            0            0            0            0 -2.25367e+22            0            0            0            0            0            0            0 -1.18589e-11            0            0            0
     -49.1223            0            0            0            0 -7.30166e+22            0            0            0            0            0            0            0 -3.18985e-11            0            0            0
     -49.2424            0            0            0            0  -9.4842e+22            0            0            0            0            0            0            0 -3.43868e-11            0            0            0
     -49.3625            0            0            0            0 -2.01946e+23            0            0            0            0            0            0            0 -6.07623e-11            0            0            0
