Temperature = 300K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W0           W1           W2           W3           W4          W5t          W5c           S1
      10.0784  -5.2175e+07 -2.00026e+07 -4.94033e+07 -1.00235e+07 -2.45619e+08 -7.97538e+06 -4.70441e+06 -4.27831e+11 -6.80935e-06   -4.177e-06 -6.44761e-06  -3.0422e-06  -0.00214478 -0.000246454 -0.000169194     -87.3862
      9.95827 -4.39427e+07  -1.6842e+07 -4.15885e+07 -8.44111e+06 -2.15493e+08 -6.97551e+06 -4.11581e+06  -3.6557e+11  -4.9293e-06 -3.02268e-06 -4.66521e-06 -2.20133e-06  -0.00154911 -0.000178566 -0.000122768     -62.6034
      9.83819 -3.38284e+07 -1.29627e+07 -3.20008e+07 -6.49733e+06 -1.72869e+08 -5.57898e+06 -3.29182e+06 -2.86102e+11 -3.26312e-06 -2.00026e-06 -3.08682e-06 -1.45664e-06  -0.00102305 -0.000118296 -8.14497e-05      -41.155
       9.7181 -2.18785e+07 -8.38046e+06 -2.06865e+07 -4.20175e+06  -1.1655e+08 -3.74841e+06 -2.21206e+06 -1.87759e+11 -1.81561e-06 -1.11256e-06 -1.71669e-06 -8.10133e-07 -0.000567843 -6.58414e-05 -4.53978e-05     -22.6956
      9.59802 -7.80498e+06 -2.98897e+06 -7.37622e+06 -1.49871e+06 -4.33507e+07 -1.38603e+06      -817820 -6.82321e+10 -5.57489e-07 -3.41493e-07 -5.26864e-07 -2.48647e-07  -0.00017388 -2.01701e-05 -1.39229e-05     -6.93784
      9.47794  8.48809e+06  3.24962e+06   8.0172e+06  1.62966e+06  4.92407e+07  1.58369e+06       935724  7.47118e+10  5.22086e-07  3.19678e-07  4.93123e-07  2.32751e-07  0.000162599  1.90922e-05  1.32128e-05       6.3948
      9.35786  2.71816e+07  1.04021e+07  2.56607e+07  5.21774e+06  1.64571e+08  5.26222e+06  3.10822e+06   2.4397e+11  1.44043e-06  8.81657e-07  1.35984e-06  6.41867e-07  0.000447397  5.25561e-05  3.64113e-05      17.5574
      9.23777  4.83974e+07   1.8517e+07  4.56651e+07  9.28917e+06  3.06053e+08  9.75265e+06  5.76106e+06  4.42148e+11  2.21078e-06  1.35264e-06  2.08597e-06  9.84678e-07  0.000684991  8.06963e-05  5.59855e-05      26.7612
      9.11769  7.24398e+07  2.77063e+07  6.83123e+07   1.3901e+07  4.78735e+08   1.5207e+07  8.98424e+06  6.72018e+11  2.85384e-06  1.74537e-06  2.69123e-06  1.27047e-06  0.000882142  0.000104252  7.24321e-05      34.2131
      8.99761  9.96938e+07  3.81138e+07  9.39594e+07  1.91298e+07  6.88911e+08  2.18153e+07  1.28905e+07  9.42279e+11  3.38906e-06  2.07182e-06  3.19412e-06  1.50798e-06   0.00104512  0.000123912   8.6216e-05      40.1219
      8.87753  1.30477e+08  4.98711e+07    1.229e+08  2.50297e+07  9.43194e+08   2.9777e+07  1.75972e+07  1.25328e+12  3.82949e-06  2.34004e-06  3.60708e-06  1.70307e-06   0.00117805  0.000140132   9.7643e-05      44.6287
      8.75744  1.64646e+08  6.29038e+07  1.54989e+08  3.15829e+07  1.24562e+09  3.92037e+07  2.31733e+07  1.60937e+12  4.17442e-06  2.54966e-06  3.92959e-06  1.85548e-06    0.0012809  0.000152882  0.000106684      47.9054
      8.63736  2.01434e+08  7.69279e+07  1.89503e+08  3.86257e+07  1.59562e+09  5.00781e+07  2.96074e+07  2.00901e+12  4.41431e-06  2.69496e-06  4.15285e-06  1.96104e-06   0.00135093  0.000161816  0.000113086      50.1065
      8.51728    2.424e+08  9.25508e+07  2.27898e+08    4.648e+07  2.01159e+09  6.29517e+07  3.72121e+07  2.45738e+12  4.59414e-06  2.80344e-06  4.31929e-06   2.0398e-06   0.00140221  0.000168525  0.000117945      51.3781
       8.3972  2.85572e+08  1.08977e+08  2.68315e+08  5.47378e+07  2.48372e+09  7.74947e+07  4.58213e+07  2.94505e+12  4.68376e-06  2.85679e-06  4.40072e-06  2.07843e-06   0.00142545  0.000171926    0.0001205      51.8525
      8.27711  3.34442e+08  1.27585e+08  3.14023e+08  6.41076e+07   3.0502e+09  9.48706e+07  5.60979e+07  3.50843e+12  4.74977e-06  2.89565e-06  4.45978e-06  2.10651e-06    0.0014413  0.000174413  0.000122417      51.6614
      8.15703  3.85289e+08  1.46938e+08  3.61522e+08  7.38307e+07  3.68616e+09  1.14308e+08  6.76003e+07  4.11997e+12   4.7412e-06    2.889e-06  4.44873e-06  2.10148e-06   0.00143409  0.000174145  0.000122404      50.9026
      8.03695  4.39016e+08  1.67327e+08   4.1165e+08  8.41233e+07  4.40803e+09  1.36276e+08  8.05936e+07  4.79761e+12  4.68397e-06   2.8527e-06    4.392e-06  2.07487e-06   0.00141198  0.000172058   0.00012111       49.676
      7.91687  4.95876e+08   1.8895e+08  4.64635e+08  9.49887e+07  5.22827e+09  1.61176e+08   9.5322e+07   5.5167e+12  4.59026e-06  2.79417e-06  4.30107e-06   2.0321e-06   0.00137888  0.000168618   0.00011886      48.0596
      7.79678   5.5635e+08  2.11902e+08  5.20912e+08  1.06557e+08  6.16426e+09  1.89452e+08  1.12048e+08  6.29275e+12  4.47134e-06   2.7203e-06  4.18652e-06  1.97817e-06   0.00133856  0.000164265   0.00011596       46.133
       7.6767  6.13456e+08  2.33505e+08  5.73942e+08  1.17455e+08  7.14811e+09  2.19075e+08  1.29577e+08  7.07757e+12   4.2836e-06  2.60463e-06  4.00768e-06  1.89385e-06   0.00127804  0.000157431  0.000111297      43.9658
      7.55662  6.73453e+08  2.56278e+08  6.29578e+08  1.28921e+08  8.25962e+09  2.52419e+08  1.49288e+08   7.9497e+12  4.08877e-06  2.48474e-06  3.82239e-06  1.80648e-06   0.00121593  0.000150331   0.00010643       41.613
      7.43654  7.36979e+08  2.80295e+08  6.88406e+08  1.41053e+08  9.52126e+09  2.90089e+08  1.71582e+08  8.85485e+12  3.89338e-06   2.3646e-06  3.63678e-06  1.71894e-06    0.0011541  0.000143198  0.000101524      39.1245
      7.31645  8.01999e+08  3.04842e+08  7.48516e+08  1.53469e+08  1.09225e+10  3.31794e+08  1.96238e+08  9.85086e+12  3.68952e-06  2.23942e-06  3.44348e-06  1.62775e-06   0.00109013  0.000135742   9.6374e-05      36.5536
      7.19637  8.68247e+08  3.29923e+08  8.09646e+08  1.66102e+08  1.24754e+10  3.77813e+08  2.23411e+08  1.09099e+13  3.48104e-06  2.11154e-06  3.24609e-06  1.53462e-06   0.00102523  0.000128113  9.10842e-05       33.945
      7.07629  9.35072e+08  3.55069e+08   8.7118e+08  1.78838e+08  1.41874e+10   4.2826e+08   2.5326e+08  1.19658e+13  3.26998e-06  1.98222e-06  3.04655e-06  1.44046e-06  0.000960028   0.00012038  8.57048e-05      31.3355
      6.95621  9.93716e+08  3.77144e+08  9.24963e+08  1.89994e+08  1.59333e+10  4.79568e+08  2.83583e+08  1.29866e+13  3.03365e-06  1.83772e-06  2.82376e-06  1.33528e-06  0.000887784   0.00011174   7.9667e-05      28.7556
      6.83612  1.04509e+09  3.96479e+08  9.71853e+08   1.9975e+08   1.7724e+10   5.3198e+08   3.1459e+08  1.40422e+13   2.7877e-06  1.68754e-06  2.59234e-06    1.226e-06  0.000813173  0.000102751  7.33628e-05       26.224
      6.71604  1.09976e+09  4.16868e+08  1.02167e+09  2.10147e+08  1.97463e+10  5.90875e+08  3.49335e+08  1.50839e+13  2.56555e-06  1.55193e-06  2.38338e-06  1.12733e-06  0.000745981  9.46014e-05  6.76375e-05      23.7577
      6.59596  1.14979e+09  4.35641e+08  1.06705e+09  2.19675e+08  2.18727e+10  6.52507e+08  3.85785e+08  1.61206e+13  2.34804e-06  1.41929e-06  2.17907e-06  1.03084e-06  0.000680404  8.66009e-05  6.20038e-05      21.3787
      6.47588  1.19092e+09  4.50994e+08  1.10404e+09  2.27451e+08   2.4023e+10  7.14409e+08  4.22381e+08  1.71327e+13  2.13113e-06  1.28719e-06  1.97566e-06  9.34749e-07  0.000615344  7.86171e-05  5.63673e-05      19.1045
      6.35579  1.22212e+09  4.62354e+08   1.1317e+09   2.3338e+08   2.6165e+10  7.75655e+08  4.58538e+08  1.79998e+13  1.91838e-06  1.15776e-06  1.77645e-06  8.40627e-07  0.000551872  7.07682e-05  5.08098e-05      16.9476
      6.23571  1.23497e+09   4.6704e+08  1.14228e+09   2.3569e+08  2.80883e+10  8.30146e+08  4.90655e+08  1.85924e+13  1.70235e-06  1.02652e-06  1.57458e-06  7.45223e-07   0.00048784  6.27946e-05  4.51462e-05       14.913
      6.11563  1.23464e+09  4.66593e+08  1.14058e+09  2.35602e+08   2.9865e+10  8.79837e+08  5.20064e+08  1.90681e+13  1.49623e-06  9.01439e-07  1.38224e-06  6.54306e-07  0.000427118  5.51838e-05  3.97276e-05      12.9946
      5.99555  1.21502e+09  4.58699e+08  1.12103e+09  2.31667e+08  3.12903e+10  9.19211e+08  5.43255e+08    1.929e+13  1.29603e-06  7.80105e-07  1.19578e-06  5.66138e-07  0.000368497  4.78003e-05  3.44591e-05      11.1989
      5.87546  1.18354e+09  4.46615e+08  1.09052e+09  2.25682e+08  3.24865e+10   9.5144e+08  5.62199e+08  1.92957e+13  1.11256e-06  6.69017e-07  1.02512e-06  4.85432e-07  0.000315044   4.1025e-05  2.96145e-05       9.5246
      5.75538  1.14237e+09  4.30651e+08  1.05111e+09  2.17695e+08  3.34605e+10  9.76631e+08  5.77034e+08  1.91258e+13  9.47585e-07  5.69227e-07  8.71881e-07  4.12947e-07  0.000267207   3.4921e-05  2.52411e-05      7.97435
       5.6353  1.08235e+09  4.07631e+08  9.94417e+08   2.0622e+08  3.38662e+10  9.85273e+08  5.81997e+08  1.86495e+13  7.93294e-07  4.76032e-07  7.28843e-07  3.45269e-07  0.000222708  2.92157e-05  2.11455e-05        6.556
      5.51522  1.00299e+09  3.77517e+08  9.20076e+08  1.91008e+08  3.35659e+10  9.73532e+08  5.74991e+08  1.77996e+13  6.50448e-07  3.89877e-07  5.96679e-07   2.8272e-07  0.000181772  2.39392e-05  1.73501e-05      5.27026
      5.39513  9.06321e+08  3.40689e+08  8.30061e+08  1.72467e+08  3.24833e+10  9.38948e+08  5.54361e+08   1.6576e+13  5.20831e-07  3.11823e-07  4.77007e-07  2.26069e-07   0.00014486  1.91445e-05  1.38929e-05      4.11409
      5.27505  7.82898e+08  2.94058e+08  7.15838e+08  1.48977e+08  3.00814e+10  8.66312e+08  5.11492e+08  1.47596e+13  3.99293e-07  2.38775e-07  3.65091e-07  1.73071e-07  0.000110472  1.46507e-05  1.06451e-05      3.08788
      5.15497  6.38038e+08  2.39479e+08  5.82389e+08  1.21254e+08  2.63125e+10  7.54678e+08  4.45405e+08  1.24263e+13   2.8926e-07  1.72766e-07  2.64031e-07  1.25196e-07  7.95765e-05  1.05851e-05  7.70032e-06      2.18053
      5.03489  4.66047e+08  1.74648e+08  4.24645e+08  8.86331e+07  2.06578e+10  5.89819e+08  3.47965e+08  9.38567e+12  1.88128e-07   1.1222e-07  1.71415e-07  8.13016e-08  5.14491e-05  6.86019e-06  4.99629e-06       1.3892
       4.9148  2.69314e+08  1.00861e+08  2.44934e+08  5.11285e+07  1.28531e+10  3.64108e+08  2.14668e+08   5.6567e+12  9.69623e-08  5.77618e-08  8.81847e-08  4.18362e-08  2.63617e-05  3.51298e-06  2.56072e-06     0.702402
      4.79472  4.58594e+07  1.71568e+07  4.16267e+07  8.71131e+06  2.36163e+09  6.32228e+07  3.70782e+07  1.10955e+12  1.47533e-08   8.7758e-09  1.33916e-08  6.35287e-09  3.98888e-06  5.05878e-07  3.67404e-07     0.116321
      4.67464  -2.0335e+08  -7.5946e+07 -1.84213e+08  -3.8565e+07 -1.13031e+10 -3.26286e+08 -1.92635e+08 -4.31265e+12 -5.85609e-08 -3.47877e-08 -5.30499e-08 -2.51867e-08 -1.57222e-05 -2.16528e-06 -1.58583e-06    -0.380161
      4.55456  -4.7563e+08 -1.77523e+08 -4.29952e+08 -9.02652e+07 -2.86157e+10 -8.17333e+08 -4.82144e+08 -1.06155e+13 -1.22855e-07 -7.28684e-08 -1.11057e-07 -5.27409e-08 -3.27792e-05 -4.49932e-06 -3.29735e-06    -0.792101
      4.43447 -7.74328e+08 -2.88616e+08 -6.98399e+08 -1.46634e+08 -5.05233e+10 -1.43549e+09  -8.4642e+08 -1.80255e+13 -1.79763e-07  -1.0645e-07 -1.62136e-07 -7.70236e-08 -4.76619e-05  -6.5545e-06 -4.80871e-06     -1.13007
      4.31439 -1.08877e+09 -4.05044e+08 -9.79741e+08 -2.06326e+08 -7.71801e+10 -2.18519e+09 -1.28791e+09 -2.63087e+13 -2.27664e-07 -1.34592e-07 -2.04866e-07 -9.73568e-08 -5.99617e-05 -8.27715e-06 -6.08005e-06     -1.39795
      4.19431  -1.4288e+09 -5.31131e+08 -1.28261e+09  -2.7039e+08  -1.1026e+11 -3.11108e+09 -1.83277e+09  -3.5915e+13 -2.69703e-07 -1.59168e-07 -2.42108e-07 -1.15099e-07 -7.05475e-05 -9.77445e-06 -7.18859e-06     -1.60551
      4.07423 -1.77164e+09 -6.57353e+08 -1.58636e+09 -3.35315e+08 -1.49138e+11 -4.19846e+09 -2.47202e+09  -4.6128e+13 -3.02607e-07 -1.78264e-07 -2.70959e-07 -1.28867e-07 -7.85871e-05 -1.09409e-05 -8.05692e-06     -1.75663
      3.95414 -2.14747e+09 -7.95631e+08 -1.91768e+09 -4.06015e+08 -1.97739e+11 -5.54827e+09 -3.26612e+09 -5.82862e+13 -3.32772e-07 -1.95655e-07 -2.97164e-07 -1.41391e-07  -8.5814e-05 -1.19958e-05 -8.84461e-06      -1.8609
      3.83406  -2.5382e+09 -9.39372e+08 -2.26003e+09 -4.79535e+08 -2.56412e+11  -7.1725e+09 -4.21982e+09 -7.19376e+13 -3.57778e-07 -2.09919e-07 -3.18568e-07 -1.51643e-07 -9.16461e-05  -1.2865e-05 -9.49729e-06      -1.9219
      3.71398 -2.93279e+09 -1.08234e+09 -2.60315e+09 -5.53558e+08 -3.26076e+11 -9.09355e+09 -5.34816e+09 -8.68604e+13 -3.77143e-07 -2.20777e-07 -3.34753e-07 -1.59424e-07  -9.5986e-05 -1.35319e-05  -1.0002e-05     -1.94502
       3.5939  -3.3135e+09 -1.22135e+09 -2.93104e+09 -6.24461e+08  -4.0667e+11   -1.131e+10 -6.64767e+09 -1.02935e+14 -3.89951e-07  -2.2771e-07 -3.44941e-07 -1.64362e-07 -9.85939e-05 -1.39629e-05 -1.03334e-05     -1.93596
      3.47381 -3.67869e+09 -1.35374e+09 -3.24215e+09 -6.93241e+08 -4.99692e+11 -1.38603e+10 -8.14149e+09 -1.19901e+14 -3.97563e-07  -2.3154e-07 -3.50385e-07 -1.67052e-07 -9.97772e-05 -1.41952e-05 -1.05183e-05     -1.89978
      3.35373 -3.99734e+09 -1.46547e+09 -3.50911e+09 -7.51877e+08  -6.0245e+11 -1.66768e+10  -9.7904e+09 -1.36557e+14 -3.98158e-07 -2.31233e-07 -3.49527e-07 -1.66749e-07  -9.9077e-05 -1.41717e-05 -1.05146e-05       -1.841
      3.23365 -4.32031e+09 -1.58171e+09 -3.77633e+09 -8.12747e+08 -7.24852e+11 -2.00075e+10 -1.17449e+10 -1.55571e+14 -3.98234e-07 -2.30572e-07 -3.48091e-07 -1.66179e-07 -9.81807e-05 -1.41086e-05 -1.04809e-05     -1.76415
      3.11357 -4.58753e+09 -1.67561e+09 -3.99114e+09 -8.60836e+08 -8.60089e+11  -2.3667e+10 -1.38848e+10 -1.74962e+14 -3.93096e-07 -2.26844e-07 -3.41993e-07   -1.634e-07 -9.59498e-05 -1.38484e-05 -1.02992e-05     -1.67304
      2.99348 -4.80331e+09 -1.74657e+09 -4.15755e+09 -9.01419e+08 -1.01098e+12 -2.77192e+10 -1.62508e+10 -1.94205e+14 -3.84482e-07 -2.21072e-07 -3.32792e-07 -1.59147e-07 -9.28903e-05 -1.34599e-05 -1.00209e-05     -1.57103
       2.8734  -4.9438e+09 -1.79468e+09 -4.25545e+09  -9.2533e+08  -1.1742e+12 -3.20836e+10 -1.87954e+10 -2.12558e+14  -3.7165e-07 -2.12853e-07 -3.19902e-07 -1.53134e-07 -8.88596e-05 -1.29276e-05 -9.63477e-06     -1.46116
      2.75332  -4.9859e+09 -1.80329e+09 -4.26631e+09 -9.32019e+08  -1.3426e+12 -3.65734e+10 -2.14116e+10 -2.28786e+14 -3.53991e-07 -2.01892e-07 -3.02902e-07 -1.45153e-07 -8.36841e-05 -1.22295e-05 -9.12449e-06       -1.346
      2.63324 -4.89981e+09 -1.76422e+09  -4.1661e+09 -9.17128e+08 -1.50387e+12 -4.08725e+10 -2.39194e+10 -2.39146e+14 -3.30674e-07 -1.87762e-07 -2.81158e-07 -1.34903e-07 -7.72055e-05 -1.13447e-05   -8.474e-06     -1.22743
      2.51315 -4.76643e+09 -1.71285e+09 -4.02502e+09 -8.86864e+08 -1.67696e+12 -4.54519e+10  -2.6583e+10 -2.49375e+14 -3.07794e-07 -1.73944e-07 -2.59918e-07 -1.24885e-07 -7.09097e-05 -1.04703e-05  -7.8294e-06     -1.10631
      2.39307  -4.5535e+09 -1.62665e+09 -3.81652e+09 -8.51972e+08 -1.85017e+12 -5.00231e+10 -2.92468e+10  -2.5672e+14 -2.83471e-07 -1.59363e-07 -2.37591e-07 -1.14328e-07 -6.44381e-05 -9.56412e-06 -7.15992e-06    -0.984847
      2.27299 -4.26218e+09 -1.51735e+09 -3.54266e+09 -7.87219e+08 -2.01924e+12 -5.44635e+10 -3.18185e+10 -2.60414e+14 -2.57878e-07 -1.44133e-07 -2.14344e-07  -1.0332e-07 -5.79262e-05 -8.64279e-06 -6.47735e-06    -0.864729
      2.15291 -3.96879e+09 -1.40809e+09 -3.26885e+09 -7.42219e+08 -2.21321e+12 -5.94157e+10 -3.46882e+10 -2.66786e+14 -2.35537e-07  -1.3082e-07 -1.93998e-07 -9.36991e-08  -5.2296e-05 -7.82705e-06  -5.8715e-06    -0.747085
      2.03283 -3.60245e+09 -1.26692e+09 -2.93785e+09 -6.59958e+08  -2.3848e+12 -6.37307e+10 -3.71771e+10 -2.67789e+14 -2.11812e-07 -1.16849e-07 -1.72736e-07  -8.3621e-08 -4.64159e-05 -6.96994e-06 -5.23349e-06    -0.635255
      1.91274  -3.1548e+09 -1.10717e+09 -2.54478e+09 -5.89097e+08 -2.50206e+12 -6.66157e+10 -3.88374e+10  -2.6075e+14 -1.85811e-07 -1.01747e-07 -1.49882e-07 -7.27478e-08 -4.01125e-05 -6.04742e-06 -4.54527e-06     -0.53036
      1.79266 -2.67238e+09 -9.34726e+08 -2.12912e+09 -4.89499e+08  -2.5714e+12 -6.80941e+10 -3.96701e+10  -2.4951e+14 -1.59737e-07 -8.67298e-08 -1.27265e-07 -6.19526e-08 -3.39567e-05 -5.13303e-06 -3.86138e-06    -0.432137
      1.67258 -2.14937e+09 -7.39057e+08 -1.68872e+09 -3.97791e+08 -2.54086e+12 -6.69149e+10 -3.89535e+10 -2.30114e+14 -1.32212e-07 -7.11101e-08 -1.03877e-07 -5.07465e-08 -2.76381e-05 -4.18743e-06 -3.15265e-06    -0.341552
       1.5525 -1.63128e+09 -5.60659e+08 -1.26202e+09 -3.00084e+08 -2.40175e+12  -6.2738e+10 -3.64751e+10 -2.05565e+14 -1.04987e-07 -5.58881e-08 -8.12217e-08 -3.98444e-08 -2.15193e-05 -3.25868e-06 -2.45497e-06    -0.258325
      1.43241 -1.11572e+09 -3.80081e+08 -8.48096e+08 -2.03102e+08 -2.08229e+12  -5.3725e+10    -3.12e+10 -1.72742e+14  -7.6548e-08 -4.02702e-08 -5.81869e-08 -2.86808e-08  -1.5368e-05  -2.3174e-06 -1.74651e-06    -0.183314
      1.31233 -6.28212e+08 -2.08796e+08 -4.67833e+08 -1.17176e+08 -1.52123e+12  -3.8329e+10 -2.22087e+10 -1.29662e+14  -4.6977e-08  -2.4378e-08 -3.49841e-08 -1.73436e-08 -9.24808e-06 -1.37273e-06 -1.03415e-06    -0.116761
      1.19225 -1.97924e+08 -6.55997e+07 -1.43968e+08 -3.49373e+07 -6.37469e+11 -1.45139e+10 -8.34707e+09 -7.56336e+13 -1.65691e-08 -8.46323e-09 -1.20522e-08 -6.00391e-09 -3.19225e-06 -4.31591e-07 -3.23301e-07   -0.0583862
      1.07217  1.48137e+08  4.83158e+07  1.04944e+08  2.86971e+07   6.4803e+11  1.97332e+10  1.15437e+10 -1.12068e+13  1.43016e-08  7.19303e-09  1.01316e-08  5.15005e-09  2.67313e-06  4.87253e-07  3.71859e-07  -0.00745405
     0.952083  3.93316e+08  1.27262e+08  2.69674e+08  6.76143e+07  2.43611e+12   6.6893e+10  3.88633e+10   6.4505e+13  4.55998e-08  2.24433e-08  3.12651e-08  1.60412e-08  8.27771e-06  1.37127e-06  1.04166e-06    0.0367185
        0.832  5.28756e+08  1.71055e+08  3.48824e+08  1.04734e+08  4.83106e+12  1.29511e+11  7.50697e+10  1.51942e+14  7.71711e-08  3.70599e-08  5.09103e-08  2.65524e-08  1.35224e-05  2.20476e-06  1.67414e-06    0.0742462
     0.711918  5.57363e+08  1.72245e+08  3.50746e+08  9.11215e+07  7.97928e+12  2.10971e+11  1.22059e+11   2.5422e+14   1.0943e-07  5.10101e-08  6.88639e-08  3.67927e-08  1.83982e-05  2.98225e-06  2.26476e-06     0.105736
     0.591835  4.96786e+08  1.53558e+08  2.94835e+08  1.02595e+08  1.20003e+13  3.14126e+11  1.81448e+11  3.71991e+14  1.42061e-07  6.39008e-08  8.43111e-08  4.66865e-08  2.27935e-05  3.68734e-06  2.80114e-06     0.131469
     0.471753  3.75014e+08  1.19952e+08  2.06615e+08  5.89512e+07  1.70572e+13  4.42454e+11  2.55084e+11  5.16009e+14  1.77659e-07  7.63505e-08  9.78813e-08  5.72187e-08  2.66895e-05  4.31347e-06  3.27794e-06      0.15214
      0.35167  2.23751e+08   5.3158e+07  1.12294e+08  5.30908e+07  2.32712e+13  5.98959e+11  3.44757e+11  6.82167e+14  2.20618e-07  8.95654e-08  1.10722e-07  7.07954e-08  2.99966e-05  4.84799e-06  3.68559e-06     0.167953
     0.231588  1.03519e+08  3.96824e+07   4.7007e+07  3.41206e+07   3.0687e+13  7.84512e+11   4.5081e+11  8.72488e+14  2.87951e-07  1.07776e-07  1.30755e-07  9.52922e-08  3.25859e-05  5.27314e-06  4.01062e-06     0.179566
     0.111505            0            0            0            0  3.94709e+13  1.00481e+12  5.76801e+11  1.08773e+15            0            0            0            0  3.45285e-05  5.61047e-06   4.2712e-06     0.187358
l = 4
eigenvalue / collision frequency = 0.0499849
  well length  1.05833e-06  6.46289e-07  1.01203e-06  4.55219e-07  2.64805e-05  4.19682e-06  3.17312e-06            1
  E, kcal/mol           W0           W1           W2           W3           W4          W5t          W5c           S1           W0           W1           W2           W3           W4          W5t          W5c           S1
      34.9354  -0.00291681  -0.00114154  -0.00285694 -0.000566144 -0.000168282 -9.15617e-06 -5.17532e-06     -4.55209     -1.23727    -0.778602     -1.21187     -0.56978     -516.315     -38.0598     -20.8787 -2.46508e+07
      34.8153  -0.00348192  -0.00136265  -0.00341023 -0.000675815 -0.000203313 -1.10408e-05  -6.2409e-06     -5.45946     -1.23013    -0.774073      -1.2048    -0.566458     -512.893     -37.8668     -20.7868 -2.45102e+07
      34.6953     -0.00415  -0.00162404  -0.00406432  -0.00080547 -0.000245269 -1.32939e-05 -7.51545e-06     -6.54111     -1.22118    -0.768402     -1.19597    -0.562305     -508.732      -37.621      -20.667 -2.43499e+07
      34.5752  -0.00494161  -0.00193376   -0.0048393 -0.000959093 -0.000295593 -1.59902e-05  -9.0407e-06        -7.83     -1.21122    -0.762099     -1.18614    -0.557687     -504.114     -37.3381     -20.5263 -2.41618e+07
      34.4551  -0.00587313   -0.0022982  -0.00575119  -0.00113987 -0.000355554 -1.91972e-05 -1.08548e-05     -9.36099     -1.19914    -0.754465     -1.17424    -0.552097     -498.577     -36.9872      -20.348 -2.39457e+07
       34.335  -0.00699628  -0.00273759  -0.00685059  -0.00135782 -0.000428794 -2.31053e-05 -1.30661e-05     -11.1771     -1.18997    -0.748663     -1.16519    -0.547845     -494.389     -36.7339     -20.2231 -2.36996e+07
      34.2149   -0.0082911  -0.00324412  -0.00811796  -0.00160909 -0.000514375 -2.76636e-05 -1.56457e-05     -13.3332     -1.17484    -0.739104      -1.1503    -0.540846     -487.635     -36.2914      -19.994  -2.3434e+07
      34.0949  -0.00984645  -0.00385253   -0.0096402   -0.0019109  -0.00061847 -3.31961e-05 -1.87767e-05     -15.8869     -1.16242    -0.731257     -1.13807    -0.535099     -482.095      -35.936     -19.8124 -2.31457e+07
      33.9748   -0.0116411  -0.00455454   -0.0113966  -0.00225914 -0.000740178 -3.96511e-05 -2.24308e-05     -18.9114     -1.14504    -0.720292     -1.12099     -0.52707     -474.405     -35.4202     -19.5425 -2.28436e+07
      33.8547   -0.0137933  -0.00539636   -0.0135027  -0.00267676 -0.000887986 -4.74765e-05 -2.68598e-05     -22.4896     -1.13048    -0.711098     -1.10667    -0.520338     -467.974     -34.9961     -19.3226 -2.25248e+07
      33.7346   -0.0162946  -0.00637469   -0.0159503  -0.00316209  -0.00106206 -5.66707e-05 -3.20659e-05      -26.728     -1.11284    -0.699966     -1.08933    -0.512187     -460.223     -34.4722     -19.0474 -2.21966e+07
      33.6145   -0.0192629  -0.00753562   -0.0188547  -0.00373804  -0.00127133 -6.77036e-05 -3.83134e-05     -31.7365      -1.0963    -0.689525     -1.07306    -0.504544     -452.985     -33.9854     -18.7923 -2.18577e+07
      33.4944   -0.0227679  -0.00890642    -0.022284  -0.00441809  -0.00152166 -8.08742e-05 -4.57722e-05     -37.6613     -1.07987    -0.679163     -1.05692    -0.496955     -445.809     -33.5013     -18.5384 -2.15113e+07
      33.3744   -0.0268325    -0.010496   -0.0262605  -0.00520673  -0.00181593 -9.63203e-05 -5.45219e-05     -44.6631     -1.06067    -0.667051     -1.03806    -0.488089     -437.461     -32.9273     -18.2343  -2.1161e+07
      33.2543   -0.0316128   -0.0123654    -0.030937   -0.0061342  -0.00216652 -0.000114692 -6.49278e-05      -52.932     -1.04154    -0.654988     -1.01927    -0.479258     -429.157     -32.3554      -17.931 -2.08059e+07
      33.1342     -0.03731   -0.0145933   -0.0365099  -0.00723953   -0.0025897  -0.00013682 -7.74642e-05     -62.6905     -1.02461    -0.644308     -1.00263    -0.471438      -421.81     -31.8533     -17.6661 -2.04455e+07
      33.0141     -0.04394   -0.0171858    -0.042995  -0.00852583  -0.00308891 -0.000162864 -9.22225e-05     -74.2387     -1.00586    -0.632487    -0.984225    -0.462785     -413.703     -31.2923      -17.368 -2.00844e+07
       32.894    -0.051749   -0.0202393   -0.0506327   -0.0100408   -0.0036846 -0.000193887 -0.000109803     -87.8717     -0.98753     -0.62093    -0.966226    -0.454324     -405.783     -30.7439     -17.0766 -1.97216e+07
      32.7739   -0.0609855   -0.0238507   -0.0596658   -0.0118327  -0.00439837 -0.000230979 -0.000130827     -103.998    -0.970223    -0.610016    -0.949229    -0.446335     -398.306     -30.2271     -16.8022 -1.93576e+07
      32.6539   -0.0718544   -0.0281002   -0.0702948   -0.0139412  -0.00524959 -0.000275129 -0.000155852     -123.032    -0.953064    -0.599196    -0.932378    -0.438414     -390.909     -29.7144     -16.5298 -1.89939e+07
      32.5338   -0.0845294   -0.0330556   -0.0826892   -0.0164001  -0.00625587 -0.000327213 -0.000185376       -145.5    -0.934817    -0.587694    -0.914466    -0.429994     -383.058     -29.1659     -16.2372 -1.86319e+07
