Pressure (atm),Temperature (K),B1_Frequencies_1_R1->P1,B1_Energy_1_R1->P1,B4_Energy_1_R1->P1,W1_Frequencies_1_R1->P1,B3_Frequencies_1_R1->P1,R1_Frequencies_1_R1->P1,B2_Frequencies_1_R1->P1,B4_SymmetryFactor_1_R1->P1,B1_SymmetryFactor_1_R1->P1,colrel_Sigmas_R1->P1,W3_SymmetryFactor_1_R1->P1,B3_SymmetryFactor_1_R1->P1,W3_Energy_1_R1->P1,P1_Frequencies_1_R1->P1,B2_SymmetryFactor_1_R1->P1,B4_Frequencies_1_R1->P1,W1_SymmetryFactor_1_R1->P1,colrel_PowerOne_R1->P1,colrel_FactorOne_R1->P1,R1_Energy_1_R1->P1,W3_Frequencies_1_R1->P1,P1_SymmetryFactor_1_R1->P1,colrel_Epsilons_R1->P1,B2_Energy_1_R1->P1,B3_Energy_1_R1->P1,R1_SymmetryFactor_1_R1->P1,W1_Energy_1_R1->P1,P1_Energy_1_R1->P1
4.641,1600.0,-0.09847236003455186,-0.0028128265294327347,-0.00045959868352677123,4.99067625018688e-07,-0.3884707328249813,1.5828472605555433,-1.099762648192575,-0.005909012220245924,-0.022755848497049834,1.1738500572825683e-05,-4.462252228168843e-06,-0.25616432167519065,-8.323924424543199e-08,0.0,-0.6992632803914575,-0.008318117688240614,-1.6065244924210028e-06,7.617965127204649e-06,1.0369447702330438e-05,0.31451016310812396,-4.347552350024479e-05,0.0,6.191683022677008e-07,-0.2229526664028552,-0.0861891759760787,0.9999961553722303,-6.534294637539955e-07,0.0
4.641,1700.0,-0.10762848865142342,-0.002995205611181263,-0.0005418716067819922,8.96183783471135e-07,-0.3914102633297997,1.6464493003410428,-1.1500586979509515,-0.007231170067565023,-0.02478219012223997,1.1990816392674545e-05,-2.4832032296669397e-06,-0.24880150024577913,-4.894180177492303e-08,0.0,-0.7038555576825517,-0.010348724153071167,-1.2794508850851253e-06,7.839852361147855e-06,1.1332113217834572e-05,0.296009623447076,-4.3150116413861303e-05,0.0,1.0849680845929443e-06,-0.21139332902525465,-0.07926306955524547,0.9999956182285791,1.1388892256070975e-07,0.0
4.641,1800.0,-0.11652477203272844,-0.003162970345266988,-0.0006300885694120001,9.100106389173816e-07,-0.3930602997643967,1.7048958686945959,-1.196454400106266,-0.008709122600968774,-0.026742818394546602,1.2032729350850064e-05,-1.0732055281054608e-06,-0.24185376850301368,2.8572316783722403e-08,0.0,-0.70793215499992,-0.012647620249390512,-9.627439972073983e-07,7.93951283080318e-06,1.190171679696169e-05,0.2795647884319747,-4.248284544470424e-05,0.0,1.433586786900424e-06,-0.2009895066162795,-0.07320390652633445,0.9999952811603307,7.98432258960663e-07,0.0
4.641,1900.0,-0.12513464512629371,-0.0033169128653900808,-0.0007231274412061794,5.142844455011416e-07,-0.39365362579312624,1.7587427365093469,-1.2393254461348255,-0.010319532306260733,-0.02863310851159411,1.1878920292981116e-05,-2.882890625538876e-07,-0.23528100533699703,1.2594279009421535e-07,0.0,-0.7115604481904342,-0.015176411488971905,-6.961938352063552e-07,7.923516407052996e-06,1.2115630387359963e-05,0.2648510260102818,-4.159126554042673e-05,0.0,1.6644633482449616e-06,-0.19157547619228177,-0.06786049459696937,0.9999951044644675,1.3521653352098417e-06,0.0
4.641,2000.0,-0.13344316096893538,-0.0034579671308785777,-0.0008199409093007375,-2.921617577746372e-07,-0.3933832855265539,1.8084777194467385,-1.279012365848506,-0.012039568296956238,-0.030450885234608052,1.1547745323490832e-05,-1.3982952512043326e-07,-0.22905018285685466,2.2560255692363018e-07,0.0,-0.714797822891289,-0.01789714980282042,-5.058525630445762e-07,7.800081187707451e-06,1.2014020992824972e-05,0.25160863671731126,-4.0566016354793385e-05,0.0,1.7822383801486555e-06,-0.18301576753884663,-0.06311436422928729,0.999995053787691,1.7464545734971833e-06,0.0
4.641,2100.0,-0.1414438807097779,-0.0035871194134926665,-0.000919584637982683,-1.4939723854877808e-06,-0.392409134597853,1.85452843865695,-1.3158214835595536,-0.013847925490413599,-0.03219572461374555,1.1058931970314439e-05,-6.101570897357567e-07,-0.22313342260624391,3.149227838547087e-07,0.0,-0.717693345524564,-0.020774168983475755,-4.072253835165535e-07,7.5783934744986915e-06,1.1636637274088355e-05,0.2396273937026718,-3.947530320410621e-05,0.0,1.7945493329790754e-06,-0.17519857895712362,-0.05887148164752557,0.9999951003592833,1.96702953292441e-06,0.0
4.641,2200.0,-0.14913650212421886,-0.0037053524667497667,-0.0010212272595054976,-3.0656046596811847e-06,-0.39086347257211196,1.8972698024639116,-1.3500270835692578,-0.015725323538809087,-0.033868431591646604,1.043214477974817e-05,-1.6637490511250354e-06,-0.21750669749541185,3.8525234790120894e-07,0.0,-0.7202891041882851,-0.02377501263311241,-4.080271785618641e-07,7.268043381331378e-06,1.1021027173765669e-05,0.22873529860150366,-3.83693182866197e-05,0.0,1.7105606344501454e-06,-0.16803083289616927,-0.0550563339609852,0.9999952205888438,2.0098577894575775e-06,0.0
4.641,2300.0,-0.15652507222262527,-0.003813612177403522,-0.001124149622891481,-4.9758431869644245e-06,-0.3888557964386672,1.937030857885433,-1.3818741200782227,-0.017654682490826454,-0.03547065333756313,9.686139277173853e-06,-3.255035528373882e-06,-0.21214894839195114,4.310278252377716e-07,0.0,-0.7226213049451681,-0.02687079385490365,-5.104049163956802e-07,6.878601369100487e-06,1.0201648291718693e-05,0.21879027043854493,-3.728413834804166e-05,0.0,1.5400081708755643e-06,-0.16143441690966587,-0.051607635968674584,0.9999953954162021,1.8779400494243558e-06,0.0
4.641,2400.0,-0.16361665125322597,-0.003912788981124845,-0.0012277381152484717,-7.190920482028747e-06,-0.38647676574236084,1.9741008875703236,-1.4115810844517285,-0.019621106358411036,-0.0370045953687306,8.838303584309027e-06,-5.333710093294312e-06,-0.20704147004381454,4.4901725527663887e-07,0.0,-0.7247211782215714,-0.03003621368365307,-7.126567464290235e-07,6.4193236530697665e-06,9.209522160087988e-06,0.2096739122413182,-3.624496863527435e-05,0.0,1.2925966930674195e-06,-0.15534329282388218,-0.04847516651434734,0.9999956096093628,1.5789034446977303e-06,0.0
4.641,2500.0,-0.17042032073159288,-0.004003708813563661,-0.0013314750784914776,-9.67660872724377e-06,-0.3838014861407278,2.0087347443689674,-1.439342812931097,-0.021611759484861198,-0.03847281463004787,7.904449171234018e-06,-7.848249262880549e-06,-0.20216747415818842,4.377078631460967e-07,0.0,-0.7266157333403542,-0.03324938592312315,-1.010524937313655e-06,5.898962304854329e-06,8.072209551094936e-06,0.2012867736769586,-3.5268753583954815e-05,0.0,9.776356612640319e-07,-0.14970124979380955,-0.04561740493746484,0.9999958511027109,1.1232390231554738e-06,0.0
4.641,2600.0,-0.1769464514311466,-0.004087130095490105,-0.0014349281586475528,-1.2399571422725048e-05,-0.3808922167838437,2.0411574720003323,-1.4653331209234208,-0.02361568928436049,-0.03987806978723646,6.898757193098105e-06,-1.0748170010230223e-05,-0.19751177063962702,3.968252247365158e-07,0.0,-0.7283283894008155,-0.0364915621319262,-1.3981476299345946e-06,5.3256548583214465e-06,6.81396627700023e-06,0.19354470697110296,-3.4366233662964184e-05,0.0,6.038338667832001e-07,-0.14446014046431957,-0.0429997429552883,0.9999961104130414,5.230381031718383e-07,0.0
4.641,2700.0,-0.18320616675142937,-0.004163744429416678,-0.0015377396597107823,-1.532819313469672e-05,-0.3778005974287582,2.071568283816019,-1.4897072114731276,-0.02562362823919662,-0.04122321385945433,5.83381835505024e-06,-1.398541173185264e-05,-0.19306052886298247,3.269635845343014e-07,0.0,-0.7298795044143138,-0.0397468147481634,-1.8687464725263556e-06,4.706871482494958e-06,5.455992096718406e-06,0.18637603267847425,-3.354354284832978e-05,0.0,1.7919811261810445e-07,-0.13957848355984218,-0.04059311618857052,0.9999963801431245,-2.0889515300957824e-07,0.0
4.641,2800.0,-0.18921095240325955,-0.00423417948102403,-0.001639616490516631,-1.8433047814788798e-05,-0.37456947877183355,2.100143977912305,-1.5126038413855765,-0.027627794637107777,-0.04251111808236093,4.720725718634201e-06,-1.7515119691136533e-05,-0.1888010940930081,2.2930620916070832e-07,0.0,-0.7312868202036358,-0.04300171307394235,-2.415114304520441e-06,4.049402193201449e-06,4.016719346375149e-06,0.17971931284460177,-3.2803436692917e-05,0.0,-2.890012742334901e-07,-0.13502034724163023,-0.038372945647555896,0.9999966545692377,-1.0596526895765076e-06,0.0
4.641,2900.0,-0.19497237538827017,-0.004299003052461382,-0.0017403209941021036,-2.1687121504777584e-05,-0.3712344267551932,2.127041864367115,-1.534147248670438,-0.029621702988772036,-0.04374461874550214,3.5691943774515e-06,-2.1296025926047148e-05,-0.1847218426266887,1.0541673968713734e-07,0.0,-0.7325658372963816,-0.04624501193771497,-3.0299538748011254e-06,3.35937076309152e-06,2.5121095546907043e-06,0.17352158494427375,-3.214622907086259e-05,0.0,-7.942231972905308e-07,-0.13075444965053623,-0.03631831087055443,0.9999969293034531,-2.0166283476053142e-06,0.0
4.641,3000.0,-0.20050188444103678,-0.0043587277106598545,-0.0018396627688520087,-2.5065871840895977e-05,-0.36782495982605795,2.152402273890991,-1.554448855666442,-0.03159998971697399,-0.04492648088473546,2.387691576334272e-06,-2.529056488105639e-05,-0.1808120646931488,-4.2914467186778014e-08,0.0,-0.7337301314898809,-0.04946736346526682,-3.7061069811645647e-06,2.642265534797486e-06,9.559399327296291e-07,0.1677369490772273,-3.157050205599268e-05,0.0,-1.3306235931768733e-06,-0.12675342895348002,-0.034411298085132054,0.9999972010198103,-3.0677773012687934e-06,0.0
10.0,200.0,-0.002815518072206531,-0.00017695537783581582,-3.3943665272729765e-05,8.693052988008455e-05,-0.012453674490243786,0.018806015787794617,-0.007268195704590747,0.00019766027020579613,-0.0007845959265675527,-1.0860560126969734e-05,0.00022300627628553635,-0.6221618429850795,-0.0002522181582439202,0.0,-0.3551018854264038,0.00025057005618158486,-0.00024335120923103473,2.3212964783984884e-05,-8.150661486465309e-05,2.516136634507125,0.00023168610638687074,0.0,-3.9916695515645594e-05,-0.849845283820735,-1.5201918793744411,1.000011875638417,0.0002519755551450989,0.0
10.0,210.0,-0.0026672863766265694,-0.00012636655628512516,-2.2183174015762347e-06,-5.366943435546116e-05,-0.014742899706127098,0.02373011746804529,-0.00875321351741853,-0.00039796231767411436,-0.0007029255604049961,-7.264949928286345e-05,8.809081244049128e-05,-0.6083019221590984,-1.526031718712759e-05,0.0,-0.3682958458881923,-0.0007066237692454425,-2.0507604029712826e-05,1.8547386257882782e-05,-0.00018857858542660445,2.396308152303912,0.0001061153996526961,0.0,-3.3745428195111173e-05,-0.8431193275273545,-1.4171521346664766,1.000014401344699,-7.058164312056581e-06,0.0
10.0,220.0,-0.003142452850822757,-0.00014890114002586894,2.1039557000376706e-05,-2.3118590282230008e-05,-0.018391613261654383,0.029216441892229376,-0.012114405011012934,0.00025578401471489575,-0.0008098750914115388,-8.114323354041069e-05,5.725727459167224e-05,-0.5954660493149054,1.3437199563201686e-05,0.0,-0.38138204291968963,0.00046028319828261886,1.1792637352472054e-05,2.5953576101801793e-05,-0.00015464460445911794,2.287374351584376,0.00010736435375801194,0.0,-4.769554304480837e-06,-0.836295595233237,-1.3260622026560256,1.0000149425065663,-1.9746438170436217e-05,0.0
10.0,230.0,-0.0033222583626033512,-0.0001571510837122413,1.3955955420472868e-05,8.403817297041363e-06,-0.02174101430880906,0.035328854359010356,-0.015087089685959024,0.0003032792834258698,-0.0008511789843105018,-7.967113340676344e-05,5.756198004657344e-05,-0.5832799471163973,3.5108650481181462e-06,0.0,-0.3933419171134791,0.0005507228768576308,4.142197535732677e-06,2.697235645749454e-05,-0.00012100616900338298,2.1879213665326898,0.00011081739865351643,0.0,6.91141217406373e-06,-0.8283908310215543,-1.244338987372406,1.000014618548672,1.7991797839306056e-06,0.0
10.0,240.0,-0.003327309114781685,-0.00015570505762635937,-1.5825640151105072e-06,1.7232546034420455e-05,-0.02505194715390295,0.04206297849625261,-0.018018163630519633,2.6486113761390262e-05,-0.0008523172286151858,-7.629639434392403e-05,6.274809018723502e-05,-0.5717730801338694,-4.101311517751348e-06,0.0,-0.40439777211076633,6.731867020629519e-05,-3.75919303721906e-06,2.3044105031835173e-05,-0.00010695955867892027,2.096761282227671,0.00010120384801312543,0.0,4.352519505042134e-06,-0.8194386229318632,-1.1706756953223463,1.0000145415396557,1.2585805427742142e-05,0.0
10.0,250.0,-0.0033377551307730443,-0.00015601609518142817,-1.2032656284206485e-05,1.198565610982541e-05,-0.02861889953042525,0.04939059808000249,-0.021346795997633502,-0.00022119587435055798,-0.000857000710682469,-7.19100284866958e-05,6.472870817815129e-05,-0.5609655039779601,-4.964903285366842e-06,0.0,-0.41481323991372904,-0.00036845460226759755,-5.83092703364869e-06,1.753779187021772e-05,-0.00010529422556615118,2.0128953962270524,8.527127937802766e-05,0.0,-3.9495041881904685e-06,-0.8096916677025273,-1.1041111344196128,1.000014700887506,1.1837916405215401e-05,0.0
10.0,260.0,-0.00343140052133437,-0.00016246973195596187,-1.4499554477937842e-05,2.604379959633194e-06,-0.03252524530500415,0.05728041356253279,-0.025236673138419385,-0.00031008382096107934,-0.0008836622271770952,-6.676608919841605e-05,6.221430426599465e-05,-0.5508255501652275,-2.2569720773117653e-06,0.0,-0.42471777018891305,-0.0005273530818570137,-4.098435889956083e-06,1.235019090725782e-05,-0.00010779627570748439,1.9354798464933247,6.957015976907182e-05,0.0,-1.2371684353238031e-05,-0.7993937397594604,-1.0438043056506396,1.0000146290039233,6.095374493713506e-06,0.0
10.0,270.0,-0.0036103894711768812,-0.0001743154178552799,-1.1250411553147189e-05,-5.369194885563112e-06,-0.03672643740412734,0.06570425977944612,-0.02966734219139524,-0.0002566585396210521,-0.0009319604343205235,-6.137596248960625e-05,5.616734881986539e-05,-0.5412951338103464,1.0278792048022004e-06,0.0,-0.43415010539632,-0.00043646012324296407,-1.175722936519214e-06,8.066967865555088e-06,-0.00010984611220535875,1.8637969994902728,5.707546180434788e-05,0.0,-1.847425803451407e-05,-0.7887332178373105,-0.9889987416336007,1.0000139116535638,1.5466897197229352e-07,0.0
10.0,280.0,-0.0038456596675994106,-0.00018897663121608766,-5.672422712629109e-06,-1.0040571897531216e-05,-0.04113982642212244,0.07463735842380918,-0.03455136416823966,-0.00012777447110168594,-0.0009940339766365503,-5.6301000627361e-05,4.8029581553122076e-05,-0.5323121738958984,3.375795806127784e-06,0.0,-0.44311421248335486,-0.00021179422510016896,1.3568152979208207e-06,4.612151015236548e-06,-0.00010976380860168597,1.7972325336907573,4.820643697206342e-05,0.0,-2.1784035987351408e-05,-0.7778473971714064,-0.9390242702898143,1.0000123682865332,-3.847581646137176e-06,0.0
10.0,290.0,-0.004104700498742939,-0.000203995263401622,-4.390350062702436e-07,-1.1512304444879535e-05,-0.04569149291435848,0.084056998947539,-0.03980095561415949,1.2618013386081933e-05,-0.0010614604885769792,-5.194128290719719e-05,3.908514321502151e-05,-0.5238212609163078,4.400228648054882e-06,0.0,-0.4516111679474027,3.49798991713516e-05,2.8876942228819306e-06,1.7042033092057834e-06,-0.00010746916164554341,1.7352572690034422,4.2200961847387696e-05,0.0,-2.273873330276127e-05,-0.7668362089900954,-0.8932979961461887,1.0000100418694289,-5.533123497237815e-06,0.0
10.0,300.0,-0.004363396597634332,-0.00021775238232914584,2.9491073144452034e-06,-1.0671100508087894e-05,-0.05033110278172123,0.09394131926371158,-0.04535295789221475,0.0001225482449430826,-0.001128144294776825,-4.8472243174490255e-05,3.028402271137317e-05,-0.5157764162142356,4.3000117539076425e-06,0.0,-0.4596511644240122,0.00023016528232047752,3.3913749703815188e-06,-9.205609656261343e-07,-0.00010351734781566703,1.6774127328337265,3.80047361282432e-05,0.0,-2.2050728164571284e-05,-0.7557740821415828,-0.8513191306083653,1.0000071208244132,-5.358346779043926e-06,0.0
10.0,310.0,-0.004608505769290004,-0.00022951820426947284,4.004276235641398e-06,-8.518250684855163e-06,-0.055030882343877874,0.10426858730342299,-0.051171386780186935,0.00018307910044374528,-0.0011908406798333106,-4.58770831056944e-05,2.224301794377658e-05,-0.5081401840566929,3.4764849199716693e-06,0.0,-0.4672548189769795,0.0003401280404823585,3.107490272104792e-06,-3.4328253675443667e-06,-9.857614177667476e-05,1.62329961611397,3.469840558967352e-05,0.0,-2.039652911673465e-05,-0.7447181307237909,-0.8126598450373318,1.000003857487084,-4.0239254606197555e-06,0.0
10.0,320.0,-0.004835933760041431,-0.00023923648852435715,2.910471106342079e-06,-5.877453281438429e-06,-0.05977912425638573,0.11501692249450476,-0.05724108546652738,0.00019247242434346603,-0.0012486458621344262,-4.401354319742043e-05,1.530580023690389e-05,-0.500881611213697,2.326789039330314e-06,0.0,-0.4744502434545824,0.00036127966799502084,2.3434684643496375e-06,-5.9080572666883456e-06,-9.320188945880452e-05,1.5725684614300144,3.163741363595358e-05,0.0,-1.8300923825369777e-05,-0.7337133450363496,-0.7769548052549878,1.0000005071193767,-2.1773959262502173e-06,0.0
10.0,330.0,-0.005047777783899434,-0.00024726036419941787,2.00596373751717e-07,-3.3141223787537973e-06,-0.06457333286088536,0.12616429165671234,-0.06355962449878076,0.00015923648048457112,-0.0013022065590773582,-4.2679252130926796e-05,9.61376544917163e-06,-0.49397429586453406,1.1578737193783946e-06,0.0,-0.4812692918122696,0.0003080280650116761,1.3754080136297082e-06,-8.351378511924656e-06,-8.777868781643407e-05,1.5249120854757183,2.844840037941971e-05,0.0,-1.6120100899302783e-05,-0.7227957939161458,-0.7438910859243834,0.9999972910742484,-3.0107975537089646e-07,0.0
10.0,340.0,-0.0052495366488188085,-0.0002541309824571777,-3.4813440781702194e-06,-1.1543210703181031e-06,-0.06941491328292776,0.1376886360035713,-0.07013045160678986,9.640673274973357e-05,-0.0013529958019120718,-4.1661288695923145e-05,5.169498285276577e-06,-0.4873949044468335,1.6796907778642266e-07,0.0,-0.4877444182589552,0.0002028240477229796,4.105333429343089e-07,-1.0726599455402423e-05,-8.253205162447267e-05,1.4800593612707318,2.4970049409261025e-05,0.0,-1.406663762146738e-05,-0.7119946259159375,-0.713199268082337,0.9999943796916443,1.3020974194865447e-06,0.0
10.0,350.0,-0.005447985876673259,-0.00026042351227788463,-7.528266979770021e-06,4.603098426974749e-07,-0.07430573246215162,0.14956803615657135,-0.07695811475126887,1.7642146172993304e-05,-0.0014027724380841012,-4.076762473496535e-05,1.887523173229049e-06,-0.4811221896372269,-5.404709006850726e-07,0.0,-0.49390653588761024,6.934198504648524e-05,-4.172196826081782e-07,-1.2980129413023588e-05,-7.756804367632937e-05,1.4377700770548052,2.118375437510819e-05,0.0,-1.224639521823792e-05,-0.7013333810515153,-0.6846459571034469,0.9999918886867115,2.480136313551219e-06,0.0
10.0,360.0,-0.005649776522668992,-0.00026665535465825424,-1.1446307675705602e-05,1.513302654758513e-06,-0.07924625205509371,0.16178086567781796,-0.08404541946408765,-6.504181085414783e-05,-0.0014532319729176043,-3.9843335177033275e-05,-3.677380767422257e-07,-0.47513640869641266,-9.370295057065647e-07,0.0,-0.4997838042966899,-7.150024544599868e-05,-1.0366054966590776e-06,-1.5057418594495815e-05,-7.291433413112873e-05,1.397830655999889,1.7153676544244706e-05,0.0,-1.069357436760286e-05,-0.6908309158439452,-0.6580276646373687,0.9999898835142578,3.1910852809488978e-06,0.0
10.0,370.0,-0.005860639020800216,-0.00027324164842931455,-1.4881764068913964e-05,2.0630528971729107e-06,-0.084234774821415,0.17430591290600836,-0.09139206149831268,-0.00014231960077107722,-0.0015058137512601827,-3.8775896236291074e-05,-1.7549829775120849e-06,-0.4694190168483335,-1.0391813064504158e-06,0.0,-0.505401121776584,-0.00020339681952970343,-1.4236690219313148e-06,-1.6912599274731174e-05,-6.855390483936426e-05,1.3600505703852304,1.2982087857819204e-05,0.0,-9.398895261807078e-06,-0.68050210985344,-0.633165875101866,0.9999883876411221,3.4641752728697994e-06,0.0
10.0,380.0,-0.006085028186187346,-0.0002804824991399408,-1.7617986908014093e-05,2.20516628136603e-06,-0.08926738547789557,0.18712246756279358,-0.0989942507447158,-0.00020779960711324707,-0.0015616200352813136,-3.749359627619086e-05,-2.437749703592039e-06,-0.46395252865628095,-8.920916547250839e-07,0.0,-0.5107800864855662,-0.0003151081236066117,-1.5866569024209029e-06,-1.8512971864744638e-05,-6.444923227741268e-05,1.324259320628008,8.77954970569851e-06,0.0,-8.330093462313175e-06,-0.6703584426376976,-0.609903086778031,0.9999873920574627,3.3684972296230423e-06,0.0
10.0,390.0,-0.0063260581984768685,-0.0002885691683565439,-1.955646649994174e-05,2.0468054068566306e-06,-0.09433826786646332,0.20021037656838203,-0.10684492829027316,-0.0002578011292083145,-0.001621407205616483,-3.5960189208405496e-05,-2.5727114538216985e-06,-0.45872046962869684,-5.535257108643524e-07,0.0,-0.5159392332578392,-0.00040009567067873645,-1.55338366171199e-06,-1.9840028790867517e-05,-6.055787102300054e-05,1.2903038771368982,4.647101913237252e-06,0.0,-7.445694724181687e-06,-0.6604084862471353,-0.5880996306017586,0.9999868644545029,2.990247511349167e-06,0.0
10.0,400.0,-0.006585608639024499,-0.00029759999138252773,-2.0691603007030944e-05,1.6907630079870195e-06,-0.0994401828137595,0.21355007625422842,-0.11493428818269684,-0.0002909026062484318,-0.001685618416133826,-3.416796759295947e-05,-2.3027527997228712e-06,-0.45370736736672856,-8.353982844914151e-08,0.0,-0.520894406270063,-0.0004557523920424955,-1.361615598138306e-06,-2.0888405936392353e-05,-5.684137222493793e-05,1.258046503892397,6.6719778326047e-07,0.0,-6.703564486541943e-06,-0.6506583355035154,-0.5676310993172529,0.999986757263072,2.417582525457628e-06,0.0
10.0,410.0,-0.006864516684918495,-0.0003075999294446655,-2.108491169079588e-05,1.2267153133047658e-06,-0.10456497402245266,0.2271226081631898,-0.1232504132509965,-0.00030741525501731213,-0.0017544361878433215,-3.213063379142055e-05,-1.7534107292727995e-06,-0.4488987523697955,4.6193418420522835e-07,0.0,-0.5256591755224123,-0.00048249746617434026,-1.0522812894051e-06,-2.1663773994999365e-05,-5.326952183788989e-05,1.2273628987395382,-3.099497994265414e-06,0.0,-6.065695778791853e-06,-0.6411119871145684,-0.5483862521995777,0.999987014239806,1.7314683939606242e-06,0.0
10.0,420.0,-0.007162799406849754,-0.00031854007526043517,-2.084177213858295e-05,7.274065387434216e-07,-0.10970402901965894,0.24090962442822328,-0.1317799095846762,-0.00030887292399891543,-0.001827840998157397,-2.987675358600856e-05,-1.0316017758348992e-06,-0.4442811529729493,1.0345987877630437e-06,0.0,-0.530245241821364,-0.0004828948320199968,-6.650225472356252e-07,-2.2180344877190053e-05,-4.982155919655183e-05,1.1981405978672102,-6.61369716242692e-06,0.0,-5.500453685282616e-06,-0.6317716736349496,-0.5302652901034485,0.999987575579091,1.000892485410865e-06,0.0
10.0,430.0,-0.007479872026536139,-0.0003303551282265921,-2.0092100675592856e-05,2.4799149237504565e-07,-0.11484866169419779,0.25489338718623455,-0.14050847723178303,-0.0002975851519559633,-0.001905667568346326,-2.744417017731075e-05,-2.258381066765165e-07,-0.43984207800285047,1.595274062785239e-06,0.0,-0.5346628007984019,-0.00046087829002352604,-2.3554026504641871e-07,-2.245840635950383e-05,-4.6485623380687185e-05,1.170277601743825,-9.85508028215928e-06,0.0,-4.983204085202502e-06,-0.6226381562832406,-0.5131784201385425,0.9999883816834667,2.8104432726997514e-07,0.0
10.0,440.0,-0.007814743455739397,-0.00034295796840248387,-1.897527343049138e-05,-1.727634434136415e-07,-0.11999040718376536,0.2690567650442401,-0.149421389422925,-0.0002762722235607863,-0.001987654472859337,-2.4875497659992027e-05,5.926418393714348e-07,-0.43556998605213837,2.1140589228224873e-06,0.0,-0.5389208534450745,-0.000421116895532472,2.0576164491249585e-07,-2.252211145438427e-05,-4.325729596753089e-05,1.1436811875318358,-1.2818986349268442e-05,0.0,-4.495991300105701e-06,-0.6137109799981116,-0.49704464866364395,0.9999893757931679,-3.8661645307486406e-07,0.0
10.0,450.0,-0.008166180715123905,-0.0003562511390890708,-1.7629043316757313e-05,-5.103208237798112e-07,-0.1251212334580445,0.28338322844426633,-0.15850387391037138,-0.0002477841718219967,-0.002073485254174267,-2.2214661104669738e-05,1.368232022372746e-06,-0.4314542430388739,2.5696962678956067e-06,0.0,-0.5430274610008435,-0.0003685248565362306,6.342427505797691e-07,-2.239762455249614e-05,-4.0137805691708424e-05,1.1182668791890147,-1.5512891425349965e-05,0.0,-4.02671736920064e-06,-0.6049886940184249,-0.4817907561586253,0.9999905056918443,-9.731946934279149e-07,0.0
10.0,460.0,-0.008532840251424974,-0.00037013542939232823,-1.6181913444559073e-05,-7.518444379790857e-07,-0.13023368057458418,0.29785684490740305,-0.16774140198403337,-0.00021489655910689586,-0.0021628207927525656,-1.9504370792577074e-05,2.059083203965689e-06,-0.4274850708893535,2.9485143767125807e-06,0.0,-0.5469899478237089,-0.00030790409459733497,1.0309180422248154e-06,-2.2111648803515737e-05,-3.7132236949250324e-05,1.0939575514349884,-1.795308118830801e-05,0.0,-3.568116462273425e-06,-0.596469041304693,-0.46735041872160665,0.9999917246936401,-1.4606432981387431e-06,0.0
10.0,470.0,-0.008913367886795323,-0.00038451593409547516,-1.474833430773882e-05,-8.936676332662355e-07,-0.13532094094335154,0.31246227454690206,-0.17711989660905914,-0.00018017171632553298,-0.002255323561198144,-1.678438493876177e-05,2.635176213028241e-06,-0.4236534904237838,3.24319511178369e-06,0.0,-0.550815058679366,-0.00024370023543585716,1.3820068067325986e-06,-2.1690314521264482e-05,-3.424792879033068e-05,1.070682647781642,-2.016172736950192e-05,0.0,-3.1167041374880174e-06,-0.5881491201192554,-0.45366344926890967,0.9999929920915858,-1.8398552118665573e-06,0.0
10.0,480.0,-0.009306471041397769,-0.0003993060330329938,-1.3426102515106565e-05,-9.389643152929071e-07,-0.14037689385466942,0.3271847658715749,-0.18662587324233657,-0.00014587297484416114,-0.002350674819764863,-1.4090409931282587e-05,3.0764601668012117e-06,-0.4199512612726615,3.451528500175675e-06,0.0,-0.554509077839769,-0.00017985066449910055,1.678301589507052e-06,-2.115838571806538e-05,-3.149314886611639e-05,1.0483774960962287,-2.2164452031573935e-05,0.0,-2.671803091327426e-06,-0.5800255210005427,-0.44067513768681704,0.9999942732173375,-2.10878624079502e-06,0.0
10.0,490.0,-0.009710967625531069,-0.000414429726999342,-1.2295403156219534e-05,-8.957240201903331e-07,-0.14539610619174256,0.3420101516972114,-0.1962465268128828,-0.00011391996809241386,-0.0024485859563436294,-1.1453497231381442e-05,3.371124506849486e-06,-0.41637082117986673,3.575248178309974e-06,0.0,-0.5580779172653737,-0.00011970411728659869,1.914467508556914e-06,-2.053873309939389e-05,-2.8876063314020916e-05,1.026982707840359,-2.3988386745146194e-05,0.0,-2.2346955981211912e-06,-0.5720944422046389,-0.4283356737541392,0.999995539232839,-2.27073529557087e-06,0.0
10.0,500.0,-0.010125816059604649,-0.0004298227254388025,-1.1419024281305213e-05,-7.750653176852667e-07,-0.1503738093954715,0.35692484489512716,-0.20596977713023887,-8.587446028018892e-05,-0.0025488051544685507,-8.899813599104169e-06,3.5140410910065258e-06,-0.41290522651638284,3.6189974553355184e-06,0.0,-0.5615271804674834,-6.599359353390164e-05,2.088342901859926e-06,-1.9852021386747004e-05,-2.6403986977917825e-05,1.006443649325539,-2.5660690463395892e-05,0.0,-1.8079203725440203e-06,-0.5643517864655597,-0.41659964005035066,0.9999967667477878,-2.3328440877258618e-06,0.0
