Pressure (atm),Temperature (K),W2_Frequencies_1_W2->P1,W2_Frequencies_1_W2->P2,W2_Energy_1_W2->P1,W2_Energy_1_W2->P2,W1_Frequencies_1_W2->P1,W1_Frequencies_1_W2->P2,B1_Energy_1_W2->P1,B1_Energy_1_W2->P2,B3_Frequencies_1_W2->P1,B3_Frequencies_1_W2->P2,B2_Frequencies_1_W2->P1,B2_Frequencies_1_W2->P2,B1_SymmetryFactor_1_W2->P1,B1_SymmetryFactor_1_W2->P2,P2_SymmetryFactor_1_W2->P1,P2_SymmetryFactor_1_W2->P2,W3_SymmetryFactor_1_W2->P1,W3_SymmetryFactor_1_W2->P2,B2_ImaginaryFrequency_1_W2->P1,B2_ImaginaryFrequency_1_W2->P2,B3_SymmetryFactor_1_W2->P1,B3_SymmetryFactor_1_W2->P2,W3_Energy_1_W2->P1,W3_Energy_1_W2->P2,P1_Frequencies_1_W2->P1,P1_Frequencies_1_W2->P2,B2_SymmetryFactor_1_W2->P1,B2_SymmetryFactor_1_W2->P2,P2_Frequencies_1_W2->P1,P2_Frequencies_1_W2->P2,B1_Frequencies_1_W2->P1,B1_Frequencies_1_W2->P2,W1_SymmetryFactor_1_W2->P1,W1_SymmetryFactor_1_W2->P2,P2_Energy_1_W2->P1,P2_Energy_1_W2->P2,B3_ImaginaryFrequency_1_W2->P1,B3_ImaginaryFrequency_1_W2->P2,W3_Frequencies_1_W2->P1,W3_Frequencies_1_W2->P2,P1_SymmetryFactor_1_W2->P1,P1_SymmetryFactor_1_W2->P2,W1_Energy_1_W2->P1,W1_Energy_1_W2->P2,B3_Energy_1_W2->P1,B3_Energy_1_W2->P2,B2_Energy_1_W2->P1,B2_Energy_1_W2->P2,W2_SymmetryFactor_1_W2->P1,W2_SymmetryFactor_1_W2->P2,P1_Energy_1_W2->P1,P1_Energy_1_W2->P2
0.1,300.0,12.12435214298414,2.0035342126251363,-0.15016269506855523,1.6713682865804174,2.702468632764225,-0.2648007130514078,18.718387532643167,-0.6222966937156368,0.9890880009715768,-0.26496220339137816,-2.390174410905273,1.0474555178970504,-0.07309086169001572,0.34705144708085767,0.0,0.0,-0.10727210314427363,-0.06433594453744894,0.8673288339947598,0.395385245317434,1.5522081324912382,-0.8264126698220157,0.11873182658555259,1.4625138792730827,0.0,0.0,-0.10833531325192752,0.35831304383216117,0.0,0.0,-0.049936045721842175,0.22986722885352986,-0.0810771852031748,0.20650753811713352,0.0,0.0,-9.420302754535184,7.436000348212514,-0.8281654156080763,-1.6089243981066543,0.0,0.0,-3.2483707132494573,0.8388210605818629,-1.0230608583281202,0.04701943036384798,-0.32365991967812446,0.3325517248823971,1.3087414224506941,1.954808330360928,0.0,0.0
0.1,310.0,10.927607388255206,0.6845544001832007,-0.01215604917504063,1.6049649063972793,2.729101763567605,1.5445283904513538,18.270487016362704,0.7611847560714083,1.0439031827269132,-0.3071338024761125,-1.8327191492389385,0.8576744918757961,0.0759703410442799,0.31485494313101386,0.0,0.0,0.03349960495442684,-0.04091979897057622,0.8786675159528055,1.3178344761175833,1.5929686456747871,-0.8081264049011655,0.12395157402766867,1.2281201251190035,0.0,0.0,0.07458849974602254,0.2730736253762469,0.0,0.0,-0.03719861057155881,0.15225217849240893,-0.16791063111658414,0.16466235883866873,0.0,0.0,-9.857448049729202,9.758233969694528,-0.7078389069017064,-1.7178511615492462,0.0,0.0,-1.3136405113824297,-0.26941086264400865,-0.17739484105580197,-0.14390768536948234,-0.20078297534800035,-0.6428503521702149,1.1411837385623864,1.7213350203569993,0.0,0.0
0.1,320.0,9.777230834134874,-0.5737074218416491,0.1121648419278192,1.5434731390677385,2.738850866004477,3.0486419331171066,17.790423722226862,1.9510322447639226,1.1093601114205132,-0.3593362396380983,-1.3060344618908886,0.6161289996176322,0.20746959975194562,0.2647617679929529,0.0,0.0,0.15559513822734014,-0.014663192428770464,0.9329662728758062,2.0298983451748995,1.645892321440544,-0.7947730139845999,0.12803608171645514,0.9437165573046814,0.0,0.0,0.2729915157275994,0.17526317926858787,0.0,0.0,-0.02216530873868,0.07030762680143286,-0.2401783275518461,0.1129979395243686,0.0,0.0,-10.283219697031065,11.758500327392095,-0.6002500420725957,-1.828083385328775,0.0,0.0,0.4496099596588838,-1.2603026636293386,0.5425586968925209,-0.4094366406471961,-0.08536068709695248,-1.5046795860275017,0.9663195792389103,1.4392571423433485,0.0,0.0
0.1,330.0,8.740020176195063,-1.6723046823739942,0.21678083380215943,1.487745118692358,2.7263480375144495,4.188591095794395,17.325463057508788,2.896135125218107,1.183827033355974,-0.41368316381018905,-0.8353817160972198,0.36447405309323866,0.31474395640668257,0.20631752676479367,0.0,0.0,0.25310712533631236,0.0103333710043062,1.02350334674303,2.51150405511766,1.7101775926585663,-0.7862057072306713,0.13089087935008734,0.6546413980708888,0.0,0.0,0.47538793295733883,0.07901661893987674,0.0,0.0,-0.006186139705395104,-0.006037280638517558,-0.29462197720602473,0.05992328667622302,0.0,0.0,-10.688766438394266,13.35054015624709,-0.5111184117841483,-1.9279536208735888,0.0,0.0,1.981535896782857,-2.0789734134806275,1.118469822137801,-0.7204467216951944,0.0179805548167719,-2.2109904384931403,0.7899325390409935,1.1538580879988927,0.0,0.0
0.1,340.0,7.8533248824086,-2.5577548276995037,0.2988471679170916,1.4379589991255137,2.68986863099813,4.952884241066015,16.90413976582849,3.580161985587685,1.2648385725372833,-0.46493160909649933,-0.4348415717424971,0.13000840496713964,0.39481234607063415,0.14618281666938698,0.0,0.0,0.32390902017378903,0.03155537537809902,1.1420623510884387,2.7681767558517474,1.7837276287699035,-0.781909741366269,0.13255112539168282,0.3901419020341605,0.0,0.0,0.6727122941514115,-0.006770481663585528,0.0,0.0,0.009672431593200925,-0.07083309335740445,-0.3304446063230367,0.010936333755878474,0.0,0.0,-11.068870563141516,14.507492476774084,-0.4429749414512015,-2.010741853925395,0.0,0.0,3.253343563340442,-2.7013569898832475,1.5463534252391538,-1.0519474517074243,0.10669023909416425,-2.744423627129856,0.6160633065731373,0.8941914397629543,0.0,0.0
0.1,350.0,7.133399717454716,-3.2094928929246778,0.3577377734012622,1.3938263556608912,2.6301874762117174,5.36075509544885,16.541487053557738,4.00987012702388,1.34961173065173,-0.5098780128115438,-0.11036687790922108,-0.07124307612432813,0.44725060329717015,0.08874439340157193,0.0,0.0,0.3684205075296423,0.04770741991640957,1.2800958015437143,2.821124262094179,1.8638101014710742,-0.7811932121729527,0.13312984748757462,0.1669614898104173,0.0,0.0,0.8581284662347495,-0.07722929633502465,0.0,0.0,0.02460669893942935,-0.1211408381005416,-0.34845904368682795,-0.030757858715109814,0.0,0.0,-11.420828378055589,15.241927316639071,-0.3961443379770737,-2.073415564467944,0.0,0.0,4.258122861037204,-3.1246566730299175,1.8317584183768105,-1.383548509357913,0.17971066147421869,-3.1043611381787044,0.447472377192244,0.6766772684646727,0.0,0.0
0.1,360.0,6.58202509467759,-3.629440345724832,0.39429755021375884,1.3547716154634866,2.5496525732587165,5.449688783960697,16.243191743961724,4.206291253518099,1.4353842402687316,-0.5468196391350928,0.13773988607902699,-0.23155537031817994,0.47331487787717186,0.03667676511542564,0.0,0.0,0.38866131765427586,0.058367972706014244,1.429455558807117,2.70002249780819,1.947507447185511,-0.7833075716470346,0.13278123242313586,-0.007280573367594992,0.0,0.0,1.026738436485077,-0.13039564608101217,0.0,0.0,0.03804231026137646,-0.15615397059452066,-0.3504481188945075,-0.06364444773988516,0.0,0.0,-11.743637209042571,15.59068923549121,-0.36951288578450064,-2.1155152117404614,0.0,0.0,5.003672340389354,-3.359872840803148,1.986115044175657,-1.6993379473450907,0.23701421936577755,-3.3009396696922373,0.28597664328515293,0.5085284831780248,0.0,0.0
0.1,370.0,6.19153450146544,-3.8338965706476995,0.4102825029689033,1.320070988689703,2.4514862761392355,5.266528970880137,16.00875241050415,4.198362029032813,1.5196194423291216,-0.5751129180804339,0.3129118860099076,-0.3489826041492011,0.47528775463249523,-0.008587761227357488,0.0,0.0,0.3875589819475618,0.06370205549627217,1.582810735888515,2.438014169672454,2.0320048155082344,-0.7875205744762204,0.13167564895038478,-0.13126041901756408,0.0,0.0,1.1752643234284743,-0.16628124620601556,0.0,0.0,0.049597064769627684,-0.17648187217404712,-0.33870540369128455,-0.08738555758249361,0.0,0.0,-12.037414184613047,15.603915245842408,-0.3611007668228646,-2.1382580370279154,0.0,0.0,5.507101907239543,-3.426237492683257,2.0240799920313144,-1.9874596662422241,0.27925099708403545,-3.350660283035029,0.1326974481191447,0.3906304020354638,0.0,0.0
0.1,380.0,5.948510538514611,-3.8475248615195827,0.40795487479155795,1.2889521802369008,2.3392856836273497,4.86139409563009,15.833801495194297,4.01849117680249,1.6001162768958483,-0.5948293019439675,0.42088957571908864,-0.4253693000810118,0.4560073023070804,-0.04648644837397159,0.0,0.0,0.36846190465494666,0.06423846476468258,1.7338504040778913,2.0684066339570353,2.1147594013756152,-0.7931575824785343,0.1299834022874144,-0.20773652778026225,0.0,0.0,1.3017424366463168,-0.1861536043827438,0.0,0.0,0.05904471066331257,-0.1836010754256765,-0.31571882758066383,-0.1024142690547926,0.0,0.0,-12.302986515320768,15.337393291591585,-0.3684728187550647,-2.143859435808169,0.0,0.0,5.790898176825354,-3.3472303682426254,1.9616789978969718,-2.2395640293599812,0.3074885466075201,-3.273275657510021,-0.011754816013595442,0.3197957587489445,0.0,0.0
0.1,390.0,5.836426119137239,-3.6990627984975237,0.3897996746125018,1.260661245384791,2.216682968191859,4.283700714088707,15.71176485397385,3.6995938276055775,1.6750549105877404,-0.6064967216038326,0.4686863504724054,-0.464856096278314,0.41853890544351297,-0.07704143232190273,0.0,0.0,0.3348101750348602,0.060705544204155484,1.8773446083805243,1.6226181350536815,2.193586932898247,-0.7996222426160267,0.1278647675209997,-0.24189809732638548,0.0,0.0,1.4052479762547292,-0.19200320450441236,0.0,0.0,0.06628212367921493,-0.17945426946487483,-0.2839621755208511,-0.10962909093583749,0.0,0.0,-12.541606696516666,14.847464931905986,-0.3890229647117848,-2.135042279539614,0.0,0.0,5.880137410946525,-3.147832513669213,1.8150579180135369,-2.450231904704894,0.323024843540993,-3.0896562956224383,-0.14714238291066248,0.2904460276961243,0.0,0.0
0.1,400.0,5.837478602776467,-3.418378188200356,0.358333010168887,1.234504012463121,2.087127387163788,3.579715384951892,15.635014978349242,3.2732021485696814,1.7430007772173515,-0.6109110981971868,0.46386076977513513,-0.47280053793488996,0.36595476038006813,-0.10064834784748271,0.0,0.0,0.28992331289100853,0.05391527796406685,2.009116811977068,1.129009701997028,2.2666927046697287,-0.8064040612614574,0.12546440726618802,-0.24017963874287682,0.0,0.0,1.4856573954245753,-0.18616467912678356,0.0,0.0,0.07130083219392228,-0.1661693078588542,-0.24576529025815433,-0.11017312425022184,0.0,0.0,-12.75475760473565,14.187798318745209,-0.4201634733312005,-2.114696960369378,0.0,0.0,5.800570511624562,-2.852711028001935,1.5996828703896233,-2.616426788325571,0.32725739328580633,-2.8203839700135878,-0.2734960076128542,0.29581498422908137,0.0,0.0
0.1,410.0,5.933822063195138,-3.0345368612305066,0.31597802900899863,1.2098688641025932,1.9537562690170949,2.7911838201411787,15.595647431349215,2.768344425649318,1.8028833442047956,-0.6090027685482543,0.41402062082261704,-0.4550265209607418,0.3011924288293345,-0.11792329194172194,0.0,0.0,0.2368722393765641,0.04468507947568674,2.1259648577803887,0.612325297220851,2.3326672265024353,-0.8130779486309155,0.12290876254880806,-0.20944205991663642,0.0,0.0,1.5434490952259086,-0.17105809019993462,0.0,0.0,0.07416305796949968,-0.14587086640575894,-0.20324004411650748,-0.10528044986207437,0.0,0.0,-12.944021608008633,13.407496498628896,-0.4594445412127404,-2.0856567020012378,0.0,0.0,5.577354882510825,-2.485083891179269,1.3298628619370365,-2.7370018801457507,0.32159437503916616,-2.484872120840988,-0.39103645019502825,0.32877645287581997,0.0,0.0
0.1,420.0,6.108360067226815,-2.5746094904092596,0.2649895239630186,1.186236467080264,1.8193288665289533,1.9546977192842019,15.585982896275373,2.210958842512658,1.8539608978928686,-0.6017446764096354,0.3264984154425264,-0.41732388917826546,0.2269701198728906,-0.12959476328251307,0.0,0.0,0.1784103259235322,0.03378784751614077,2.22555554413944,0.09353526590152297,2.3904607054562885,-0.8192991091581432,0.12030539383745277,-0.15643113394141148,0.0,0.0,1.5795398609839424,-0.14902048207007193,0.0,0.0,0.07498201996121802,-0.12056106683493746,-0.15824472058088512,-0.09617376330427935,0.0,0.0,-13.1109948140049,12.550133041174464,-0.504624118264311,-2.0505579616484217,0.0,0.0,5.234256409753263,-2.0660686491151887,1.018498123563156,-2.8122724925663736,0.30739663468536815,-2.100859484085189,-0.5001152579160829,0.38238780486721147,0.0,0.0
0.1,430.0,6.345223683692534,-2.0630041533122156,0.20741280015130323,1.1631807788462172,1.6862031207018968,1.101550431594405,15.598873314102127,1.6236690034236194,1.8957789129136304,-0.590091589075761,0.2081511640938846,-0.36513270672580744,0.1457417650884593,-0.13642946908210213,0.0,0.0,0.11694473977447745,0.02192255037048011,2.30630924214223,-0.41006432863101017,2.439346134279949,-0.8247954869531237,0.11774354669852559,-0.08743974437670704,0.0,0.0,1.5951529910928584,-0.12220328484053368,0.0,0.0,0.07390605008223809,-0.09204989875254725,-0.11237402101519682,-0.083999881556161,0.0,0.0,-13.257232822735247,11.653412552686783,-0.553703070586773,-2.0117617739088263,0.0,0.0,4.793186540312575,-1.6143664534349027,0.6769821230126374,-2.8436547520259268,0.28594190904280714,-1.6841619308916624,-0.6011701944082408,0.4502250061392765,0.0,0.0
0.1,440.0,6.63002848943608,-1.5211629647529965,0.14506608718820257,1.140364543053675,1.5563405534190526,0.25790301476692096,15.62787092986105,1.0257958763965882,1.9281268885982805,-0.5749418915600901,0.06524849477682586,-0.30336024864041566,0.059679315008876285,-0.13918314260894826,0.0,0.0,0.054534371478724177,0.009699278395060103,2.3672848764643653,-0.8846000418975077,2.478877498116933,-0.8293591811528401,0.11529543807916826,-0.008115881394972376,0.0,0.0,1.5917136299061059,-0.09251645099011897,0.0,0.0,0.07110600041422954,-0.061920569960559245,-0.06696548821600085,-0.06979248400624552,0.0,0.0,-13.384218216715231,10.749236885796677,-0.604936858978234,-1.971317458926795,0.0,0.0,4.273973341144968,-1.1461717305045833,0.3152047684475875,-2.8333665017976184,0.25840478044707843,-1.2485981340029835,-0.694691835536317,0.5265690028123489,0.0,0.0
0.1,450.0,6.949979891879223,-0.9675030595694561,0.07953866257238035,1.1175315786061402,1.43132861779644,-0.5548646779998146,15.667303572875582,0.4335170226963174,1.9509966548871038,-0.5571154850833502,-0.09657776448662679,-0.2362908412683906,-0.02932691237579869,-0.13856950474470223,0.0,0.0,-0.007095476453159987,-0.0023658268837625294,2.4080713903492303,-1.3192881171216841,2.5088472806132067,-0.8328377102495199,0.1130179206223968,0.07662791434638808,0.0,0.0,1.5707669260087163,-0.061604817677486205,0.0,0.0,0.06676542346917043,-0.0315185913409882,-0.02311584745516043,-0.05445391214409009,0.0,0.0,-13.493342842111351,9.864021351128565,-0.6568318549098893,-1.9309548084385633,0.0,0.0,3.6942920129771895,-0.6752280037875977,-0.05838073755729672,-2.784183911492724,0.22584753572599978,-0.8060281920558641,-0.7811987029401282,0.6064890703432743,0.0,0.0
0.1,460.0,7.293877276344774,-0.41751501563048216,0.012199049566828478,1.0944974640430172,1.3124129846928143,-1.3197041339579716,15.712287605894844,-0.1398891135232058,1.9645438627928522,-0.5373429265755313,-0.2723423459868437,-0.16755871969034422,-0.11965641209641356,-0.13524215320836624,0.0,0.0,-0.06652854029866187,-0.013849159123577993,2.428688990441126,-1.7060677744394344,2.529245822213591,-0.8351256471436289,0.1109542979748271,0.1626366728675433,0.0,0.0,1.5339150179306518,-0.03084594671631924,0.0,0.0,0.061073045977513535,-0.001956369080612687,0.018297228362270695,-0.03874990366286791,0.0,0.0,-13.585899975708397,9.019152529338722,-0.7081320929940597,-1.8920946101798142,0.0,0.0,3.069700697466661,-0.21297335429694259,-0.4366537574201838,-2.6992464599187316,0.18921839577798916,-0.3664620063592012,-0.8612189345386688,0.6858570820498079,0.0,0.0
0.1,470.0,7.65205327833213,0.11604320628723176,-0.055790702515440986,1.0711396935915463,1.2005345946330173,-2.0234074501816286,15.758701028639662,-0.6837564107735891,1.9690535149132522,-0.5162622144650746,-0.4576880382464261,-0.10016204072440371,-0.20993984917663033,-0.12978548011297927,0.0,0.0,-0.12262793593615608,-0.024414199595114344,2.4295016169252315,-2.0392314212495277,2.5402239705901364,-0.83615691158115,0.10913614550629835,0.2464907804929037,0.0,0.0,1.4827693403943993,-0.001361642800667536,0.0,0.0,0.054217111757419716,0.025872615412169463,0.05659096367181579,-0.02331276951387366,0.0,0.0,-13.663082940357214,8.231513866200496,-0.7578005273174118,-1.8558702633021082,0.0,0.0,2.4137427496844577,0.23126391401588553,-0.813702941186642,-2.5819030049870673,0.14935456087239898,0.06179274126257774,-0.9352769606346811,0.7613174351028343,0.0,0.0
