Pressure (atm),Temperature (K),W1_Energy_1_R->P2,W1_Energy_1_R->P3,W1_Energy_1_R->P1,W1_Energy_1_W2->P1,W1_Energy_1_P1->P2,W1_Energy_1_P1->P3,W1_Energy_1_P2->P3
0.3,390.0,1.5827103411396792e-06,4.658179651968402e-07,-2.8494426758710464e-06,-0.0006546057890403411,-5.956547264309778e-06,1.7707114172683372e-07,7.441509509291605e-07
0.3,400.0,1.8166259017797495e-06,6.905445557951072e-07,-2.0908953489849357e-06,0.0009275152871812303,-2.860571102411984e-06,1.7253122095863333e-07,2.0375534333675464e-06
0.3,410.0,1.9434413723906237e-06,7.16291561121256e-07,-9.40813430568827e-07,0.0020231173934544713,8.410304864114143e-07,1.2508758699184357e-07,2.922399205195844e-06
0.3,420.0,1.937499107752828e-06,5.823426051038451e-07,2.4457750340697496e-07,0.0024809692373396067,4.038294051591798e-06,5.223693300608664e-08,3.293665831456818e-06
0.3,430.0,1.802875605488465e-06,3.4837315550684323e-07,1.1876575289559705e-06,0.0023415381573840123,5.97852962960219e-06,-2.7139162616406933e-08,3.169352535722146e-06
0.3,440.0,1.5652234534823951e-06,7.612224188233524e-08,1.727541018029727e-06,0.0017583935768931927,6.336844029045371e-06,-9.70982179494607e-08,2.6523850506703876e-06
0.3,450.0,1.2619529997497995e-06,-1.820371854093194e-07,1.8190352128313954e-06,0.000927813407986521,5.168446964163317e-06,-1.4679278790352547e-07,1.8892919387655743e-06
0.3,460.0,9.333645825702056e-07,-3.885984693486611e-07,1.508827555613337e-06,3.805086766814752e-05,2.800503776984052e-06,-1.7092379857835855e-07,1.0347442091563002e-06
0.3,470.0,6.160013735281388e-07,-5.220809090889264e-07,9.02685696477002e-07,-0.0007603775483100052,-2.9166958280335086e-07,-1.6909224417129656e-07,2.2596432223524355e-07
0.3,480.0,3.3853881585486123e-07,-5.754432131131431e-07,1.3312781178143027e-07,-0.0013669588316219832,-3.5956525126461534e-06,-1.4459009634092484e-07,-4.3244203021609116e-07
0.3,490.0,1.1995945038176218e-07,-5.530682074027356e-07,-6.67131473319243e-07,-0.0017311804509563932,-6.646100747510476e-06,-1.0303460734728451e-07,-8.746320145534299e-07
0.3,500.0,-3.0502620851752585e-08,-4.672765180926649e-07,-1.3838545726423573e-06,-0.0018452158588110083,-9.07828994178999e-06,-5.1104985558866924e-08,-1.0728839301623314e-06
0.3,510.0,-1.122259203767002e-07,-3.349886001741316e-07,-1.932078722709011e-06,-0.0017332465451291262,-1.0653594234946842e-05,4.4814501274685565e-09,-1.0325131060760652e-06
0.3,520.0,-1.313992545619229e-07,-1.7488111565390248e-07,-2.260214176099592e-06,-0.001440177841311598,-1.1262623727649089e-05,5.770521168326141e-08,-7.844044054860416e-07
0.3,530.0,-9.897105074527532e-08,-5.18495836841059e-09,-2.3491037095023552e-06,-0.0010214341421053497,-1.0912682660965823e-05,1.0370119235214497e-07,-3.767649137391663e-07
0.3,540.0,-2.8649032070913775e-08,1.578591202314399e-07,-2.2077461490669144e-06,-0.0005346857023707549,-9.705812781293665e-06,1.3897575604503415e-07,1.32780436155927e-07
0.3,550.0,6.486095151482581e-08,3.009490510854895e-07,-1.8671808272846519e-06,-3.377590199362116e-05,-7.812610199648101e-06,1.6143742622381543e-07,6.84056666303664e-07
0.3,560.0,1.6727773958247608e-07,4.1417445198105977e-07,-1.3737168180626088e-06,0.00043524596703662326,-5.4457015020090285e-06,1.7029552924454123e-07,1.2198197192645318e-06
0.3,570.0,2.6579700493212524e-07,4.91086644481225e-07,-7.823571247778764e-07,0.000836280771038235,-2.8355030316112362e-06,1.658756722463842e-07,1.6897532088724371e-06
0.3,580.0,3.4978584122453643e-07,5.284940564480019e-07,-1.509666490881663e-07,0.001143902160630649,-2.0980572368885883e-07,1.4939226974971714e-07,2.053051773516026e-06
0.3,590.0,4.1116067646751597e-07,5.260784877936191e-07,4.6451665915067825e-07,0.0013430285563273928,2.222118694028603e-06,1.2270884085027554e-07,2.2797641620728105e-06
0.3,600.0,4.4450342024952993e-07,4.859107219009604e-07,1.0137159235777927e-06,0.0014278921811601106,4.2808102049141035e-06,8.810783177186117e-08,2.3511178185565975e-06
0.3,610.0,4.469750126128728e-07,4.1192649806333595e-07,1.4543157403707598e-06,0.0014005968705196464,5.823636358215744e-06,4.808401957218298e-08,2.259059954525613e-06
0.3,620.0,4.180833821874151e-07,3.094075755228843e-07,1.7535348423812313e-06,0.0012694922652638756,6.7480984399725384e-06,5.169361310399813e-09,2.0052392215124123e-06
0.3,630.0,3.593567032926894e-07,1.8449849170311127e-07,1.8887234839575152e-06,0.001047532221302005,6.992104233435726e-06,-3.820754208407306e-08,1.5996266652996167e-06
0.3,640.0,2.739648942312286e-07,4.3778113494210005e-08,1.8472575473563776e-06,0.000750733012397894,6.531908291329704e-06,-7.982753140443877e-08,1.0589431440341225e-06
0.3,650.0,1.663237121773165e-07,-1.0610397821791493e-07,1.6259007093261902e-06,0.00039680318850923393,5.378379696725214e-06,-1.1775490576444517e-07,4.0502628928199993e-07
0.3,660.0,4.170750926248296e-08,-2.5872296140608223e-07,1.229793577704455e-06,3.982949124259228e-06,3.5721862074649346e-06,-1.5038307296512972e-07,-3.3676189511471875e-07
0.3,670.0,-9.41107361773039e-08,-4.0810757421966604e-07,6.712084492891378e-07,-0.00040989402195394295,1.178390278127908e-06,-1.764561788528197e-07,-1.13901473481939e-06
0.3,680.0,-2.3517989673668182e-07,-5.48906915460485e-07,-3.181395434023762e-08,-0.0008281212984542994,-1.7191404476602589e-06,-1.9507122796662247e-07,-1.973600932703889e-06
0.3,690.0,-3.7564472269587306e-07,-6.765018356989532e-07,-8.568535361652958e-07,-0.001235638844284803,-5.023201029963782e-06,-2.0566503906872433e-07,-2.8127976323879956e-06
0.3,700.0,-5.099705899897347e-07,-7.870684855368158e-07,-1.7784550484147999e-06,-0.0016193742808153868,-8.628369977088006e-06,-2.0799001115365939e-07,-3.6302259275807945e-06
0.3,800.0,-7.549090562340838e-07,-6.557233348964111e-07,-1.0608222608322035e-05,-0.0027805625160426807,-3.959521205342844e-05,1.235812754692244e-07,-6.7426898170211644e-06
0.3,900.0,9.522701609303347e-07,8.655575654797576e-07,-8.758864933931177e-06,-0.00012539506298505095,-2.8245207698902244e-05,5.206250281479958e-07,7.768399332698635e-07
0.3,1000.0,2.2871787150133423e-06,1.7969629485604906e-06,1.0413905399842845e-06,0.0020950448693406094,8.803424358201003e-06,4.672734529805511e-07,9.653207758578538e-06
0.3,1100.0,1.6944126341733033e-06,1.3868843908012126e-06,8.563784577357998e-06,0.0021405540716199416,3.221170807234171e-05,4.8134206256626206e-08,1.1690794389959173e-05
0.3,1200.0,-4.75412089475489e-07,1.1076908657349091e-07,8.360166915027569e-06,0.0007549876837483287,2.414068611358752e-05,-4.212602275365454e-07,5.998513225874095e-06
0.3,1300.0,-2.9198658014442312e-06,-1.194883520456694e-06,1.0830207395612504e-06,-0.0007937797445193455,-9.989492097027278e-06,-6.925056686617439e-07,-3.7263188358244325e-06
0.3,1400.0,-4.410006376156231e-06,-1.8980322898565225e-06,-9.575075675725288e-06,-0.001707709203583553,-5.444549244092503e-05,-6.663017396565609e-07,-1.2995907279352187e-05
0.3,1500.0,-4.289707419245728e-06,-1.7455442509855093e-06,-1.9740817032545993e-05,-0.001783158135849486,-9.406984634117552e-05,-3.6394775197801777e-07,-1.87007128087205e-05
0.3,1600.0,-2.546874468839457e-06,-8.213750680411374e-07,-2.6847944420960353e-05,-0.0012025335434346176,-0.00011951381484547914,1.267777678232522e-07,-1.9724658112276263e-05
0.3,1700.0,3.2590270517644707e-07,5.674188320033234e-07,-3.001396750283388e-05,-0.0002999243154249864,-0.0001282364536300138,6.961260360840912e-07,-1.6702324414557935e-05
0.3,1800.0,3.5275030521218924e-06,2.003365168873829e-06,-2.9817660672608976e-05,0.0005984359464459504,-0.00012335137502958145,1.2398788284852246e-06,-1.1468941004500271e-05
0.3,1900.0,6.124837875786398e-06,3.0438342557222847e-06,-2.7858907118607175e-05,0.0012538900620458148,-0.00011177659192320713,1.6727297275519708e-06,-6.502545099457569e-06
0.3,2000.0,7.183651439443558e-06,3.275838236845266e-06,-2.6311147950888627e-05,0.0015389731207693423,-0.00010245226737978452,1.9324618052503948e-06,-4.479327288574404e-06
0.3,2100.0,5.85251252603611e-06,2.3459502748459037e-06,-2.7555883862273464e-05,0.0014295193642005336,-0.00010493000228179522,1.979024843441587e-06,-7.967186656968858e-06
0.3,2200.0,1.408681957517862e-06,-2.7345837799170374e-08,-3.3921311336378156e-05,0.000982905452009233,-0.0001283901903664664,1.7912660796615361e-06,-1.9240880424779677e-05
0.3,2300.0,-6.723466481287304e-06,-4.052494898728679e-06,-4.751599779632593e-05,0.00031298694539955634,-0.000181035124975506,1.3629389943251343e-06,-4.018955664273445e-05
0.3,2400.0,-1.8972023891953066e-05,-9.870134088839731e-06,-7.01376244879941e-05,-0.00043287374138096764,-0.00026977160646418153,6.988431455947727e-07,-7.228803257823572e-05
0.3,2500.0,-3.562785092077504e-05,-1.7561535052906505e-05,-0.00010323583029701457,-0.0010924903022490379,-0.0004000979323814311,-1.8852333669266585e-07,-0.00011660849375249294
0.3,2600.0,-5.686046570434706e-05,-2.715816290239456e-05,-0.00014791120763748747,-0.0015028158464202475,-0.0005761246112526255,-1.2816810426229362e-06,-0.00017385539886292744
0.3,2700.0,-8.273610718125408e-05,-3.865113259683601e-05,-0.0002049365907737695,-0.001509615721102413,-0.000800675365787907,-2.5602734258216282e-06,-0.00024441172122147164
0.3,2800.0,-0.00011323585495544351,-5.199990519161978e-05,-0.000274790632302938,-0.0009736041931895825,-0.0010754305173017395,-4.002634235111752e-06,-0.0003283888083440103
0.3,2900.0,-0.00014827258768740785,-6.713992313186275e-05,-0.0003576968251658151,0.0002261465167694502,-0.0014010872507982392,-5.586913091109396e-06,-0.00042567514511862413
0.3,3000.0,-0.00018770616216002073,-8.39890990450403e-05,-0.0004536635282331583,0.00219079331762681,-0.001777520516636856,-7.291851975683777e-06,-0.0005359813744080143
0.5,250.0,-7.643233938705812e-07,-3.944512881665148e-08,-1.7442100190585997e-07,-1.1539770782256513,-2.881500650345835e-07,1.8398191446239117e-08,-3.907109353280478e-08
0.5,260.0,1.3560816676598261e-07,3.806701768371015e-07,1.6173359478873433e-06,-0.02420775956358913,6.262779516650439e-06,-1.5675491575476068e-07,9.20900549169279e-07
0.5,270.0,-4.718498122703342e-07,-1.2479476222872751e-06,-5.216657719590816e-06,0.008226681278886221,-2.0405803657433972e-05,4.498315200908637e-07,-1.692875969340793e-06
0.5,280.0,2.4601327681687855e-06,1.0365256362271056e-06,5.74232770952899e-06,-0.004149716954877196,2.223525224133523e-05,-3.7413444895968083e-07,2.0513096383222484e-06
0.5,290.0,1.9649355384233305e-06,2.6714881721176457e-06,1.9722009215549745e-06,-3.091193530533859e-05,7.776246012919146e-06,-3.4864574281805696e-07,1.1212362300283204e-06
0.5,300.0,5.345954880528665e-07,2.8541559552322616e-06,-4.134343884327906e-06,0.002130724887874419,-1.6152036183695028e-05,5.2710893844303486e-08,9.022829798201004e-07
0.5,310.0,1.5475727662530297e-07,2.1917268497420254e-06,-4.1564208659670706e-06,0.00030519939970551747,-1.668091625228143e-05,2.2081836646908292e-07,2.9728989268534273e-06
0.5,320.0,7.313489963169445e-07,1.2831138894893882e-06,-4.06071415673914e-08,-0.0017508704953443802,-9.542761324666103e-07,9.459632585378276e-08,5.0999707256340405e-06
0.5,330.0,1.4911737671311015e-06,4.650230033080892e-07,3.6264104244819057e-06,-0.002106008301887703,1.3456384847929488e-05,-1.2315855000392868e-07,5.3391462175271074e-06
0.5,340.0,1.935264259123444e-06,-1.187934582132572e-07,4.4030063302733095e-06,-0.0010487659124560438,1.7051009215601802e-05,-2.545524465598529e-07,3.5251367605470836e-06
0.5,350.0,1.9978320871962188e-06,-4.3590101561091215e-07,2.478080222658539e-06,0.00037220320009349336,1.0388654370751718e-05,-2.41163674002457e-07,7.158453395612002e-07
0.5,360.0,1.8539918359757227e-06,-5.165242840618852e-07,-6.302044360696548e-07,0.0013466397945336328,-8.41308601625132e-07,-1.1829197595623611e-07,-1.8125520187673983e-06
0.5,370.0,1.7093827556014655e-06,-4.240165606258599e-07,-3.3596911404214597e-06,0.0015827288857991604,-1.073300834219674e-05,4.218098216473845e-08,-3.213850771723215e-06
0.5,380.0,1.6876502944683716e-06,-2.332937873651073e-07,-4.771056821047596e-06,0.0011908031690045233,-1.572797706286086e-05,1.7554209685234615e-07,-3.2490887129486854e-06
0.5,390.0,1.809992743450264e-06,-1.4475204569745346e-08,-4.6561992168270964e-06,0.0004642828362402924,-1.5043311761215356e-05,2.443502056540842e-07,-2.1615140370772185e-06
0.5,400.0,2.024830109996343e-06,1.7780398017065504e-07,-3.341337448351174e-06,-0.00029580168798033307,-9.927617014768563e-06,2.402471577222335e-07,-4.436495453491439e-07
0.5,410.0,2.250687994449646e-06,3.0920367505891557e-07,-1.4053885810689863e-06,-0.0008746166791737928,-2.5885533018648088e-06,1.762304604998059e-07,1.3766589418279996e-06
0.5,420.0,2.411393367621776e-06,3.6552502757967423e-07,5.589526589838818e-07,-0.0011689945834020745,4.718967145895802e-06,7.632523174997837e-08,2.877229622705646e-06
0.5,430.0,2.4563848300050734e-06,3.492184883397429e-07,2.094398555232255e-06,-0.00117198220782825,1.0262518413831773e-05,-3.336893703563713e-08,3.8043263727117848e-06
0.5,440.0,2.3670482444521327e-06,2.7427704022662314e-07,2.9403190919802297e-06,-0.000940588319555756,1.3065772065797599e-05,-1.307008558073725e-07,4.075388031653708e-06
0.5,450.0,2.1533349591066364e-06,1.609157285586252e-07,3.029313425654208e-06,-0.0005624500041680578,1.2894513169473152e-05,-2.0049461659503366e-07,3.745875765532084e-06
0.5,460.0,1.8453310638786544e-06,3.095626207200487e-08,2.4464410246901033e-06,-0.0001293039071599982,1.0099562054518591e-05,-2.352174290080787e-07,2.9613334158595675e-06
0.5,470.0,1.4834857770460539e-06,-9.562627715214023e-08,1.3739741415559441e-06,0.00028030628079568756,5.404153865553424e-06,-2.3411570397304695e-07,1.909410699396287e-06
0.5,480.0,1.1098733405464328e-06,-2.028915578608211e-07,3.729248398817552e-08,0.0006097449715180981,-3.0431923179092096e-07,-2.0156596936371707e-07,7.802307479446067e-07
0.5,490.0,7.61665909282502e-07,-2.7998002478545585e-07,-1.339364617041193e-06,0.0008264266546205445,-6.144726313264018e-06,-1.4519990898739723e-07,-2.615131170078541e-07
0.5,500.0,4.6712278209393775e-07,-3.212547310799357e-07,-2.5638791890004675e-06,0.0009196533734081022,-1.1361640645373922e-05,-7.416305911087131e-08,-1.0926607618497507e-06
0.5,510.0,2.4386588995334245e-07,-3.2581033250098935e-07,-3.494045358327019e-06,0.0008961375827822665,-1.5394053642202536e-05,2.3014156349093784e-09,-1.6376605879564847e-06
0.5,520.0,9.894885133170973e-08,-2.9660301942920995e-07,-4.044173880735111e-06,0.0007747073350096327,-1.7901019842532152e-05,7.587501326710159e-08,-1.8671464542427775e-06
0.5,530.0,3.015316778022889e-08,-2.3941113930638844e-07,-4.183304899012448e-06,0.0005811882754951636,-1.8754944879130457e-05,1.3980233191646133e-07,-1.7916059759027625e-06
0.5,540.0,2.7985466610557116e-08,-1.617831683300658e-07,-3.927880101584809e-06,0.00034402908736059866,-1.801346333358716e-05,1.89199497251578e-07,-1.4524035790450025e-06
0.5,550.0,7.794617156062669e-08,-7.207829373107969e-08,-3.3313755308744674e-06,9.091976574278805e-05,-1.5879522038842274e-05,2.2110491691071554e-07,-9.119306652593203e-07
0.5,560.0,1.6275433757713083e-07,2.133909629224731e-08,-2.4728693366615232e-06,-0.00015356363220696712,-1.2657269276159727e-05,2.3434681831572828e-07,-2.4413909708522593e-07
0.5,570.0,2.643224439761684e-07,1.1072412124381963e-07,-1.445961285316881e-06,-0.0003693822992778333,-8.709214153519319e-06,2.2929473221716675e-07,4.737498480268126e-07
0.5,580.0,3.65366909084098e-07,1.8939318072802683e-07,-3.489557366619135e-07,-0.0005416861539626921,-4.418182426011554e-06,2.075503259157243e-07,1.167945391875973e-06
0.5,590.0,4.5061105916791577e-07,2.5199689628557917e-07,7.231942443178915e-07,-0.0006608723483897585,-1.5600191846985592e-07,1.716200104007093e-07,1.7730616933180332e-06
0.5,600.0,5.07587449023031e-07,2.9464773953717343e-07,1.6849989740894177e-06,-0.0007222262615071164,3.7403580755368006e-06,1.2459947754356264e-07,2.2354265584166587e-06
0.5,610.0,5.270785796075703e-07,3.149300165626957e-07,2.4646377046977676e-06,-0.0007252953509852447,6.985321762245662e-06,6.988973221766488e-08,2.5149042351178617e-06
0.5,620.0,5.032528245899055e-07,3.118204494977692e-07,3.0064365582298576e-06,-0.0006731217379899261,9.35458753910253e-06,1.0955660104918297e-08,2.5854754940074953e-06
0.5,630.0,4.3355932753413693e-07,2.8554574081272114e-07,3.2718751402308076e-06,-0.000571427419353855,1.0689330166479415e-05,-4.886830089338142e-08,2.434839731510145e-06
0.5,640.0,3.1844523933190386e-07,2.3740033049602242e-07,3.239410576832072e-06,-0.0004278213656930094,1.0895826022204734e-05,-1.065254375548421e-07,2.0632977987041076e-06
0.5,650.0,1.6095340274282746e-07,1.69543681879151e-07,2.903406325190825e-06,-0.00025107397086474655,9.941601204785408e-06,-1.593401188874366e-07,1.4821498479540285e-06
0.5,660.0,-3.374916524380988e-08,8.479252033658871e-08,2.272432328514405e-06,-5.0485447065099325e-05,7.849125005777707e-06,-2.0508220723574551e-07,7.118100960714291e-07
0.5,670.0,-2.5887067818739647e-07,-1.3580358392269861e-08,1.3671694116902858e-06,0.0001646391489206045,4.687943022370142e-06,-2.4199841722682685e-07,-2.2019700003795967e-07
0.5,680.0,-5.06489485975002e-07,-1.2203240440818952e-07,2.1811276086979597e-07,0.00038540475147852497,5.660002821360064e-07,-2.688167590755764e-07,-1.2812304943439098e-06
0.5,690.0,-7.680206363003829e-07,-2.3691735086165975e-07,-1.1367700026324972e-06,0.0006036385273122518,-4.379245493273029e-06,-2.8473000266062957e-07,-2.435421504686044e-06
0.5,700.0,-1.0346375434078804e-06,-3.5462790307237876e-07,-2.654307483755489e-06,0.000812106209035487,-9.989462607583595e-06,-2.8936359897536614e-07,-3.64539107320437e-06
0.5,800.0,-2.4229249372535596e-06,-1.090407297326656e-06,-1.706776116102581e-05,0.0015411638397539848,-6.636042099025193e-05,1.53949152021976e-07,-1.1836331879780288e-05
0.5,900.0,-1.1952136661867385e-07,-4.997580871531729e-07,-1.289214740341319e-05,0.00016255101423871457,-5.734803812320152e-05,7.019509911108158e-07,-4.579131463558973e-06
0.5,1000.0,2.9575343991468882e-06,4.852503779464207e-07,5.5041101008207234e-06,-0.001086092094777263,3.110250230969907e-06,6.438821668542072e-07,9.170682705697962e-06
0.5,1100.0,3.5255133206038998e-06,8.175985014262402e-07,2.0520717645356826e-05,-0.0011786640718618778,5.082467556561994e-05,8.510517012665778e-08,1.5856946424661604e-05
0.5,1200.0,1.1044805485502516e-06,3.131193493813249e-07,2.233395322433416e-05,-0.0004612995978440717,5.0204066840618654e-05,-5.497045253761177e-07,1.1088258664263502e-05
0.5,1300.0,-2.7490010663616734e-06,-6.191318553706815e-07,1.1508926207634711e-05,0.0003839934415425529,4.206345497116859e-06,-9.235535213949276e-07,-1.54232324029325e-06
0.5,1400.0,-6.042543703288317e-06,-1.4621576694651937e-06,-5.96760754033357e-06,0.0009060080197887029,-6.427992707003903e-05,-9.008893714792468e-07,-1.57018615374018e-05
0.5,1500.0,-7.3743571854056645e-06,-1.8828824626608677e-06,-2.3496030295573267e-05,0.0009749009431149061,-0.00013045501381918532,-5.10080208100646e-07,-2.611890290398089e-05
0.5,1600.0,-6.271984083093813e-06,-1.8169731844140048e-06,-3.645081383226743e-05,0.0006781404124751341,-0.00017724232621312453,1.2978034089375246e-07,-3.0138297865706172e-05
0.5,1700.0,-3.1114636723947446e-06,-1.4347573415397226e-06,-4.291524591557723e-05,0.00019369981510201266,-0.00019794486273794527,8.694059852608729e-07,-2.7776649251949515e-05
0.5,1800.0,1.131930368918532e-06,-1.0635497776552917e-06,-4.3392008168823386e-05,-0.00029928623882968347,-0.00019505944824448732,1.5668514108343867e-06,-2.1096606133764795e-05
0.5,1900.0,5.1523371046537745e-06,-1.1086878597637814e-06,-4.012194539589764e-05,-0.0006667742562000808,-0.00017763858119600778,2.105846719074255e-06,-1.3420817608044468e-05
0.5,2000.0,7.535252013526069e-06,-1.9907663539700114e-06,-3.636641695739862e-05,-0.0008347983159632742,-0.00015853890037843487,2.4015758453544523e-06,-8.636661073864812e-06
0.5,2100.0,6.91498366854645e-06,-4.102820154244708e-06,-3.580925559626608e-05,-0.0007864211174746945,-0.00015214027077769797,2.3994752510161946e-06,-1.0676559935259201e-05
0.5,2200.0,2.072503530724883e-06,-7.785112712630754e-06,-4.212134590963309e-05,-0.0005504372263393873,-0.00017269252216575799,2.070807737132746e-06,-2.3175643922367478e-05
0.5,2300.0,-8.013484451667105e-06,-1.3313295025611074e-05,-5.867735518585332e-05,-0.00018781920177110252,-0.00023324569546968622,1.4072322710600389e-06,-4.927558070407196e-05
0.5,2400.0,-2.4148629178071405e-05,-2.0895749093467847e-05,-8.839454776462235e-05,0.0002209497699062616,-0.00034504669621765585,4.1553952173144946e-07,-9.153607764185905e-05
0.5,2500.0,-4.692660291241844e-05,-3.067669348195207e-05,-0.0001336607814944946,0.000586318018608089,-0.0005172755773405318,-8.869210775084388e-07,-0.00015191930240013364
0.5,2600.0,-7.674556423619082e-05,-4.2742522772985964e-05,-0.00019632297630804317,0.0008175627508116391,-0.0007570113345536476,-2.4759585054230568e-06,-0.00023181978585728685
0.5,2700.0,-0.00011383120078364061,-5.712964095400639e-05,-0.00027771359738132644,0.000828327202318474,-0.0010693413372473732,-4.32342227579358e-06,-0.0003321198181973813
0.5,2800.0,-0.00015826221555405168,-7.383266312498321e-05,-0.00037869876287730154,0.0005401893987126629,-0.0014575518750210691,-6.3993521830697895e-06,-0.00045325662498229603
0.5,2900.0,-0.00020999566419624578,-9.281230539779874e-05,-0.0004997366420092999,-0.00011530446124115685,-0.0019233566910837531,-8.67352420133961e-06,-0.0005952924225422253
0.5,3000.0,-0.00026889063722313015,-0.00011400258938487634,-0.0006409386893118488,-0.0011957408062140086,-0.002467135221458302,-1.111651868284525e-05,-0.0007579819274452838
1.0,250.0,-3.4068937964376106e-06,-6.793143104648336e-08,-6.030212588081347e-07,-1.401734950955094,-9.724101615984115e-07,1.2805065250630247e-08,-4.62833698510087e-07
1.0,260.0,3.8758592717984766e-06,5.921891948065926e-07,5.410722131100296e-06,0.20665187603271243,2.2212667728508546e-05,-1.0532059736336381e-07,9.929130261657856e-06
1.0,270.0,-3.2567629366845374e-06,-1.7720998391725936e-06,-1.6750043722034664e-05,-0.03178553367309692,-7.357350582166677e-05,2.8832185017828155e-07,-1.3187476943584977e-05
1.0,280.0,8.478964568776452e-06,1.7847200695509338e-06,1.7128867561700013e-05,-0.03689579141775872,7.424025620157265e-05,-2.3066908472102758e-07,1.3275301406464817e-05
1.0,290.0,7.4473687729780646e-06,3.1864794753620894e-07,7.35256614030661e-06,0.013256095117065844,3.3587290122508776e-05,-1.2690903439127187e-07,8.160537484676557e-06
1.0,300.0,1.6207821728563028e-06,-2.0245152691510887e-06,-1.154034397304237e-05,0.020164913505642486,-4.9339051109075756e-05,2.0420430269448091e-07,-3.187668802034218e-06
1.0,310.0,-6.555253377232439e-07,-2.1871981104183196e-06,-1.3272137646124644e-05,0.002487529610122645,-5.95050672230144e-05,3.115766420930226e-07,-1.8717468357764018e-06
1.0,320.0,9.423363016546496e-07,-6.774802082794013e-07,-1.8992431231863136e-06,-0.011340763120019637,-1.1906215077200857e-05,1.6673574178105033e-07,7.817798748245874e-06
1.0,330.0,3.513396170312487e-06,9.084793086565201e-07,9.483825479968735e-06,-0.012578083372271868,3.7857320329451495e-05,-5.687103885953421e-08,1.5563217021947406e-05
1.0,340.0,4.8862689400255614e-06,1.5834500857213818e-06,1.312192140395345e-05,-0.00550359390951254,5.567652052819207e-05,-2.0667924861185602e-07,1.600550682338861e-05
1.0,350.0,4.581589637063354e-06,1.2542155883541733e-06,8.769219861939475e-06,0.002905340399841208,3.92951280213677e-05,-2.2711319132149266e-07,9.89222203017547e-06
1.0,360.0,3.2253768644527057e-06,3.505989863906709e-07,3.533163853056034e-07,0.00813687843340894,4.717127242600245e-06,-1.4183344399392274e-07,1.049743601649129e-06
1.0,370.0,1.7242826507290765e-06,-6.006203334407628e-07,-7.670875155736236e-06,0.008962532454306981,-2.922042703113505e-05,-9.083174733114897e-09,-6.638679264983342e-06
1.0,380.0,7.459317600862084e-07,-1.227514912233446e-06,-1.2373639127304908e-05,0.0063489483822469295,-4.976704165742423e-05,1.1448074220660532e-07,-1.0818626907463325e-05
1.0,390.0,5.542029661551702e-07,-1.3845219103081873e-06,-1.2834445728203742e-05,0.00209936586216437,-5.256548314800128e-05,1.9211018713533988e-07,-1.0933364274731978e-05
1.0,400.0,1.0698468623052616e-06,-1.1136972150843947e-06,-9.707128656110963e-06,-0.0021007835123685857,-3.9994896084718394e-05,2.1056351312134902e-07,-7.760746970120764e-06
1.0,410.0,2.017890960942106e-06,-5.650351085279039e-07,-4.4784839340251754e-06,-0.005133824592578618,-1.812067096651779e-05,1.753562926953148e-07,-2.737118355093546e-06
1.0,420.0,3.071672592055447e-06,8.0024120696837e-08,1.2044651933316703e-06,-0.00652645787845541,6.141796302767468e-06,1.0309154653157669e-07,2.626632652061458e-06
1.0,430.0,3.9532419941370425e-06,6.6239280005211e-07,5.9836744711362675e-06,-0.006323761070554937,2.6963402467148617e-05,1.4216714432626287e-08,7.119951788493064e-06
1.0,440.0,4.483335838125581e-06,1.073220500212621e-06,9.001882106438033e-06,-0.004893550344460591,4.0551489718278216e-05,-7.22828579477361e-08,9.997889653987894e-06
1.0,450.0,4.590778053676386e-06,1.2607526733889533e-06,9.930004346748962e-06,-0.002740760513366851,4.531911893794786e-05,-1.4195437288634817e-07,1.0988806557697672e-05
1.0,460.0,4.296210744218102e-06,1.223554100425057e-06,8.880714437783291e-06,-0.0003677966088719208,4.15618121562894e-05,-1.8604316800354864e-07,1.0208034279201476e-05
1.0,470.0,3.6838379764342263e-06,9.969537784170593e-07,6.270664929649298e-06,0.0018113781588616515,3.090233362915816e-05,-2.0131266145245799e-07,8.031764098912477e-06
1.0,480.0,2.8711807460847198e-06,6.378151098184956e-07,2.6761489033408568e-06,0.003510423666867921,1.5693551993418256e-05,-1.8907545304204374e-07,4.969080978275199e-06
1.0,490.0,1.982874743666565e-06,2.1081323791787067e-07,-1.2911331805977047e-06,0.004575664969879237,-1.505097404304293e-06,-1.538847425863333e-07,1.554045077997691e-06
1.0,500.0,1.1312901660911522e-06,-2.2220226663440105e-07,-5.076117064065917e-06,0.00496988356103234,-1.832299159246559e-05,-1.0219914625862693e-07,-1.7328321052661596e-06
1.0,510.0,4.044983806830689e-07,-6.093186663796604e-07,-8.238155707214405e-06,0.004745542547878615,-3.283346397385925e-05,-4.120912853881714e-08,-4.512796564577269e-06
1.0,520.0,-1.392227227124583e-07,-9.12402013481778e-07,-1.0478349703476982e-05,0.004015164743432904,-4.368211166009448e-05,2.20843595108307e-08,-6.530643468588119e-06
1.0,530.0,-4.7177766420979164e-07,-1.1082791170718782e-06,-1.1642988357480353e-05,0.002923766626004582,-5.0114007531174186e-05,8.151629762523074e-08,-7.656123959182424e-06
1.0,540.0,-5.921179897239483e-07,-1.1879834298009516e-06,-1.1710308904070007e-05,0.0016259775302205324,-5.192899410879822e-05,1.321482457472536e-07,-7.871369031243324e-06
