Wells (G - ground energy, D - dissociation limit, kcal/mol):
      Name        G        D
        W1    -90.3     -4.4

Bimolecular Products (G - ground energy, kcal/mol):
      Name        G
         R      0.0
        P1      0.6
        P2    -13.1
        P3    -17.7
        P4    -69.8
        P5      4.3
        P6     13.5
        P7     48.0

Well-to-Bimolecular Barriers (H/G - barrier height/well depth, kcal/mol)
      Name        H     Well        G  Product
        B1      0.0       W1    -90.3        R
        B2      0.6       W1    -90.3       P1
        B3     -1.5       W1    -90.3       P2
        B4     -4.4       W1    -90.3       P3
        B5     -0.1       W1    -90.3       P4
        B6      4.3       W1    -90.3       P5
        B7     13.5       W1    -90.3       P6
        B8     48.0       W1    -90.3       P7

________________________________________________________________________________________

Unimolecular Rate Units: 1/sec;  Bimolecular Rate Units: cm^3/sec

______________________________________________________________________________________

Species-Species Rate Tables:

Temperature = 300 K

High Pressure Rate Coefficients:

From\To            W1            R           P1           P2           P3           P4           P5           P6           P7
      0.7      430.706      87.9366       2.7516      14.8761     0.464351      2.95255  0.000284901  1.36216e-11      539.687
      0.9      523.141      101.308       3.2415       16.811      0.53702      4.02231  0.000444105  1.63823e-11      649.061
        1      566.885      107.403      3.47151       17.698     0.570858      4.57052  0.000536189  1.76833e-11      700.599
      1.5      766.971       133.83       4.5144       21.582      0.72247      7.39386   0.00111872  2.36008e-11      935.015
        2      944.182      155.732      5.43117      24.8469     0.853819      10.2912   0.00189851  2.88097e-11      1141.34
      2.5      1105.11      174.722      6.26174      27.7107     0.971617      13.2168   0.00286692  3.35228e-11         1328
        3      1253.58      191.638      7.02791      30.2865      1.07946      16.1478   0.00401536  3.78604e-11      1499.76
      3.5      1392.05       206.98      7.74329      32.6424      1.17954      19.0714   0.00533548  4.18995e-11      1659.67
        4      1522.26      221.078      8.41711      34.8232      1.27334      21.9805   0.00681931  4.56931e-11      1809.83
    O-O      27000.8      2273.96       208.12      448.093      27.1674      2628.79      42.3453   0.00104398      32629.3

   Temperature = 1800 K

   P(atm)        W1->R       W1->P1       W1->P2       W1->P3       W1->P4       W1->P5       W1->P6       W1->P7         W1->
      0.1      266.045      80.4925      2.40214      18.0349      0.47752      0.81922  6.78444e-05  3.54143e-11      368.271
      0.3      697.758       166.79      4.96963      30.3208     0.887298      3.52127  0.000336167  8.69567e-11      904.247
      0.5      1068.13      228.317      7.01244      39.0902      1.19971      6.80986  0.000761782  1.29878e-10      1350.56
      0.7      1402.24      278.749      8.80332       46.344      1.46778      10.4064   0.00133717  1.68101e-10      1748.01
      0.9      1710.74      322.441      10.4324      52.6847      1.70822      14.1958   0.00205802  2.03127e-10      2112.21
        1      1857.35      342.451      11.2012      55.6065      1.82076      16.1423   0.00247193  2.19705e-10      2284.58
      1.5      2532.46      429.838      14.7136       68.499      2.32898      26.2109    0.0050614  2.95638e-10      3074.05
        2      3135.83      502.988      17.8338      79.4528      2.77403      36.6087   0.00848584  3.63112e-10      3775.49
      2.5      3687.68      566.908      20.6836        89.14      3.17651      47.1639    0.0127047  4.24613e-10      4414.77
        3      4199.81      624.215      23.3301      97.9126      3.54749      57.7876    0.0176797  4.81561e-10      5006.62
      3.5      4679.91      676.482      25.8153      105.983      3.89381      68.4286    0.0233749  5.34867e-10      5560.53
        4      5133.35      724.742      28.1679      113.491      4.22007      79.0556    0.0297565  5.85163e-10      6083.05
    O-O       117446      9752.24      967.566      1984.78      125.778      13001.3      244.022    0.0100946       143521

   Temperature = 1900 K

   P(atm)        W1->R       W1->P1       W1->P2       W1->P3       W1->P4       W1->P5       W1->P6       W1->P7         W1->
      0.1      722.646      212.677      6.34885       46.529      1.24513      2.47532  0.000292122  3.09833e-10      991.921
      0.3      1919.21      446.261       13.398      79.7719      2.36362      10.5535   0.00137458  7.72016e-10      2471.56
      0.5      2958.74      615.223      19.0983      103.897      3.23081      20.3963   0.00303639  1.16218e-09      3720.59
      0.7      3904.06      754.972      24.1449      124.055      3.98251      31.1918   0.00524232  1.51261e-09      4842.41
      0.9      4782.25      876.875      28.7692      141.805       4.6618      42.5994   0.00797216   1.8358e-09      5876.97
        1      5201.21      932.942      30.9611      150.022      4.98122      48.4716   0.00952866  1.98938e-09      6368.59
      1.5      7142.08      1179.45      41.0477      186.543       6.4343      78.9636    0.0191624   2.6973e-09      8634.53
        2      8891.13       1387.7      50.0939      217.875      7.71933      110.629    0.0317528  3.33179e-09      10665.2
      2.5      10501.2      1570.99      58.4176      245.795      8.89031      142.927    0.0471428  3.91401e-09      12528.3
        3      12003.5      1736.29      66.1947      271.236      9.97644      175.569    0.0651906  4.45614e-09      14262.8
      3.5      13418.3      1887.83      73.5359      294.764      10.9958      208.386     0.085766  4.96602e-09      15893.9
        4        14760      2028.38      80.5171      316.757      11.9606      241.268     0.108749  5.44912e-09      17438.9
    O-O       435171      35906.6      3838.36      7540.17      497.578      54267.1       1169.2    0.0767286       538390

   Temperature = 2000 K

   P(atm)        W1->R       W1->P1       W1->P2       W1->P3       W1->P4       W1->P5       W1->P6       W1->P7         W1->
      0.1      1728.51      493.428      14.8103       106.12      2.86884      6.56063   0.00111678  2.48139e-09       2352.3
      0.3      4640.41      1048.95      31.8173      185.187      5.55209      27.7084   0.00490885  6.26566e-09      5939.63
      0.5      7198.57      1456.12      45.7737       243.45       7.6647      53.4755    0.0105023  9.49948e-09      9005.06
      0.7      9541.58      1795.69      58.2402      292.577      9.51294      81.7961    0.0177735  1.24263e-08      11779.4
      0.9      11730.1      2093.74      69.7388       336.13      11.1946      111.793    0.0266507  1.51411e-08      14352.7
        1      12777.7      2231.36      75.2116      356.378      11.9886      127.261    0.0316745  1.64359e-08        15580
      1.5      17657.6      2840.12      100.558      446.953       15.625      207.842    0.0624249  2.24381e-08      21268.8
        2      22087.9      3358.75      123.487      525.354      18.8696      291.923     0.102138  2.78594e-08      26406.4
      2.5      26190.1      3818.21      144.726      595.697      21.8468      378.036      0.15031  3.28644e-08      31148.8
        3      30036.1      4234.85       164.68      660.158      24.6239      465.384     0.206503  3.75479e-08        35586
      3.5      33673.3      4618.56      183.605      720.062      27.2429       553.48     0.270318  4.19719e-08      39776.5
        4      37135.1      4975.91      201.676      776.291      29.7323      642.011     0.341395  4.61792e-08      43761.1
    O-O  1.40734e+06       116148      13302.4      25133.3      1721.46       196073      4787.99     0.475332  1.76451e+06

   Temperature = 2100 K

   P(atm)        W1->R       W1->P1       W1->P2       W1->P3       W1->P4       W1->P5       W1->P6       W1->P7         W1->
      0.1      3696.92      1038.38      30.9457      217.105      5.92647      15.4379   0.00374857  1.56382e-08      5004.72
      0.3      10032.1       2225.1      67.6761      385.621      11.6916      64.6833    0.0155298  3.99556e-08      12786.9
      0.5      15654.9      3104.42      98.2238      511.512      16.2942      124.705    0.0322449  6.09643e-08      19510.1
      0.7      20838.6      3842.98      125.733      618.545       20.355      190.806    0.0535209  8.01107e-08      25637.1
      0.9      25704.5      4494.78      151.259      714.023      24.0727       260.97    0.0791386  9.79629e-08      31349.7
        1      28041.2      4796.79      163.454      758.581       25.835      297.207    0.0935236  1.06505e-07      34083.1
      1.5      38979.4      6140.02      220.265        959.1      33.9546      486.534     0.180554   1.4631e-07      46819.5
        2      48977.4      7293.03      272.066      1134.08      41.2588      684.934     0.291529  1.82517e-07      58403.1
      2.5      58284.3      8320.57      320.344      1292.07      48.0034      888.882     0.425027  2.16127e-07      69154.6
        3      67048.5      9256.91      365.931       1437.6      54.3278      1096.42     0.579832  2.47722e-07      79260.3
      3.5      75368.4      10122.9      409.354      1573.45      60.3188      1306.36      0.75487  2.77683e-07      88841.6
        4      83313.9      10932.4      450.976      1701.45      66.0354      1517.88     0.949171  3.06276e-07      97983.6
    O-O  4.05133e+06       336283      41050.5      74872.4      5307.55       625971      17136.4      2.47129  5.15196e+06

   Temperature = 2200 K

   P(atm)        W1->R       W1->P1       W1->P2       W1->P3       W1->P4       W1->P5       W1->P6       W1->P7         W1->
      0.1      7198.93      1971.59      59.0168      405.809      11.1828      32.9047    0.0110874  7.91549e-08      9679.45
      0.3      19714.9      4265.73      131.104      732.254      22.4404      136.803    0.0437776   2.0447e-07      25003.2
      0.5      30927.1      5985.83      191.802       979.27      31.5451      263.407    0.0885454  3.13857e-07        38379
      0.7      41326.1      7441.12      246.876      1190.93      39.6412      403.045     0.144404  4.14195e-07      50647.8
      0.9      51132.2      8732.41      298.266      1380.82      47.0964      551.532     0.210769  5.08206e-07      62142.6
        1      55854.7      9332.75      322.902      1469.76      50.6433      628.321     0.247752  5.53327e-07      67659.4
      1.5      78063.6      12017.1        438.3      1872.26      67.0771      1030.54     0.468957  7.64599e-07      93489.3
        2      98490.2        14338      544.292      2226.16      81.9731      1453.62     0.747472  9.58028e-07       117135
      2.5       117598        16418       643.64      2547.57      95.8087      1889.96      1.07971   1.1385e-06       139194
        3       135666      18322.3      737.888      2845.06      108.845      2335.28      1.46268  1.30888e-06       160017
      3.5       152878      20090.6       828.02       3123.9      121.245       2786.9      1.89377  1.47103e-06       179830
        4       169365      21749.2      914.716       3387.6       133.12      3243.02      2.37064  1.62627e-06       198796
    O-O  1.05497e+07       884792       114578       202378      14810.3   1.7958e+06      54592.5      11.0442  1.36167e+07

   Temperature = 2300 K

   P(atm)        W1->R       W1->P1       W1->P2       W1->P3       W1->P4       W1->P5       W1->P6       W1->P7         W1->
      0.1        12965      3458.82      104.237      703.181      19.5552      65.4111    0.0310776  3.77414e-07      17316.3
      0.3      35792.4      7568.21      234.913      1287.24      39.8606      268.426     0.115794   9.8497e-07      45191.2
      0.5      56412.3      10678.7      346.209      1734.59      56.4829      514.986     0.226862  1.52012e-06      69743.5
      0.7        75639      13326.5      447.886      2120.64      71.3702      786.944     0.362123  2.01381e-06      92392.8
      0.9      93843.3      15687.1      543.241      2468.83      85.1515      1076.38     0.520252  2.47836e-06       113705
        1       102633      16787.8      589.097      2632.45      91.7295      1226.18     0.607579  2.70193e-06       123961
      1.5       144137      21732.5      804.951      3376.64      122.364      2012.24      1.12292  3.75326e-06       172187
        2       182524      26035.2      1004.52      4035.49      150.322      2841.45      1.76232  4.72142e-06       216593
      2.5       218592      29910.9      1192.54      4637.04      176.429      3698.92      2.51779  5.62887e-06       258210
        3       252820      33473.8      1371.66      5196.27      201.134      4576.14      3.38274   6.4888e-06       297642
      3.5       285529      36794.1      1543.58      5722.39      224.722      5467.72      4.35148  7.30985e-06       335286
        4       316950      39918.4      1709.46      6221.57      247.385      6370.01      5.41899  8.09815e-06       371423
    O-O  2.51823e+07  2.14216e+06       293017       502581      37884.6  4.69426e+06       157164      43.2733  3.30094e+07

   Temperature = 2400 K

   P(atm)        W1->R       W1->P1       W1->P2       W1->P3       W1->P4       W1->P5       W1->P6       W1->P7         W1->
      0.1      21773.1      5665.31      171.961      1138.81      31.9558       119.91    0.0796152  1.53943e-06      28901.1
      0.3      60546.7      12512.3      392.751      2113.18      66.1004      487.329     0.282609  4.05454e-06      76118.6
      0.5        95835      17744.4      582.761      2867.71      94.3611      932.731     0.538047  6.28855e-06       118058
      0.7       128900      22225.1      757.442      3523.18       119.84       1424.2     0.841755  8.36039e-06       156951
      0.9       160324      26237.6      922.027      4117.25      143.541      1947.73      1.19107  1.03177e-05       193693
        1       175532      28113.9       1001.4      4397.24      154.888      2218.91      1.38219  1.12621e-05       211420
      1.5       247616      36580.3      1376.75      5676.84      207.984      3644.17      2.49446  1.57204e-05       295104
        2       314627      43992.4       1725.9      6816.94      256.751       5151.6      3.85327  1.98482e-05       372575
      2.5       377843      50700.5       2056.4      7863.03      302.512       6714.1      5.44247  2.37334e-05       445485
        3       438037      56891.5      2372.49      8839.49      345.994      8316.05      7.24882   2.7428e-05       514810
      3.5       495728      62680.3      2676.88      9761.33      387.651      9947.45        9.261  3.09662e-05       581191
        4       551287      68143.5      2971.44      10638.6      427.797      11601.4       11.469  3.43721e-05       645082
    O-O  5.57135e+07  4.82218e+06       694036  1.15875e+06      89792.4  1.13114e+07       414050      151.126  7.42038e+07

   Temperature = 2500 K

   P(atm)        W1->R       W1->P1       W1->P2       W1->P3       W1->P4       W1->P5       W1->P6       W1->P7         W1->
      0.1      34536.1      8693.12      268.315      1745.11      49.4087      208.105     0.193608  5.72817e-06      45500.4
      0.3        96578      19427.9      619.979      3277.01      103.531       834.75     0.656893  1.52133e-05       120842
      0.5       153418      27708.5      925.517      4475.61      148.788      1591.86      1.21589  2.37024e-05       188269
      0.7       206909      34840.4      1208.02      5523.22      189.838      2427.06      1.86373  3.16129e-05       251099
      0.9       257913      41254.1      1475.31      6476.94      228.195      3317.14      2.59567   3.9113e-05       310667
        1       282649      44261.2      1604.56       6927.7      246.609      3778.42      2.99201  4.27396e-05       339470
      1.5       400292      57886.4      2218.27      8996.66      333.147      6205.71      5.26271  5.99233e-05       475938
        2       510161      69882.2      2792.29      10850.9      413.091      8778.13      7.98798  7.59098e-05       602886
      2.5       614184      80786.2      3337.99      12559.9      488.444      11449.7      11.1378  9.10144e-05       722818
        3       713535      90886.2      3861.73        14161      560.307      14193.6      14.6877  0.000105423       837213
      3.5       809003       100359       4367.6      15677.4      629.372      16992.5      18.6168  0.000119259       947048
        4       901155       109324      4858.46      17124.6      696.113      19834.6      22.9067   0.00013261  1.05302e+06
    O-O  1.15308e+08  1.01809e+07  1.53643e+06  2.50225e+06       198977  2.53702e+07  1.00882e+06      476.984  1.56106e+08

   Temperature = 2600 K

   P(atm)        W1->R       W1->P1       W1->P2       W1->P3       W1->P4       W1->P5       W1->P6       W1->P7         W1->
      0.1      52115.8        12968      398.653      2546.54      72.7566      344.609     0.458298  2.01628e-05      68446.8
      0.3       146656      29072.4      932.587      4843.15      154.555       1364.3      1.48793  5.39156e-05       183025
      0.5       233768      41577.7      1400.35      6656.01      223.564      2590.84      2.67616  8.43158e-05       286219
      0.7       316054      52396.7      1835.02         8249      286.495      3942.29      4.01483  0.000112759       382767
      0.9       394740      62159.6      2247.83      9704.99      345.528      5382.23      5.49703   0.00013981       474586
        1       432971      66747.1       2447.9      10394.8      373.939      6128.52      6.29012  0.000152916       519070
      1.5       615329      87605.4      3401.34      13573.4      507.967      10057.8      10.7516  0.000215206       730486
        2       786317       106057       4297.5      16436.9       632.42        14227      15.9949    0.0002734       927984
      2.5       948720       122893      5152.64      19086.8      750.193      18562.4      21.9693  0.000328566  1.11519e+06
        3  1.10424e+06       138536      5975.94      21577.7       862.88      23021.1      28.6332  0.000381336  1.29424e+06
      3.5  1.25402e+06       153248       6773.3      23943.5      971.483      27574.9      35.9511  0.000432128  1.46657e+06
        4  1.39889e+06       167203      7548.79      26206.7      1076.69      32204.3      43.8919  0.000481241  1.63318e+06
    O-O     2.25e+08  2.03078e+07   3.2035e+06  5.09882e+06       415402  5.34018e+07  2.29358e+06      1376.57  3.09722e+08

   Temperature = 2700 K

   P(atm)        W1->R       W1->P1       W1->P2       W1->P3       W1->P4       W1->P5       W1->P6       W1->P7         W1->
      0.1      74992.3      18297.3      564.743      3544.46      102.191      548.284     0.982395  6.08188e-05      98050.3
      0.3       212091        41214      1336.52      6822.92      219.902      2134.49      3.09752  0.000163646       263822
      0.5       339100      59157.6      2018.06      9432.75       320.06      4028.53      5.45806  0.000256842       414062
      0.7       459501        74757      2654.47      11738.1      411.873      6110.49      8.05757  0.000344383       555181
      0.9       574949      88884.4      3261.04      13853.3      498.329      8326.78      10.8871  0.000427884       689784
        1       631138      95537.6      3555.67      14857.9      540.035      9475.16      12.3856  0.000468414       755116
      1.5       899901       125895      4964.65      19504.1      737.515        15522      20.6789  0.000661622  1.06654e+06
        2  1.15286e+06       152877      6295.13      23710.6      921.791      21942.7       30.238  0.000842851  1.35864e+06
      2.5  1.39384e+06       177588      7569.29      27618.3      1096.84      28626.2      40.9833   0.00101519  1.63638e+06
        3  1.62518e+06       200618      8799.66      31303.4      1264.84      35507.1      52.8488   0.00118047  1.90273e+06
      3.5  1.84847e+06       222335      9994.26      34812.7      1427.19      42542.2      65.7778   0.00133992  2.15965e+06
        4  2.06486e+06       242981      11158.7      38177.9      1584.83      49701.4      79.7206    0.0014944  2.40854e+06
    O-O  4.16691e+08   3.8508e+07  6.33245e+06  9.86663e+06       822374  1.06228e+08  4.90271e+06      3669.05  5.83356e+08

   Temperature = 2800 K

   P(atm)        W1->R       W1->P1       W1->P2       W1->P3       W1->P4       W1->P5       W1->P6       W1->P7         W1->
      0.1       104499      24911.9      777.618      4792.74      139.483      844.083      2.09254  0.000178513       135967
      0.3       296813      56556.6      1857.86      9318.21      303.444      3228.42      6.41508  0.000483271       368084
      0.5       475763      81467.3      2818.62      12950.4      444.067      6056.27      11.0752  0.000760872       579511
      0.7       645899       103206      3719.49      16173.8      573.558       9157.1      16.0836   0.00102247       778746
      0.9       809402       122952       4580.7      19141.3      695.897      12454.3      21.4343   0.00127261       969248
        1       889092       132269      4999.82      20553.6      755.032        14162      24.2352   0.00139421  1.06186e+06
      1.5  1.27115e+06       174904      7010.03      27106.6      1035.93      23150.7      39.4528   0.00197533   1.5044e+06
        2  1.63188e+06       212953      8915.72      33065.5      1299.16      32695.9      56.5993   0.00252226  1.92087e+06
      2.5  1.97639e+06       247910      10746.3      38619.8      1550.02      42636.3      75.5631   0.00304373  2.31793e+06
        3  2.30782e+06       280576      12518.5        43872      1791.44      52876.2      96.2487   0.00354497  2.69955e+06
      3.5  2.62829e+06       311447      14242.8      48885.5      2025.27      63352.5      118.572   0.00402942  3.06836e+06
        4  2.93936e+06       340856      15926.8      53703.1      2252.76      74020.6       142.46   0.00449957  3.42626e+06
    O-O  7.36565e+08  6.97817e+07  1.19345e+07  1.82307e+07  1.55252e+06  2.00891e+08  9.91713e+06      9109.29  1.04888e+09

   Temperature = 2900 K

   P(atm)        W1->R       W1->P1       W1->P2       W1->P3       W1->P4       W1->P5       W1->P6       W1->P7         W1->
      0.1       141199      32705.2      1038.19      6281.63      184.613      1272.13      4.23399  0.000482578       182685
      0.3       402212      74874.3      2502.04      12326.7      405.718      4767.62      12.7094   0.00131315       497101
      0.5       646015       108275      3812.41      17215.2      596.735      8873.32      21.5941    0.0020732       784809
      0.7       878402       137536      5045.76      21572.3      773.371      13357.3      30.9465   0.00279152  1.05672e+06
      0.9  1.10217e+06       164190      6228.09      25596.3      940.757      18114.9      40.7739   0.00347989  1.31728e+06
        1  1.21137e+06       176788      6804.45      27515.1      1021.82      20576.4      45.8646     0.003815  1.44412e+06
      1.5  1.73598e+06       234606       9576.3      36445.3         1408      33518.2      73.0488   0.00541998  2.05161e+06
        2  2.23269e+06       286403      12213.4      44598.5      1771.28      47248.9      103.014   0.00693507  2.62503e+06
      2.5  2.70812e+06       334130      14753.5      52221.6      2118.52      61545.1      135.622   0.00838308  3.17303e+06
        3  3.16635e+06       378841      17218.1      59448.4       2453.5      76273.4      170.745   0.00977763  3.70076e+06
      3.5  3.61016e+06       421183      19620.9      66361.5      2778.62      91345.5       208.27    0.0111278  4.21165e+06
        4  4.04155e+06       461594      21971.5      73017.1       3095.5       106699      248.093    0.0124401  4.70817e+06
    O-O  1.24876e+09   1.2139e+08  2.15494e+07  3.23163e+07  2.80847e+06  3.63016e+08  1.90882e+07      21222.2  1.80895e+09

   Temperature = 3000 K

   P(atm)        W1->R       W1->P1       W1->P2       W1->P3       W1->P4       W1->P5       W1->P6       W1->P7         W1->
      0.1       184949      43069.6      1343.05      7968.17      236.719      1857.74      8.19887   0.00121883       239432
      0.3       529295      97894.6      3275.34      15838.9      527.277      6837.94      24.2055   0.00332766       653693
      0.5       851991       141523      5014.28      22239.7       779.77      12633.9      40.6102   0.00526483  1.03422e+06
      0.7  1.16026e+06       179860      6656.41      27965.9      1014.11      18938.5      57.5802   0.00710023  1.39475e+06
      0.9  1.45761e+06       214864      8234.41        33269      1236.77      25612.7      75.1585   0.00886245   1.7409e+06
        1  1.60288e+06       231434      9004.82      35802.1      1344.78      29061.9        84.18   0.00972135  1.90961e+06
      1.5  2.30201e+06       307659      12718.6      47623.1      1860.68        47171      131.608    0.0138431  2.71918e+06
        2  2.96559e+06       376168      16262.9      58454.6      2347.66      66359.9      182.825    0.0177442  3.48537e+06
      2.5  3.60199e+06       439457      19685.3      68610.2      2814.37      86328.6       237.69    0.0214803  4.21912e+06
        3  4.21637e+06       498872      23012.6      78259.9      3265.59       106897      296.052    0.0250849  4.92697e+06
      3.5  4.81226e+06       555244        26262      87508.8      3704.32       127945      357.771    0.0285799  5.61328e+06
        4  5.39221e+06       609132      29445.5      96428.3      4132.64       149389      422.715    0.0319814  6.28116e+06
    O-O  2.03904e+09  2.03492e+08  3.74372e+07  5.51832e+07   4.8887e+06  6.29568e+08  3.51269e+07      46691.9  3.00478e+09

   Temperature = 300 K

   P(atm)        R->W1        R->P1        R->P2        R->P3        R->P4        R->P5        R->P6        R->P7          R->
      0.1  5.58775e-11  1.02773e-11  2.72535e-13  2.05293e-12  5.38607e-14  1.34688e-14  1.11074e-21  1.38444e-46  6.85476e-11
      0.3  7.20965e-11  5.49675e-12  1.42882e-13  1.01459e-12  2.73758e-14   1.1801e-14  1.11082e-21  1.38445e-46  7.87899e-11
      0.5  7.80027e-11  3.86993e-12  1.00433e-13  6.96242e-13  1.90069e-14  1.04227e-14   1.1109e-21  1.38445e-46  8.26988e-11
      0.7  8.12222e-11  3.01391e-12  7.82706e-14  5.34916e-13  1.47056e-14  9.34136e-15  1.11096e-21  1.38445e-46  8.48733e-11
      0.9  8.32845e-11  2.47822e-12  6.44324e-14  4.36062e-13  1.20462e-14  8.47663e-15  1.11101e-21  1.38446e-46  8.62837e-11
        1  8.40654e-11  2.27814e-12   5.9266e-14  3.99551e-13  1.10588e-14  8.10612e-15  1.11102e-21  1.38446e-46  8.68215e-11
      1.5  8.66405e-11  1.62993e-12  4.25206e-14  2.82803e-13  7.88064e-15  6.67745e-15  1.11087e-21  1.38447e-46  8.86103e-11
        2  8.80915e-11  1.27314e-12   3.3287e-14  2.19552e-13  6.14381e-15  5.70005e-15  1.11028e-21  1.38447e-46  8.96293e-11
      2.5  8.90293e-11  1.04611e-12  2.73995e-14  1.79684e-13   5.0428e-15  4.98452e-15  1.10909e-21  1.38448e-46  9.02925e-11
        3  8.96876e-11  8.88535e-13  2.33055e-14  1.52188e-13  4.28033e-15  4.43565e-15  1.10721e-21  1.38449e-46  9.07603e-11
      3.5  9.01761e-11  7.72594e-13  2.02884e-14  1.32051e-13  3.72018e-15        4e-15  1.10461e-21  1.38449e-46  9.11088e-11
        4  9.05536e-11  6.83632e-13  1.79699e-14  1.16654e-13  3.29082e-15  3.64508e-15   1.1013e-21   1.3845e-46  9.13788e-11
    O-O  9.35455e-11          ***          ***          ***          ***          ***          ***          ***  9.35455e-11

   Temperature = 310 K

   P(atm)        R->W1        R->P1        R->P2        R->P3        R->P4        R->P5        R->P6        R->P7          R->
      0.1  5.36001e-11  1.05942e-11  2.78592e-13   2.0607e-12    5.453e-14  1.66143e-14  2.22135e-21  1.77997e-45  6.66047e-11
      0.3  7.01379e-11  5.76995e-12   1.4936e-13  1.03982e-12  2.83276e-14  1.46596e-14  2.22151e-21  1.77997e-45    7.714e-11
      0.5  7.63006e-11  4.09629e-12  1.06048e-13  7.20052e-13  1.98592e-14   1.3024e-14  2.22166e-21  1.77997e-45  8.12559e-11
      0.7  7.97002e-11  3.20692e-12  8.31687e-14  5.56303e-13  1.54579e-14  1.17283e-14  2.22179e-21  1.77998e-45  8.35737e-11
      0.9  8.18953e-11  2.64673e-12  6.87717e-14  4.55274e-13  1.27163e-14  1.06843e-14  2.22187e-21  1.77998e-45  8.50894e-11
        1  8.27304e-11  2.43668e-12  6.33719e-14  4.17809e-13   1.1694e-14  1.02348e-14  2.22188e-21  1.77998e-45  8.56702e-11
      1.5  8.55018e-11  1.75278e-12  4.57648e-14  2.97387e-13  8.38479e-15  8.48938e-15  2.22159e-21  1.77999e-45  8.76146e-11
        2  8.70766e-11   1.3738e-12  3.59772e-14  2.31692e-13  6.56255e-15  7.28348e-15  2.22042e-21     1.78e-45  8.87319e-11
      2.5  8.81003e-11  1.13155e-12  2.97023e-14   1.9009e-13  5.40146e-15  6.39423e-15  2.21808e-21  1.78001e-45  8.94635e-11
        3   8.8822e-11  9.62852e-13  2.53212e-14    1.613e-13  4.59434e-15  5.70819e-15  2.21441e-21  1.78002e-45  8.99818e-11
      3.5  8.93595e-11  8.38407e-13  2.20822e-14   1.4016e-13  3.99964e-15  5.16112e-15  2.20935e-21  1.78003e-45  9.03693e-11
        4  8.97759e-11  7.42721e-13   1.9587e-14  1.23963e-13  3.54272e-15  4.71367e-15  2.20291e-21  1.78004e-45  9.06704e-11
    O-O  9.31239e-11          ***          ***          ***          ***          ***          ***          ***  9.31239e-11

   Temperature = 320 K

   P(atm)        R->W1        R->P1        R->P2        R->P3        R->P4        R->P5        R->P6        R->P7          R->
      0.1  5.14003e-11  1.08791e-11  2.84214e-13  2.06535e-12   5.5115e-14  2.02545e-14  4.25281e-21  1.94812e-44  6.47043e-11
      0.3  6.81968e-11  6.03018e-12  1.55713e-13  1.06351e-12  2.92466e-14  1.79844e-14  4.25311e-21  1.94812e-44  7.54934e-11
      0.5  7.45964e-11  4.31628e-12   1.1166e-13  7.43105e-13  2.07007e-14   1.6065e-14  4.25339e-21  1.94813e-44  7.98042e-11
      0.7  7.81678e-11  3.39675e-12  8.81196e-14  5.77328e-13    1.621e-14  1.45311e-14  4.25363e-21  1.94813e-44  8.22607e-11
      0.9   8.0492e-11  2.81381e-12  7.31928e-14  4.74347e-13  1.33921e-14  1.32867e-14  4.25378e-21  1.94814e-44    8.388e-11
        1  8.13804e-11   2.5944e-12  6.75687e-14  4.36005e-13  1.23368e-14  1.27485e-14   4.2538e-21  1.94814e-44  8.45035e-11
      1.5   8.4347e-11  1.87642e-12  4.91198e-14  3.12117e-13  8.90131e-15  1.06445e-14  4.25323e-21  1.94815e-44  8.66042e-11
        2   8.6047e-11  1.47587e-12  3.87808e-14  2.44055e-13  6.99497e-15  9.17726e-15    4.251e-21  1.94816e-44  8.78218e-11
      2.5  8.71585e-11  1.21866e-12  3.21154e-14  2.00749e-13  5.77392e-15   8.0877e-15  4.24658e-21  1.94817e-44  8.86239e-11
        3  8.79456e-11  1.03892e-12  2.74423e-14  1.70676e-13  4.92185e-15  7.24245e-15  4.23971e-21  1.94818e-44  8.91948e-11
      3.5  8.85337e-11  9.05984e-13  2.39763e-14  1.48534e-13  4.29212e-15  6.56535e-15  4.23026e-21  1.94819e-44   8.9623e-11
        4  8.89906e-11  8.03551e-13  2.12991e-14  1.31531e-13   3.8071e-15  6.00942e-15  4.21827e-21   1.9482e-44  8.99568e-11
    O-O  9.27192e-11          ***          ***          ***          ***          ***          ***          ***  9.27192e-11

   Temperature = 330 K

   P(atm)        R->W1        R->P1        R->P2        R->P3        R->P4        R->P5        R->P6        R->P7          R->
      0.1  4.92686e-11  1.11372e-11  2.89518e-13  2.06794e-12  5.56421e-14  2.43624e-14  7.82893e-21  1.84191e-43  6.28433e-11
      0.3  6.62688e-11  6.27993e-12     1.62e-13   1.0862e-12  3.01456e-14  2.17695e-14  7.82948e-21  1.84192e-43  7.38488e-11
      0.5  7.28868e-11  4.53162e-12  1.17309e-13  7.65762e-13  2.15404e-14  1.95514e-14     7.83e-21  1.84192e-43  7.83426e-11
      0.7  7.66222e-11  3.58472e-12  9.31574e-14  5.98269e-13  1.69691e-14  1.77625e-14  7.83042e-21  1.84192e-43  8.09331e-11
      0.9   7.9072e-11   2.9806e-12  7.77256e-14  4.93513e-13  1.40797e-14  1.63009e-14  7.83067e-21  1.84193e-43  8.26542e-11
        1  8.00128e-11  2.75235e-12  7.18847e-14  4.54352e-13  1.29929e-14  1.56659e-14  7.83071e-21  1.84193e-43    8.332e-11
