========================================
ch3ar_W1_Energy_1_0.0.out
0.1 atm
T,W1->R
1800.0,2547.47
1900.0,7114.7
2000.0,17389.8
2100.0,37929.4
2200.0,75073.6
2300.0,136796.0
2400.0,232029.0
2500.0,370363.0
2600.0,560808.0
2700.0,811443.0
2800.0,1130110.0
2900.0,1521720.0
3000.0,1990180.0
========================================
ch3ar_W1_Energy_1_0.0.out
3 atm
T,W1->R
300.0,2.08176e-51
310.0,2.93796e-49
320.0,3.04679e-47
330.0,2.38695e-45
340.0,1.448e-43
350.0,6.95154e-42
360.0,2.69245e-40
370.0,8.56059e-39
380.0,2.26922e-37
390.0,5.08426e-36
400.0,9.75076e-35
410.0,1.61887e-33
420.0,2.35038e-32
430.0,3.01232e-31
440.0,3.43639e-30
450.0,3.51654e-29
460.0,3.25062e-28
470.0,2.73183e-27
480.0,2.09961e-26
490.0,1.48379e-25
500.0,9.69075e-25
510.0,5.87496e-24
520.0,3.32047e-23
530.0,1.75659e-22
540.0,8.72927e-22
550.0,4.08849e-21
560.0,1.81085e-20
570.0,7.60409e-20
580.0,3.03636e-19
590.0,1.15592e-18
600.0,4.20438e-18
610.0,1.46444e-17
620.0,4.89594e-17
630.0,1.57337e-16
640.0,4.87099e-16
650.0,1.45536e-15
660.0,4.20152e-15
670.0,1.17409e-14
680.0,3.18075e-14
690.0,8.36228e-14
700.0,2.13656e-13
800.0,6.6591e-10
900.0,3.20991e-07
1000.0,4.18119e-05
1100.0,0.0021025
1200.0,0.0517868
1300.0,0.737367
1400.0,6.83312
1500.0,44.9372
1600.0,223.882
1700.0,888.313
1800.0,2917.32
1900.0,8176.65
2000.0,20050.6
2100.0,43864.8
2200.0,87063.8
2300.0,159042.0
2400.0,270389.0
2500.0,432472.0
2600.0,656079.0
2700.0,950923.0
2800.0,1326270.0
2900.0,1788240.0
3000.0,2341580.0
========================================
ch3ar_W1_Energy_1_0.0.out
3.5 atm
T,W1->R
300.0,2.09356e-51
310.0,2.95663e-49
320.0,3.06834e-47
330.0,2.40568e-45
340.0,1.46054e-43
350.0,7.01756e-42
360.0,2.72041e-40
