*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
          470            1  6.87601e+09     0.138079    0.0179158     0.408987
          470            2   1.3752e+10     0.129627    0.0161377     0.384671
          470            3   2.0628e+10     0.124752    0.0151411     0.370052
          470            4   2.7504e+10      0.12132    0.0144525     0.359515
          480          0.1  6.76736e+08     0.177807    0.0269723      0.50832
          480            1  6.76736e+09     0.146137    0.0196301      0.43228
          480            2  1.35347e+10     0.137157    0.0176971     0.407757
          480            3  2.03021e+10     0.131974    0.0166136     0.392971
          480            4  2.70695e+10     0.128322    0.0158647     0.382293
          490          0.1  6.66308e+08     0.184705    0.0286228     0.528122
          490            1  6.66308e+09     0.151591    0.0209459     0.452762
          490            2  1.33262e+10      0.14223    0.0189175     0.428274
          490            3  1.99892e+10     0.136832    0.0177788     0.413464
          490            4  2.66523e+10      0.13303    0.0169912     0.402749
          500          0.1  6.56288e+08     0.187337    0.0300569     0.547299
          500            1  6.56288e+09     0.154298    0.0221474     0.472706
          500            2  1.31258e+10     0.144925    0.0200457     0.448301
          500            3  1.96886e+10     0.139511    0.0188634     0.433501
          500            4  2.62515e+10     0.135694    0.0180446     0.422773
          510          0.1  6.46653e+08     0.193072    0.0320754     0.567484
          510            1  6.46653e+09     0.159537    0.0237288     0.493563
          510            2  1.29331e+10     0.149966    0.0215053     0.469226
          510            3  1.93996e+10     0.144426    0.0202533     0.454429
          510            4  2.58661e+10     0.140517    0.0193856     0.443686
          520          0.1  6.37379e+08      0.20737    0.0348569     0.587581
          520            1  6.37379e+09     0.170589    0.0257847     0.514511
          520            2  1.27476e+10     0.160135    0.0233738     0.490299
          520            3  1.91214e+10     0.154093    0.0220171     0.475542
          520            4  2.54952e+10     0.149833    0.0210772     0.464811
          530          0.1  6.28447e+08     0.209161     0.036464     0.605346
          530            1  6.28447e+09     0.173027    0.0271342     0.533419
          530            2  1.25689e+10     0.162677    0.0246426     0.509449
          530            3  1.88534e+10     0.156679    0.0232382     0.494807
          530            4  2.51379e+10     0.152444    0.0222642     0.484144
          540          0.1  6.19836e+08     0.212335    0.0381614     0.622589
          540            1  6.19836e+09     0.176254    0.0285547     0.551916
          540            2  1.23967e+10     0.165882    0.0259774     0.528231
          540            3  1.85951e+10     0.159862    0.0245224     0.513731
          540            4  2.47934e+10     0.155607    0.0235124     0.503157
          550          0.1  6.11529e+08     0.222799    0.0405137     0.639531
          550            1  6.11529e+09     0.184486    0.0303833     0.570257
          550            2  1.22306e+10      0.17351    0.0276644     0.546905
          550            3  1.83459e+10     0.167147     0.026129     0.532577
          550            4  2.44611e+10     0.162653    0.0250631     0.522115
          560          0.1  6.03509e+08     0.231363    0.0429677     0.656454
          560            1  6.03509e+09      0.19164    0.0323021     0.588513
          560            2  1.20702e+10     0.180251    0.0294364     0.565489
          560            3  1.81053e+10     0.173647    0.0278174     0.551335
          560            4  2.41404e+10     0.168981    0.0266932     0.540987
          570          0.1  5.95761e+08     0.237657    0.0452679      0.67252
          570            1  5.95761e+09     0.197319    0.0341401     0.606004
          570            2  1.19152e+10     0.185709    0.0311439     0.583348
          570            3  1.78728e+10     0.178969    0.0294498     0.569392
          570            4  2.38305e+10     0.174203    0.0282729     0.559176
          580          0.1  5.88272e+08     0.242194    0.0474754      0.68796
          580            1  5.88272e+09     0.201878     0.035939     0.622926
          580            2  1.17654e+10     0.190199    0.0328234     0.600662
          580            3  1.76481e+10     0.183402    0.0310598      0.58692
          580            4  2.35309e+10      0.17859    0.0298338     0.576849
