========================================
ch4o_colrel_FactorOne_0.1.out
0.1 atm
T,W1->R
620.0,4.0016e-17
630.0,1.28122e-16
640.0,3.95277e-16
650.0,1.17662e-15
660.0,3.38537e-15
670.0,9.42886e-15
680.0,2.54565e-14
690.0,6.6713e-14
700.0,1.69925e-13
800.0,5.15044e-10
900.0,2.42883e-07
1000.0,3.10959e-05
1100.0,0.00154246
1200.0,0.0375933
1300.0,0.530884
1400.0,4.88813
1500.0,31.9984
1600.0,158.921
1700.0,629.285
1800.0,2064.79
1900.0,5788.14
2000.0,14207.3
2100.0,31138.7
2200.0,61980.3
2300.0,113581.0
2400.0,193900.0
2500.0,311498.0
2600.0,474769.0
2700.0,691982.0
2800.0,969969.0
2900.0,1313880.0
3000.0,1732240.0
========================================
ch4o_colrel_FactorOne_0.1.out
1.5 atm
T,W1->R
300.0,2.03069e-51
310.0,2.86017e-49
320.0,2.95995e-47
330.0,2.31426e-45
340.0,1.40097e-43
350.0,6.71186e-42
360.0,2.59423e-40
370.0,8.23144e-39
380.0,2.17747e-37
390.0,4.86906e-36
400.0,9.31946e-35
410.0,1.54424e-33
420.0,2.23788e-32
430.0,2.86246e-31
440.0,3.25981e-30
450.0,3.32992e-29
460.0,3.07255e-28
470.0,2.57814e-27
480.0,1.97829e-26
490.0,1.39581e-25
500.0,9.10215e-25
510.0,5.51008e-24
520.0,3.1098e-23
530.0,1.64303e-22
540.0,8.15452e-22
550.0,3.81456e-21
560.0,1.68733e-20
570.0,7.07857e-20
580.0,2.82365e-19
590.0,1.07375e-18
600.0,3.90179e-18
610.0,1.35781e-17
620.0,4.53554e-17
630.0,1.45638e-16
640.0,4.50591e-16
650.0,1.34505e-15
660.0,3.88076e-15
670.0,1.08383e-14
680.0,2.93413e-14
690.0,7.7101e-14
700.0,1.96906e-13
800.0,6.11786e-10
900.0,2.94854e-07
1000.0,3.84789e-05
1100.0,0.00194113
1200.0,0.0480208
1300.0,0.687209
1400.0,6.4032
1500.0,42.3679
1600.0,212.47
1700.0,848.782
1800.0,2807.6
1900.0,7928.91
2000.0,19594.4
2100.0,43217.2
2200.0,86515.6
2300.0,159377.0
2400.0,273377.0
2500.0,441046.0
2600.0,674865.0
2700.0,987012.0
2800.0,1387830.0
2900.0,1885140.0
3000.0,2491530.0
========================================
ch4o_colrel_FactorOne_0.1.out
2 atm
T,W1->R
300.0,2.06154e-51
310.0,2.90805e-49
320.0,3.01428e-47
330.0,2.36065e-45
340.0,1.4315e-43
350.0,6.87022e-42
360.0,2.66027e-40
370.0,8.45673e-39
380.0,2.24132e-37
390.0,5.02159e-36
400.0,9.63044e-35
410.0,1.59897e-33
420.0,2.3219e-32
430.0,2.97605e-31
440.0,3.39618e-30
450.0,3.47648e-29
460.0,3.21454e-28
470.0,2.70296e-27
480.0,2.07847e-26
490.0,1.46961e-25
500.0,9.60374e-25
510.0,5.82609e-24
520.0,3.29515e-23
530.0,1.74463e-22
540.0,8.67708e-22
550.0,4.06758e-21
560.0,1.80302e-20
570.0,7.57966e-20
580.0,3.0298e-19
590.0,1.15452e-18
600.0,4.20389e-18
610.0,1.46592e-17
620.0,4.90649e-17
630.0,1.57866e-16
640.0,4.89392e-16
650.0,1.46375e-15
660.0,4.23146e-15
670.0,1.18407e-14
680.0,3.2116e-14
