*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
          498          1.2  8.18725e+09   0.00993252  9.37433e-06  0.000849841
          498          1.4  9.55179e+09   0.00989245  9.11129e-06  0.000825507
          498          1.5  1.02341e+10   0.00987458  8.99546e-06  0.000814788
          498          1.6  1.09163e+10   0.00985792  8.88814e-06  0.000804857
          498          1.7  1.15986e+10    0.0098423  8.78824e-06  0.000795612
          498          1.8  1.22809e+10   0.00982761  8.69485e-06  0.000786968
          498          1.9  1.29631e+10   0.00981374  8.60723e-06  0.000778856
          498          2.1  1.43277e+10   0.00978814  8.44683e-06  0.000764006
          498          2.2    1.501e+10   0.00977627  8.37307e-06  0.000757175
          498          2.6   1.7739e+10   0.00973382  8.11225e-06  0.000733015
          498          2.7  1.84213e+10   0.00972426   8.0542e-06  0.000727636
          498          3.1  2.11504e+10   0.00968939  7.84439e-06   0.00070819
          498          3.2  2.18327e+10    0.0096814  7.79676e-06  0.000703775
          498          3.4  2.31972e+10   0.00966616  7.70643e-06  0.000695399
          498          3.5  2.38795e+10   0.00965888  7.66352e-06  0.000691419
          498          3.6  2.45617e+10   0.00965182  7.62198e-06  0.000687567
          498          3.7   2.5244e+10   0.00964495  7.58175e-06  0.000683835
          498          3.8  2.59263e+10   0.00963828  7.54274e-06  0.000680216
          498          3.9  2.66085e+10   0.00963178  7.50489e-06  0.000676704
          498          4.9  3.34313e+10   0.00957491  7.17831e-06  0.000646388
          498          5.1  3.47958e+10   0.00956498  7.12217e-06  0.000641173
          498          5.2  3.54781e+10   0.00956016  7.09504e-06  0.000638652
          498          5.9   4.0254e+10    0.0095289  6.92038e-06  0.000622421
          498            6  4.09362e+10   0.00952475  6.89738e-06  0.000620282
          498          6.1  4.16185e+10   0.00952067  6.87481e-06  0.000618183
          498          6.4  4.36653e+10   0.00950882  6.80955e-06  0.000612114
          498          6.5  4.43476e+10     0.009505  6.78856e-06  0.000610163
          498          6.7  4.57121e+10   0.00949753  6.74769e-06   0.00060636
          498            7  4.77589e+10   0.00948675  6.68892e-06  0.000600892
          498          7.5  5.11703e+10   0.00946978  6.59708e-06  0.000592345
          498            8  5.45816e+10   0.00945394  6.51198e-06  0.000584421
          498          9.4  6.41334e+10   0.00941443  6.30268e-06  0.000564918
          498          9.7  6.61802e+10   0.00940675  6.26245e-06  0.000561167
          498          9.9  6.75448e+10   0.00940176  6.23641e-06  0.000558738
          498           10   6.8227e+10   0.00939931  6.22361e-06  0.000557545
          498         10.2  6.95916e+10   0.00939447  6.19845e-06  0.000555198
          498         10.5  7.16384e+10   0.00938739  6.16175e-06  0.000551774
          498         10.9  7.43675e+10   0.00937826  6.11462e-06  0.000547376
          498           11  7.50498e+10   0.00937604  6.10315e-06  0.000546305
          498         12.7  8.66484e+10   0.00934101  5.92449e-06   0.00052962
          498         13.6  9.27888e+10   0.00932434  5.84059e-06  0.000521779
          498         14.3  9.75647e+10   0.00931214  5.77959e-06  0.000516075
          498         14.6  9.96115e+10   0.00930709  5.75448e-06  0.000513726
          498         15.1  1.03023e+11    0.0092989   5.7139e-06  0.000509929
          498         15.7  1.07116e+11   0.00928943  5.66717e-06  0.000505556
          498         16.4  1.11892e+11   0.00927883  5.61515e-06  0.000500685
          498         17.2  1.17351e+11   0.00926726   5.5587e-06  0.000495398
          498         17.3  1.18033e+11   0.00926585  5.55185e-06  0.000494756
          498         17.5  1.19397e+11   0.00926306  5.53829e-06  0.000493486
          498         18.5   1.2622e+11   0.00924957  5.47303e-06  0.000487369
          498         18.9  1.28949e+11   0.00924437  5.44803e-06  0.000485026
          498         19.3  1.31678e+11   0.00923929  5.42363e-06  0.000482738
          498         19.5  1.33043e+11   0.00923679  5.41165e-06  0.000481613
          498         19.6  1.33725e+11   0.00923554   5.4057e-06  0.000481056
          498         20.4  1.39183e+11   0.00922583  5.35938e-06   0.00047671
          498         20.9  1.42595e+11   0.00921995  5.33145e-06  0.000474089
          498         22.2  1.51464e+11    0.0092053  5.26225e-06  0.000467592
          498         22.5  1.53511e+11   0.00920204  5.24693e-06  0.000466154
          498         23.6  1.61016e+11   0.00919046  5.19268e-06  0.000461056
          498           25  1.70568e+11   0.00917646  5.12762e-06  0.000454941
          498         25.1   1.7125e+11   0.00917549  5.12313e-06  0.000454519
          498         25.5  1.73979e+11   0.00917165  5.10538e-06  0.000452849
          498         25.8  1.76026e+11   0.00916881  5.09227e-06  0.000451616
          498         28.1  1.91718e+11   0.00914806  4.99714e-06  0.000442665
          498         28.5  1.94447e+11   0.00914463  4.98149e-06  0.000441192
          498           29  1.97858e+11    0.0091404  4.96228e-06  0.000439383
          498         29.6  2.01952e+11   0.00913542  4.93972e-06  0.000437258
          498         29.9  2.03999e+11   0.00913297  4.92863e-06  0.000436213
          498           30  2.04681e+11   0.00913216  4.92496e-06  0.000435867
          498         31.1  2.12186e+11    0.0091234  4.88549e-06  0.000432148
          498           32  2.18327e+11   0.00911646  4.85434e-06  0.000429213
          498         32.5  2.21738e+11   0.00911268  4.83747e-06  0.000427622
          498         32.9  2.24467e+11   0.00910971  4.82417e-06  0.000426368
          498           33  2.25149e+11   0.00910897  4.82088e-06  0.000426058
          498         36.4  2.48346e+11   0.00908508   4.7151e-06  0.000416077
          498         36.9  2.51758e+11   0.00908175  4.70049e-06  0.000414697
          498         37.3  2.54487e+11   0.00907912  4.68895e-06  0.000413608
          498         38.7  2.64039e+11   0.00907014  4.64966e-06  0.000409897
          498         43.2  2.94741e+11   0.00904327  4.53343e-06   0.00039891
          498         44.6  3.04293e+11   0.00903546  4.50003e-06   0.00039575
          498           45  3.07022e+11   0.00903328   4.4907e-06  0.000394868
          498         45.4  3.09751e+11   0.00903111  4.48146e-06  0.000393994
          498         46.1  3.14527e+11   0.00902737  4.46552e-06  0.000392485
          498         46.3  3.15891e+11   0.00902631  4.46102e-06  0.000392058
          498         47.1  3.21349e+11   0.00902211  4.44321e-06  0.000390373
          498         48.1  3.28172e+11   0.00901696  4.42142e-06   0.00038831
          498         50.7  3.45911e+11   0.00900405  4.36708e-06  0.000383162
          498         51.5  3.51369e+11   0.00900021  4.35098e-06  0.000381637
          498         53.4  3.64332e+11   0.00899131  4.31386e-06  0.000378118
          498         53.5  3.65015e+11   0.00899085  4.31194e-06  0.000377936
          498         56.6  3.86165e+11     0.008977  4.25456e-06  0.000372494
          498         59.3  4.04586e+11   0.00896552  4.20738e-06  0.000368017
          498         61.4  4.18914e+11   0.00895693  4.17231e-06  0.000364688
          498         61.5  4.19596e+11   0.00895653  4.17068e-06  0.000364533
          498           64  4.36653e+11   0.00894669  4.13072e-06  0.000360738
          498         66.5   4.5371e+11   0.00893722  4.09248e-06  0.000357105
          498         67.3  4.59168e+11   0.00893426  4.08058e-06  0.000355974
          498         68.1  4.64626e+11   0.00893134  4.06884e-06  0.000354858
          498         70.7  4.82365e+11   0.00892205  4.03172e-06  0.000351329
          498         72.7  4.96011e+11   0.00891514  4.00419e-06  0.000348711
          498         73.2  4.99422e+11   0.00891343  3.99744e-06  0.000348069
          498         76.7  5.23301e+11   0.00890183  3.95159e-06  0.000343707
          498         77.3  5.27395e+11   0.00889989  3.94397e-06  0.000342981
          498         81.3  5.54686e+11   0.00888733  3.89477e-06  0.000338298
          498         81.6  5.56733e+11   0.00888642  3.89119e-06  0.000337957
          498         84.7  5.77883e+11   0.00887712  3.85504e-06  0.000334514
          498         87.5  5.96987e+11   0.00886899  3.82364e-06  0.000331522
          498         88.1   6.0108e+11   0.00886728  3.81706e-06  0.000330895
          498         89.2  6.08585e+11   0.00886418  3.80512e-06  0.000329757
          498         90.2  6.15408e+11   0.00886139  3.79441e-06  0.000328737
          498         91.3  6.22913e+11   0.00885836  3.78278e-06  0.000327628
          498         92.7  6.32465e+11   0.00885455   3.7682e-06  0.000326238
          498         95.7  6.52933e+11   0.00884656  3.73778e-06  0.000323337
          498         97.1  6.62485e+11   0.00884292  3.72394e-06  0.000322018
          498         98.3  6.70672e+11   0.00883983  3.71226e-06  0.000320904
          498          100   6.8227e+11   0.00883552  3.69598e-06  0.000319351
          498        102.2   6.9728e+11   0.00883005  3.67537e-06  0.000317384
          498        104.2  7.10926e+11   0.00882517  3.65705e-06  0.000315637
          498          107  7.30029e+11   0.00881849  3.63207e-06  0.000313252
          498        108.5  7.40263e+11   0.00881498  3.61898e-06  0.000312003
          498        113.5  7.74377e+11    0.0088036  3.57677e-06  0.000307973
          498        113.6  7.75059e+11   0.00880337  3.57595e-06  0.000307895
          498        115.4   7.8734e+11    0.0087994  3.56128e-06  0.000306493
          498        115.7  7.89387e+11   0.00879874  3.55886e-06  0.000306262
          498          123  8.39193e+11   0.00878323  3.50203e-06  0.000300834
          498        124.1  8.46698e+11   0.00878097   3.4938e-06  0.000300047
          498        132.6  9.04691e+11   0.00876411   3.4328e-06  0.000294217
          498        139.2  9.49721e+11   0.00875172  3.38838e-06  0.000289971
          522      0.00376  2.48428e+07    0.0113064   2.3187e-05   0.00216683
          522      0.00398  2.62964e+07    0.0112901  2.30059e-05   0.00214979
          522      0.00466  3.07893e+07    0.0112448  2.25085e-05     0.002103
          522      0.00486  3.21107e+07    0.0112327  2.23772e-05   0.00209064
          522      0.00506  3.34321e+07    0.0112212  2.22517e-05   0.00207883
          522      0.00534  3.52821e+07    0.0112058  2.20847e-05   0.00206312
          522      0.00565  3.73303e+07    0.0111897  2.19108e-05   0.00204674
          522      0.00622  4.10964e+07    0.0111623  2.16166e-05   0.00201905
          522      0.00654  4.32107e+07     0.011148  2.14641e-05   0.00200469
          522      0.00685  4.52589e+07    0.0111348   2.1324e-05    0.0019915
          522      0.00715   4.7241e+07    0.0111226  2.11948e-05   0.00197934
          522      0.00758  5.00821e+07     0.011106  2.10197e-05   0.00196286
          522      0.13947  9.21498e+08    0.0103095  1.35226e-05   0.00125639
          522      0.26316  1.73873e+09     0.010145  1.21966e-05    0.0011314
          522          0.4  2.64286e+09    0.0100385  1.13782e-05   0.00105428
          522      0.52895  3.49485e+09   0.00996821  1.08561e-05   0.00100507
          522      0.78947  5.21614e+09   0.00986876  1.01403e-05  0.000937607
          522         0.82  5.41785e+09   0.00985941  1.00745e-05  0.000931398
          522            1  6.60714e+09   0.00981071  9.73531e-06  0.000899426
          522         1.01  6.67321e+09   0.00980828  9.71854e-06  0.000897845
          522          1.1  7.26785e+09   0.00978744  9.57559e-06  0.000884368
          522          1.2  7.92857e+09   0.00976627  9.43155e-06  0.000870786
          522          1.4  9.24999e+09   0.00972892  9.18046e-06  0.000847107
