Pressure (atm),Temperature (K),colrel_FactorOne_W1->R,colrel_FactorOne_R->P4,colrel_FactorOne_W1->P3,colrel_FactorOne_W1->P2,colrel_FactorOne_W1->P1,colrel_FactorOne_W1->P7,colrel_FactorOne_W1->P6,colrel_FactorOne_W1->P5,colrel_FactorOne_W1->P4,colrel_FactorOne_P5->P6,colrel_FactorOne_P5->P7,colrel_FactorOne_P6->P7,colrel_FactorOne_P3->P4,colrel_FactorOne_P3->P5,colrel_FactorOne_P3->P6,colrel_FactorOne_P3->P7,colrel_FactorOne_P1->P2,colrel_FactorOne_P1->P3,colrel_FactorOne_P1->P6,colrel_FactorOne_P1->P7,colrel_FactorOne_P1->P4,colrel_FactorOne_P1->P5,colrel_FactorOne_R->P6,colrel_FactorOne_R->P2,colrel_FactorOne_R->P3,colrel_FactorOne_R->P1,colrel_FactorOne_P4->P7,colrel_FactorOne_P4->P6,colrel_FactorOne_P4->P5,colrel_FactorOne_R->P5,colrel_FactorOne_P2->P3,colrel_FactorOne_P2->P5,colrel_FactorOne_P2->P4,colrel_FactorOne_P2->P7,colrel_FactorOne_P2->P6
0.5,530.0,0.4740419855091786,-0.5576614708904836,0.058025647875553636,0.18246658837364535,0.3171416764900121,0.3487620308608944,8.224785208140275,1.5552780675469096,0.054712787582504495,-0.006312884220339196,-1.6808610097102754e-05,-4.22080432472558e-05,-0.8914447313456645,-0.16623734768110915,0.0006845490886756419,-1.0127373747834327e-05,-0.6987322461726095,-0.807102043312178,0.0026420543318839036,-5.419642787423065e-06,-0.7513949968174312,-0.1756861416404587,6.948013377106633e-05,-0.5136015521492251,-0.612383214890112,-0.5806977206378919,-1.532886797439442e-05,-0.0013244407312391633,-0.15865619499836275,-0.15745808543509945,-0.8007097158197789,-0.15481251653505773,-0.7250817759263489,-1.333439270172132e-05,-0.001774418900711659
0.5,540.0,0.48582331933885947,-0.5417718528950192,0.06317212153685438,0.19210332337206856,0.32465112132901486,0.3631639759924347,8.15942420838692,1.5661715206593754,0.061911352298894884,-0.006124610553204398,-1.6977574856361034e-05,-4.149112266413693e-05,-0.8717403671492637,-0.159207196145403,0.0006602848594494632,-1.0492680069553478e-05,-0.6837702218788433,-0.7931847005002473,0.002580626952143256,-5.316425298118663e-06,-0.7366819722125606,-0.16852266538574923,6.467901589567082e-05,-0.49813853680938414,-0.5966462206023329,-0.5671086280890353,-1.5024671699091995e-05,-0.0013044703081482834,-0.15166858018172177,-0.15076852533491755,-0.7813851299664707,-0.14790821290474077,-0.7050117286289461,-1.3550356749604834e-05,-0.0017431379095399948
0.5,550.0,0.4974571968882702,-0.5262670590048496,0.06853759143948397,0.2018321311244332,0.33211616241117176,0.3772282187506476,8.094871034516027,1.5767751744857812,0.06946180876008612,-0.005940991458654958,-1.7137511489546117e-05,-4.075990216131523e-05,-0.8522073693663993,-0.15246253992586606,0.000636429905191859,-1.0872135011955917e-05,-0.6689971657359223,-0.7794190114242285,0.0025196017776921804,-5.193865800580586e-06,-0.7221231481566533,-0.16163918715899697,6.008260391584768e-05,-0.4830861973463589,-0.5812548249215788,-0.5537991990991601,-1.4742838261627652e-05,-0.0012845267989599683,-0.14497978396297564,-0.14437257640858703,-0.7623066512687043,-0.14130788838408356,-0.6852798581114928,-1.3785071680623147e-05,-0.0017120613049026456
0.5,560.0,0.5089426188763531,-0.5111400125563644,0.07411104163513352,0.2116398457899067,0.33953523696290017,0.3909671446914324,8.030982295782229,1.5870840743981616,0.07733190182928332,-0.00576200259975905,-1.728261998781913e-05,-4.00209287817981e-05,-0.8328563799841285,-0.1459933684485676,0.0006130037078487684,-1.1255315597696993e-05,-0.6544117482022612,-0.7658033759534862,0.0024590646792056127,-5.055624768982094e-06,-0.7077168616999148,-0.15502596461320994,5.5694584644295926e-05,-0.46843601512539373,-0.5662028949044776,-0.5407643427603792,-1.4486183680205394e-05,-0.0012646039358667636,-0.13857872181174233,-0.13825768265922492,-0.7434804916011862,-0.13499958014708638,-0.6658909402664184,-1.4032093060084888e-05,-0.0016811894813734908
0.5,570.0,0.5202786889251491,-0.4963841852099401,0.07988034348796727,0.22151315528484228,0.34690643402041993,0.4043930698360298,7.967671245414146,1.5970976596453854,0.08548969364677574,-0.005587614247324296,-1.740842284830591e-05,-3.927983514560224e-05,-0.8136984507147085,-0.13978987928158437,0.0005900237620407717,-1.1633425761928641e-05,-0.6400138767262936,-0.7523365213456018,0.002399096520348356,-4.905091137382643e-06,-0.6934627854402851,-0.14867353534809447,5.151646705295465e-05,-0.45417990103482514,-0.5514848406985249,-0.5279993563914125,-1.4256368341759431e-05,-0.001244699936904937,-0.13245452146503844,-0.13241174693874816,-0.7249134106052927,-0.12897160431181234,-0.646850033611989,-1.4285723756685832e-05,-0.0016505265829340953
0.5,580.0,0.5314646625069263,-0.4819934744264207,0.08583260522885897,0.23143882517572748,0.3542276198599637,0.4175180384736853,7.904897182869115,1.606819072316022,0.09390400696583297,-0.0054177909675742816,-1.7511611249538536e-05,-3.8541393321338284e-05,-0.7947448334969093,-0.13384247672725402,0.0005675056508868471,-1.1999194817081273e-05,-0.6258044579806687,-0.7390175171171178,0.002339772474375424,-4.745350644098001e-06,-0.6793617105497115,-0.14257269785206286,4.7547916487644386e-05,-0.44031010384180685,-0.5370955106154242,-0.5154998671916189,-1.4054092384637456e-05,-0.001224816850793047,-0.12659653423669429,-0.12682311966434287,-0.7066124813028193,-0.12321256727421069,-0.6281622528831203,-1.4540995682762494e-05,-0.0016200798060993463
0.5,590.0,0.542499984832307,-0.46796209216951823,0.09195447504615395,0.24140388694609458,0.36149654550412214,0.43035369540083585,7.842655847712982,1.6162544933080485,0.1025447625044778,-0.0052524914980049756,-1.7589890773445e-05,-3.780958305872116e-05,-0.776006773056547,-0.12814177370706675,0.0005454630888425756,-1.2346749329881038e-05,-0.6117851710220431,-0.7258457669659669,0.0022811615821784655,-4.5791730118930495e-06,-0.6654153321756202,-0.13671449778511718,4.378705530559257e-05,-0.42681912803880473,-0.5230300917977455,-0.503261773313461,-1.3879275026967089e-05,-0.001204959915232216,-0.12099434730608757,-0.12148058855721107,-0.688584869976508,-0.11771137683493804,-0.6098325661129822,-1.479363419037359e-05,-0.0015898587432096167
0.5,600.0,0.5533843181301007,-0.45428446771108427,0.09823239826268709,0.2513957909857333,0.3687109362169513,0.44291121139280837,7.780970931944988,1.6254125269216584,0.11138322634526979,-0.005091668783523739,-1.764183318685501e-05,-3.708766715904428e-05,-0.7574953147228499,-0.12267859567526258,0.0005239079512866788,-1.2671472016127933e-05,-0.5979582590601066,-0.7128209851609199,0.002223326510461984,-4.4090125603178935e-06,-0.6516260465602107,-0.1310902183862674,4.02307304707982e-05,-0.4136996631905455,-0.5092840203445786,-0.4912811878637883,-1.3731215060877992e-05,-0.0011851369514261979,-0.1156377958828582,-0.116373368918774,-0.6708376395639783,-0.11245725231094861,-0.5918656213021418,-1.5040011617421157e-05,-0.0015598747826406222
0.5,610.0,0.5641175592893426,-0.44095516556389236,0.10465283112687085,0.2614025264344048,0.37586856390734724,0.4552012461147819,7.719886738344096,1.6343036458457325,0.1203921821824098,-0.004935270143988355,-1.766673827679087e-05,-3.6378268922404964e-05,-0.7392211349883883,-0.11744398559471755,0.0005028503032770521,-1.2969857176520157e-05,-0.5843263439279888,-0.6999431630855287,0.002166323472418676,-4.237018106018278e-06,-0.6379967654518988,-0.12569137397576746,3.687474959353269e-05,-0.40094452535862,-0.4958529028346216,-0.4795543879189253,-1.3608731620804554e-05,-0.0011653578084035705,-0.11051697449203957,-0.1114910941023024,-0.653377581120065,-0.10743973312184286,-0.574265604783877,-1.5277094772114608e-05,-0.0015301405744428452
0.5,620.0,0.5746998490934719,-0.4279688183612428,0.11120241488065337,0.27141271101573383,0.38296730393729783,0.46723393681021963,7.65946194840109,1.6429397014749512,0.12954604170614678,-0.0047832375454056825,-1.766450794641381e-05,-3.568344822951111e-05,-0.7211943983383281,-0.112429209254533,0.0004822984347009672,-1.3239369130451928e-05,-0.5708922648599111,-0.6872125302221265,0.0021102022775728612,-4.06504900799321e-06,-0.624530750701229,-0.12050970570004085,3.371408749530415e-05,-0.3885466102663497,-0.4827324498796635,-0.468077769635468,-1.3510285562869777e-05,-0.0011456338641552715,-0.10562224689167943,-0.1068238059504545,-0.6362110747316958,-0.10264868556411352,-0.5570361308073379,-1.5502389825504964e-05,-0.0015006695641943003
0.5,630.0,0.585131574363735,-0.4153200737605494,0.11786811431781888,0.2814156544650645,0.3900051781134744,0.4790189042364858,7.599764424588688,1.6513334998960536,0.138820904811465,-0.004635507949407753,-1.763553352388519e-05,-3.500477401750196e-05,-0.7034246412059463,-0.10762576040821532,0.0004622589054520313,-1.3478307831459235e-05,-0.5576589415152842,-0.6746295127405636,0.002055006481896674,-3.894695005649155e-06,-0.6112314700712433,-0.11553717882865144,3.074306567641761e-05,-0.37649885731916255,-0.46991842148983265,-0.4568478098507663,-1.3434082547656441e-05,-0.0011259775859815554,-0.10094425433707489,-0.10236194505589037,-0.6193439792080263,-0.09807430764961622,-0.5401801602752115,-1.5713887068202744e-05,-0.0014714755940257614
0.5,640.0,0.5954133643066438,-0.4030035540308332,0.1246373252033768,0.2914013992671205,0.39698038572590233,0.49056526967430514,7.540866950597742,1.659498440914799,0.14819457973790265,-0.0044920137185969775,-1.7580596388397022e-05,-3.434339178450904e-05,-0.6859206821840805,-0.10302536537025679,0.0004427366018689239,-1.3685684189295804e-05,-0.5446292601200378,-0.6621946919719539,0.0020007736136106935,-3.7272981147563314e-06,-0.598102474039627,-0.11076598105462143,2.7955507195093337e-05,-0.3647942233030135,-0.4574065835060386,-0.44586103411093764,-1.337815934235874e-05,-0.0011064021493130348,-0.0964739220553242,-0.0980963407674512,-0.6027815486029975,-0.09370713200079894,-0.5236999456891221,-1.5910007219487722e-05,-0.0014425725673086968
0.5,650.0,0.6055460822727471,-0.3910138267895742,0.1314979548270217,0.30136074230445414,0.4038913244567203,0.5018816785994181,7.48284380416528,1.6674482157002475,0.1576465717594922,-0.004352683058522025,-1.750078145699563e-05,-3.370008538785224e-05,-0.6686905565700417,-0.09861998683355007,0.0004237348041270692,-1.386110643321384e-05,-0.5318059809571528,-0.6499087643586462,0.001947535454050626,-3.5639753237210123e-06,-0.5851472925642316,-0.10618852137113725,2.5344869457518843e-05,-0.3534256644629033,-0.44519267405865137,-0.4351139907761002,-1.3340455061249226e-05,-0.0010869211122365202,-0.09220246390195919,-0.09401820091231512,-0.5865283729219516,-0.08953802687514228,-0.5075969989530333,-1.6089550400251635e-05,-0.0014139741720507646
0.5,660.0,0.6155308140112895,-0.3793453853083227,0.13843847970949089,0.3112852407670671,0.410736602865333,0.5129763279124996,7.425768056152842,1.6751965576544066,0.16715804768599435,-0.004217440480177978,-1.739740273743078e-05,-3.307533284334999e-05,-0.6517414727441844,-0.09440182676612469,0.00040525526335940577,-1.4004678014620647e-05,-0.5191916651021339,-0.6377725039415825,0.001895318356562852,-3.4056411981818616e-06,-0.5723693503003443,-0.10179742919994178,2.29043573313891e-05,-0.3423861256557701,-0.43327237887323017,-0.4246032306840669,-1.3318869113902613e-05,-0.0010675481417246634,-0.08812138524718749,-0.09011910123866868,-0.5705883400438002,-0.08555819544360281,-0.4918720786006869,-1.625164845419072e-05,-0.0013856936572898871
0.5,670.0,0.6253688533678187,-0.3679926368552385,0.14544798413919638,0.3211672053504717,0.41751504599811057,0.5238569945865841,7.369709493690967,1.68275704071703,0.17671178222531955,-0.00408620726984655,-1.7271939951912048e-05,-3.246935613780696e-05,-0.6350797876317283,-0.09036332831834817,0.0003872982867904752,-1.4116906975322115e-05,-0.5067886181711893,-0.625786728044018,0.0018441435895451413,-3.2530297813371923e-06,-0.559771898503498,-0.09758555353113994,2.0627018859186298e-05,-0.33166853533446017,-0.4216413142119301,-0.41432529176898286,-1.3311307586631863e-05,-0.0010482967869008294,-0.08422248419026779,-0.08639097460672766,-0.5549646158277595,-0.08175917347950243,-0.47652519313210223,-1.6395720988217464e-05,-0.001357743656516617
0.5,680.0,0.6350616862324453,-0.35694989764856666,0.15251618283502533,0.3309996834164996,0.42422569549454137,0.5345310642947588,7.314733072412178,1.690142919298174,0.18629209119523837,-0.003958901955733761,-1.7125985155490838e-05,-3.18821652671613e-05,-0.6187109984649866,-0.08649717672555142,0.0003698628289677551,-1.4198626330594406e-05,-0.4945988488609738,-0.613952266510086,0.0017940276924650834,-3.1067153846968893e-06,-0.5473579617555038,-0.09354596190279979,1.8505825671523394e-05,-0.32126580522249976,-0.41029501627537124,-0.40427668800369887,-1.3315719679465174e-05,-0.0010291802944157576,-0.0804978512327058,-0.08282609997091855,-0.5396596394765307,-0.07813282563082082,-0.46155561738428064,-1.65214352797562e-05,-0.0013301360522246805
0.5,690.0,0.644610973413402,-0.3462113931316801,0.1596334306412075,0.3407764344362757,0.430867805382758,0.545005559089656,7.26089781160114,1.6973670042600708,0.1958847556545246,-0.003835440763187903,-1.696119825215835e-05,-3.131359684020525e-05,-0.6026397481707702,-0.08279629922978703,0.0003529465871735253,-1.4250924782425514e-05,-0.4826240401587483,-0.6022699346362707,0.001744982836019971,-2.9671320213653257e-06,-0.5351302976620447,-0.0896719391036022,1.653374002841577e-05,-0.31117083366267534,-0.3992289359675095,-0.39445390204464387,-1.3330125686305221e-05,-0.0010102114610202688,-0.07693986755917259,-0.07941709120469585,-0.5246751314307033,-0.0746713404543666,-0.4469619191661352,-1.6628670039674254e-05,-0.0013028818759623154
0.5,700.0,0.6540185329883278,-0.3357712624298751,0.16679072178178206,0.35049189969543215,0.43744083458521266,0.5552871635698803,7.208256055538794,1.7044415697464614,0.20547694023930224,-0.0037157380522799097,-1.6779270344659707e-05,-3.0763347659198966e-05,-0.5868698418995186,-0.07925386407139658,0.000336546099208099,-1.42750869457051e-05,-0.47086553125489533,-0.5907405097758952,0.0016970171795549474,-2.834591347626369e-06,-0.5230913677498242,-0.08595698552509878,1.4703770222667226e-05,-0.30137651175231644,-0.38843843802661576,-0.3848533809916297,-1.3352637854915152e-05,-0.000991402518607646,-0.07354120208296962,-0.0761568858234923,-0.5100121113261816,-0.07136722438815188,-0.43274199371863115,-1.6717482912591357e-05,-0.001275991238663611
0.5,800.0,0.7407775807859721,-0.24644967072364143,0.23900922155221602,0.4434668356288226,0.49937586054195715,0.6487665792892938,6.753916459769928,1.7691999810966899,0.29936918406733637,-0.0027060044233746094,-1.4366975883775524e-05,-2.6148876564553816e-05,-0.44604920823959654,-0.05120736328992454,0.0001995087949266011,-1.3310000713677716e-05,-0.365225062667861,-0.48396942699544593,0.0012763001738363045,-1.9060474396083031e-06,-0.41339309779051125,-0.056275252094171016,2.783624714535379e-06,-0.21841885124491225,-0.29462047260667734,-0.3002673042097122,-1.369193721526655e-05,-0.0008142808204395232,-0.04689954964440441,-0.050394194677967824,-0.38085173098875547,-0.04554446506128965,-0.31024414055238103,-1.6684150234457146e-05,-0.0010286095671287472
0.5,900.0,0.8159362055904057,-0.18030476382955232,0.3092792451323574,0.527852275019125,0.5548629352393882,0.7285161989041565,6.428559164993556,1.8277717030348093,0.3862962718964636,-0.001976619659567378,-1.1715962697890635e-05,-2.2711336232510506e-05,-0.3347604164409829,-0.03313429270737095,0.00010507172067788373,-1.1175191410432554e-05,-0.2803619534275405,-0.3926392164310796,0.0009541377697724645,-1.5757324838675553e-06,-0.3230006454991124,-0.03682862352685005,-1.3205802018588306e-06,-0.15802304888798532,-0.2229061317657264,-0.2338298342840623,-1.3620546176739611e-05,-0.0006611618002958363,-0.03002899122114307,-0.03372521734968179,-0.28111915083555467,-0.02925494667620734,-0.21951465320300234,-1.542878679208963e-05,-0.0008219219947346904
0.5,1000.0,0.8818570742901596,-0.131748176354988,0.3755764974036946,0.6040062018923231,0.6049344280011824,0.7980127899989933,6.203462619957383,1.8832764099748847,0.46511678055139777,-0.0014521027830213264,-9.46660732676326e-06,-1.99519296041067e-05,-0.24896805650864842,-0.021465178642919334,4.290423104455379e-05,-8.878717668837634e-06,-0.2135945167554017,-0.31588710796282854,0.000712170518411634,-1.5957384994295107e-06,-0.25017625208872446,-0.02408292340204531,-1.4166760693209114e-06,-0.11433048781756856,-0.16850076606453762,-0.18195178948175111,-1.2882486512222596e-05,-0.0005333318817509507,-0.01929789708052616,-0.022810197011207515,-0.20581988371713666,-0.018905856530041544,-0.15381432528661082,-1.3576666285042037e-05,-0.0006535551392308869
0.5,1100.0,0.9404947806410315,-0.09620374374652135,0.4375157997218027,0.6731308253468933,0.6506420121605216,0.8596784486091973,6.041420110826476,1.936317018412591,0.5366001443503884,-0.0010742435000828335,-7.775343720796916e-06,-1.7589754816675493e-05,-0.18371058401552662,-0.013909426772756233,3.720937261381014e-06,-6.873923075340452e-06,-0.1616620232738613,-0.25219026952487344,0.0005317448543007291,-1.7700143176798773e-06,-0.19227581416914924,-0.015715788359573303,2.940237890841542e-07,-0.08275890676809397,-0.12731401409200035,-0.14150605177667816,-1.1620765577217434e-05,-0.0004286954886114975,-0.012438839681399217,-0.015577656545911079,-0.1496418386295764,-0.012283458205336483,-0.10684470828681251,-1.1553608628132125e-05,-0.0005182637829917575
0.5,1200.0,0.993331673835626,-0.07017584359717678,0.4953191403480749,0.7364550798748329,0.6928341056030639,0.9152162122863393,5.911422888537147,1.986642194093653,0.6019139375251527,-0.0008006821522709346,-6.584982732343667e-06,-1.5490355514266954e-05,-0.13442698454219018,-0.009008257999206683,-1.9691280313747883e-05,-5.28839500683677e-06,-0.12151274411123121,-0.19978913857237066,0.0003973653485624,-1.980553825649491e-06,-0.14659421811202658,-0.010217919823930256,2.6162573563377977e-06,-0.05991184216976316,-0.09610789373208606,-0.1099477146745542,-1.0071307915328406e-05,-0.00034394366343540214,-0.008039801394822379,-0.010733365076511556,-0.10798842150428078,-0.008021706257704379,-0.07352579154122091,-9.597535238531235e-06,-0.00041027983469861637
0.5,1300.0,1.0414592058575416,-0.051085003656188684,0.5493764990583182,0.7949949949263507,0.7321390549599315,0.965833357831864,5.791871511025811,2.0338771020792,0.6621251669126349,-0.0006013474541715567,-5.774726045576302e-06,-1.3593997259734651e-05,-0.09736282645787206,-0.005830169347468855,-3.25661855836975e-05,-4.1021844887546e-06,-0.09057897961829862,-0.1569570727292948,0.0002971103281865357,-2.165960374693478e-06,-0.11072811293752771,-0.006608743223645488,4.934594395445774e-06,-0.04333690615118584,-0.07241419821019102,-0.0852790897818447,-8.44180869235136e-06,-0.0002756634977477644,-0.005215755831068538,-0.007458471924100116,-0.07721298024607783,-0.005269798509016068,-0.05002472537726565,-7.823135034276285e-06,-0.00032434231790164043
0.5,1400.0,1.0856795639171686,-0.03705716031873074,0.6000825294665455,0.849531249576234,0.769009436330173,1.0123976155512617,5.669372298211733,2.077766729594919,0.7180865923492982,-0.00045507187475369795,-5.224284230459095e-06,-1.1874159010508418e-05,-0.0695797005041278,-0.0037760605023153854,-3.8568609163274606e-05,-3.2434426918735143e-06,-0.06680575531581995,-0.12213078581593294,0.00022210284289331912,-2.2990781039165727e-06,-0.08267566386765353,-0.004248039915809138,6.955666674084924e-06,-0.03128239690441735,-0.05438397691974891,-0.06595899080779954,-6.881206421684476e-06,-0.00022079146627242727,-0.0034064127905047443,-0.005227372718641481,-0.054537973642574115,-0.0034914144016204175,-0.033540753352349614,-6.27389544722135e-06,-0.0002560177417370111
0.5,1500.0,1.1265899020147845,-0.026737798769541646,0.647786510383296,0.9006502378485838,0.8037719484021687,1.0555449237598107,5.536533132400687,2.118217508890397,0.7704489474007671,-0.0003469577930793609,-4.835258551065127e-06,-1.0317258680889722e-05,-0.04883240101645707,-0.002457234958404365,-4.0213165617309224e-05,-2.632162144882972e-06,-0.048587872907595545,-0.0939554831217813,0.00016581954938116138,-2.371664029227273e-06,-0.06082187306061507,-0.002714820248662413,8.560587152627541e-06,-0.022500015168039015,-0.040640804023243375,-0.05080640207141308,-5.483223027514552e-06,-0.0001767438293440544,-0.0022532166902815795,-0.0036977570209442054,-0.037887990816380106,-0.002344251753098722,-0.022057920648309092,-4.955213357878417e-06,-0.00020170909654926696
0.5,1600.0,1.1646438723737131,-0.01914742970555294,0.6927846164513833,0.9487933389079719,0.8366672848964077,1.095752396213622,5.389969280272492,2.1552707328031753,0.8197036930260408,-0.00026647695791975695,-4.534410169796293e-06,-8.913760089792265e-06,-0.033423665397892294,-0.0016193029285667393,-3.9202510779098123e-05,-2.1973300427453797e-06,-0.03468526185972985,-0.07128580775130643,0.00012348337998564283,-2.38515522228864e-06,-0.04388418397968384,-0.0017301385992569188,9.722306464409267e-06,-0.016098158289532,-0.030160078891215185,-0.038916971922581874,-4.299153227946095e-06,-0.0001414078870129277,-0.001524363996253794,-0.0026435993043745307,-0.025724675273933312,-0.0016073009694841758,-0.014134235165651612,-3.853688177787945e-06,-0.00015855169636869266
0.5,1700.0,1.2001943590302215,-0.013575201605280536,0.7353258665562745,0.9942981005565018,0.8678784393744299,1.1333872172162505,5.22880489469873,2.189061617212042,0.8662250311368063,-0.00020614211166355964,-4.270432403360922e-06,-7.654734376172742e-06,-0.022074996894099846,-0.0010944797290532778,-3.667715287597214e-05,-1.881810901498625e-06,-0.02414360789892595,-0.05316703904799452,9.159059455224147e-05,-2.3454444775870653e-06,-0.03085116039999389,-0.001107851203244084,1.0459865583175854e-05,-0.011436969791134986,-0.02217651029241719,-0.029596350605567666,-3.350729659278432e-06,-0.00011308272529308672,-0.001068674733207534,-0.0019137682056402086,-0.01691002957110376,-0.0011364270502161858,-0.008739901587764236,-2.9478342524470688e-06,-0.00012428309992434033
0.5,1800.0,1.2335225911266048,-0.009502522705448989,0.7756209699876215,1.0374288119815207,0.8975497418854036,1.168739327290328,5.053639087222539,2.219782676685646,0.9103031984723615,-0.0001605899030345444,-4.009153716538308e-06,-6.530832574920212e-06,-0.01382292372793895,-0.0007714133141202938,-3.339240181178414e-05,-1.6421060799293417e-06,-0.016228342468389983,-0.038809517415372016,6.756047579131878e-05,-2.260052662316744e-06,-0.02092680853925265,-0.0007230018495188855,1.0813344740815135e-05,-0.008054522970381603,-0.016115475327045096,-0.02230898576417539,-2.640411394883746e-06,-9.040876110018749e-05,-0.0007868725924142288,-0.0014060746893495072,-0.010601095124289757,-0.0008368652683376336,-0.005138900765122282,-2.2137952076350333e-06,-9.712128022827592e-05
0.5,1900.0,1.2648579102662056,-0.006548795049477581,0.8138504519134843,1.0783980476185597,0.9257993249747124,1.2020433578457559,4.8658677156300385,2.247656012088028,0.952168763631341,-0.00012594933303252708,-3.7290308736176296e-06,-5.5322223806883045e-06,-0.007939439918415416,-0.0005758934417791807,-2.984115489160009e-05,-1.446314299775838e-06,-0.01037260472387591,-0.027562610166130565,4.948150825612142e-05,-2.1366704432262766e-06,-0.01348417038735056,-0.0004913460428337323,1.0830373505563912e-05,-0.005615202151413419,-0.011542826924871543,-0.01663949904436817,-2.1588493254003053e-06,-7.230185915175802e-05,-0.0006134711435348123,-0.0010507512595119561,-0.0061714888864133274,-0.0006459455797447173,-0.0028041900659683443,-1.6282405897959972e-06,-7.566176060759861e-05
0.5,2000.0,1.29439126963267,-0.004432957491428992,0.850171160123363,1.1173814857960098,0.9527271854479039,1.2334934775549378,4.667255009009325,2.272914106314704,0.9920097041047112,-9.940565390113524e-05,-3.417483709291444e-06,-4.648841166482124e-06,-0.003872327160376499,-0.0004583788661042666,-2.6338250239898302e-05,-1.2717375373911773e-06,-0.006137271781739641,-0.018890963885642414,3.592903605335757e-05,-1.9824603026843157e-06,-0.008028195091996936,-0.00035595892815403114,1.0559084824802583e-05,-0.0038735955203252907,-0.008128375840377526,-0.012263770406743079,-1.8900147047274748e-06,-5.78971676610209e-05,-0.0005052014950020651,-0.0007997783798059136,-0.003153862415789884,-0.0005220897402290668,-0.0013575623274067125,-1.169709933470828e-06,-5.879483035212912e-05
0.5,2100.0,1.3222845594212564,-0.002946182102654824,0.884721196647178,1.1545280033769567,0.978420378287965,1.2632535635558881,4.459672689463583,2.2957873423898034,1.0299832057136282,-7.889756218978274e-05,-3.0681107405176603e-06,-3.870696190023052e-06,-0.0012008383217378205,-0.00038584347413083363,-2.3078160647675025e-05,-1.1026967624181547e-06,-0.003180636328710106,-0.01235398201905568,2.583446811306576e-05,-1.803769779384759e-06,-0.004166641389418137,-0.00027838858495264163,1.0044645400430308e-05,-0.002649144429690907,-0.005619314327459082,-0.008927323559865403,-1.8145897191285267e-06,-4.650331359915351e-05,-0.00043352787199514705,-0.0006198912050761062,-0.0011979736851132705,-0.00043771090816652935,-0.0005271189822043687,-8.191217030567152e-07,-4.564049924598901e-05
0.5,2200.0,1.3486771491101068,-0.0019324051136915474,0.9176235769538165,1.1899665468123242,1.0029563722779282,1.2914642743815412,4.2449480936455775,2.3164963950604562,1.066223768753078,-6.29054630338165e-05,-2.6786539446817134e-06,-3.1881147637618976e-06,0.00039709879699624594,-0.0003363899558671411,-2.017439224540474e-05,-9.287291270131133e-07,-0.0012355163532348928,-0.007588607238705978,1.8391234319424104e-05,-1.6060597418561882e-06,-0.0015875034770502386,-0.00023275517576841191,9.327751377929455e-06,-0.0018082447401994337,-0.0038208104754482654,-0.006429138010497912,-1.912134140762129e-06,-3.756589094342895e-05,-0.00037975170396556645,-0.00048793714673859586,-4.0170842949832376e-05,-0.0003745757224526221,-0.00011717446573523868,-5.598484243911986e-07,-3.5497991239144045e-05
0.5,2300.0,1.3736905610242331,-0.0012743645884114013,0.9489889359516505,1.223810834796126,1.0264052372713544,1.318248053365535,4.024781612196312,2.3352479804311943,1.1008487852649465,-5.030226470258947e-05,-2.249547698738829e-06,-2.5919208685923005e-06,0.0011691619624105093,-0.0002956572891944767,-1.7686383051154062e-05,-7.431745612011294e-07,-9.198622592545565e-05,-0.004295118769139399,1.2986855494836065e-05,-1.3939390827437206e-06,-4.157009657256949e-05,-0.00020177907202321418,8.444182610557178e-06,-0.001251525757197979,-0.002581766162615347,-0.004609477330068141,-2.1624181071334703e-06,-3.0638696425437054e-05,-0.0003317757690225322,-0.0003877563886464169,0.0005188599377743636,-0.00032074135541144695,1.3104297217971899e-05,-3.7757979858664796e-07,-2.780672580546832e-05
0.5,2400.0,1.3974318759525828,-0.0008835223347021656,0.978917544554237,1.2561626112343418,1.0488310920446615,1.3437127354300893,3.8007072462725486,2.3522328347438517,1.1339624028410427,-4.024739204541422e-05,-1.782903037894967e-06,-2.073543376579915e-06,0.0013066585939916356,-0.00025440380586632625,-1.5637868297707314e-05,-5.421004400632293e-07,0.00041567667609665145,-0.002225528965642064,9.153590510414115e-06,-1.1712467264942412e-06,0.000671042655959813,-0.00017408500660501833,7.424905601757947e-06,-0.0009047447366621157,-0.0017843009316333394,-0.0033406901330875144,-2.5461999881200134e-06,-2.536119187489058e-05,-0.0002819458385112775,-0.00030806225811844974,0.0006303800028544327,-0.00026851277249843875,-3.507932056096811e-05,-2.600944683077661e-07,-2.2116206859628015e-05
0.5,2500.0,1.4199962670987885,-0.0006927398954637278,1.0075008351856989,1.2871139299584518,1.0702930848186931,1.3679541998363474,3.5740792907918038,2.367625123035206,1.1656582319782207,-3.211089643582028e-05,-1.2818078148725743e-06,-1.625069915822818e-06,0.0009579594804438718,-0.00020686874296392514,-1.4029414619575883e-05,-3.234990203022904e-07,0.0004188933717672336,-0.0011741522735916406,6.532348662797164e-06,-9.411495773131459e-07,0.0007113067885605514,-0.00014235861404926698,6.296439999500164e-06,-0.0007122220889369207,-0.0013359356935598928,-0.0025202173772097404,-3.0456423723675353e-06,-2.144087474367637e-05,-0.00022559956521968688,-0.00024098627222266523,0.000409572953288555,-0.00021306866651877823,-0.0001892523761031422,-1.9700446670275762e-07,-1.806275466094729e-05
