========================================
h+ho2=hooh_W1_Energy_1_0.0.out
1 atm
T,R->P1
230.0,3.22922e-10
240.0,3.22083e-10
250.0,3.21145e-10
260.0,3.20373e-10
270.0,3.19905e-10
280.0,3.19e-10
290.0,3.18622e-10
300.0,3.17913e-10
310.0,3.1736e-10
320.0,3.16772e-10
330.0,3.1651e-10
340.0,3.15961e-10
350.0,3.15664e-10
360.0,3.15016e-10
370.0,3.14886e-10
380.0,3.1449e-10
390.0,3.1416e-10
400.0,3.14108e-10
410.0,3.13976e-10
420.0,3.13747e-10
430.0,3.13518e-10
440.0,3.13355e-10
450.0,3.13241e-10
460.0,3.1322e-10
470.0,3.13243e-10
480.0,3.13372e-10
490.0,3.13476e-10
500.0,3.13566e-10
510.0,3.1369e-10
520.0,3.13939e-10
530.0,3.14162e-10
540.0,3.1456e-10
550.0,3.14904e-10
560.0,3.15229e-10
570.0,3.15584e-10
580.0,3.15673e-10
590.0,3.16224e-10
600.0,3.1671e-10
610.0,3.17208e-10
620.0,3.17677e-10
630.0,3.18078e-10
640.0,3.18648e-10
650.0,3.19224e-10
660.0,3.20024e-10
670.0,3.20386e-10
680.0,3.21043e-10
690.0,3.2177e-10
700.0,3.22771e-10
800.0,3.31209e-10
900.0,3.42022e-10
1000.0,3.55015e-10
1100.0,3.69751e-10
1200.0,3.8593e-10
1300.0,4.03467e-10
1400.0,4.22544e-10
1500.0,4.42597e-10
1600.0,4.63708e-10
1700.0,4.85348e-10
1800.0,5.08143e-10
1900.0,5.31295e-10
2000.0,5.55102e-10
2100.0,5.79286e-10
2200.0,6.03578e-10
2300.0,6.28066e-10
2400.0,6.52717e-10
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
1 atm
T,W2->P1
200.0,1.97514e-39
210.0,6.15795e-37
220.0,1.15733e-34
230.0,1.80239e-31
240.0,9.19225e-31
250.0,6.63541e-29
260.0,2.17842e-27
270.0,7.27956e-26
280.0,1.73276e-24
290.0,3.37067e-23
300.0,5.27289e-22
310.0,6.92054e-21
320.0,7.66093e-20
330.0,7.31588e-19
340.0,6.04099e-18
350.0,4.45778e-17
360.0,3.02414e-16
370.0,1.77979e-15
380.0,9.5914e-15
390.0,4.70408e-14
400.0,2.14473e-13
410.0,9.16624e-13
420.0,3.62514e-12
430.0,1.32361e-11
440.0,4.51918e-11
450.0,1.4944e-10
460.0,4.66692e-10
470.0,1.36454e-09
480.0,3.80256e-09
490.0,1.06059e-08
500.0,2.73602e-08
510.0,6.796e-08
520.0,1.63904e-07
530.0,3.8066e-07
540.0,8.38864e-07
550.0,1.86521e-06
560.0,3.93844e-06
570.0,8.08745e-06
580.0,1.57449e-05
590.0,3.06206e-05
600.0,5.85602e-05
610.0,0.000111749
620.0,0.000205929
630.0,0.000371969
640.0,0.000649246
650.0,0.00109985
660.0,0.00185268
670.0,0.00318817
680.0,0.00513336
690.0,0.00818494
700.0,0.0134001
800.0,0.700054
900.0,14.1447
1000.0,145.835
1100.0,1008.34
1200.0,4632.75
1300.0,15532.9
1400.0,42917.8
1500.0,109448.0
1600.0,228677.0
1700.0,429038.0
1800.0,720001.0
1900.0,1135380.0
2000.0,1702340.0
2100.0,2516610.0
2200.0,3490300.0
2300.0,4655890.0
2400.0,6053650.0
========================================
h+ho2=hooh_W1_Energy_1_0.0.out
5 atm
T,W2->P1
200.0,3.69896e-39
210.0,1.19783e-36
220.0,2.31016e-34
230.0,1.87653e-31
240.0,1.56097e-30
250.0,1.34485e-28
260.0,4.82108e-27
270.0,1.66837e-25
280.0,4.0594e-24
290.0,8.05274e-23
300.0,1.28873e-21
310.0,1.72342e-20
320.0,1.9506e-19
330.0,1.89868e-18
340.0,1.60744e-17
350.0,1.20812e-16
360.0,8.20546e-16
370.0,4.93257e-15
380.0,2.70062e-14
390.0,1.34745e-13
400.0,6.2294e-13
410.0,2.67934e-12
420.0,1.06958e-11
430.0,3.97123e-11
440.0,1.38245e-10
450.0,4.59169e-10
460.0,1.44612e-09
470.0,4.28994e-09
480.0,1.21596e-08
490.0,3.36012e-08
500.0,8.76454e-08
510.0,2.19648e-07
520.0,5.33448e-07
530.0,1.24706e-06
540.0,2.80254e-06
550.0,6.19883e-06
560.0,1.31942e-05
570.0,2.7314e-05
580.0,5.44611e-05
590.0,0.000107068
600.0,0.000205813
610.0,0.000390006
620.0,0.000719845
630.0,0.00130262
640.0,0.00229777
650.0,0.00395866
660.0,0.00672035
670.0,0.011418
680.0,0.0187041
690.0,0.0301674
700.0,0.048869
800.0,2.68087
900.0,56.6551
1000.0,609.968
1100.0,4158.78
1200.0,19445.4
1300.0,68436.4
1400.0,194387.0
1500.0,478727.0
1600.0,1005070.0
1700.0,1901050.0
1800.0,3294700.0
1900.0,5187490.0
2000.0,7982680.0
2100.0,11540200.0
2200.0,15867400.0
2300.0,21177900.0
2400.0,27713100.0
