Pressure (atm),Temperature (K),W1_Energy_1_W1->P3,W1_Energy_1_W1->P2,W1_Energy_1_W1->P1,W1_Energy_1_P1->P2,W1_Energy_1_P1->P3,W1_Energy_1_P2->P3
4.0,510.0,0.9374914646810825,0.9164676850212734,0.9838550329197824,0.055215985259982586,0.014692393464031008,0.004586274032369767
4.0,520.0,0.9133638983011558,0.8959008661475487,0.9646569893033009,0.05334042321159754,0.012552791423811983,0.003938228764632405
4.0,530.0,0.8898362861963134,0.876053521622808,0.9461358171940382,0.051514207889373935,0.0106358907617616,0.0033824335058605837
4.0,540.0,0.8668883280696543,0.856885888040106,0.9282512541119153,0.04973820860155885,0.008921412861205937,0.002907011851806357
4.0,550.0,0.84450156633716,0.8383613833400491,0.9109665032390374,0.04801290118611498,0.007390662708644516,0.002501507293444783
4.0,560.0,0.8226590557436759,0.8204462811380092,0.8942478673571006,0.046338426377409966,0.006026470570307935,0.0021567295078500867
4.0,570.0,0.8013450943703913,0.8031094224665491,0.8780644242639568,0.044714641755177614,0.004813115125951508,0.0018646129738077602
4.0,580.0,0.7805450055497208,0.7863219607109042,0.8623877393033429,0.043141167617563016,0.0037362360190497557,0.001618088343222115
4.0,590.0,0.7602449617813192,0.770057135867442,0.8471916109088617,0.04161742722535505,0.002782741437074762,0.0014109663823139327
4.0,600.0,0.7404318431452144,0.7542900746301695,0.8324518453923501,0.040142681912604214,0.0019407146240175976,0.0012378339175204737
4.0,610.0,0.7210931239308682,0.7389976131824592,0.8181460575590006,0.03871606156973914,0.0011993219813599962,0.001093961003985187
4.0,620.0,0.7022167822528792,0.7241581399250057,0.8042534940829189,0.03733659099279441,0.0005487245099230861,0.0009752184265158065
4.0,630.0,0.6837912283195834,0.7097514556984702,0.7907548769128321,0.03600321256581364,-2.000630700931471e-05,0.0008780046069519063
4.0,640.0,0.6658052477772731,0.6957586493567084,0.7776322642904946,0.03471480570923562,-0.0005149675458291329,0.0007991810023682688
4.0,650.0,0.6482479571875895,0.6821619868131452,0.7648689272501901,0.03347020348932228,-0.0009434985073994329,0.0007360151177611511
4.0,660.0,0.6311087692258226,0.6689448119196613,0.7524492397254858,0.03226820674518866,-0.0013122489329575988,0.0006861303127157197
4.0,670.0,0.614377365628693,0.6560914577461673,0.7403585806196143,0.031107596052472496,-0.0016272418575972063,0.000647461645857838
4.0,680.0,0.5980436762854748,0.6435871670122258,0.7285832463999592,0.029987141807202813,-0.0018939312925806571,0.0006182170682163091
4.0,690.0,0.5820978631680082,0.6314180205821586,0.7171103729571447,0.028905612680522746,-0.0021172549939604004,0.0005968433434399064
4.0,700.0,0.5665303080437517,0.6195708730745842,0.705927865627361,0.02786178266489894,-0.002301682613448459,0.0005819961369359764
4.0,800.0,0.42968652612219216,0.5163690285122219,0.6078533972215104,0.01924000376617357,-0.0027321653218507513,0.0006020416365515559
4.0,900.0,0.3215238230504779,0.4349632983777085,0.5294296602238762,0.01320774704961202,-0.001985826024567952,0.0006469683956489153
4.0,1000.0,0.23544050857861765,0.3692999010604757,0.4652948110814835,0.008970383970675604,-0.0010191687133680265,0.0006103128007343864
4.0,1100.0,0.166358628464685,0.31536566867541066,0.4119157512991534,0.005979699110485434,-0.0001595155529699331,0.0005094025127475399
4.0,1200.0,0.11043078264568974,0.2703854159850414,0.36684275317224063,0.0038635305149089193,0.0005027811519586941,0.00037766441605308575
4.0,1300.0,0.06475524811651871,0.2323788967770013,0.3283153572914901,0.00236832398253432,0.000964460236702265,0.00024083630232372486
4.0,1400.0,0.0271390534625487,0.19989730823762716,0.2950336781460649,0.0013194388592236447,0.0012511063940528627,0.00011475114627144567
4.0,1500.0,-0.004084683291562116,0.17185827617282215,0.2660167993694382,0.0005949660844493303,0.0013946507937070375,7.73128812305085e-06
4.0,1600.0,-0.0301927027133214,0.14743849460806438,0.24051091098933716,0.00010862219922235982,0.0014251271575576284,-7.678405487112201e-05
4.0,1700.0,-0.05217129805901152,0.12600174769349554,0.217927586901793,-0.00020148098422992044,0.0013681376868034713,-0.00013827563399880746
4.0,1800.0,-0.07078913126710952,0.10704944214945278,0.19780114712829563,-0.00038028945065998336,0.001244547130705578,-0.00017784534145713607
4.0,1900.0,-0.08665051749101718,0.09018588223753864,0.1797585232970711,-0.0004608190590896657,0.001070971697673335,-0.0001974067476671877
4.0,2000.0,-0.10023461759288722,0.07509343717330705,0.16349754322224624,-0.00046757339519860636,0.0008604791428990385,-0.00019920091558764256
4.0,2100.0,-0.11192446489348604,0.06151448712967941,0.14877101555496713,-0.0004189069631163649,0.0006232736993240173,-0.0001855182308015955
4.0,2200.0,-0.1220286312437015,0.0492381008017131,0.13537488923384197,-0.0003286811001844059,0.0003672895485482352,-0.00015854703339348935
4.0,2300.0,-0.13079753194099308,0.03809007079853884,0.12313932517198135,-0.00020743906996523339,9.867786244536883e-05,-0.00012029857951153856
4.0,2400.0,-0.13843579803243453,0.027925367942402895,0.11192188131615466,-6.324992380889932e-05,-0.00017780432243343699,-7.257688874278088e-05
4.0,2500.0,-0.145111741579072,0.018622362084187286,0.1016022525922862,9.767872865715693e-05,-0.0004584880539286903,-1.6974172206667265e-05
4.0,2600.0,-0.15096465483891755,0.010078349294314377,0.0920781692409434,0.00027055112366898413,-0.0007405533613515702,4.511986547772699e-05
4.0,2700.0,-0.15611048253795407,0.002206056400281597,0.08326216810322659,0.00045165027843874304,-0.0010218430669278766,0.00011250185188916025
4.0,2800.0,-0.1606462625402271,-0.005069115399277675,0.07507902873977364,0.0006380890373184624,-0.0013007179226619601,0.00018413580902982332
4.0,2900.0,-0.164653626994839,-0.011811282422938786,0.0674637208596646,0.000827622437778121,-0.0015759438274667776,0.00025913379437216656
