Pressure (atm),Temperature (K),B1_Frequencies_1_R1->P1,B1_Frequencies_1_P1->W1,B1_Energy_1_R1->P1,B1_Energy_1_P1->W1,B4_Energy_1_R1->P1,B4_Energy_1_P1->W1,W1_Frequencies_1_R1->P1,W1_Frequencies_1_P1->W1,B3_Frequencies_1_R1->P1,B3_Frequencies_1_P1->W1,R1_Frequencies_1_R1->P1,R1_Frequencies_1_P1->W1,B2_Frequencies_1_R1->P1,B2_Frequencies_1_P1->W1,B4_SymmetryFactor_1_R1->P1,B4_SymmetryFactor_1_P1->W1,B1_SymmetryFactor_1_R1->P1,B1_SymmetryFactor_1_P1->W1,colrel_Sigmas_R1->P1,colrel_Sigmas_P1->W1,W3_SymmetryFactor_1_R1->P1,W3_SymmetryFactor_1_P1->W1,B3_SymmetryFactor_1_R1->P1,B3_SymmetryFactor_1_P1->W1,W3_Energy_1_R1->P1,W3_Energy_1_P1->W1,P1_Frequencies_1_R1->P1,P1_Frequencies_1_P1->W1,B2_SymmetryFactor_1_R1->P1,B2_SymmetryFactor_1_P1->W1,B4_Frequencies_1_R1->P1,B4_Frequencies_1_P1->W1,W1_SymmetryFactor_1_R1->P1,W1_SymmetryFactor_1_P1->W1,colrel_PowerOne_R1->P1,colrel_PowerOne_P1->W1,colrel_FactorOne_R1->P1,colrel_FactorOne_P1->W1,R1_Energy_1_R1->P1,R1_Energy_1_P1->W1,W3_Frequencies_1_R1->P1,W3_Frequencies_1_P1->W1,P1_SymmetryFactor_1_R1->P1,P1_SymmetryFactor_1_P1->W1,colrel_Epsilons_R1->P1,colrel_Epsilons_P1->W1,B2_Energy_1_R1->P1,B2_Energy_1_P1->W1,B3_Energy_1_R1->P1,B3_Energy_1_P1->W1,R1_SymmetryFactor_1_R1->P1,R1_SymmetryFactor_1_P1->W1,W1_Energy_1_R1->P1,W1_Energy_1_P1->W1,P1_Energy_1_R1->P1,P1_Energy_1_P1->W1
10.0,330.0,-0.005047777783899434,6.657498417619721e-06,-0.00024726036419941787,5.639096693261552e-06,2.00596373751717e-07,-1.4839955601576893,-3.3141223787537973e-06,-1.5563545121525737,-0.06457333286088536,0.0,0.12616429165671234,0.0,-0.06355962449878076,0.0,0.00015923648048457112,-0.6171343468405778,-0.0013022065590773582,6.611620248562788e-06,-4.2679252130926796e-05,0.4726597469190776,9.61376544917163e-06,-1.517329586279731e-07,-0.49397429586453406,0.0,1.1578737193783946e-06,-1.7709908318781156e-08,0.0,4.343815889903316e-05,-0.4812692918122696,0.0,0.0003080280650116761,-5.266346514230461e-06,1.3754080136297082e-06,-0.3932108267965123,-8.351378511924656e-06,0.05241601061550864,-8.777868781643407e-05,0.4195738326787567,1.5249120854757183,0.0,2.844840037941971e-05,3.8366551850458514e-07,0.0,0.9999975835572863,-1.6120100899302783e-05,0.08939853876676723,-0.7227957939161458,-0.001409689301457834,-0.7438910859243834,-0.001409689301457834,0.9999972910742484,0.0,-3.0107975537089646e-07,-0.034071665503810744,0.0,1.5249109041557833
10.0,340.0,-0.0052495366488188085,6.666726393290246e-06,-0.0002541309824571777,6.556034449915383e-06,-3.4813440781702194e-06,-1.4378261595782573,-1.1543210703181031e-06,-1.6041644103578063,-0.06941491328292776,0.0,0.1376886360035713,0.0,-0.07013045160678986,0.0,9.640673274973357e-05,-0.6045103709747781,-0.0013529958019120718,7.058187506977805e-06,-4.1661288695923145e-05,0.4882993144121731,5.169498285276577e-06,-1.827481260689361e-07,-0.4873949044468335,0.0,1.6796907778642266e-07,-1.2542558078133896e-08,0.0,6.797057786767324e-05,-0.4877444182589552,0.0,0.0002028240477229796,-3.6173613822088446e-06,4.105333429343089e-07,-0.40581117404364825,-1.0726599455402423e-05,0.06494206750949984,-8.253205162447267e-05,0.4327118817613813,1.4800593612707318,0.0,2.4970049409261025e-05,3.68429129524449e-07,0.0,0.9999969885795186,-1.406663762146738e-05,0.09082454005545734,-0.7119946259159375,-0.0011510464344985794,-0.713199268082337,-0.0011510464344985794,0.9999943796916443,0.0,1.3020974194865447e-06,-0.036663614072894764,0.0,1.480060030465268
10.0,350.0,-0.005447985876673259,6.368536496912375e-06,-0.00026042351227788463,7.095830497984187e-06,-7.528266979770021e-06,-1.394256437255812,4.603098426974749e-07,-1.6502119843701548,-0.07430573246215162,0.0,0.14956803615657135,0.0,-0.07695811475126887,0.0,1.7642146172993304e-05,-0.5922900265538987,-0.0014027724380841012,7.226809694546413e-06,-4.076762473496535e-05,0.5034399311795978,1.887523173229049e-06,-1.9115401888701034e-07,-0.4811221896372269,0.0,-5.404709006850726e-07,-5.894765076857625e-09,0.0,8.205832558031959e-05,-0.49390653588761024,0.0,6.934198504648524e-05,-1.5307718343521435e-06,-4.172196826081782e-07,-0.41799650415378603,-1.2980129413023588e-05,0.07677265431657812,-7.756804367632937e-05,0.4449796706667135,1.4377700770548052,0.0,2.118375437510819e-05,3.144037860261175e-07,0.0,0.9999965774040401,-1.224639521823792e-05,0.09206493705865357,-0.7013333810515153,-0.0007657131946122021,-0.6846459571034469,-0.0007657131946122021,0.9999918886867115,0.0,2.480136313551219e-06,-0.039857418971914964,0.0,1.4377722702402067
10.0,360.0,-0.005649776522668992,5.8503093713888465e-06,-0.00026665535465825424,7.301547394211606e-06,-1.1446307675705602e-05,-1.3530718782384783,1.513302654758513e-06,-1.6946055287605768,-0.07924625205509371,0.0,0.16178086567781796,0.0,-0.08404541946408765,0.0,-6.504181085414783e-05,-0.5804609684637393,-0.0014532319729176043,7.1705187099460725e-06,-3.9843335177033275e-05,0.5180967508498237,-3.677380767422257e-07,-1.788943750064878e-07,-0.47513640869641266,0.0,-9.370295057065647e-07,1.2445290060917017e-09,0.0,8.530546480617762e-05,-0.4997838042966899,0.0,-7.150024544599868e-05,6.593769368994814e-07,-1.0366054966590776e-06,-0.4297808524040922,-1.5057418594495815e-05,0.08841437266959074,-7.291433413112873e-05,0.45663713900630887,1.397830655999889,0.0,1.7153676544244706e-05,2.3449410319968573e-07,0.0,0.9999963336234202,-1.069357436760286e-05,0.09313354622754295,-0.6908309158439452,-0.00032302390198080084,-0.6580276646373687,-0.00032302390198080084,0.9999898835142578,0.0,3.1910852809488978e-06,-0.043310455830136964,0.0,1.3978340218426466
10.0,370.0,-0.005860639020800216,5.1950362276743505e-06,-0.00027324164842931455,7.239370397970223e-06,-1.4881764068913964e-05,-1.3140815148175067,2.0630528971729107e-06,-1.7374496182578536,-0.084234774821415,0.0,0.17430591290600836,0.0,-0.09139206149831268,0.0,-0.00014231960077107722,-0.5690105322835842,-0.0015058137512601827,6.946839028510005e-06,-3.8775896236291074e-05,0.5322853746861733,-1.7549829775120849e-06,-1.4954793645054804e-07,-0.4694190168483335,0.0,-1.0391813064504158e-06,8.065471931547798e-09,0.0,7.896118781260209e-05,-0.505401121776584,0.0,-0.00020339681952970343,2.6883698481117553e-06,-1.4236690219313148e-06,-0.4411784160388203,-1.6912599274731174e-05,0.10029202927651498,-6.855390483936426e-05,0.4679033826921556,1.3600505703852304,0.0,1.2982087857819204e-05,1.404471458179445e-07,0.0,0.9999962320261196,-9.398895261807078e-06,0.09404499251977794,-0.68050210985344,0.00011930766898610963,-0.633165875101866,0.00011930766898610963,0.9999883876411221,0.0,3.4641752728697994e-06,-0.046735827435252196,0.0,1.360054765701397
10.0,380.0,-0.006085028186187346,4.474971673602757e-06,-0.0002804824991399408,6.982715424762708e-06,-1.7617986908014093e-05,-1.2771146559214615,2.20516628136603e-06,-1.77884070082953,-0.08926738547789557,0.0,0.18712246756279358,0.0,-0.0989942507447158,0.0,-0.00020779960711324707,-0.5579259085179793,-0.0015616200352813136,6.611182878678469e-06,-3.749359627619086e-05,0.5460216118332173,-2.437749703592039e-06,-1.0749777407532718e-07,-0.46395252865628095,0.0,-8.920916547250839e-07,1.396980066626272e-08,0.0,6.528492187062394e-05,-0.5107800864855662,0.0,-0.0003151081236066117,4.369763608854762e-06,-1.5866569024209029e-06,-0.45220336388510085,-1.8512971864744638e-05,0.11272216005344891,-6.444923227741268e-05,0.4789459006051195,1.324259320628008,0.0,8.77954970569851e-06,4.189083618591468e-08,0.0,0.9999962447775106,-8.330093462313175e-06,0.0948142303410078,-0.6703584426376976,0.0005181210937861632,-0.609903086778031,0.0005181210937861632,0.9999873920574627,0.0,3.3684972296230423e-06,-0.049917678034462676,0.0,1.3242640314480851
10.0,390.0,-0.0063260581984768685,3.748918285578131e-06,-0.0002885691683565439,6.602229878115488e-06,-1.955646649994174e-05,-1.242018146042519,2.0468054068566306e-06,-1.8188652669613246,-0.09433826786646332,0.0,0.20021037656838203,0.0,-0.10684492829027316,0.0,-0.0002578011292083145,-0.5471942692087798,-0.001621407205616483,6.213025805513975e-06,-3.5960189208405496e-05,0.5593213071447765,-2.5727114538216985e-06,-5.731513279985515e-08,-0.45872046962869684,0.0,-5.535257108643524e-07,1.856575897612517e-08,0.0,4.700509673707839e-05,-0.5159392332578392,0.0,-0.00040009567067873645,5.591141015726115e-06,-1.55338366171199e-06,-0.46286970894616886,-1.9840028790867517e-05,0.1259106397229759,-6.055787102300054e-05,0.4898804471702479,1.2903038771368982,0.0,4.647101913237252e-06,-5.396143929046868e-08,0.0,0.9999963452082847,-7.445694724181687e-06,0.09545608634137379,-0.6604084862471353,0.0008447850466813054,-0.5880996306017586,0.0008447850466813054,0.9999868644545029,0.0,2.990247511349167e-06,-0.05271168533215921,0.0,1.2903088306654884
10.0,400.0,-0.006585608639024499,3.0618416819529302e-06,-0.00029759999138252773,6.1601847078239805e-06,-2.0691603007030944e-05,-1.2086540671698367,1.6907630079870195e-06,-1.8575996418387368,-0.0994401828137595,0.0,0.21355007625422842,0.0,-0.11493428818269684,0.0,-0.0002909026062484318,-0.536802863675253,-0.001685618416133826,5.794062505672479e-06,-3.416796759295947e-05,0.5722002135411123,-2.3027527997228712e-06,-3.3378188909459346e-09,-0.45370736736672856,0.0,-8.353982844914151e-08,2.164268579416934e-08,0.0,2.6910050167855037e-05,-0.520894406270063,0.0,-0.0004557523920424955,6.303081344753361e-06,-1.361615598138306e-06,-0.4731912216971243,-2.0888405936392353e-05,0.13996388750246488,-5.684137222493793e-05,0.5007767527555887,1.258046503892397,0.0,6.6719778326047e-07,-1.422076804429799e-07,0.0,0.9999965098437371,-6.703564486541943e-06,0.09598487572687374,-0.6506583355035154,0.0010835440973977948,-0.5676310993172529,0.0010835440973977948,0.999986757263072,0.0,2.417582525457628e-06,-0.05503730909112665,0.0,1.258051473827509
10.0,410.0,-0.006864516684918495,2.4458502095915715e-06,-0.0003075999294446655,5.707915313870295e-06,-2.108491169079588e-05,-1.1768978075389358,1.2267153133047658e-06,-1.8951107025826546,-0.10456497402245266,0.0,0.2271226081631898,0.0,-0.1232504132509965,0.0,-0.00030741525501731213,-0.5267390934087927,-0.0017544361878433215,5.387685219885353e-06,-3.213063379142055e-05,0.5846738945002441,-1.7534107292727995e-06,5.059148854404589e-08,-0.4488987523697955,0.0,4.6193418420522835e-07,2.313692595351031e-08,0.0,7.57175832483597e-06,-0.5256591755224123,0.0,-0.00048249746617434026,6.505583020817389e-06,-1.0522812894051e-06,-0.48318136975693043,-2.1663773994999365e-05,0.1549064256034445,-5.326952183788989e-05,0.511666877909464,1.2273628987395382,0.0,-3.099497994265414e-06,-2.199462504793724e-07,0.0,0.9999967192409648,-6.065695778791853e-06,0.09641411164366957,-0.6411119871145684,0.0012291412210658909,-0.5483862521995777,0.0012291412210658909,0.999987014239806,0.0,1.7314683939606242e-06,-0.05686630094296927,0.0,1.227367705979887
10.0,420.0,-0.007162799406849754,1.9218694034319057e-06,-0.00031854007526043517,5.285243675740987e-06,-2.084177213858295e-05,-1.146636432390538,7.274065387434216e-07,-1.931457044914528,-0.10970402901965894,0.0,0.24090962442822328,0.0,-0.1317799095846762,0.0,-0.00030887292399891543,-0.5169905720104531,-0.001827840998157397,5.019285385505411e-06,-2.987675358600856e-05,0.5967576478606412,-1.0316017758348992e-06,1.0126418181434172e-07,-0.4442811529729493,0.0,1.0345987877630437e-06,2.3096316498167382e-08,0.0,-8.815643496840037e-06,-0.530245241821364,0.0,-0.0004828948320199968,6.234503782711265e-06,-6.650225472356252e-07,-0.4928532749887917,-2.2180344877190053e-05,0.17070017376882474,-4.982155919655183e-05,0.5225541667466426,1.1981405978672102,0.0,-6.61369716242692e-06,-2.858825466869895e-07,0.0,0.9999969580793517,-5.500453685282616e-06,0.09675630768834034,-0.6317716736349496,0.001284283807481083,-0.5302652901034485,0.001284283807481083,0.999987575579091,0.0,1.000892485410865e-06,-0.05821031888984903,0.0,1.1981451081960899
10.0,430.0,-0.007479872026536139,1.501573950777188e-06,-0.0003303551282265921,4.921092274796007e-06,-2.0092100675592856e-05,-1.1177673028440114,2.4799149237504565e-07,-1.9666902956726207,-0.11484866169419779,0.0,0.25489338718623455,0.0,-0.14050847723178303,0.0,-0.0002975851519559633,-0.507545173622526,-0.001905667568346326,4.7070205784316996e-06,-2.744417017731075e-05,0.608466445552436,-2.258381066765165e-07,1.4615577757208035e-07,-0.43984207800285047,0.0,1.595274062785239e-06,2.1647346404012464e-08,0.0,-2.0507452102774406e-05,-0.5346628007984019,0.0,-0.00046087829002352604,5.549405516224167e-06,-2.3554026504641871e-07,-0.5022196825562627,-2.245840635950383e-05,0.18726278776642735,-4.6485623380687185e-05,0.5334216337489491,1.170277601743825,0.0,-9.85508028215928e-06,-3.399298038506753e-07,0.0,0.9999972148266544,-4.983204085202502e-06,0.09702286318772359,-0.6226381562832406,0.0012572773288328453,-0.5131784201385425,0.0012572773288328453,0.9999883816834667,0.0,2.8104432726997514e-07,-0.05910928277821289,0.0,1.1702817216856143
10.0,440.0,-0.007814743455739397,1.1893099799034662e-06,-0.00034295796840248387,4.634737637603846e-06,-1.897527343049138e-05,-1.0901968987131927,-1.727634434136415e-07,-2.0008563914015336,-0.11999040718376536,0.0,0.2690567650442401,0.0,-0.149421389422925,0.0,-0.0002762722235607863,-0.4983910719345191,-0.001987654472859337,4.462802380614413e-06,-2.4875497659992027e-05,0.6198148859187324,5.926418393714348e-07,1.8341527608376169e-07,-0.43556998605213837,0.0,2.1140589228224873e-06,1.8966972327422837e-08,0.0,-2.6215201168664682e-05,-0.5389208534450745,0.0,-0.000421116895532472,4.52341671914965e-06,2.0576164491249585e-07,-0.5112929386209923,-2.252211145438427e-05,0.2044836640055243,-4.325729596753089e-05,0.544239205267675,1.1436811875318358,0.0,-1.2818986349268442e-05,-3.828460761437955e-07,0.0,0.9999974811995193,-4.495991300105701e-06,0.09722401646508487,-0.6137109799981116,0.0011599865581563187,-0.49704464866364395,0.0011599865581563187,0.9999893757931679,0.0,-3.8661645307486406e-07,-0.059621289352997514,0.0,1.1436848592500368
10.0,450.0,-0.008166180715123905,9.83858408692604e-07,-0.0003562511390890708,4.437336382950288e-06,-1.7629043316757313e-05,-1.0638398093847632,-5.103208237798112e-07,-2.0339967274429918,-0.1251212334580445,0.0,0.28338322844426633,0.0,-0.15850387391037138,0.0,-0.0002477841718219967,-0.48951677111061925,-0.002073485254174267,4.293346488407485e-06,-2.2214661104669738e-05,0.6308171564601947,1.368232022372746e-06,2.1181595307455953e-07,-0.4314542430388739,0.0,2.5696962678956067e-06,1.5259742750457387e-08,0.0,-2.507070520747812e-05,-0.5430274610008435,0.0,-0.0003685248565362306,3.235250779570565e-06,6.342427505797691e-07,-0.5200849746602095,-2.239762455249614e-05,0.222237075423565,-4.0137805691708424e-05,0.5549696090677723,1.1182668791890147,0.0,-1.5512891425349965e-05,-4.159268019466717e-07,0.0,0.9999977515581142,-4.02671736920064e-06,0.0973688504978829,-0.6049886940184249,0.001006180351030602,-0.4817907561586253,0.001006180351030602,0.9999905056918443,0.0,-9.731946934279149e-07,-0.059814385806609825,0.0,1.1182700750343348
10.0,460.0,-0.008532840251424974,8.799680513630502e-07,-0.00037013542939232823,4.333492810871293e-06,-1.6181913444559073e-05,-1.0386178637567947,-7.518444379790857e-07,-2.0661491363256252,-0.13023368057458418,0.0,0.29785684490740305,0.0,-0.16774140198403337,0.0,-0.00021489655910689586,-0.48091112961525506,-0.0021628207927525656,4.2011880697743486e-06,-1.9504370792577074e-05,0.641487005484762,2.059083203965689e-06,2.306841504439689e-07,-0.4274850708893535,0.0,2.9485143767125807e-06,1.0740105369356318e-08,0.0,-1.6565069834598033e-05,-0.5469899478237089,0.0,-0.00030790409459733497,1.763251029044727e-06,1.0309180422248154e-06,-0.5286072971276976,-2.2111648803515737e-05,0.24039240868420036,-3.7132236949250324e-05,0.5655729246610418,1.0939575514349884,0.0,-1.795308118830801e-05,-4.407583449412664e-07,0.0,0.9999980223178015,-3.568116462273425e-06,0.09746533653486575,-0.596469041304693,0.0008102549259532713,-0.46735041872160665,0.0008102549259532713,0.9999917246936401,0.0,-1.4606432981387431e-06,-0.05976019315107216,0.0,1.0939602685517882
10.0,470.0,-0.008913367886795323,8.696362197998739e-07,-0.00038451593409547516,4.322732848744206e-06,-1.474833430773882e-05,-1.0144593758353542,-8.936676332662355e-07,-2.0973486873904936,-0.13532094094335154,0.0,0.31246227454690206,0.0,-0.17711989660905914,0.0,-0.00018017171632553298,-0.4725633777369212,-0.002255323561198144,4.185608103943175e-06,-1.678438493876177e-05,0.6518377214938618,2.635176213028241e-06,2.398179523025062e-07,-0.4236534904237838,0.0,3.24319511178369e-06,5.619364791265085e-09,0.0,-4.7601425717759154e-07,-0.550815058679366,0.0,-0.00024370023543585716,1.8120243293551786e-07,1.3820068067325986e-06,-0.5368709815964865,-2.1690314521264482e-05,0.2588217481361409,-3.424792879033068e-05,0.5760099239960802,1.070682647781642,0.0,-2.016172736950192e-05,-4.590298738528216e-07,0.0,0.9999982914221465,-3.1167041374880174e-06,0.09752040331541781,-0.5881491201192554,0.0005862982154002273,-0.45366344926890967,0.0005862982154002273,0.9999929920915858,0.0,-1.8398552118665573e-06,-0.0595292060230169,0.0,1.0706849030315588
10.0,480.0,-0.009306471041397769,9.431435397108959e-07,-0.0003993060330329938,4.400813891418594e-06,-1.3426102515106565e-05,-0.9912984870931311,-9.389643152929071e-07,-2.127628318291406,-0.14037689385466942,0.0,0.3271847658715749,0.0,-0.18662587324233657,0.0,-0.00014587297484416114,-0.46446312952902813,-0.002350674819764863,4.243444933037626e-06,-1.4090409931282587e-05,0.6618821193241257,3.0764601668012117e-06,2.3940390362964497e-07,-0.4199512612726615,0.0,3.451528500175675e-06,9.65842530443014e-11,0.0,2.3207051121265258e-05,-0.554509077839769,0.0,-0.00017985066449910055,-1.4443968451561594e-06,1.678301589507052e-06,-0.5448866707439867,-2.115838571806538e-05,0.2774051792131876,-3.149314886611639e-05,0.5862443833774326,1.0483774960962287,0.0,-2.2164452031573935e-05,-4.723968550472396e-07,0.0,0.9999985578964783,-2.671803091327426e-06,0.0975400218805097,-0.5800255210005427,0.00034744379585700856,-0.44067513768681704,0.00034744379585700856,0.9999942732173375,0.0,-2.10878624079502e-06,-0.059187522270574444,0.0,1.0483793214492272
10.0,490.0,-0.009710967625531069,1.089865299343479e-06,-0.000414429726999342,4.5608420280808485e-06,-1.2295403156219534e-05,-0.9690745902930873,-8.957240201903331e-07,-2.1570193182985555,-0.14539610619174256,0.0,0.3420101516972114,0.0,-0.1962465268128828,0.0,-0.00011391996809241386,-0.456600389845055,-0.0024485859563436294,4.369783478027751e-06,-1.1453497231381442e-05,0.671632532170134,3.371124506849486e-06,2.2993707631400992e-07,-0.41637082117986673,0.0,3.575248178309974e-06,-5.647307493502554e-09,0.0,5.4353957934745646e-05,-0.5580779172653737,0.0,-0.00011970411728659869,-3.0559083391466474e-06,1.914467508556914e-06,-0.5526645756570835,-2.053873309939389e-05,0.29603422052345285,-2.8876063314020916e-05,0.5962445592522134,1.026982707840359,0.0,-2.3988386745146194e-05,-4.823878194403861e-07,0.0,0.9999988214858467,-2.2346955981211912e-06,0.0975292982248094,-0.5720944422046389,0.00010545985637477625,-0.4283356737541392,0.00010545985637477625,0.999995539232839,0.0,-2.27073529557087e-06,-0.05879473777010819,0.0,1.026984146306717
10.0,500.0,-0.010125816059604649,1.2988886510769326e-06,-0.0004298227254388025,4.794194023498408e-06,-1.1419024281305213e-05,-0.9477318223431509,-7.750653176852667e-07,-2.1855516867580502,-0.1503738093954715,0.0,0.35692484489512716,0.0,-0.20596977713023887,0.0,-8.587446028018892e-05,-0.4489655571152555,-0.0025488051544685507,4.558525609870754e-06,-8.899813599104169e-06,0.6811008086840165,3.5140410910065258e-06,2.1214767920548538e-07,-0.41290522651638284,0.0,3.6189974553355184e-06,-1.1452897566383971e-08,0.0,9.27569789203821e-05,-0.5615271804674834,0.0,-6.599359353390164e-05,-4.605246719410187e-06,2.088342901859926e-06,-0.5602144799974439,-1.9852021386747004e-05,0.31461377869435636,-2.6403986977917825e-05,0.6059840101433706,1.006443649325539,0.0,-2.5660690463395892e-05,-4.9034591643451e-07,0.0,0.999999082372476,-1.8079203725440203e-06,0.09749256803778433,-0.5643517864655597,-0.00012947824369152308,-0.41659964005035066,-0.00012947824369152308,0.9999967667477878,0.0,-2.3328440877258618e-06,-0.05840275513410129,0.0,1.0064447514498158
10.0,510.0,-0.010550130557026947,1.5594667183078732e-06,-0.0004454326236318421,5.091256301198028e-06,-1.0843361948859206e-05,-0.9272186160224783,-5.898813891899457e-07,-2.213254390032215,-0.15530586080129918,0.0,0.3719158336929952,0.0,-0.215784283263309,0.0,-6.294785745279336e-05,-0.44154942248056106,-0.002651120464899824,4.802851327603896e-06,-6.450681344465532e-06,0.6902983144053351,3.505390682830931e-06,1.869359007166535e-07,-0.40954809532263237,0.0,3.5894462351007563e-06,-1.7183768731353716e-08,0.0,0.00013818438573478343,-0.5648622077276118,0.0,-2.0847278324078227e-05,-6.053930347365461e-06,2.200284077847307e-06,-0.5675457466051625,-1.9116562896953222e-05,0.3330629783902312,-2.4082879681601523e-05,0.6154419257239687,0.9867099751396958,0.0,-2.7207468667465085e-05,-4.973974150608758e-07,0.0,0.9999993409633885,-1.3947122349855369e-06,0.09743348945245454,-0.5567932416681647,-0.0003488771752466269,-0.4054255646043253,-0.0003488771752466269,0.999997937334004,0.0,-2.3048367188449865e-06,-0.05805528367504935,0.0,0.9867107960433055
10.0,520.0,-0.010983185296175478,1.8613393543838123e-06,-0.0004612184461970571,5.442000779648746e-06,-1.059991797603784e-05,-0.9074873022280652,-3.5378929538336333e-07,-2.2401555383522966,-0.1601886956526132,0.0,0.3869706762735605,0.0,-0.2256794355936928,0.0,-4.6023270734851966e-05,-0.4343431658615639,-0.0027553602089444708,5.0955833465293925e-06,-4.122804969858381e-06,0.6992359368302805,3.3494739009847966e-06,1.5531563026057607e-07,-0.40629355375859344,0.0,3.4945604887139283e-06,-2.272659105538794e-08,0.0,0.00019042375170883545,-0.568088107379552,0.0,1.4174905634085394e-05,-7.372683421119501e-06,2.2525773369092016e-06,-0.5746673261476574,-1.834829551119656e-05,0.3513151675326962,-2.191704689834824e-05,0.6246030987002315,0.9677352154023436,0.0,-2.865302902078493e-05,-5.044403315358895e-07,0.0,0.9999995977372164,-9.985723565604207e-07,0.09735513106081907,-0.5494143477553962,-0.0005459147521012581,-0.3947755249574318,-0.0005459147521012581,0.9999990369890589,0.0,-2.197994247535875e-06,-0.057787842556578435,0.0,0.9677358123400045
10.0,530.0,-0.011424410536109679,2.1949474143355146e-06,-0.00047714977626736203,5.83642037291848e-06,-1.0707065377000044e-05,-0.8884937558316621,-8.034393867135153e-08,-2.2662825012618635,-0.16501927451720091,0.0,0.4020774944702134,0.0,-0.23564533250411507,0.0,-3.5686574442498415e-05,-0.4273383494963501,-0.0028613914845420424,5.429468616146257e-06,-1.9286184643408186e-06,0.707924093486845,3.0536978725485457e-06,1.1836701355627727e-07,-0.403136186482937,0.0,3.343015066653024e-06,-2.7990243104287106e-08,0.0,0.0002493152472605934,-0.5712097769416822,0.0,3.8028782030847187e-05,-8.540744294016542e-06,2.248928252392507e-06,-0.5815877674478211,-1.7560850014435813e-05,0.36931734391180376,-1.9909002637157987e-05,0.6334576497967536,0.9494764097567039,0.0,-3.0019409637251093e-05,-5.121474959043986e-07,0.0,0.9999998531391627,-6.229519069959098e-07,0.0972600534940194,-0.5422105519205472,-0.0007153599336930054,-0.38461479678154287,-0.0007153599336930054,1.000000055586542,0.0,-2.0243450653686657e-06,-0.05762811388684418,0.0,0.9494768401400814
10.0,540.0,-0.011873383168945869,2.551563848788364e-06,-0.000493205638980785,6.264847101396717e-06,-1.1171917103080225e-05,-0.8701970793899637,2.1752539251858256e-07,-2.2916619773259335,-0.16979502952444397,0.0,0.4172249664202528,0.0,-0.2456727471171404,0.0,-3.226226213591354e-05,-0.4205269094320951,-0.0029691173961208677,5.797389975506645e-06,1.232970594768039e-07,0.7163727424425558,2.6277247680035104e-06,7.719736314419553e-08,-0.4000709912044101,0.0,3.1437349027505117e-06,-3.290429278327264e-08,0.0,0.00031477570926317423,-0.5742319170729855,0.0,5.0124759751921874e-05,-9.54499920717927e-06,2.1940297045503553e-06,-0.5883152291539719,-1.6765678449859325e-05,0.3870291991470749,-1.8059455596342673e-05,0.6420005928397571,0.9318937820514901,0.0,-3.132612147546322e-05,-5.209794718589777e-07,0.0,1.0000001075139324,-2.7103046660884544e-07,0.09715038364586218,-0.535177253876466,-0.0008534481251700782,-0.3749115413293803,-0.0008534481251700782,1.0000009863386725,0.0,-1.7960450127903917e-06,-0.05759652459238416,0.0,0.9318941018878195
10.0,550.0,-0.012329813688336553,2.9233612651087775e-06,-0.0005093732651054132,6.718174285128205e-06,-1.1992182465910975e-05,-0.8525593198780943,5.27896747234013e-07,-2.3163200308758194,-0.1745138117934785,0.0,0.43240231809785457,0.0,-0.2557530881894135,0.0,-3.5851032910834e-05,-0.41390114540400524,-0.003078473494829303,6.192520155172399e-06,2.027762842727197e-06,0.7245913947325476,2.082765897470288e-06,3.290969597197491e-08,-0.3970933374421389,0.0,2.905547297132634e-06,-3.7417092001436594e-08,0.0,0.000386814559422853,-0.5771590406346822,0.0,5.026339063198196e-05,-1.0379030743709789e-05,2.09320498166013e-06,-0.5948574924445937,-1.5972221148506275e-05,0.40442193175388347,-1.6367384676977034e-05,0.6502313066716676,0.914950450540158,0.0,-3.259005378001081e-05,-5.312037376953182e-07,0.0,1.0000003610677128,5.442884993119177e-08,0.09702788118628758,-0.5283098427537424,-0.0009577304784638335,-0.36563652688912557,-0.0009577304784638335,1.0000018252880747,0.0,-1.5249189427331236e-06,-0.05770696388423402,0.0,0.9149507132325186
10.0,560.0,-0.012793531105731852,3.303432133622387e-06,-0.0005256468256612078,7.1880020099553825e-06,-1.3157933748700698e-05,-0.8355452143662436,8.400927254391615e-07,-2.3402821059333014,-0.17917384160888214,0.0,0.44759931370399403,0.0,-0.2658783581922353,0.0,-4.6366948195713396e-05,-0.407453709483522,-0.0031894238004126236,6.608429002900998e-06,3.782546119793124e-06,0.732589128256417,1.4310042659611942e-06,-1.342195132207053e-08,-0.39419892938512424,0.0,2.6369277006109507e-06,-4.149367574487942e-08,0.0,0.000465542771701616,-0.579995478570053,0.0,3.8571435766114566e-05,-1.1042145797978612e-05,1.9521193567849525e-06,-0.6012219744927347,-1.5188095312537547e-05,0.42147694369737687,-1.4830175574003009e-05,0.658152963665577,0.8986121691611534,0.0,-3.3825499597528e-05,-5.4291739132439e-07,0.0,1.0000006138517037,3.5116394285000734e-07,0.09689399741005103,-0.5216037269625475,-0.0010269111299357763,-0.356762880129896,-0.0010269111299357763,1.0000025708388984,0.0,-1.2221360420017608e-06,-0.057967566597617426,0.0,0.8986124246187406
