Pressure (atm),Temperature (K),B7_Energy_1_P3->P4,B7_Energy_1_P3->P5,B7_Energy_1_P3->W3,B7_Energy_1_P4->P5,B7_Energy_1_P1->P3,B7_Energy_1_W3->P5,B7_Energy_1_W3->P4,B7_Energy_1_W3->P1,B7_Energy_1_W3->P3,B7_Energy_1_P5->W3,B7_Energy_1_P1->W3,B7_Energy_1_P4->W3,B7_Energy_1_P1->P4,B7_Energy_1_P1->P5
0.5,3000.0,0.10821314237660967,-0.006408157667114213,0.004476893845259844,-0.0061630104220281165,0.00053708804833962,0.0004060925661723089,0.009411023940409697,0.0008864341194068143,0.004487309951405851,0.0004071610677510657,0.000883386048782625,0.009389748249158099,0.12644747292519687,-0.007279281061031779
1.0,200.0,-2.7117056290426908e-05,1.6274349510374117e-07,2.794172437602614e-06,2.2944017095916645e-07,-6.383886921037443e-08,2.5250547060035137e-05,5.981152079072966e-06,1.1952822930477318e-06,2.756240713361406e-06,3.634499288529777e-05,1.200059575271681e-06,5.910588674189688e-06,-6.910034761772022e-08,-2.0150912677250992e-07
1.0,210.0,0.0003092687961747188,-1.7703954254211751e-06,-3.12485840554084e-05,-2.6573518598162498e-06,7.443022668809325e-07,0.0005451258819751042,-6.687652409699321e-05,-1.3345486303275584e-05,-3.082048339828777e-05,0.0005645337616338375,-1.3393012905654207e-05,-6.609615712804477e-05,-6.399698344683168e-06,2.3249560889729636e-06
1.0,220.0,-0.0012764133314297052,6.70500880885165e-06,0.00012579852103514108,1.1189832838015651e-05,-3.165472976297712e-06,-0.002175384696291512,0.00026916993535367584,5.3607742572260995e-05,0.00012404841179409297,-0.0021695565597524874,5.3765188767725813e-05,0.0002660737050541059,6.572360661432517e-05,-9.706894639796418e-06
1.0,230.0,0.0021053529824573473,-8.653168248991826e-06,-0.0001995072581493033,-1.90695233645757e-05,5.493979466646678e-06,0.0040074277950604125,-0.00042679759517444236,-8.469702845516632e-05,-0.00019664362409509763,0.004014237815980252,-8.485041226309205e-05,-0.00042199953751746304,-0.0002172109342718891,1.6072883253397838e-05
1.0,240.0,-0.0004465939439904732,1.1336659398814447e-05,3.1504557147152126e-05,4.9918199778688755e-06,-1.6107409145482565e-06,-0.0012171854487376729,6.742978712952604e-05,1.2869167993769306e-05,3.0900473308525855e-05,-0.0012229941650707809,1.2745068368391561e-05,6.681517062799194e-05,0.00021658872637028625,-2.6200052900682254e-06
1.0,250.0,-0.0016479312993795726,1.5113549281517213e-05,0.00015514194989793903,1.4838949715747404e-05,-4.248253576463978e-06,-0.003480161755231585,0.000331673952291984,6.591476580721558e-05,0.00015291120363994588,-0.0034929342257915964,6.60283544236588e-05,0.0003279778668523586,0.00015123180161282269,-1.3992733358957922e-05
1.0,260.0,-0.0003815013467240807,9.81102384094898e-07,4.8286833613400014e-05,2.342061126806177e-06,-4.3748470717524344e-07,-0.00042683498286458644,0.00010311534334287592,2.1091398810519763e-05,4.7798967750064084e-05,-0.0004354251010690962,2.1302939946506954e-05,0.00010181503875569355,-0.00016582048966530197,-7.857006930467664e-06
1.0,270.0,0.0010951374743769443,-1.1783783294537099e-05,-9.147939903871548e-05,-1.0757630664912731e-05,3.266090639108349e-06,0.0030226797436619358,-0.00019548318860627145,-3.841663438164519e-05,-8.996383563345392e-05,0.003022851003443548,-3.831624637736122e-05,-0.00019346873802088713,-0.00026101320065254584,1.4747813499449833e-06
1.0,280.0,0.001389146849299127,-1.3458559710749466e-05,-0.00013087817138781395,-1.2329142604009891e-05,3.4520119182526335e-06,0.003520889774169979,-0.0002794174702622956,-5.573878451913427e-05,-0.00012901518930670465,0.0035276304324132757,-5.58321142273163e-05,-0.0002763549120883287,-8.328971675661979e-05,4.336723075338666e-06
1.0,290.0,0.0006178607978683327,-6.347157360636329e-06,-7.069801344360613e-05,-4.436482518111421e-06,9.569032216192554e-07,0.001163647236033072,-0.0001507395308895374,-3.0642186682233754e-05,-6.995760781454839e-05,0.0011722440927173455,-3.0874372792187815e-05,-0.00014895799010180677,0.00016204255047895874,7.329435769840953e-07
1.0,300.0,-0.0004521685755819367,2.830587517276625e-06,2.4988754971555235e-05,5.398564789953625e-06,-1.8951872915547806e-06,-0.002137710045268385,5.3451236520738894e-05,9.970915388001725e-06,2.423308424878646e-05,-0.0021310650173127312,9.716752084939273e-06,5.307513165688234e-05,0.00028800736048813057,-4.954158453826816e-06
1.0,310.0,-0.0011687195585329943,8.818030062917756e-06,9.680182137324647e-05,1.1238418604133017e-05,-3.4070800197952187e-06,-0.00445108933181354,0.00020637440542705047,4.0833638993803413e-05,9.510751500745661e-05,-0.004447983134092241,4.066468135156452e-05,0.00020433819240914011,0.00023839774825530017,-8.82258399635927e-06
1.0,320.0,-0.0012744091382752604,9.683034107279191e-06,0.00011756961137962173,1.0990785059052947e-05,-3.121792335292382e-06,-0.004706070058488103,0.0002502445226846221,5.0156593860585164e-05,0.00011585360967542083,-0.004706081335809378,5.013617182615995e-05,0.00024768108983021,6.610036506838497e-05,-9.275192514801067e-06
1.0,330.0,-0.0008532469750882807,6.152999612306947e-06,9.020119786830731e-05,5.628461549981406e-06,-1.5163953637496193e-06,-0.002784617553688982,0.0001915530265396265,3.8910632561059846e-05,8.923767554146956e-05,-0.002786164731696864,3.905796087505521e-05,0.00018952988045948347,-0.0001336425206218907,-6.744394237815592e-06
1.0,340.0,-0.00016030767753343964,1.8046701750829577e-07,3.4185751246395264e-05,-2.508447611817192e-06,5.567642352217027e-07,0.000775576759924825,7.210617961653236e-05,1.5206750343168827e-05,3.434705514269277e-05,0.0007743682802542546,1.551430012669842e-05,7.123702409190356e-05,-0.00027841351810285086,-2.688345840957081e-06
1.0,350.0,0.0005324092470005436,-6.2635053073344375e-06,-2.7541324238696418e-05,-1.1125635097986607e-05,2.314575131498821e-06,0.0051529038379561935,-5.907466111615936e-05,-1.1251914976353621e-05,-2.631672422393441e-05,0.005153593220281838,-1.0798012078854839e-05,-5.8709670671858676e-05,-0.00032485146136690505,1.31494198057413e-06
1.0,360.0,0.0010268275670715454,-1.1856939124371088e-05,-7.686525236906387e-05,-1.8737203678030652e-05,3.269660649783483e-06,0.009533424469870046,-0.0001633947905026114,-3.27059353965745e-05,-7.496526931939076e-05,0.009536954691455263,-3.211083657783095e-05,-0.00016213280387543087,-0.00027038910592371555,4.093118034300269e-06
1.0,370.0,0.0012287599615850935,-1.6113798433055768e-05,-0.00010372534752059573,-2.4857783146445923e-05,3.2725217066066994e-06,0.01328033780054799,-0.0002195449165614788,-4.475954721139578e-05,-0.00010170518015757026,0.013286981278689169,-4.401269440226444e-05,-0.0002179469682671828,-0.0001415227347709301,5.046492706792534e-06
1.0,380.0,0.0011376252789983493,-1.9270137309168627e-05,-0.00010585162586547175,-2.9845973759529485e-05,2.444544270562793e-06,0.015997179179919337,-0.00022288463702859618,-4.631413192930614e-05,-0.00010428378715644585,0.016006637526422354,-4.538942810760869e-05,-0.00022154856440368057,2.170415644765331e-05,4.084546657378596e-06
1.0,390.0,0.0008173314422362756,-2.204112989269449e-05,-8.672946626367504e-05,-3.460559984282871e-05,1.0697909660834793e-06,0.017519593697711475,-0.0001810504302405862,-3.873644724636203e-05,-8.609365638257532e-05,0.017531168789223582,-3.759720942507299e-05,-0.0001804729781758969,0.00017909031226448559,1.4596650220643922e-06
1.0,400.0,0.0003637826389017739,-2.5366513857875996e-05,-5.308973005705049e-05,-4.028291607729263e-05,-5.09779683544877e-07,0.01786937221856947,-0.00010856561343543728,-2.4810007029406826e-05,-5.371064161673068e-05,0.017882149487947495,-2.3416107353441757e-05,-0.00010906554384546602,0.00029909121157615907,-2.41298757618311e-06
1.0,410.0,-0.00012234676147136685,-3.0206198757596897e-05,-1.268456710870349e-05,-4.802969453037075e-05,-1.973639581452725e-06,0.01719572008192894,-2.2076156908692423e-05,-7.794728874740481e-06,-1.4712303748072834e-05,0.01720872912196585,-6.1098409388300436e-06,-2.377173894038329e-05,0.0003628998774259185,-7.102141228734086e-06
