Pressure (atm),Temperature (K),B1_Frequencies_1_P1->P2,B1_Energy_1_P1->P2,W1_Frequencies_1_P1->P2,P2_Frequencies_1_P1->P2,colrel_Epsilons_P1->P2,B2_Energy_1_P1->P2,B2_SymmetryFactor_1_P1->P2,colrel_PowerOne_P1->P2,colrel_FactorOne_P1->P2,B2_ImaginaryFrequency_1_P1->P2,W1_Energy_1_P1->P2,P2_Energy_1_P1->P2,B2_Frequencies_1_P1->P2,P1_SymmetryFactor_1_P1->P2,P1_Frequencies_1_P1->P2,W1_SymmetryFactor_1_P1->P2,P1_Energy_1_P1->P2,P2_SymmetryFactor_1_P1->P2,B1_SymmetryFactor_1_P1->P2,colrel_Sigmas_P1->P2
0.5,320.0,-3.5913679864855426e-05,-1.626102198460575e-05,0.0,0.0,0.0,-1.5725608183263693,-0.9999856871354048,0.0,0.0,3.235096600663713,0.0,0.0,-0.8385467371660975,1.0000021513955748,0.042968230320717435,0.0,1.5725558636427122,0.0,-5.216006284822306e-06,0.0
0.5,330.0,-2.9155869617250278e-05,-1.380832312343007e-05,0.0,0.0,0.0,-1.5249072671762203,-0.999987285794601,0.0,0.0,3.087078479866767,0.0,0.0,-0.8743780257958614,1.0000018629002914,0.04986230058428734,0.0,1.5249020102005075,0.0,-4.561300379456099e-06,0.0
0.5,340.0,-2.0600065721689917e-05,-1.1897638109233858e-05,0.0,0.0,0.0,-1.4800570488111329,-0.9999894107345373,0.0,0.0,2.9468867118109436,0.0,0.0,-0.9102523049140021,1.0000016630551964,0.05742607724840983,0.0,1.4800516771273693,0.0,-3.833909455540559e-06,0.0
0.5,350.0,-1.135904623974977e-05,-1.0315080839059422e-05,0.0,0.0,0.0,-1.437769830264617,-0.9999917883682786,0.0,0.0,2.814251753061741,0.0,0.0,-0.9461811805299526,1.0000015643067321,0.06567229290901877,0.0,1.4377645288741678,0.0,-3.1371270008914493e-06,0.0
0.5,360.0,-2.3028587029904694e-06,-8.933606428486443e-06,0.0,0.0,0.0,-1.3978319863540374,-0.999994201059137,0.0,0.0,2.6888673233405336,0.0,0.0,-0.9821713788084483,1.0000015698740965,0.0746013614441114,0.0,1.3978269251578412,0.0,-2.5441184578322927e-06,0.0
0.5,370.0,5.9380572739013865e-06,-7.682057777521054e-06,0.0,0.0,0.0,-1.3600529921076108,-0.9999964862885594,0.0,0.0,2.570403791900688,0.0,0.0,-1.0182256854977785,1.0000016764106676,0.08420403540525029,0.0,1.3600483189821986,0.0,-2.1010051020864757e-06,0.0
0.5,380.0,1.2946676692576459e-05,-6.524061593579358e-06,0.0,0.0,0.0,-1.3242623837700984,-0.9999985308921201,0.0,0.0,2.4585189176459843,0.0,0.0,-1.0543437092007557,1.0000018761803464,0.09446391410818619,0.0,1.3242582215272245,0.0,-1.8315186356722137e-06,0.0
0.5,390.0,1.84836826594748e-05,-5.443956879442035e-06,0.0,0.0,0.0,-1.290307186732388,-1.0000002632386333,0.0,0.0,2.3528662493410453,0.0,0.0,-1.0905224973110912,1.0000021587584187,0.1053596037961647,0.0,1.2903036326566526,0.0,-1.7419851883245481e-06,0.0
0.5,400.0,2.2450145279637956e-05,-4.4376307903879756e-06,0.0,0.0,0.0,-1.2580497289361083,-1.0000016450325029,0.0,0.0,2.253101534220797,0.0,0.0,-1.1267570338123496,1.0000025123124103,0.11686647091094703,0.0,1.2580468559434614,0.0,-1.825976118054222e-06,0.0
0.5,410.0,2.485281677339212e-05,-3.5067139382525854e-06,0.0,0.0,0.0,-1.2273657741086061,-1.0000026636457653,0.0,0.0,2.1588874775267066,0.0,0.0,-1.163040644410404,1.0000029245335285,0.1289580030484608,0.0,1.2273636328465702,0.0,-2.068321039197163e-06,0.0
0.5,420.0,2.577399911697884e-05,-2.655034572276485e-06,0.0,0.0,0.0,-1.1981429216270365,-1.0000033254057537,0.0,0.0,2.069897165419361,0.0,0.0,-1.199365329605044,1.0000033832888606,0.1416068259789377,0.0,1.1981415430489404,0.0,-2.44838848797211e-06,0.0
0.5,430.0,2.5346596384543703e-05,-1.8865633910005486e-06,0.0,0.0,0.0,-1.1702792296679416,-1.0000036499790406,0.0,0.0,1.9858164235047782,0.0,0.0,-1.2357220416521844,1.000003877057092,0.15478543632237912,0.0,1.1702786277693862,0.0,-2.9426545755391664e-06,0.0
0.5,440.0,2.373421868789202e-05,-1.2043209309230825e-06,0.0,0.0,0.0,-1.1436820261531548,-1.0000036658328835,0.0,0.0,1.9063453409771154,0.0,0.0,-1.2721009174392177,1.0000043952006483,0.16846670872459824,0.0,1.1436822006709872,0.0,-3.52663627403372e-06,0.0
0.5,450.0,2.1115831746450756e-05,-6.098897453119334e-07,0.0,0.0,0.0,-1.1182668782954088,-1.0000034066743242,0.0,0.0,1.83119915043685,0.0,0.0,-1.3084914761995017,1.0000049281171495,0.18262422999990494,0.0,1.1182678172482918,0.0,-4.176287599424886e-06,0.0
0.5,460.0,1.7674296228248617e-05,-1.0329250182282078e-07,0.0,0.0,0.0,-1.093956696614437,-1.0000029087332538,0.0,0.0,1.7601086178087413,0.0,0.0,-1.3448827886559405,1.00000546730403,0.19723250428165046,0.0,1.0939583786183238,0.0,-4.868959161558017e-06,0.0
0.5,470.0,1.3588118204055159e-05,3.1692085272417863e-07,0.0,0.0,0.0,-1.0706809533954282,-1.0000022087490084,0.0,0.0,1.6928200661434734,0.0,0.0,-1.3812636224741093,1.0000060053624482,0.21226706466504805,0.0,1.0706833497236847,0.0,-5.584013769426569e-06,0.0
0.5,480.0,9.025776494558423e-06,6.534777866379986e-07,0.0,0.0,0.0,-1.0483749988963567,-1.0000013425278704,0.0,0.0,1.6290951313960587,0.0,0.0,-1.417622567681448,1.000006535960286,0.2277045190617207,0.0,1.048378075277984,0.0,-6.3031786282527055e-06,0.0
0.5,490.0,4.142068114253756e-06,9.101429694091583e-07,0.0,0.0,0.0,-1.0269794613345304,-1.0000003439535754,0.0,0.0,1.5687103271218512,0.0,0.0,-1.4539481448461924,1.0000070537689831,0.2435225513737188,0.0,1.0269831794988034,0.0,-7.010701351465142e-06,0.0
0.5,500.0,-9.240016976771044e-07,1.0914712983520374e-06,0.0,0.0,0.0,-1.0064397189172458,-0.9999992443500372,0.0,0.0,1.5114564778536657,0.0,0.0,-1.4902288982071517,1.0000075543850049,0.2596998936950413,0.0,1.006444037901757,0.0,-7.693364250164689e-06,0.0
0.5,510.0,-6.05017486054705e-06,1.202575871866473e-06,0.0,0.0,0.0,-0.9867054340222382,-0.9999980721125431,0.0,0.0,1.4571380671248373,0.0,0.0,-1.526453475525773,1.0000080342436874,0.27621628097020745,0.0,0.9867103112659218,0.0,-8.340399973037051e-06,0.0
0.5,520.0,-1.1131055360596167e-05,1.2489220401201818e-06,0.0,0.0,0.0,-0.9677301411561495,-0.9999968525393075,0.0,0.0,1.405572535117025,0.0,0.0,-1.5626106961380182,1.0000084905309061,0.2930523962292456,0.0,0.9677355334006382,0.0,-8.943341848316719e-06,0.0
0.5,530.0,-1.6077631925504385e-05,1.2361520340917834e-06,0.0,0.0,0.0,-0.9494708815834024,-0.9999956078089762,0.0,0.0,1.3565895522318474,0.0,0.0,-1.5986896084743274,1.0000089210962624,0.31018981200881657,0.0,0.949476745606145,0.0,-9.49583423684813e-06,0.0
0.5,540.0,-2.0816401300674103e-05,1.1699406670790608e-06,0.0,0.0,0.0,-0.9318878785714151,-0.9999943570612967,0.0,0.0,1.3100302880752506,0.0,0.0,-1.634679538162792,1.0000093243702233,0.32761093170151584,0.0,0.9318941717729259,0.0,-9.993421706683388e-06,0.0
0.5,550.0,-2.5288239429879463e-05,1.0558803158769806e-06,0.0,0.0,0.0,-0.9149442480792177,-0.9999931165477961,0.0,0.0,1.2657466900352992,0.0,0.0,-1.6705701277138572,1.0000096992866923,0.34529893321073485,0.0,0.9149509289452077,0.0,-1.0433330688011764e-05,0.0
0.5,560.0,-2.9447131101118467e-05,8.993922097683618e-07,0.0,0.0,0.0,-0.8986057404560543,-0.9999918998271544,0.0,0.0,1.2236007815238927,0.0,0.0,-1.7063513686915255,1.0000100452118224,0.36323771631054574,0.0,0.8986127689132286,0.0,-1.0814253250428368e-05,0.0
0.5,570.0,-3.3258839420592666e-05,7.056605729291113e-07,0.0,0.0,0.0,-0.8828405093392331,-0.9999907179862352,0.0,0.0,1.183463986792502,0.0,0.0,-1.7420136271975437,1.0000103618794178,0.3814118544247298,0.0,0.8828478470215179,0.0,-1.1136139560286904e-05,0.0
0.5,580.0,-3.669957358704786e-05,4.795861062400169e-07,0.0,0.0,0.0,-0.8676189044665404,-0.9999895798727232,0.0,0.0,1.1452164868206138,0.0,0.0,-1.7775476634261256,1.0000106493329255,0.399806551071708,0.0,0.8676265149064594,0.0,-1.1400003243345253e-05,0.0
0.5,590.0,-3.975469571983463e-05,2.2575547814590313e-07,0.0,0.0,0.0,-0.8529132855642285,-0.9999884923292108,0.0,0.0,1.1087466089520792,0.0,0.0,-1.8129446459841654,1.0000109078738126,0.41840760091471524,0.0,0.8529211343222697,0.0,-1.1607742142003348e-05,0.0
0.5,600.0,-4.2417493951484665e-05,-5.1576194935553965e-08,0.0,0.0,0.0,-0.8386978548504319,-0.9999874604215943,0.0,0.0,1.0739502515903958,0.0,0.0,-1.8481961616137386,1.0000111380159806,0.4372013551647538,0.0,0.8387059095934741,0.0,-1.1761975687774428e-05,0.0
0.5,610.0,-4.468803878290264e-05,-3.484925333454571e-07,0.0,0.0,0.0,-0.8249485060167505,-0.9999864876569506,0.0,0.0,1.0407303442569875,0.0,0.0,-1.8832942208989412,1.0000113404457938,0.45617469097402846,0.0,0.8249567365550402,0.0,-1.1865899202494288e-05,0.0
0.5,620.0,-4.657213211239443e-05,-6.614150247711327e-07,0.0,0.0,0.0,-0.8116426878267186,-0.99998557618781,0.0,0.0,1.0089963425861563,0.0,0.0,-1.9182312604873675,1.0000115159872447,0.4753149844047281,0.0,0.8116510661174657,0.0,-1.1923154811119811e-05,0.0
0.5,630.0,-4.808035281264693e-05,-9.870960242847062e-07,0.0,0.0,0.0,-0.7987592807063892,-0.9999847270010526,0.0,0.0,0.9786637573128804,0.0,0.0,-1.9530001423075152,1.000011665571787,0.494610086543661,0.0,0.7987677808308173,0.0,-1.1937718227273875e-05,0.0
0.5,640.0,-4.9227198777340015e-05,-1.3226072210297367e-06,0.0,0.0,0.0,-0.786278484905498,-0.9999839400906106,0.0,0.0,0.949653715955181,0.0,0.0,-1.9875941502171377,1.00001179021236,0.5140483023440009,0.0,0.7862870830250981,0.0,-1.1913800406935701e-05,0.0
0.5,650.0,-5.003032261971193e-05,-1.6653248792308767e-06,0.0,0.0,0.0,-0.7741817189827586,-0.9999832146138443,0.0,0.0,0.9218925556622362,0.0,0.0,-2.0220069844740722,1.0000118909811435,0.5336183718015671,0.0,0.7741903932795479,0.0,-1.1855762914616698e-05,0.0
0.5,660.0,-5.0509856385040194e-05,-2.012912909962323e-06,0.0,0.0,0.0,-0.7624515275199776,-0.9999825490319568,0.0,0.0,0.8953114455623294,0.0,0.0,-2.0562327543803924,1.0000119689906386,0.5533094531078924,0.0,0.7624602581247701,0.0,-1.1768045778233519e-05,0.0
0.5,670.0,-5.0687819506784676e-05,-2.363304615767396e-06,0.0,0.0,0.0,-0.7510714971005662,-0.9999819412351283,0.0,0.0,0.869846036877365,0.0,0.0,-2.0902659694129087,1.0000120253776619,0.5731111074611148,0.0,0.7510802660125631,0.0,-1.1655106599435323e-05,0.0
0.5,680.0,-5.058760361226157e-05,-2.7146837698697948e-06,0.0,0.0,0.0,-0.7400261797015271,-0.99998138865327,0.0,0.0,0.8454361390546741,0.0,0.0,-2.1241015291180085,1.0000120612899062,0.5930132852553217,0.0,0.740034970701946,0.0,-1.152136971701591e-05,0.0
0.5,690.0,-5.023352752918399e-05,-3.0654655417449625e-06,0.0,0.0,0.0,-0.7293010227466993,-0.9999808883534141,0.0,0.0,0.8220254201880235,0.0,0.0,-2.1577347120166697,1.0000120778747408,0.6130063134073047,0.0,0.7293098213086666,0.0,-1.1371184278507142e-05,0.0
0.5,700.0,-4.965045585260713e-05,-3.414277657414447e-06,0.0,0.0,0.0,-0.7188823051550489,-0.9999804371248198,0.0,0.0,0.7995611300471988,0.0,0.0,-2.1911611637359734,1.0000120762699585,0.6330808836155514,0.0,0.7188910983515562,0.0,-1.1208790148946833e-05,0.0
0.5,800.0,-3.657073019288277e-05,-6.61001702859857e-06,0.0,0.0,0.0,-0.6290211478661701,-0.9999778396732608,0.0,0.0,0.6174688858097256,0.0,0.0,-2.513334233439573,1.0000112918533532,0.8365039150866229,0.0,0.6290294643133446,0.0,-9.728771787120223e-06,0.0
0.5,900.0,-2.4419990089879428e-05,-9.088033748266455e-06,0.0,0.0,0.0,-0.5591294315388432,-0.9999763995335679,0.0,0.0,0.4908036017618945,0.0,0.0,-2.812273438189934,1.000009710601007,1.0401797556947128,0.0,0.5591371234370841,0.0,-1.0374448627780717e-05,0.0
0.5,1000.0,-2.6058796396402266e-05,-1.0961356965544183e-05,0.0,0.0,0.0,-0.5032160597992716,-0.9999737411553188,0.0,0.0,0.39924258455484274,0.0,0.0,-3.087722003362653,1.0000079133910136,1.2394068360557795,0.0,0.5032234410259901,0.0,-1.4506075791673953e-05,0.0
0.5,1100.0,-4.653539826951154e-05,-1.2469361027877011e-05,0.0,0.0,0.0,-0.45746854040283513,-0.9999687233439211,0.0,0.0,0.3309422391287316,0.0,0.0,-3.340643805323665,1.0000062065057305,1.4313477269178354,0.0,0.4574760636203773,0.0,-2.2336646128201806e-05,0.0
0.5,1200.0,-8.620128231240935e-05,-1.3811853431654324e-05,0.0,0.0,0.0,-0.4193452658837674,-0.9999610391265968,0.0,0.0,0.2786510321643359,0.0,0.0,-3.572594672706118,1.0000047288128462,1.6144478559081905,0.0,0.41935337690849844,0.0,-3.350675696075872e-05,0.0
0.5,1300.0,-0.0001431141337731854,-1.5120780341122826e-05,0.0,0.0,0.0,-0.38708670984793814,-0.9999508313468058,0.0,0.0,0.23773584426055736,0.0,0.0,-3.7853526200387084,1.0000035272783285,1.788000974099214,0.0,0.387095791992215,0.0,-4.744108922317438e-05,0.0
0.5,1400.0,-0.0002144632701506878,-1.647148889746268e-05,0.0,0.0,0.0,-0.3594361026637614,-0.999938443729048,0.0,0.0,0.20512638451293558,0.0,0.0,-3.980714394636256,1.0000026019654749,1.9518429160216746,0.0,0.3594464626618128,0.0,-6.353267875192038e-05,0.0
0.5,1500.0,-0.0002973149485442234,-1.7900274374032972e-05,0.0,0.0,0.0,-0.3354718366192274,-0.9999242815450121,0.0,0.0,0.178723141425688,0.0,0.0,-4.160391102870826,1.0000019310776393,2.1061438170587503,0.0,0.3354837081514332,0.0,-8.122572292023291e-05,0.0
0.5,1600.0,-0.00038895970977114634,-1.9418985561220982e-05,0.0,0.0,0.0,-0.31450272078087377,-0.9999087411220888,0.0,0.0,0.15705096128988014,0.0,0.0,-4.325960469722594,1.0000014843259244,2.251270545997483,0.0,0.3145162743384836,0.0,-0.00010004523282425012,0.0
0.5,1700.0,-0.00048704573709421235,-2.102529516370079e-05,0.0,0.0,0.0,-0.29600020644816005,-0.9998921784006297,0.0,0.0,0.13904862794081846,0.0,0.0,-4.478850427124798,1.0000012297758984,2.38769722996655,0.0,0.29601556051195327,0.0,-0.00011960107240991453,0.0
0.5,1800.0,-0.0005896045419821698,-2.2709372410694773e-05,0.0,0.0,0.0,-0.27955320548215545,-0.999874898262221,0.0,0.0,0.12393676554693678,0.0,0.0,-4.620339368957253,1.0000011371434565,2.515947983075551,0.0,0.2795704369441117,0.0,-0.00013958088445984812,0.0
0.5,1900.0,-0.000695026855352873,-2.4458004139488603e-05,0.0,0.0,0.0,-0.264837177500728,-0.9998571542225414,0.0,0.0,0.11113245677483094,0.0,0.0,-4.751564730123222,1.000001179197591,2.6365609170526976,0.0,0.264856330620057,0.0,-0.000159739136388157,0.0
0.5,2000.0,-0.0008020189231986666,-2.6257029831958626e-05,0.0,0.0,0.0,-0.2515924915770452,-0.9998391528205044,0.0,0.0,0.10019260850477503,0.0,0.0,-4.873535223762343,1.000001332181014,2.7500660966354182,0.0,0.2516135853628099,0.0,-0.00017988568796223933,0.0
0.5,2100.0,-0.0009095542569453881,-2.8092706615250878e-05,0.0,0.0,0.0,-0.23960897075100981,-0.999821059731503,0.0,0.0,0.0907755089291035,0.0,0.0,-4.987144186882229,1.000001575743833,2.856972569133353,0.0,0.23963200490625325,0.0,-0.0001998753353235719,0.0
0.5,2200.0,-0.0010168278324578347,-2.9952414582649664e-05,0.0,0.0,0.0,-0.2287146519640675,-0.9998030061186707,0.0,0.0,0.08261418779673377,0.0,0.0,-5.093182693382471,1.0000018926561574,2.95776125467044,0.0,0.22873961160459158,0.0,-0.00021959883017787064,0.0
0.5,2300.0,-0.001123215562823678,-3.1824966250906536e-05,0.0,0.0,0.0,-0.21876747837417404,-0.9997850945353717,0.0,0.0,0.0754976092856683,0.0,0.0,-5.1923517775665715,1.0000022684396557,3.052881583585453,0.0,0.2187943377413513,0.0,-0.00023897542768088945,0.0
0.5,2400.0,-0.00122823979070573,-3.370068599510951e-05,0.0,0.0,0.0,-0.2096490687146038,-0.9997674041107334,0.0,0.0,0.06925716943415999,0.0,0.0,-5.285273492990618,1.0000026909892656,3.142750493716327,0.0,0.2096777940793615,0.0,-0.0002579468276549701,0.0
0.5,2500.0,-0.001331540570754298,-3.557136192355745e-05,0.0,0.0,0.0,-0.2012599820854549,-0.9997499949609412,0.0,0.0,0.06375685289120836,0.0,0.0,-5.372500739387331,1.0000031502189928,3.227752878947947,0.0,0.20129053400983357,0.0,-0.00027647231001484674,0.0
0.5,2600.0,-0.0014328521086402098,-3.743013243733092e-05,0.0,0.0,0.0,-0.19351607553572872,-0.9997329118684598,0.0,0.0,0.05888595676472068,0.0,0.0,-5.454525898762334,1.000003637745781,3.308242895907879,0.0,0.19354841062785308,0.0,-0.00029452485964201263,0.0
0.5,2700.0,-0.001531983605762713,-3.927134452381065e-05,0.0,0.0,0.0,-0.18634567110305944,-0.9997161873121465,0.0,0.0,0.05455364318494902,0.0,0.0,-5.531788373630054,1.0000041466151026,3.384545743834042,0.0,0.1863797433743113,0.0,-0.0003120880948254425,0.0
0.5,2800.0,-0.0016288037769831513,-4.109040521218365e-05,0.0,0.0,0.0,-0.17968732993561756,-0.9996998439422146,0.0,0.0,0.050684813034721624,0.0,0.0,-5.604681140677793,1.000004671066771,3.456959670056976,0.0,0.17972309184617524,0.0,-0.0003291538404034485,0.0
0.5,2900.0,-0.0017232283845943514,-4.288363803582312e-05,0.0,0.0,0.0,-0.17348808695187073,-0.9996838965906697,0.0,0.0,0.047216946593835275,0.0,0.0,-5.673556436343252,1.0000052063372116,3.525758044275085,0.0,0.17352549021242336,0.0,-0.00034572021430037507,0.0
0.5,3000.0,-0.0018152102256709945,-4.4648150544004485e-05,0.0,0.0,0.0,-0.16770203857465696,-0.9996683538983631,0.0,0.0,0.04409766033200026,0.0,0.0,-5.738730685164638,1.0000057484936333,3.5911914046426303,0.0,0.1677410347574644,0.0,-0.00036179012106311804,0.0
1.0,200.0,3.4247438090234485e-05,-0.0004219561362460641,0.0,0.0,0.0,-2.5160998926306135,-1.0000037416041339,0.0,0.0,5.592455720971107,0.0,0.0,-0.3995446702723905,1.0000079985572643,0.0015099875013220975,0.0,2.5161122275869396,0.0,3.080164734250589e-06,0.0
1.0,210.0,-6.88114554044202e-05,-0.0004082025449790875,0.0,0.0,0.0,-2.396290662276082,-0.9999915894153492,0.0,0.0,5.366833296677991,0.0,0.0,-0.4371235853713467,1.0000017265989194,0.004037382403835388,0.0,2.3962827642625637,0.0,-6.019061862588003e-06,0.0
1.0,220.0,-2.293515878808183e-05,-0.00032374702406143496,0.0,0.0,0.0,-2.287373081882018,-1.0000024645710408,0.0,0.0,5.142759615833194,0.0,0.0,-0.4748313701784475,1.0000001770641507,0.0041808098615526475,0.0,2.2873616825759977,0.0,-1.871153145010431e-06,0.0
1.0,230.0,2.558134119577996e-05,-0.00023470965944494138,0.0,0.0,0.0,-2.1879242937750636,-1.0000108649450685,0.0,0.0,4.922341697230552,0.0,0.0,-0.512357257088034,1.000000626250708,0.005038096959903345,0.0,2.1879148942533684,0.0,1.97325973875179e-06,0.0
1.0,240.0,4.4959861472949895e-05,-0.0001621876664875277,0.0,0.0,0.0,-2.0967607756803504,-1.0000123041193405,0.0,0.0,4.706747312533036,0.0,0.0,-0.5495521709566175,1.000001652468818,0.007011311920052677,0.0,2.0967543040435515,0.0,2.956880017442352e-06,0.0
1.0,250.0,3.9583138605765364e-05,-0.00010948012546851881,0.0,0.0,0.0,-2.0128889593215034,-1.0000085851445866,0.0,0.0,4.496868032649798,0.0,0.0,-0.5863853537780974,1.0000025966709254,0.009842801455594323,0.0,2.0128847472516056,0.0,1.7734615219972552e-06,0.0
1.0,260.0,2.1171192884088887e-05,-7.372522546280366e-05,0.0,0.0,0.0,-1.9354681487558292,-1.0000024945427146,0.0,0.0,4.293470565126653,0.0,0.0,-0.6228916212462811,1.0000032169514932,0.013254502634008047,0.0,1.9354651933605695,0.0,-3.675997144644586e-07,0.0
1.0,270.0,-4.301097858924263e-07,-5.065539164759267e-05,0.0,0.0,0.0,-1.8637820457738528,-0.9999961905255549,0.0,0.0,4.097199983331123,0.0,0.0,-0.6591338134019753,1.0000034817911856,0.017092143513822863,0.0,1.8637794865716777,0.0,-2.5490013839317592e-06,0.0
1.0,280.0,-1.913485079685919e-05,-3.635700782830964e-05,0.0,0.0,0.0,-1.7972165166655978,-0.999990945638512,0.0,0.0,3.908558473401566,0.0,0.0,-0.6951808300280783,1.00000345280041,0.02131489078259478,0.0,1.797213766959229,0.0,-4.263863257772895e-06,0.0
1.0,290.0,-3.2103044836344355e-05,-2.7770705664163262e-05,0.0,0.0,0.0,-1.735242004896581,-0.9999873137783243,0.0,0.0,3.727894435898777,0.0,0.0,-0.7310965592243722,1.0000032218737982,0.02595187733367388,0.0,1.7352387427025386,0.0,-5.326983990807137e-06,0.0
1.0,300.0,-3.8699639255600857e-05,-2.2699824312228228e-05,0.0,0.0,0.0,-1.6773994704322828,-0.999985373681211,0.0,0.0,3.5554064033949584,0.0,0.0,-0.7669353227540758,1.0000028800102858,0.031063633113280024,0.0,1.6773955822486522,0.0,-5.75436020445837e-06,0.0
1.0,310.0,-3.9559802313771266e-05,-1.9657700590220926e-05,0.0,0.0,0.0,-1.6232890468386678,-0.9999849355565615,0.0,0.0,3.3911576790240097,0.0,0.0,-0.8027408191695274,1.0000025038148437,0.03671645095323935,0.0,1.6232845643911247,0.0,-5.665222192377814e-06,0.0
1.0,320.0,-3.5913679865996955e-05,-1.7688582305316837e-05,0.0,0.0,0.0,-1.5725608183263766,-0.9999856871353997,0.0,0.0,3.235096596592976,0.0,0.0,-0.8385467371660896,1.0000021513955686,0.04296823032071532,0.0,1.5725558636427062,0.0,-5.21600628207423e-06,0.0
1.0,330.0,-2.915586961753073e-05,-1.621084649363343e-05,0.0,0.0,0.0,-1.524907267176228,-0.9999872857945955,0.0,0.0,3.0870784641191498,0.0,0.0,-0.8743780257958521,1.0000018629002851,0.04986230058428638,0.0,1.5249020102005024,0.0,-4.5613003777891195e-06,0.0
1.0,340.0,-2.0600065721264286e-05,-1.4894877763603327e-05,0.0,0.0,0.0,-1.48005704881114,-0.9999894107345315,0.0,0.0,2.9468866877744118,0.0,0.0,-0.910252304913992,1.0000016630551902,0.05742607724840952,0.0,1.4800516771273644,0.0,-3.8339094548937185e-06,0.0
1.0,350.0,-1.1359046238759079e-05,-1.3573899913588943e-05,0.0,0.0,0.0,-1.4377698302646238,-0.9999917883682727,0.0,0.0,2.814251724025961,0.0,0.0,-0.9461811805299416,1.0000015643067257,0.06567229290901859,0.0,1.4377645288741638,0.0,-3.137127001183662e-06,0.0
1.0,360.0,-2.3028587015574544e-06,-1.2181646175652051e-05,0.0,0.0,0.0,-1.397831986354044,-0.9999942010591312,0.0,0.0,2.6888672922196064,0.0,0.0,-0.9821713788084364,1.0000015698740898,0.07460136144411104,0.0,1.3978269251578375,0.0,-2.5441184589759752e-06,0.0
1.0,370.0,5.938057275673614e-06,-1.071027867497582e-05,0.0,0.0,0.0,-1.360052992107617,-0.9999964862885538,0.0,0.0,2.5704037611036648,0.0,0.0,-1.018225685497766,1.0000016764106607,0.0842040354052493,0.0,1.360048318982195,0.0,-2.101005103995631e-06,0.0
1.0,380.0,1.2946676694603155e-05,-9.182889495003311e-06,0.0,0.0,0.0,-1.3242623837701042,-0.9999985308921148,0.0,0.0,2.458518889042603,0.0,0.0,-1.0543437092007426,1.0000018761803389,0.0944639141081845,0.0,1.3242582215272214,0.0,-1.8315186382669124e-06,0.0
1.0,390.0,1.8483682661687913e-05,-7.63616004126704e-06,0.0,0.0,0.0,-1.2903071867323932,-1.0000002632386285,0.0,0.0,2.352866224284724,0.0,0.0,-1.0905224973110779,1.000002158758411,0.10535960379616202,0.0,1.2903036326566497,0.0,-1.7419851915328303e-06,0.0
1.0,400.0,2.245014528198346e-05,-6.109908364823585e-06,0.0,0.0,0.0,-1.258049728936113,-1.000001645032498,0.0,0.0,2.253101513602845,0.0,0.0,-1.126757033812336,1.0000025123124021,0.11686647091094333,0.0,1.2580468559434592,0.0,-1.8259761218126026e-06,0.0
1.0,410.0,2.4852816775827652e-05,-4.641189945849758e-06,0.0,0.0,0.0,-1.2273657741086106,-1.0000026636457613,0.0,0.0,2.1588874618445524,0.0,0.0,-1.1630406444103905,1.00000292453352,0.12895800304845592,0.0,1.2273636328465687,0.0,-2.0683210434502166e-06,0.0
1.0,420.0,2.5773999119471498e-05,-3.2613278564049866e-06,0.0,0.0,0.0,-1.1981429216270405,-1.00000332540575,0.0,0.0,2.0698971548480207,0.0,0.0,-1.1993653296050304,1.0000033832888515,0.14160682597893168,0.0,1.198141543048939,0.0,-2.4483884926716958e-06,0.0
1.0,430.0,2.5346596387067905e-05,-1.9947662498292218e-06,0.0,0.0,0.0,-1.1702792296679452,-1.0000036499790372,0.0,0.0,1.9858164179651763,0.0,0.0,-1.2357220416521708,1.0000038770570827,0.15478543632237202,0.0,1.1702786277693848,0.0,-2.9426545806433658e-06,0.0
1.0,440.0,2.373421869042794e-05,-8.590087212009659e-07,0.0,0.0,0.0,-1.1436820261531582,-1.0000036658328806,0.0,0.0,1.9063453401978125,0.0,0.0,-1.272100917439204,1.0000043952006388,0.1684667087245901,0.0,1.1436822006709864,0.0,-3.5266362795058386e-06,0.0
1.0,450.0,2.111583174898274e-05,1.3484133598491586e-07,0.0,0.0,0.0,-1.1182668782954115,-1.0000034066743217,0.0,0.0,1.8311991540076553,0.0,0.0,-1.3084914761994881,1.0000049281171397,0.18262422999989575,0.0,1.1182678172482912,0.0,-4.17628760523251e-06,0.0
1.0,460.0,1.767429623076413e-05,9.812465401504492e-07,0.0,0.0,0.0,-1.0939566966144398,-1.0000029087332518,0.0,0.0,1.760108625225861,0.0,0.0,-1.3448827886559271,1.00000546730402,0.19723250428164035,0.0,1.0939583786183238,0.0,-4.868959167672127e-06,0.0
1.0,470.0,1.3588118206544053e-05,1.679298087755272e-06,0.0,0.0,0.0,-1.070680953395431,-1.0000022087490066,0.0,0.0,1.6928200768465427,0.0,0.0,-1.381263622474096,1.0000060053624382,0.21226706466503723,0.0,1.0706833497236847,0.0,-5.584013775820885e-06,0.0
1.0,480.0,9.025776497012067e-06,2.231787802598268e-06,0.0,0.0,0.0,-1.0483749988963598,-1.0000013425278689,0.0,0.0,1.6290951447977853,0.0,0.0,-1.4176225676814354,1.0000065359602757,0.22770451906170902,0.0,1.0483780752779845,0.0,-6.303178634903045e-06,0.0
