Pressure (atm),Temperature (K),colrel_FactorOne_W1->R,colrel_FactorOne_R->P4,colrel_FactorOne_W1->P3,colrel_FactorOne_W1->P2,colrel_FactorOne_W1->P1,colrel_FactorOne_W1->P7,colrel_FactorOne_W1->P6,colrel_FactorOne_W1->P5,colrel_FactorOne_W1->P4,colrel_FactorOne_P5->P6,colrel_FactorOne_P5->P7,colrel_FactorOne_P6->P7,colrel_FactorOne_P3->P4,colrel_FactorOne_P3->P5,colrel_FactorOne_P3->P6,colrel_FactorOne_P3->P7,colrel_FactorOne_P1->P2,colrel_FactorOne_P1->P3,colrel_FactorOne_P1->P6,colrel_FactorOne_P1->P7,colrel_FactorOne_P1->P4,colrel_FactorOne_P1->P5,colrel_FactorOne_R->P6,colrel_FactorOne_R->P2,colrel_FactorOne_R->P3,colrel_FactorOne_R->P1,colrel_FactorOne_P4->P7,colrel_FactorOne_P4->P6,colrel_FactorOne_P4->P5,colrel_FactorOne_R->P5,colrel_FactorOne_P2->P3,colrel_FactorOne_P2->P5,colrel_FactorOne_P2->P4,colrel_FactorOne_P2->P7,colrel_FactorOne_P2->P6
1.5,590.0,0.382027050600704,-0.6344587545600359,0.06659922020434385,0.1805642414493543,0.23189456100524194,0.31056283845898003,5.849004114189209,1.1265890953442423,0.07918500894630487,-0.017014768350991277,-5.138699066851299e-05,-0.00012356265226356688,-0.8705538721584277,-0.30017378594275446,-0.00012067417573876182,-3.373258552980707e-05,-0.7685245189046723,-0.8763383034427609,0.0051292685842949035,-1.8078078788009857e-05,-0.8166585717664918,-0.31543407137365537,-0.0022543172237051686,-0.5953790468347021,-0.6912947892623552,-0.6883820824606913,-5.209430236164567e-05,-0.005367411060805869,-0.2774383191466228,-0.26895670534709454,-0.8018392936841994,-0.2665770269605762,-0.7287286864271877,-4.6056386924376166e-05,-0.006597314176918049
1.5,600.0,0.3925981099897686,-0.6186251875622992,0.07205517143350056,0.18986267551834243,0.23871423059721156,0.3218106304133399,5.815589696629844,1.1391456339537491,0.08693191149478699,-0.016470015455890847,-5.100016507081724e-05,-0.00012169859468817792,-0.8515886367238444,-0.2895524811034458,-0.00016315257420542852,-3.3876250368554135e-05,-0.7529541783477354,-0.8620555447442805,0.004959661967632673,-1.7814178185139748e-05,-0.8012902717691853,-0.3048023344573183,-0.002206165340031506,-0.579870474998514,-0.6757410124465622,-0.6743793304221175,-5.162689913780365e-05,-0.005264136755683093,-0.2670546067253635,-0.2593827388332319,-0.7832779551716014,-0.2564614686140247,-0.7096571408257505,-4.543543699519088e-05,-0.006452458814004458
1.5,610.0,0.4030959891284727,-0.6030899377778245,0.07770038035695191,0.19925502967763703,0.2455478318656578,0.3329374894433638,5.781977268631529,1.1514628266877116,0.09491284031844956,-0.01594159137676666,-5.0585051596479115e-05,-0.00011987545156616756,-0.832785627524341,-0.27927410106696665,-0.00020266109440042541,-3.398759770142503e-05,-0.7375232615984675,-0.8478495580457209,0.004795260387619427,-1.7564380913360773e-05,-0.786020958149177,-0.2944943226030697,-0.0021578302530534336,-0.5646836943004631,-0.6604473355797805,-0.6605861958269964,-5.113255893617188e-05,-0.005161172071630043,-0.2570320930987813,-0.2501468141176284,-0.7649310348853489,-0.24670973520268152,-0.6908768111073569,-4.480722853503891e-05,-0.006309094968788472
1.5,620.0,0.4135159201536002,-0.5878550277706748,0.08352217855889539,0.2087266640861913,0.2523895015436774,0.3439429797332776,5.748269561866842,1.1635483829450897,0.10310402016363147,-0.015429190558054976,-5.014331477430346e-05,-0.00011809732837949964,-0.8141632272376643,-0.26933076267476685,-0.0002393427752542956,-3.406601558097609e-05,-0.7222419503514385,-0.8337274550332476,0.004635948609721694,-1.7331686430794523e-05,-0.7708614543594915,-0.28450326291928046,-0.00210943518065132,-0.5498189324295569,-0.6454162168508117,-0.6470048786011505,-5.0614939162179e-05,-0.005058660329168567,-0.24736120541293935,-0.24123838418055718,-0.7468128656147345,-0.23731126453770776,-0.6723998894643982,-4.417445797854404e-05,-0.006167356965895324
1.5,630.0,0.4238536704055032,-0.5729219286250612,0.08950796763505163,0.2182637005468462,0.25923365311818297,0.3548269084703295,5.714572979371955,1.1754102718471526,0.11148269877804057,-0.014932494688947627,-4.967676633249703e-05,-0.00011636687479144897,-0.7957383212113539,-0.2597145149095559,-0.0002733375518325854,-3.4111419973146184e-05,-0.7071198570379882,-0.8196960712030065,0.004481610717248209,-1.711815090176174e-05,-0.755822142239197,-0.274822326824612,-0.0020610933577658017,-0.5352759014950522,-0.6306496192940768,-0.6336371753315057,-5.0077550993039296e-05,-0.004956735484265992,-0.23803234594613754,-0.23264708325792993,-0.7289364893594623,-0.22825554750185414,-0.6542371975490636,-4.3539597509347275e-05,-0.006027367200887886
1.5,640.0,0.4341055231977183,-0.5582915538817603,0.09564535049657981,0.22785307032064203,0.26607501745465506,0.3655893037909084,5.680994165878354,1.1870565899232979,0.12002725450137278,-0.014451174452498456,-4.9187314890537834e-05,-0.00011468553815836751,-0.7775262978887572,-0.2504173511209314,-0.00030478177143293203,-3.412415449873991e-05,-0.6921659659815388,-0.805761953801021,0.00433213018360972,-1.6925037215196624e-05,-0.7409128901680867,-0.2654446291360259,-0.0020129082449111425,-0.5210538017915689,-0.616149012316202,-0.6204844927377469,-4.9523727033377024e-05,-0.004855521814353325,-0.22903591595023093,-0.2243627338564018,-0.7113136492544087,-0.2195321510887995,-0.6363981850517954,-4.290489150610427e-05,-0.005889236064394747
1.5,650.0,0.4442682541523357,-0.5439642637020173,0.1019222344046412,0.2374825403620601,0.27290866955451176,0.37623039551853277,5.647637322983765,1.1984954518109419,0.1287172645890351,-0.01398489128262479,-4.8676923586401835e-05,-0.00011305378626169661,-0.7595410671152351,-0.24143122406155754,-0.0003338078106768229,-3.4104904568793456e-05,-0.6773885924902092,-0.7919313500644184,0.004187390003827769,-1.6752950143021676e-05,-0.7261429986874139,-0.25636323225306223,-0.0019649738349173215,-0.5071513338293917,-0.6019153795253177,-0.6075478624285925,-4.895659945582967e-05,-0.0047551337941822485,-0.22036233950780793,-0.2163753538464073,-0.693954800097845,-0.211130740473752,-0.6188909490357918,-4.227235872860508e-05,-0.0057530620617451435
1.5,660.0,0.45433910442547326,-0.5299398774214642,0.10832690983567574,0.24714072202865636,0.2797300439068741,0.38675059780807136,5.61460216148721,1.2097349013549457,0.1375335416883864,-0.013533299090799996,-4.8147574861685244e-05,-0.00011147130089062965,-0.741795093276745,-0.23274806276098953,-0.0003605437823317391,-3.405462427036278e-05,-0.6627953575022769,-0.7782101966281836,0.004047272868808424,-1.6601956411324662e-05,-0.7115211616170672,-0.24757115420760006,-0.0019173750326425087,-0.4935667170018902,-0.5879492318500372,-0.5948279568545297,-4.837908659815537e-05,-0.004655676127236324,-0.2120020868245016,-0.20867516334514766,-0.6768691342202254,-0.20304109976665666,-0.6017222700302228,-4.1643798697008176e-05,-0.005618932087063057
1.5,670.0,0.4643157519279186,-0.5162176927902691,0.11484810890348468,0.2568170658026571,0.2865349406127392,0.39715049312775874,5.581982391527509,1.220782840548708,0.1464581448347205,-0.01309604593324183,-4.760124160771779e-05,-0.00010993714445836255,-0.7242994403913333,-0.2243597904260681,-0.0003851133209024575,-3.397447445548549e-05,-0.6483931754744372,-0.764604110656185,0.003911661368445414,-1.6471690094433443e-05,-0.6970554406779764,-0.23906137951869055,-0.001870188086517514,-0.48029771339521476,-0.5742506249554558,-0.5823251062882951,-4.779388629372658e-05,-0.004557243902185016,-0.20394569650873398,-0.201252591160838,-0.6600646196602656,-0.19525315119733053,-0.5848976612493472,-4.1020801036595145e-05,-0.005486921816289216
1.5,680.0,0.47419628144656656,-0.5027965103668974,0.12147504666561305,0.26650184506655206,0.2933195241750651,0.40743081722780194,5.549864660951545,1.2316469738995186,0.15547437037339126,-0.012672775597103326,-4.703986389482535e-05,-0.00010844990211736669,-0.707063826523014,-0.21625834270784108,-0.00040763543660984723,-3.386577060760322e-05,-0.6341882533511298,-0.7511183830219934,0.0037804382120043382,-1.636144414692103e-05,-0.6827532516956125,-0.23082687195805424,-0.00182348105446202,-0.46734165540862527,-0.5608191800263512,-0.5700393166221643,-4.7203474489609206e-05,-0.004459922847686952,-0.19618379650842624,-0.19409828062528453,-0.6435480479109194,-0.18775697256696208,-0.5684214277212732,-4.040475682291484e-05,-0.00535709618882563
1.5,690.0,0.4839791543955028,-0.48967466171937274,0.1281974482443793,0.27618613151514915,0.3000803165768407,0.41759244489025293,5.5183278626043855,1.242334765989606,0.16456672735484137,-0.012263129090619957,-4.646533054902611e-05,-0.00010700780192079374,-0.6900966851758091,-0.2084356858109715,-0.0004282244281314208,-3.372993919231276e-05,-0.6201860986426204,-0.7377579736902765,0.003653486456430224,-1.6270249123022367e-05,-0.6686213605823148,-0.2228605884863945,-0.0017773142899392357,-0.4546954760276316,-0.5476541070744778,-0.5579702877552941,-4.661010794563672e-05,-0.004363789662532688,-0.18870712347457025,-0.18720309469181945,-0.6273250888217179,-0.18054281287203242,-0.5522967325389823,-3.979687117526033e-05,-0.005229509952302917
1.5,700.0,0.49366317877201255,-0.4768500402750603,0.13500556431368854,0.28586176437088306,0.30681418601886057,0.42763637634992063,5.487442741345385,1.2528534102159339,0.17372090119227207,-0.011866746027470494,-4.587946489665619e-05,-0.00010560881554206442,-0.6734052316256283,-0.20088383404075963,-0.00044698984532208014,-3.356848133365179e-05,-0.6063915348473936,-0.724527509321633,0.0035306897351341884,-1.619694024973461e-05,-0.6546658874488553,-0.21515549376010043,-0.0017317409366965923,-0.44235574076397577,-0.5347542300245729,-0.5461174323461744,-4.601583001961779e-05,-0.0042689124015464165,-0.18150654040544692,-0.18055812021880233,-0.6114003505701213,-0.17360110606537965,-0.5365256678622251,-3.919817652022474e-05,-0.005104208249289816
1.5,800.0,0.5849970498713457,-0.36424034249050113,0.20602614189933127,0.38081980407922883,0.37219722678446165,0.5218880499210061,5.224306185526893,1.3501007579446238,0.2662523690310515,-0.008554338334118372,-3.9737897594577816e-05,-9.348999973077281e-05,-0.522510627793948,-0.13856694047098303,-0.0005551485337809242,-3.0881712857814e-05,-0.48048782904637377,-0.6001543627201057,0.002506471226342418,-1.6140829531057195e-05,-0.5257328702320608,-0.1509552815848084,-0.0013161342370547812,-0.33485907340234206,-0.41985935849101097,-0.4391810492786481,-4.0339289305142926e-05,-0.0033989026604643595,-0.12279226729843733,-0.12607352354406484,-0.46893835754805624,-0.11721538918781241,-0.3981065743939291,-3.384647292371993e-05,-0.003981127764784353
1.5,900.0,0.6667450119991188,-0.2769942604762455,0.27845090499570113,0.47017670820531543,0.4333462500672018,0.6059827255384752,5.051654557728418,1.4361379645684198,0.35592488432453834,-0.0061970813010656794,-3.382787268210035e-05,-8.341389890286124e-05,-0.4006922990396344,-0.09538740753976863,-0.0005692499911586462,-2.716773168976893e-05,-0.3766719168678199,-0.4915783110352172,0.001780850912855297,-1.6450098628468565e-05,-0.41718534922238926,-0.1056638880673563,-0.0009817929709827731,-0.25266607067540614,-0.328302647629391,-0.3517648787540916,-3.562990061971144e-05,-0.0026822305379083184,-0.0829723113977787,-0.08849943387579705,-0.3558733441226892,-0.07918530271435587,-0.2920945250338864,-2.9728665153688192e-05,-0.003087274483997577
1.5,1000.0,0.7400960632566801,-0.21020157624661417,0.3491140834837295,0.5528769318519785,0.49023937270192075,0.6815398988323466,4.9525276393260365,1.5138561733624887,0.43988348566064883,-0.004521516997426835,-2.867619623680609e-05,-7.423585376988709e-05,-0.3047852479789912,-0.06563962260447682,-0.0005368224959561088,-2.3317940467248475e-05,-0.29302951365246765,-0.39904057748147664,0.0012684894357840636,-1.6398740591940324e-05,-0.32811712743920407,-0.07391371390165767,-0.000723534567622273,-0.19044408907819518,-0.25614784197033325,-0.2810535595559555,-3.197325880904283e-05,-0.0021091276742032433,-0.056080341594292836,-0.06250301281408399,-0.2681491261888279,-0.05358663958010379,-0.21270960101737005,-2.6642521249444212e-05,-0.0023912747274989327
1.5,1100.0,0.8063572540005499,-0.15929126635390448,0.41671773164566794,0.6292161650672122,0.5433258241963951,0.7499919937668148,4.899141171188228,1.584800895927249,0.5177041378749522,-0.0033257238748345304,-2.4389333308712922e-05,-6.559323832785072e-05,-0.2302369046265911,-0.045171461830934435,-0.00048405104280847865,-1.9769466504529796e-05,-0.22648100660211803,-0.32141194677273865,0.0009062399681748536,-1.5803329491728502e-05,-0.2561019324871254,-0.05168748876552138,-0.0005279824914249963,-0.1434795814376252,-0.19953441311684783,-0.2241368588821115,-2.9145556412404652e-05,-0.0016571436705187783,-0.03792948133371199,-0.044409970733422635,-0.20084257643195183,-0.036336277866663436,-0.1539232332317396,-2.4289928796079534e-05,-0.0018542404294551863
1.5,1200.0,0.8666600359083549,-0.12050569456726594,0.48083744105382625,0.6998689016097951,0.593101143191802,0.812492756099906,4.867314211050257,1.6498819076060642,0.5898066819821951,-0.002466798354453014,-2.0894521923359247e-05,-5.747680891982605e-05,-0.17266346070341,-0.031080248449805083,-0.00042488186128347173,-1.6690034819833192e-05,-0.17389075332791884,-0.2569762807776071,0.0006492372938684874,-1.4742654221302043e-05,-0.19837513582335703,-0.0361154209815697,-0.00038138019227560696,-0.10800957817700717,-0.15515611549871744,-0.17840851935533544,-2.6886844795141556e-05,-0.0013026616150852053,-0.025671134887377826,-0.03173131558821067,-0.14947295154371404,-0.024688372905006455,-0.11062313997384196,-2.2420121148357685e-05,-0.0014408497779636383
1.5,1300.0,0.9219143658737776,-0.09092178193855,0.5414348867811852,0.7655288129803156,0.6399829650281496,0.8699428457062524,4.839987024310238,1.7097260771619702,0.6568169083387903,-0.001845236956507537,-1.8063487032151533e-05,-4.997605411712878e-05,-0.12835597676464222,-0.02137125035892542,-0.0003664688567657624,-1.411072361594567e-05,-0.13249447625892288,-0.20388820612707784,0.0004661504811681576,-1.337429871123568e-05,-0.15235516117979866,-0.025190006702471943,-0.0002720566508108515,-0.08116463450826622,-0.12034657871500073,-0.14168151507767943,-2.498581849703959e-05,-0.0010250043063653633,-0.01738965151257618,-0.022786800265386445,-0.1103674252136677,-0.016810856973257144,-0.07881870129317799,-2.0853491650664687e-05,-0.0011223133787591519
1.5,1400.0,0.9728379868066448,-0.06832152604429383,0.5986342782103022,0.8268018052054475,0.6842972491623612,0.9230437630195696,4.806574635960903,1.7648319856485577,0.7193411384062204,-0.0013919894482716769,-1.5765662088235002e-05,-4.317379944279014e-05,-0.09434633084284619,-0.01468076299093288,-0.0003122516280876904,-1.2000620940999494e-05,-0.10000348176532925,-0.16040080953548405,0.00033520695208562795,-1.1852033957143852e-05,-0.11582124613987602,-0.017517336920761607,-0.00019081964890198646,-0.06080023318618612,-0.0930145289658694,-0.11217812523449526,-2.329218648726482e-05,-0.0008073466318784018,-0.011799194532618193,-0.01643800257363688,-0.08065148510498861,-0.01148070566704416,-0.055509264047570665,-1.947061133241601e-05,-0.0008762362773291018
1.5,1500.0,1.0199988777946039,-0.05103851736953938,0.6526222341534591,0.8841908233265735,0.7262955094325425,0.972348316200256,4.761297517618934,1.815632621916912,0.7779028965565061,-0.0010589889511982474,-1.3887291222848013e-05,-3.7115536398487896e-05,-0.06831940755202127,-0.010075589000230359,-0.0002636631663408747,-1.030514296298479e-05,-0.0745788006115201,-0.12495979043983367,0.00024125229361844167,-1.0298023579170097e-05,-0.0869368948688504,-0.012129840193482658,-0.00013066513301521353,-0.04532504758487024,-0.07153938394418537,-0.08847543242573754,-2.1706810227917865e-05,-0.0006364449910950694,-0.008034156768986113,-0.01190805698053147,-0.058122259433064184,-0.00787774093585186,-0.038476006787713866,-1.8195566513992975e-05,-0.0006855538050132465
1.5,1600.0,1.0638524256322093,-0.03782330028710175,0.703603468166321,0.9381088664908935,0.7661755310294279,1.0182999332669191,4.701605363605653,1.862519068275797,0.832937685480431,-0.0008125620805235716,-1.2335727219417863e-05,-3.180884514001454e-05,-0.048489566710641197,-0.006914586458993755,-0.00022107278574538724,-8.964543860794366e-06,-0.05476363419555656,-0.09622788375743477,0.00017368646348762005,-8.79910855883239e-06,-0.06421309731937455,-0.008353611322524079,-8.633430948438395e-05,-0.033558568466652366,-0.054669961757003296,-0.06944198549079542,-2.0168027612774823e-05,-0.0005020292191117762,-0.005508881133080878,-0.008662180186293037,-0.0411059966011258,-0.005448497936514584,-0.02608850041287981,-1.6981825678573346e-05,-0.000537365804385317
1.5,1700.0,1.1047698848547614,-0.027736944606990895,0.751781499005568,0.9888972733566539,0.8040980123988773,1.0612612524653844,4.626974616931835,1.9058488647290626,0.8848053456474904,-0.000628932887375051,-1.103799653838427e-05,-2.72322006586443e-05,-0.03348453614612072,-0.004754948144974967,-0.00018430613515075454,-7.922215346161703e-06,-0.039410639801007244,-0.0730761670625948,0.00012504667465797407,-7.411813998497897e-06,-0.0464539967108965,-0.0057168668050172,-5.390034520839043e-05,-0.024622040895147492,-0.04143945288558613,-0.054179544555392034,-1.8639853080960455e-05,-0.00039617905589437705,-0.003824871655190139,-0.006328836513055328,-0.02833345161007205,-0.0038170210883125737,-0.017149526930469696,-1.5801966418904883e-05,-0.00042193251817479775
1.5,1800.0,1.1430591270032364,-0.0200706515170101,0.797350588097047,1.0368420376187817,0.840198276897449,1.101534391219087,4.538072723852985,1.945948994253851,0.9338052658450783,-0.000491172327524544,-9.937600090949566e-06,-2.334486154139422e-05,-0.022249150282558527,-0.0032891593225835894,-0.00015293106448129474,-7.127903889428331e-06,-0.027617250708579826,-0.05456174840862902,9.0041510210518e-05,-6.169383819855841e-06,-0.03270279901918445,-0.003887410447827096,-3.0432646577236338e-05,-0.017857792912771422,-0.03109825835248959,-0.041974113374091036,-1.7103158490031634e-05,-0.00031278919921919854,-0.0027095163179837573,-0.004647562517296693,-0.018840505159919745,-0.002726351794174886,-0.010777951415339023,-1.4640681662733111e-05,-0.00033188265805872115
1.5,1900.0,1.1789795381514097,-0.014286261227341468,0.8404927225112276,1.0821865894122007,0.8745940240600979,1.1393752513140873,4.436207644867723,1.9831173863344955,0.9801897513242541,-0.000387125006387735,-8.991160115740613e-06,-2.00950865463318e-05,-0.013969752640148164,-0.002302562237703481,-0.00012641328867615915,-6.5384920702249546e-06,-0.018672395535571706,-0.03990162855077856,6.48924676525689e-05,-5.0882918157649755e-06,-0.02219434101463226,-0.0026299832773880294,-1.373949040427825e-05,-0.012770466407912441,-0.023062424078493425,-0.032256488358644586,-1.5549503756610112e-05,-0.00024714204824970257,-0.0019754724443993713,-0.003434197812275518,-0.011892113038702436,-0.0019999410051524864,-0.00632275344173726,-1.349017503149958e-05,-0.00026161285114347866
1.5,2000.0,1.212752727719808,-0.009972589094712037,0.8813768590094934,1.125141311598003,0.9073902997916912,1.175003688506825,4.3229792550201225,2.0176243011125283,1.0241745587696969,-0.0003079923419205706,-8.165483639361155e-06,-1.742615670594438e-05,-0.008016330630998752,-0.0016446652576724305,-0.00010419936239293757,-6.117682659793076e-06,-0.012014182407973582,-0.0284473223015522,4.688316137503733e-05,-4.173482348188662e-06,-0.014315804011198661,-0.001777088061159693,-2.1759460926558827e-06,-0.008984422029657617,-0.016874557409535036,-0.024571142137103447,-1.3976979053255798e-05,-0.00019557764840031716,-0.0014935765009399958,-0.002557510544555075,-0.006925221154296782,-0.0015160090964827062,-0.003300705232260837,-1.2347188540671152e-05,-0.00020684031913753662
1.5,2100.0,1.244570305385666,-0.006813429427309651,0.9201591658519908,1.1658904968578048,0.9386826358638722,1.208610845774049,4.2000667074938285,2.049713952629934,1.0659468350254484,-0.0002473570379262368,-7.435177442912977e-06,-1.5280460212775945e-05,-0.0038987440005219323,-0.0012096214694303697,-8.575903134407839e-05,-5.835249254822809e-06,-0.007196894136691663,-0.019662133327182155,3.404869702978983e-05,-3.42230795922347e-06,-0.008575096726826116,-0.0012089223777671462,5.497742095671299e-06,-0.006212853942819191,-0.012174343210459232,-0.018551931631663028,-1.2387472098258336e-05,-0.00015524271854999437,-0.0011746371355012982,-0.0019233308284052604,-0.003506265905720451,-0.0011903636350895461,-0.0013513810808880003,-1.1211110898398691e-05,-0.0001642720849795357
1.5,2200.0,1.2745996158887936,-0.00456405791381097,0.9569836853745943,1.2045974277621223,0.9685590285712006,1.2403645392016651,4.069104548495633,2.079606370143761,1.1056709986301776,-0.0002005057124721529,-6.780782295300617e-06,-1.360208741326336e-05,-0.0012337590846361534,-0.0009228496619841868,-7.060497581049043e-05,-5.666172826602889e-06,-0.003865462007172965,-0.013101642531920884,2.496001100522208e-05,-2.8273684812614555e-06,-0.004575784529329783,-0.0008394836407910051,1.0220110021343312e-05,-0.004235315800679988,-0.008676303280713962,-0.013903211848866897,-1.078490895942551e-05,-0.00012390107218202657,-0.0009570997789835458,-0.0014636735181881378,-0.0012995993746829236,-0.0009647841086621168,-0.00020466589898240282,-1.00827890417589e-05,-0.00013136067442484896
1.5,2300.0,1.3029880446564774,-0.0030339001691352305,0.9919831527088591,1.2414081199647926,0.997101199383706,1.270413295495628,3.931615405806544,2.107499395895607,1.143493088130586,-0.00016395439195744012,-6.187342097482789e-06,-1.2338358884788623e-05,0.0002797753212594399,-0.0007317955933244675,-5.8300129893318196e-05,-5.589809392831084e-06,-0.0017357823189501664,-0.008397347138119265,1.8572938165428618e-05,-2.3784996081585896e-06,-0.0019973519076575733,-0.0006068775857629109,1.2704778576938166e-05,-0.0028812800879851543,-0.006152975562077391,-0.010385159587600718,-9.174145556173076e-06,-9.979062451517741e-05,-0.0007986221654473257,-0.001129208204497444,-4.399785091771722e-05,-0.000799102501406998,0.000342780178789397,-8.963792659722113e-06,-0.00010612332624045269
1.5,2400.0,1.3298663124804055,-0.0020736768553547068,1.0252798494324242,1.2764541236332276,1.0243854197175946,1.2988894433436002,3.78897793712847,2.1335707128194294,1.1795439994293968,-0.00013511316837887691,-5.643317948669526e-06,-1.1440624352501253e-05,0.0008796654286755696,-0.000599504458578007,-4.8458351541647865e-05,-5.589147262510932e-06,-0.0005795344587520913,-0.005243128106305147,1.4121722639256115e-05,-2.064132390253856e-06,-0.000579705705225464,-0.00046650838718416393,1.3496601847912623e-05,-0.0020180351965800388,-0.0044221388216738435,-0.007802349008193691,-7.560287623336565e-06,-8.15153706034969e-05,-0.0006702765560950437,-0.0008839969935002001,0.00046487640364670306,-0.0006657596899590824,0.00044464678485821015,-7.855968355767356e-06,-8.700766329726054e-05
1.5,2500.0,1.355351044762514,-0.0015658094528061845,1.0569864373343654,1.3098546615462368,1.0504830751286112,1.3259115298003736,3.642416182992639,2.157979819893535,1.2139419273562535,-0.00011204715205231186,-5.139768083771954e-06,-1.086458185949412e-05,0.0007545701320266403,-0.00050011699930459,-4.074171498762976e-05,-5.650170255442999e-06,-0.00021244507224741255,-0.0033841438720551673,1.1043286759273115e-05,-1.8722003463795347e-06,-0.00011100777624700942,-0.0003862586867895806,1.3013146532453181e-05,-0.0015417150928636037,-0.0033370601376988968,-0.005994831177538968,-5.948289341542884e-06,-6.796350768773815e-05,-0.0005525310954662335,-0.0007017839219885003,0.0003876300704208533,-0.0005460353438277824,0.00021750055491083397,-6.761177724591754e-06,-7.279136959966473e-05
1.5,2600.0,1.3795468115148035,-0.001417212556990087,1.0872067484660692,1.3417182966378591,1.0754610757238596,1.3515862461238295,3.4930014478858564,2.1808699008094097,1.2467942381891888,-9.330464595421793e-05,-4.669729622690017e-06,-1.0570293259495652e-05,5.480959498489454e-05,-0.00041569228959092427,-3.485626567158638e-05,-5.76132397789352e-06,-0.0004851851563160757,-0.0026077528689773424,8.922961283607441e-06,-1.790727496516642e-06,-0.00041810539127867786,-0.0003430542028084985,1.1575481683356257e-05,-0.0013706042131130195,-0.0027790081192669526,-0.004831141600238997,-4.342730958046019e-06,-5.8245098900361996e-05,-0.0004324462355804308,-0.0005633562667351232,-0.00014894128096237515,-0.00042741892500181326,-0.0002499981923529128,-5.6811512333965685e-06,-6.25068304856229e-05
1.5,2700.0,1.4025477743285055,-0.001553842983253094,1.1160365222174355,1.3721442615728179,1.0993821766538632,1.3760099900226217,3.3416611010118253,2.202369555007101,1.2781989332697472,-7.779265627877899e-05,-4.227752276901297e-06,-1.0522016611734381e-05,-0.001099363462445133,-0.0003339525667570934,-3.054725551849906e-05,-5.913074319998331e-06,-0.0012762802240572947,-0.0027361071540987036,7.455312063805026e-06,-1.8081947339332183e-06,-0.0013589838686681181,-0.0003203990644278175,9.431153158283897e-06,-0.0014401054913139358,-0.002651471860429174,-0.004202795001266878,-2.747709655983654e-06,-5.164437449648689e-05,-0.00030170760899168544,-0.0004546532231595296,-0.001044330066865031,-0.0003017652521776544,-0.000890274405634701,-4.617414175407408e-06,-5.5384178865629275e-05
1.5,2800.0,1.4244390361350434,-0.0019165502152425201,1.1435640870506922,1.4012235415679513,1.1223052461056808,1.3992701530008806,3.189190808584379,2.2225943772614247,1.3082458159394779,-6.46860200883712e-05,-3.8095460568370688e-06,-1.0687936074674853e-05,-0.0026113997784152384,-0.0002466736521675744,-2.7594403711003335e-05,-6.097544998226352e-06,-0.0024865633059008973,-0.0036201104807541125,6.415670457086939e-06,-1.913754332642507e-06,-0.002816793649066754,-0.00030659678559631274,6.771419354324599e-06,-0.0016989323248167564,-0.002875670630221261,-0.0040199308934956044,-1.166800617287286e-06,-4.7583036888381755e-05,-0.0001552390322000686,-0.00036540030472127056,-0.002218578011500473,-0.0001639937180533829,-0.0016517605156881885,-3.5712567017675338e-06,-5.0807984526431764e-05
1.5,2900.0,1.4452977621765035,-0.002457897069560495,1.1698709877908011,1.4290397735442033,1.1442855021867473,1.4214461957696003,3.036268073430563,2.241648383576372,1.3370174403435398,-5.3360602891941696e-05,-3.411714423933717e-06,-1.1039841945697435e-05,-0.004403530136663905,-0.00014853058107327382,-2.5807457352118988e-05,-6.308221211594739e-06,-0.004034814464385731,-0.005134485011408062,5.639311166420933e-06,-2.0973419276661185e-06,-0.0046951052747506725,-0.0002934589879013155,3.7442519440739397e-06,-0.0021062074737294074,-0.00338704568328633,-0.0042078529837357975,3.9693971656688065e-07,-4.559187494825507e-05,9.779330903973758e-06,-0.0002881166573843374,-0.0036078731671245045,-1.1166957231734818e-05,-0.0024950946772942123,-2.5437300860954182e-06,-4.828411448033113e-05
1.5,3000.0,1.4651941218248974,-0.0031397084398628603,1.19503256090262,1.4556700056424698,1.1653747305290443,1.4426105572260661,2.8834658275619067,2.259625288427681,1.3645898972533297,-4.334386556481889e-05,-3.03155153551644e-06,-1.1552794353295986e-05,-0.006412935644378001,-3.6266318110112756e-05,-2.5022172955041682e-05,-6.539707803685403e-06,-0.005854316524825821,-0.0071737367139075294,5.006133907174046e-06,-2.3497204989552797e-06,-0.006914124601522436,-0.0002753634627481661,4.6419459604368406e-07,-0.002629238614227942,-0.004132503655870965,-0.0047042658101406135,1.940946234808625e-06,-4.528868429754652e-05,0.00019460804070914943,-0.00021738899254678516,-0.005161152404393128,0.00015816388399783886,-0.0033902586322175476,-1.5356579191632572e-06,-4.741422157494049e-05
2.0,290.0,0.058996630236271295,-1.2309275466048808,-0.0010408254235903726,0.0036241796625308136,0.04154526952192731,0.0020862568820594106,6.461789585530911,0.5282596371816467,-0.000820071944752347,-0.060097069462412334,-8.645924475496675e-05,-0.00020661261619002542,-1.3457074697099285,-0.894217757453265,-0.002147887315897801,-3.5025045516623095e-05,-1.2549590291067534,-1.2961915350211637,0.01089843622341919,-9.32285030510869e-06,-1.2785370035828445,-0.8991283164659715,-0.010820860681848343,-1.2030785415195926,-1.2549230398218183,-1.1897946954794152,-7.142183464984095e-05,-0.016499581411698237,-0.876345533316527,-0.8439517544789732,-1.3284140097903825,-0.8634431969025317,-1.3144233809501555,-7.763000831418132e-05,-0.020577675054106494
