pressure[atm]        = 1
temperature[K]       = 200
energy step[1/cm]    = 14
maximum energy[1/cm] = 7362

Bimolecular-to-bimolecular product energy distributions:
  E, kcal/mol       P1->P2
      16.4456  2.41377e-15  1.49984e-11
      16.4056  5.86019e-17  3.62118e-13
      16.3655  2.09465e-16  1.28716e-12
      16.3255 -9.78691e-15 -5.98059e-11
      16.2855 -4.61027e-15 -2.80152e-11
      16.2454 -1.27775e-15 -7.72107e-12
      16.2054 -2.10095e-15 -1.26242e-11
      16.1654  2.18786e-15  1.30724e-11
      16.1254 -7.67551e-15  -4.5602e-11
      16.0853  2.75328e-15  1.62653e-11
      16.0453 -5.73945e-16 -3.37137e-12
      16.0053  9.31966e-15  5.44321e-11
      15.9653  3.92419e-15  2.27886e-11
      15.9252   5.6198e-15  3.24482e-11
      15.8852  6.05439e-15  3.47565e-11
      15.8452 -9.52984e-16 -5.43926e-12
      15.8051  5.98587e-15  3.39673e-11
      15.7651  3.88253e-15  2.19039e-11
      15.7251  6.23605e-15  3.49768e-11
      15.6851  2.89613e-14   1.6149e-10
       15.645    1.323e-14  7.33394e-11
       15.605  9.61839e-15  5.30053e-11
       15.565 -2.15054e-15 -1.17814e-11
       15.525 -3.63242e-15 -1.97821e-11
      15.4849  2.59473e-15  1.40471e-11
      15.4449  1.70132e-15  9.15571e-12
      15.4049 -1.38065e-14 -7.38576e-11
      15.3648  1.11163e-14  5.91108e-11
      15.3248 -1.09479e-14 -5.78665e-11
      15.2848  1.47746e-14  7.76234e-11
      15.2448 -8.47519e-15  -4.4259e-11
      15.2047  -5.2194e-15  -2.7092e-11
      15.1647  -1.2006e-14 -6.19414e-11
      15.1247  2.03314e-14  1.04257e-10
      15.0846  -8.6559e-15 -4.41162e-11
      15.0446  2.73506e-15  1.38546e-11
      15.0046  9.56147e-15  4.81378e-11
      14.9646 -3.15355e-15 -1.57793e-11
      14.9245 -1.40845e-14 -7.00409e-11
      14.8845 -5.68504e-14 -2.80966e-10
      14.8445  3.15491e-14  1.54957e-10
      14.8045 -5.13907e-14 -2.50844e-10
      14.7644 -4.04303e-14 -1.96117e-10
      14.7244  2.59513e-15  1.25097e-11
      14.6844   7.9629e-14  3.81441e-10
      14.6443  3.38372e-14  1.61069e-10
