========================================
ch3ar_W1_Energy_1_52.46385.out
0.1 atm
T,W1->R
510.0,2.42482e-24
520.0,1.34316e-23
530.0,6.96942e-23
540.0,3.39515e-22
550.0,1.5614e-21
560.0,6.78069e-21
570.0,2.79842e-20
580.0,1.0962e-19
590.0,4.10306e-19
600.0,1.46541e-18
610.0,5.01901e-18
620.0,1.65039e-17
630.0,5.21236e-17
640.0,1.58845e-16
650.0,4.67183e-16
660.0,1.32671e-15
670.0,3.65046e-15
680.0,9.74902e-15
690.0,2.52537e-14
700.0,6.35682e-14
800.0,1.73507e-10
900.0,7.47739e-08
1000.0,8.84672e-06
1100.0,0.000409889
1200.0,0.00939091
1300.0,0.125515
1400.0,1.09971
1500.0,6.86923
1600.0,32.6983
1700.0,124.546
1800.0,393.473
1900.0,1065.0
2000.0,2524.42
2100.0,5360.99
2200.0,10385.2
2300.0,18441.3
2400.0,30687.2
2500.0,47717.4
2600.0,70902.0
2700.0,101418.0
2800.0,137878.0
2900.0,182956.0
3000.0,237267.0
========================================
ch3ar_W1_Energy_1_52.46385.out
2.5 atm
T,W1->P1
300.0,1.38115e-51
310.0,1.91021e-49
320.0,1.94017e-47
330.0,1.48775e-45
340.0,8.8323e-44
350.0,4.14627e-42
360.0,1.57122e-40
370.0,4.88442e-39
380.0,1.26583e-37
390.0,2.77371e-36
400.0,5.20192e-35
410.0,8.45152e-34
420.0,1.19995e-32
430.0,1.50582e-31
440.0,1.68062e-30
450.0,1.68373e-29
460.0,1.52497e-28
470.0,1.25508e-27
480.0,9.44896e-27
490.0,6.54473e-26
500.0,4.19173e-25
510.0,2.49192e-24
520.0,1.38183e-23
530.0,7.17777e-23
540.0,3.50051e-22
550.0,1.61159e-21
560.0,7.00642e-21
570.0,2.89468e-20
580.0,1.13518e-19
590.0,4.25352e-19
600.0,1.52085e-18
610.0,5.21454e-18
620.0,1.71653e-17
630.0,5.42732e-17
640.0,1.65572e-16
650.0,4.87489e-16
660.0,1.38591e-15
670.0,3.81745e-15
680.0,1.02055e-14
690.0,2.64643e-14
700.0,6.66869e-14
800.0,1.83882e-10
900.0,7.99967e-08
1000.0,9.54722e-06
1100.0,0.000445831
1200.0,0.0102885
1300.0,0.138416
1400.0,1.22004
1500.0,7.66363
1600.0,36.6664
1700.0,140.314
1800.0,445.27
1900.0,1210.14
2000.0,2879.92
2100.0,6137.62
2200.0,11925.4
2300.0,21246.1
2400.0,35446.8
2500.0,55291.6
2600.0,82350.1
2700.0,117969.0
2800.0,160812.0
2900.0,213738.0
3000.0,277433.0
========================================
ch3ar_W1_Energy_1_52.46385.out
3 atm
T,W1->P1
300.0,1.38856e-51
310.0,1.92141e-49
320.0,1.95256e-47
330.0,1.49807e-45
340.0,8.89859e-44
350.0,4.17986e-42
360.0,1.58492e-40
370.0,4.93015e-39
380.0,1.27851e-37
390.0,2.80341e-36
400.0,5.26128e-35
410.0,8.55399e-34
420.0,1.21539e-32
430.0,1.52633e-31
440.0,1.7048e-30
450.0,1.70929e-29
460.0,1.54932e-28
470.0,1.27614e-27
480.0,9.61533e-27
490.0,6.66544e-26
500.0,4.27254e-25
510.0,2.54209e-24
520.0,1.41084e-23
530.0,7.3346e-23
540.0,3.58008e-22
550.0,1.64961e-21
560.0,7.178e-21
570.0,2.96807e-20
580.0,1.165e-19
590.0,4.36893e-19
600.0,1.5635e-18
610.0,5.3654e-18
620.0,1.7677e-17
630.0,5.59411e-17
640.0,1.70807e-16
650.0,5.03331e-16
660.0,1.43222e-15
670.0,3.94842e-15
680.0,1.05645e-14
690.0,2.74186e-14
700.0,6.91514e-14
800.0,1.92267e-10
900.0,8.42974e-08
1000.0,1.01333e-05
1100.0,0.000476317
1200.0,0.0110589
1300.0,0.149606
1400.0,1.32537
1500.0,8.36473
1600.0,40.1943
1700.0,154.427
1800.0,491.911
1900.0,1341.56
2000.0,3203.48
2100.0,6847.81
2200.0,13339.8
2300.0,23832.2
2400.0,39850.7
2500.0,62324.2
2600.0,93011.4
2700.0,133421.0
2800.0,182280.0
2900.0,242616.0
3000.0,315182.0
========================================
ch3ar_W1_Energy_1_52.46385.out
3.5 atm
T,W1->P1
300.0,1.394e-51
310.0,1.92966e-49
320.0,1.9617e-47
330.0,1.50571e-45
340.0,8.94781e-44
350.0,4.20487e-42
360.0,1.59515e-40
370.0,4.96441e-39
380.0,1.28805e-37
390.0,2.8258e-36
400.0,5.30617e-35
410.0,8.63172e-34
420.0,1.22714e-32
430.0,1.54198e-31
440.0,1.72331e-30
450.0,1.72891e-29
460.0,1.56808e-28
470.0,1.29241e-27
480.0,9.74424e-27
490.0,6.75923e-26
500.0,4.33552e-25
510.0,2.5813e-24
520.0,1.43358e-23
530.0,7.45785e-23
540.0,3.64278e-22
550.0,1.67966e-21
560.0,7.31393e-21
570.0,3.02636e-20
580.0,1.18874e-19
590.0,4.46107e-19
600.0,1.59763e-18
610.0,5.48645e-18
620.0,1.80886e-17
630.0,5.72858e-17
640.0,1.75037e-16
650.0,5.16161e-16
660.0,1.46981e-15
670.0,4.05498e-15
680.0,1.08571e-14
690.0,2.81983e-14
700.0,7.11691e-14
800.0,1.99263e-10
900.0,8.79441e-08
1000.0,1.06372e-05
1100.0,0.000502831
1200.0,0.0117358
1300.0,0.159526
1400.0,1.41948
1500.0,8.99559
1600.0,43.3888
1700.0,167.279
1800.0,534.609
1900.0,1462.44
2000.0,3502.41
2100.0,7506.61
2200.0,14656.6
2300.0,26248.3
2400.0,43977.5
