========================================
hono_B1_Frequencies_1_0.1.out
0.1 atm
T,P1->W1
630.0,1.50361e-10
640.0,1.51079e-10
650.0,1.51812e-10
660.0,1.52511e-10
670.0,1.53245e-10
680.0,1.53906e-10
690.0,1.5465e-10
700.0,1.55283e-10
800.0,1.61848e-10
900.0,1.67813e-10
1000.0,1.73396e-10
1100.0,1.78563e-10
1200.0,1.83478e-10
1300.0,1.88073e-10
1400.0,1.92389e-10
1500.0,1.96525e-10
1600.0,2.00429e-10
1700.0,2.04145e-10
1800.0,2.07706e-10
1900.0,2.11084e-10
2000.0,2.1432e-10
2100.0,2.17425e-10
2200.0,2.20396e-10
2300.0,2.23252e-10
2400.0,2.25995e-10
2500.0,2.28633e-10
2600.0,2.31162e-10
2700.0,2.33603e-10
2800.0,2.35964e-10
2900.0,2.38231e-10
3000.0,2.4042e-10
========================================
hono_P1_SymmetryFactor_1_0.1.out
10.0 atm
T,R1->P1
200.0,1.01418e-10
210.0,1.03409e-10
220.0,1.0533e-10
230.0,1.07182e-10
240.0,1.0895e-10
250.0,1.10641e-10
260.0,1.12282e-10
270.0,1.13872e-10
280.0,1.1539e-10
290.0,1.16859e-10
300.0,1.18285e-10
310.0,1.19661e-10
320.0,1.20993e-10
330.0,1.22279e-10
340.0,1.23529e-10
350.0,1.24748e-10
360.0,1.25937e-10
370.0,1.27095e-10
380.0,1.28219e-10
390.0,1.29318e-10
400.0,1.30388e-10
410.0,1.31442e-10
420.0,1.32461e-10
430.0,1.33466e-10
440.0,1.34451e-10
450.0,1.35421e-10
460.0,1.36369e-10
470.0,1.37262e-10
480.0,1.38189e-10
490.0,1.39073e-10
500.0,1.39964e-10
510.0,1.40838e-10
520.0,1.41707e-10
530.0,1.42535e-10
540.0,1.43368e-10
550.0,1.44186e-10
560.0,1.44989e-10
570.0,1.45792e-10
580.0,1.46561e-10
590.0,1.47361e-10
600.0,1.48097e-10
610.0,1.48886e-10
620.0,1.49606e-10
630.0,1.50363e-10
640.0,1.51081e-10
650.0,1.51814e-10
660.0,1.52513e-10
670.0,1.53247e-10
680.0,1.53908e-10
690.0,1.54652e-10
700.0,1.55285e-10
800.0,1.61851e-10
900.0,1.67816e-10
1000.0,1.73399e-10
1100.0,1.78566e-10
1200.0,1.8348e-10
1300.0,1.88075e-10
1400.0,1.92391e-10
1500.0,1.96528e-10
1600.0,2.00432e-10
1700.0,2.04148e-10
1800.0,2.07708e-10
1900.0,2.11086e-10
2000.0,2.14322e-10
2100.0,2.17427e-10
2200.0,2.20398e-10
2300.0,2.23254e-10
2400.0,2.25997e-10
2500.0,2.28636e-10
2600.0,2.31164e-10
2700.0,2.33606e-10
2800.0,2.35966e-10
2900.0,2.38233e-10
3000.0,2.40422e-10
========================================
hono_P1_SymmetryFactor_1_0.1.out
65 atm
T,R1->P1
200.0,1.01417e-10
210.0,1.03406e-10
220.0,1.05326e-10
230.0,1.07179e-10
240.0,1.08947e-10
250.0,1.10639e-10
260.0,1.1228e-10
270.0,1.1387e-10
280.0,1.15388e-10
290.0,1.16857e-10
300.0,1.18283e-10
310.0,1.19659e-10
320.0,1.20991e-10
330.0,1.22278e-10
340.0,1.23528e-10
350.0,1.24746e-10
360.0,1.25935e-10
370.0,1.27094e-10
380.0,1.28218e-10
390.0,1.29317e-10
400.0,1.30387e-10
410.0,1.31441e-10
420.0,1.3246e-10
430.0,1.33465e-10
440.0,1.3445e-10
450.0,1.3542e-10
460.0,1.36368e-10
470.0,1.37261e-10
480.0,1.38188e-10
490.0,1.39073e-10
500.0,1.39963e-10
510.0,1.40838e-10
520.0,1.41706e-10
530.0,1.42535e-10
540.0,1.43368e-10
550.0,1.44186e-10
560.0,1.44989e-10
570.0,1.45792e-10
580.0,1.46561e-10
590.0,1.47361e-10
600.0,1.48097e-10
610.0,1.48886e-10
620.0,1.49606e-10
630.0,1.50364e-10
640.0,1.51082e-10
650.0,1.51815e-10
660.0,1.52514e-10
670.0,1.53248e-10
680.0,1.5391e-10
690.0,1.54653e-10
700.0,1.55287e-10
800.0,1.61853e-10
900.0,1.6782e-10
1000.0,1.73405e-10
1100.0,1.78573e-10
1200.0,1.8349e-10
1300.0,1.88086e-10
1400.0,1.92403e-10
1500.0,1.9654e-10
1600.0,2.00445e-10
1700.0,2.04162e-10
1800.0,2.07724e-10
1900.0,2.11102e-10
2000.0,2.14338e-10
2100.0,2.17444e-10
2200.0,2.20415e-10
2300.0,2.2327e-10
2400.0,2.26013e-10
2500.0,2.28652e-10
2600.0,2.3118e-10
2700.0,2.33622e-10
2800.0,2.35981e-10
2900.0,2.38248e-10
3000.0,2.40437e-10
========================================
hono_R1_SymmetryFactor_1_0.1.out
0.1 atm
T,R1->P1
200.0,1.11557e-10
210.0,1.13747e-10
220.0,1.1586e-10
230.0,1.17898e-10
240.0,1.19842e-10
250.0,1.21702e-10
260.0,1.23507e-10
270.0,1.25256e-10
280.0,1.26926e-10
290.0,1.28542e-10
300.0,1.30111e-10
310.0,1.31623e-10
320.0,1.33089e-10
330.0,1.34504e-10
340.0,1.35879e-10
350.0,1.37219e-10
360.0,1.38527e-10
370.0,1.39801e-10
380.0,1.41037e-10
390.0,1.42247e-10
400.0,1.43423e-10
410.0,1.44582e-10
420.0,1.45704e-10
430.0,1.46809e-10
440.0,1.47892e-10
450.0,1.4896e-10
460.0,1.50002e-10
470.0,1.50985e-10
480.0,1.52004e-10
490.0,1.52977e-10
500.0,1.53957e-10
510.0,1.54918e-10
520.0,1.55873e-10
530.0,1.56785e-10
540.0,1.57701e-10
550.0,1.58601e-10
560.0,1.59484e-10
570.0,1.60368e-10
580.0,1.61213e-10
590.0,1.62093e-10
600.0,1.62903e-10
610.0,1.6377e-10
620.0,1.64562e-10
630.0,1.65395e-10
640.0,1.66185e-10
650.0,1.66992e-10
660.0,1.6776e-10
670.0,1.68567e-10
680.0,1.69295e-10
690.0,1.70113e-10
700.0,1.70809e-10
800.0,1.78031e-10
900.0,1.84592e-10
1000.0,1.90733e-10
1100.0,1.96417e-10
1200.0,2.01823e-10
1300.0,2.06877e-10
1400.0,2.11625e-10
1500.0,2.16175e-10
1600.0,2.20469e-10
1700.0,2.24557e-10
1800.0,2.28474e-10
1900.0,2.3219e-10
2000.0,2.35749e-10
2100.0,2.39165e-10
2200.0,2.42433e-10
2300.0,2.45575e-10
2400.0,2.48592e-10
2500.0,2.51494e-10
2600.0,2.54276e-10
2700.0,2.56962e-10
2800.0,2.59558e-10
2900.0,2.62052e-10
3000.0,2.6446e-10
========================================
hono_R1_SymmetryFactor_1_0.1.out
0.2154 atm
T,R1->P1
200.0,1.11556e-10
210.0,1.13747e-10
220.0,1.1586e-10
230.0,1.17898e-10
240.0,1.19842e-10
250.0,1.21702e-10
260.0,1.23507e-10
270.0,1.25256e-10
280.0,1.26926e-10
290.0,1.28542e-10
300.0,1.30111e-10
310.0,1.31623e-10
320.0,1.33089e-10
330.0,1.34504e-10
340.0,1.35879e-10
350.0,1.37219e-10
360.0,1.38527e-10
370.0,1.39801e-10
380.0,1.41037e-10
390.0,1.42247e-10
400.0,1.43423e-10
410.0,1.44582e-10
420.0,1.45704e-10
430.0,1.46809e-10
440.0,1.47892e-10
450.0,1.4896e-10
460.0,1.50002e-10
470.0,1.50985e-10
480.0,1.52004e-10
490.0,1.52977e-10
500.0,1.53957e-10
510.0,1.54918e-10
520.0,1.55873e-10
530.0,1.56785e-10
540.0,1.57701e-10
550.0,1.58601e-10
560.0,1.59484e-10
570.0,1.60368e-10
580.0,1.61213e-10
590.0,1.62093e-10
600.0,1.62903e-10
610.0,1.63771e-10
620.0,1.64562e-10
630.0,1.65395e-10
640.0,1.66185e-10
650.0,1.66992e-10
660.0,1.6776e-10
670.0,1.68567e-10
680.0,1.69295e-10
690.0,1.70113e-10
700.0,1.70809e-10
800.0,1.78031e-10
900.0,1.84593e-10
1000.0,1.90733e-10
1100.0,1.96417e-10
1200.0,2.01823e-10
1300.0,2.06877e-10
1400.0,2.11625e-10
1500.0,2.16175e-10
1600.0,2.20469e-10
1700.0,2.24557e-10
1800.0,2.28474e-10
1900.0,2.3219e-10
2000.0,2.35749e-10
2100.0,2.39165e-10
2200.0,2.42433e-10
2300.0,2.45575e-10
2400.0,2.48592e-10
2500.0,2.51495e-10
2600.0,2.54276e-10
2700.0,2.56962e-10
2800.0,2.59558e-10
2900.0,2.62052e-10
3000.0,2.6446e-10
========================================
hono_R1_SymmetryFactor_1_0.1.out
0.4641 atm
T,R1->P1
200.0,1.11558e-10
210.0,1.13748e-10
220.0,1.15861e-10
230.0,1.17898e-10
240.0,1.19842e-10
250.0,1.21703e-10
260.0,1.23507e-10
270.0,1.25256e-10
280.0,1.26926e-10
290.0,1.28542e-10
300.0,1.30111e-10
310.0,1.31623e-10
320.0,1.33089e-10
330.0,1.34504e-10
340.0,1.35879e-10
350.0,1.37219e-10
360.0,1.38527e-10
370.0,1.39801e-10
380.0,1.41037e-10
390.0,1.42247e-10
400.0,1.43423e-10
410.0,1.44582e-10
420.0,1.45704e-10
430.0,1.46809e-10
440.0,1.47892e-10
450.0,1.4896e-10
460.0,1.50002e-10
470.0,1.50985e-10
480.0,1.52004e-10
490.0,1.52977e-10
500.0,1.53957e-10
510.0,1.54918e-10
520.0,1.55873e-10
530.0,1.56785e-10
540.0,1.57701e-10
550.0,1.58601e-10
560.0,1.59484e-10
570.0,1.60368e-10
580.0,1.61213e-10
590.0,1.62093e-10
600.0,1.62903e-10
610.0,1.63771e-10
620.0,1.64562e-10
630.0,1.65395e-10
640.0,1.66185e-10
650.0,1.66992e-10
660.0,1.6776e-10
670.0,1.68567e-10
680.0,1.69295e-10
690.0,1.70113e-10
700.0,1.70809e-10
800.0,1.78031e-10
900.0,1.84593e-10
1000.0,1.90734e-10
1100.0,1.96417e-10
1200.0,2.01823e-10
1300.0,2.06878e-10
1400.0,2.11625e-10
1500.0,2.16175e-10
1600.0,2.2047e-10
1700.0,2.24558e-10
1800.0,2.28474e-10
1900.0,2.3219e-10
2000.0,2.3575e-10
2100.0,2.39165e-10
2200.0,2.42433e-10
2300.0,2.45575e-10
2400.0,2.48592e-10
2500.0,2.51495e-10
2600.0,2.54276e-10
2700.0,2.56962e-10
2800.0,2.59558e-10
2900.0,2.62052e-10
3000.0,2.6446e-10
========================================
hono_R1_SymmetryFactor_1_0.1.out
1.0 atm
T,R1->P1
200.0,1.11557e-10
210.0,1.13748e-10
220.0,1.15861e-10
230.0,1.17898e-10
240.0,1.19842e-10
250.0,1.21703e-10
260.0,1.23507e-10
270.0,1.25256e-10
280.0,1.26926e-10
290.0,1.28542e-10
300.0,1.30111e-10
310.0,1.31624e-10
320.0,1.33089e-10
330.0,1.34504e-10
340.0,1.35879e-10
350.0,1.3722e-10
360.0,1.38527e-10
370.0,1.39801e-10
380.0,1.41037e-10
390.0,1.42247e-10
400.0,1.43423e-10
410.0,1.44583e-10
420.0,1.45704e-10
430.0,1.46809e-10
440.0,1.47892e-10
450.0,1.4896e-10
460.0,1.50002e-10
470.0,1.50985e-10
480.0,1.52005e-10
490.0,1.52977e-10
500.0,1.53957e-10
510.0,1.54919e-10
520.0,1.55874e-10
530.0,1.56785e-10
540.0,1.57702e-10
550.0,1.58601e-10
560.0,1.59484e-10
570.0,1.60368e-10
580.0,1.61213e-10
590.0,1.62093e-10
600.0,1.62903e-10
610.0,1.63771e-10
620.0,1.64563e-10
630.0,1.65396e-10
640.0,1.66185e-10
650.0,1.66992e-10
660.0,1.6776e-10
670.0,1.68568e-10
680.0,1.69295e-10
690.0,1.70113e-10
700.0,1.7081e-10
800.0,1.78031e-10
900.0,1.84593e-10
1000.0,1.90734e-10
1100.0,1.96417e-10
1200.0,2.01824e-10
1300.0,2.06878e-10
1400.0,2.11626e-10
1500.0,2.16175e-10
1600.0,2.2047e-10
1700.0,2.24558e-10
1800.0,2.28475e-10
1900.0,2.3219e-10
2000.0,2.3575e-10
2100.0,2.39166e-10
2200.0,2.42434e-10
2300.0,2.45575e-10
2400.0,2.48593e-10
2500.0,2.51495e-10
2600.0,2.54276e-10
2700.0,2.56962e-10
2800.0,2.59558e-10
2900.0,2.62052e-10
3000.0,2.6446e-10
========================================
hono_R1_SymmetryFactor_1_0.1.out
2.154 atm
T,R1->P1
200.0,1.11557e-10
210.0,1.13748e-10
220.0,1.15861e-10
230.0,1.17898e-10
240.0,1.19842e-10
250.0,1.21703e-10
260.0,1.23508e-10
270.0,1.25257e-10
280.0,1.26927e-10
290.0,1.28542e-10
300.0,1.30111e-10
310.0,1.31624e-10
320.0,1.3309e-10
330.0,1.34505e-10
340.0,1.35879e-10
350.0,1.3722e-10
360.0,1.38528e-10
370.0,1.39802e-10
380.0,1.41038e-10
390.0,1.42247e-10
400.0,1.43424e-10
410.0,1.44583e-10
420.0,1.45704e-10
430.0,1.46809e-10
440.0,1.47893e-10
450.0,1.48961e-10
460.0,1.50003e-10
470.0,1.50986e-10
480.0,1.52005e-10
490.0,1.52978e-10
500.0,1.53957e-10
510.0,1.54919e-10
520.0,1.55874e-10
530.0,1.56786e-10
540.0,1.57702e-10
550.0,1.58601e-10
560.0,1.59484e-10
570.0,1.60369e-10
580.0,1.61214e-10
590.0,1.62094e-10
600.0,1.62904e-10
610.0,1.63771e-10
620.0,1.64563e-10
630.0,1.65396e-10
640.0,1.66186e-10
650.0,1.66992e-10
660.0,1.67761e-10
670.0,1.68568e-10
680.0,1.69296e-10
690.0,1.70114e-10
700.0,1.7081e-10
800.0,1.78032e-10
900.0,1.84594e-10
1000.0,1.90735e-10
1100.0,1.96418e-10
1200.0,2.01824e-10
1300.0,2.06879e-10
1400.0,2.11626e-10
1500.0,2.16176e-10
1600.0,2.20471e-10
1700.0,2.24559e-10
1800.0,2.28475e-10
1900.0,2.32191e-10
2000.0,2.3575e-10
2100.0,2.39166e-10
2200.0,2.42434e-10
2300.0,2.45576e-10
2400.0,2.48593e-10
2500.0,2.51495e-10
2600.0,2.54277e-10
2700.0,2.56963e-10
2800.0,2.59559e-10
2900.0,2.62053e-10
3000.0,2.64461e-10
========================================
hono_R1_SymmetryFactor_1_0.1.out
4.641 atm
T,R1->P1
200.0,1.11558e-10
210.0,1.13749e-10
220.0,1.15862e-10
230.0,1.17899e-10
240.0,1.19843e-10
250.0,1.21704e-10
260.0,1.23509e-10
270.0,1.25258e-10
280.0,1.26928e-10
290.0,1.28543e-10
300.0,1.30112e-10
310.0,1.31625e-10
320.0,1.3309e-10
330.0,1.34506e-10
340.0,1.3588e-10
350.0,1.37221e-10
360.0,1.38529e-10
370.0,1.39802e-10
380.0,1.41039e-10
390.0,1.42248e-10
400.0,1.43425e-10
410.0,1.44584e-10
420.0,1.45705e-10
430.0,1.4681e-10
440.0,1.47894e-10
450.0,1.48961e-10
460.0,1.50004e-10
470.0,1.50986e-10
480.0,1.52006e-10
490.0,1.52978e-10
500.0,1.53958e-10
510.0,1.5492e-10
520.0,1.55875e-10
530.0,1.56787e-10
540.0,1.57703e-10
550.0,1.58602e-10
560.0,1.59485e-10
570.0,1.6037e-10
580.0,1.61215e-10
590.0,1.62095e-10
600.0,1.62905e-10
610.0,1.63772e-10
620.0,1.64564e-10
630.0,1.65397e-10
640.0,1.66187e-10
650.0,1.66994e-10
660.0,1.67762e-10
670.0,1.68569e-10
680.0,1.69297e-10
690.0,1.70115e-10
700.0,1.70811e-10
800.0,1.78033e-10
900.0,1.84595e-10
1000.0,1.90736e-10
1100.0,1.96419e-10
1200.0,2.01826e-10
1300.0,2.0688e-10
1400.0,2.11628e-10
1500.0,2.16177e-10
1600.0,2.20472e-10
1700.0,2.2456e-10
1800.0,2.28477e-10
1900.0,2.32192e-10
2000.0,2.35752e-10
2100.0,2.39168e-10
2200.0,2.42435e-10
2300.0,2.45577e-10
2400.0,2.48594e-10
2500.0,2.51497e-10
2600.0,2.54278e-10
2700.0,2.56964e-10
2800.0,2.5956e-10
2900.0,2.62054e-10
3000.0,2.64462e-10
========================================
hono_R1_SymmetryFactor_1_0.1.out
10.0 atm
T,R1->P1
200.0,1.1156e-10
210.0,1.1375e-10
220.0,1.15863e-10
230.0,1.17901e-10
240.0,1.19845e-10
250.0,1.21705e-10
260.0,1.2351e-10
270.0,1.25259e-10
280.0,1.26929e-10
290.0,1.28545e-10
300.0,1.30114e-10
310.0,1.31627e-10
320.0,1.33092e-10
330.0,1.34507e-10
340.0,1.35882e-10
350.0,1.37222e-10
360.0,1.3853e-10
370.0,1.39804e-10
380.0,1.41041e-10
390.0,1.4225e-10
400.0,1.43427e-10
410.0,1.44586e-10
420.0,1.45707e-10
430.0,1.46812e-10
440.0,1.47896e-10
450.0,1.48963e-10
460.0,1.50006e-10
470.0,1.50988e-10
480.0,1.52008e-10
490.0,1.5298e-10
500.0,1.5396e-10
510.0,1.54922e-10
520.0,1.55877e-10
530.0,1.56789e-10
540.0,1.57705e-10
550.0,1.58605e-10
560.0,1.59488e-10
570.0,1.60372e-10
580.0,1.61217e-10
590.0,1.62097e-10
600.0,1.62907e-10
610.0,1.63775e-10
620.0,1.64566e-10
630.0,1.654e-10
640.0,1.66189e-10
650.0,1.66996e-10
660.0,1.67764e-10
670.0,1.68571e-10
680.0,1.69299e-10
690.0,1.70117e-10
700.0,1.70814e-10
800.0,1.78036e-10
900.0,1.84597e-10
1000.0,1.90739e-10
1100.0,1.96422e-10
1200.0,2.01828e-10
1300.0,2.06883e-10
1400.0,2.11631e-10
1500.0,2.1618e-10
1600.0,2.20475e-10
1700.0,2.24563e-10
1800.0,2.28479e-10
1900.0,2.32195e-10
2000.0,2.35754e-10
2100.0,2.3917e-10
2200.0,2.42438e-10
2300.0,2.45579e-10
2400.0,2.48597e-10
2500.0,2.51499e-10
2600.0,2.5428e-10
2700.0,2.56966e-10
2800.0,2.59562e-10
2900.0,2.62056e-10
3000.0,2.64464e-10
========================================
hono_R1_SymmetryFactor_1_0.1.out
65 atm
T,R1->P1
200.0,1.11559e-10
210.0,1.13746e-10
220.0,1.15859e-10
230.0,1.17897e-10
240.0,1.19841e-10
250.0,1.21702e-10
260.0,1.23508e-10
270.0,1.25257e-10
280.0,1.26927e-10
290.0,1.28543e-10
300.0,1.30112e-10
310.0,1.31625e-10
320.0,1.33091e-10
330.0,1.34506e-10
340.0,1.35881e-10
350.0,1.37221e-10
360.0,1.38529e-10
370.0,1.39803e-10
380.0,1.41039e-10
390.0,1.42249e-10
400.0,1.43425e-10
410.0,1.44585e-10
420.0,1.45706e-10
430.0,1.46811e-10
440.0,1.47895e-10
450.0,1.48963e-10
460.0,1.50005e-10
470.0,1.50988e-10
480.0,1.52007e-10
490.0,1.5298e-10
500.0,1.5396e-10
510.0,1.54922e-10
520.0,1.55877e-10
530.0,1.56788e-10
540.0,1.57705e-10
550.0,1.58604e-10
560.0,1.59487e-10
570.0,1.60372e-10
580.0,1.61217e-10
590.0,1.62097e-10
600.0,1.62907e-10
610.0,1.63775e-10
620.0,1.64567e-10
630.0,1.654e-10
640.0,1.6619e-10
650.0,1.66997e-10
660.0,1.67765e-10
670.0,1.68573e-10
680.0,1.69301e-10
690.0,1.70119e-10
700.0,1.70815e-10
800.0,1.78039e-10
900.0,1.84602e-10
1000.0,1.90745e-10
1100.0,1.96431e-10
1200.0,2.01839e-10
1300.0,2.06894e-10
1400.0,2.11644e-10
1500.0,2.16194e-10
1600.0,2.2049e-10
1700.0,2.24579e-10
1800.0,2.28496e-10
1900.0,2.32212e-10
2000.0,2.35772e-10
2100.0,2.39188e-10
2200.0,2.42456e-10
2300.0,2.45597e-10
2400.0,2.48615e-10
2500.0,2.51517e-10
2600.0,2.54298e-10
2700.0,2.56984e-10
2800.0,2.5958e-10
2900.0,2.62073e-10
3000.0,2.64481e-10
========================================
hono_colrel_Sigmas_0.1.out
0.1 atm
T,P1->W1
200.0,4.33034e-12
210.0,3.78653e-12
220.0,3.32469e-12
230.0,2.93033e-12
240.0,2.59281e-12
250.0,2.30195e-12
260.0,2.05123e-12
270.0,1.83373e-12
280.0,1.64465e-12
290.0,1.47938e-12
300.0,1.33455e-12
310.0,1.20756e-12
320.0,1.09578e-12
330.0,9.96486e-13
340.0,9.08598e-13
350.0,8.30261e-13
360.0,7.60323e-13
370.0,6.98076e-13
380.0,6.41976e-13
390.0,5.91621e-13
400.0,5.46181e-13
410.0,5.05064e-13
420.0,4.68088e-13
430.0,4.34356e-13
440.0,4.03637e-13
450.0,3.75617e-13
460.0,3.5016e-13
470.0,3.26868e-13
480.0,3.05594e-13
490.0,2.86091e-13
500.0,2.68011e-13
510.0,2.51403e-13
520.0,2.36154e-13
530.0,2.22102e-13
540.0,2.08954e-13
550.0,1.9688e-13
560.0,1.85768e-13
570.0,1.7532e-13
580.0,1.65634e-13
590.0,1.56618e-13
600.0,1.48231e-13
610.0,1.40485e-13
620.0,1.33197e-13
630.0,1.26278e-13
640.0,1.19897e-13
650.0,1.13945e-13
660.0,1.08306e-13
670.0,1.03076e-13
680.0,9.81248e-14
690.0,9.35677e-14
700.0,8.91552e-14
800.0,5.68959e-14
900.0,3.81363e-14
1000.0,2.6387e-14
1100.0,1.8809e-14
1200.0,1.37802e-14
1300.0,1.03374e-14
1400.0,7.79484e-15
1500.0,6.08367e-15
1600.0,4.66615e-15
1700.0,3.72624e-15
1800.0,2.98485e-15
1900.0,2.43479e-15
2000.0,1.9898e-15
2100.0,1.63365e-15
2200.0,1.32974e-15
2300.0,1.15411e-15
2400.0,9.50235e-16
2500.0,8.20545e-16
2600.0,6.94619e-16
2700.0,6.05834e-16
2800.0,5.29142e-16
2900.0,4.57739e-16
3000.0,3.9164e-16
========================================
hono_colrel_Sigmas_0.1.out
0.2154 atm
T,P1->W1
200.0,6.8399e-12
210.0,6.05986e-12
220.0,5.38553e-12
230.0,4.80072e-12
240.0,4.2926e-12
250.0,3.84876e-12
260.0,3.46116e-12
270.0,3.1209e-12
280.0,2.82178e-12
290.0,2.55774e-12
300.0,2.32396e-12
310.0,2.11703e-12
320.0,1.93318e-12
330.0,1.76865e-12
340.0,1.62188e-12
350.0,1.4901e-12
360.0,1.37171e-12
370.0,1.26546e-12
380.0,1.16918e-12
390.0,1.08225e-12
400.0,1.00335e-12
410.0,9.31682e-13
420.0,8.66681e-13
430.0,8.07198e-13
440.0,7.52819e-13
450.0,7.03012e-13
460.0,6.57497e-13
470.0,6.1568e-13
480.0,5.77287e-13
490.0,5.41943e-13
500.0,5.09156e-13
510.0,4.78904e-13
520.0,4.5101e-13
530.0,4.25168e-13
540.0,4.01049e-13
550.0,3.78744e-13
560.0,3.58088e-13
570.0,3.3873e-13
580.0,3.20694e-13
590.0,3.03877e-13
600.0,2.8818e-13
610.0,2.73569e-13
620.0,2.59847e-13
630.0,2.46866e-13
640.0,2.34802e-13
650.0,2.23505e-13
660.0,2.12814e-13
670.0,2.02842e-13
680.0,1.93404e-13
690.0,1.84623e-13
700.0,1.76202e-13
800.0,1.13952e-13
900.0,7.70558e-14
1000.0,5.3841e-14
1100.0,3.8683e-14
1200.0,2.84353e-14
1300.0,2.13548e-14
1400.0,1.62257e-14
1500.0,1.26554e-14
1600.0,9.80683e-15
1700.0,7.79222e-15
1800.0,6.29701e-15
1900.0,5.10847e-15
2000.0,4.18153e-15
2100.0,3.45978e-15
2200.0,2.83753e-15
2300.0,2.43851e-15
2400.0,2.02134e-15
2500.0,1.75485e-15
2600.0,1.48817e-15
2700.0,1.29905e-15
2800.0,1.13501e-15
2900.0,9.82819e-16
3000.0,8.40521e-16
========================================
hono_colrel_Sigmas_0.1.out
0.4641 atm
T,P1->W1
200.0,1.02376e-11
210.0,9.20183e-12
220.0,8.28844e-12
230.0,7.48197e-12
240.0,6.76917e-12
250.0,6.13672e-12
260.0,5.57615e-12
270.0,5.07719e-12
280.0,4.63288e-12
290.0,4.23599e-12
300.0,3.88047e-12
310.0,3.56231e-12
320.0,3.27666e-12
330.0,3.0187e-12
340.0,2.78645e-12
350.0,2.57612e-12
360.0,2.38571e-12
370.0,2.21328e-12
380.0,2.05598e-12
390.0,1.91295e-12
400.0,1.78223e-12
410.0,1.66285e-12
420.0,1.5537e-12
430.0,1.45334e-12
440.0,1.36112e-12
450.0,1.2762e-12
460.0,1.19814e-12
470.0,1.12607e-12
480.0,1.05953e-12
490.0,9.97987e-13
500.0,9.40739e-13
510.0,8.87681e-13
520.0,8.38509e-13
530.0,7.92739e-13
540.0,7.49983e-13
550.0,7.10221e-13
560.0,6.73194e-13
570.0,6.38488e-13
580.0,6.06008e-13
590.0,5.75639e-13
600.0,5.47193e-13
610.0,5.20553e-13
620.0,4.95526e-13
630.0,4.71861e-13
640.0,4.49729e-13
650.0,4.28932e-13
660.0,4.09242e-13
670.0,3.90787e-13
680.0,3.73302e-13
690.0,3.56927e-13
700.0,3.41281e-13
800.0,2.24151e-13
900.0,1.53363e-13
1000.0,1.08235e-13
1100.0,7.84292e-14
1200.0,5.80643e-14
1300.0,4.38019e-14
1400.0,3.35169e-14
1500.0,2.61214e-14
1600.0,2.04552e-14
1700.0,1.62563e-14
1800.0,1.31549e-14
1900.0,1.0658e-14
2000.0,8.74109e-15
2100.0,7.26763e-15
2200.0,6.02313e-15
2300.0,5.12322e-15
2400.0,4.29766e-15
2500.0,3.73199e-15
2600.0,3.17845e-15
2700.0,2.7745e-15
2800.0,2.42574e-15
2900.0,2.10419e-15
3000.0,1.80201e-15
========================================
hono_colrel_Sigmas_0.1.out
1.0 atm
T,P1->W1
200.0,1.44498e-11
210.0,1.31899e-11
220.0,1.20543e-11
230.0,1.10312e-11
240.0,1.01094e-11
250.0,9.27688e-12
260.0,8.52652e-12
270.0,7.84799e-12
280.0,7.23483e-12
290.0,6.67951e-12
300.0,6.17542e-12
310.0,5.71861e-12
320.0,5.30354e-12
330.0,4.92463e-12
340.0,4.57982e-12
350.0,4.26442e-12
360.0,3.97626e-12
370.0,3.71272e-12
380.0,3.47034e-12
390.0,3.24808e-12
400.0,3.04334e-12
410.0,2.85506e-12
420.0,2.68147e-12
430.0,2.52084e-12
440.0,2.37232e-12
450.0,2.23468e-12
460.0,2.10733e-12
470.0,1.98908e-12
480.0,1.8792e-12
490.0,1.77702e-12
500.0,1.68157e-12
510.0,1.59265e-12
520.0,1.50978e-12
530.0,1.43226e-12
540.0,1.35962e-12
550.0,1.29171e-12
560.0,1.22813e-12
570.0,1.16839e-12
580.0,1.11223e-12
590.0,1.05953e-12
600.0,1.00997e-12
610.0,9.63295e-13
620.0,9.19362e-13
630.0,8.77763e-13
640.0,8.38643e-13
650.0,8.01749e-13
660.0,7.66755e-13
670.0,7.33811e-13
680.0,7.02531e-13
690.0,6.7309e-13
700.0,6.44964e-13
800.0,4.31454e-13
900.0,2.99446e-13
1000.0,2.13864e-13
1100.0,1.56502e-13
1200.0,1.16848e-13
1300.0,8.87578e-14
1400.0,6.83744e-14
1500.0,5.34564e-14
1600.0,4.21673e-14
1700.0,3.36505e-14
1800.0,2.72296e-14
1900.0,2.21317e-14
2000.0,1.81985e-14
2100.0,1.51553e-14
2200.0,1.2673e-14
2300.0,1.07253e-14
2400.0,9.09024e-15
2500.0,7.8744e-15
2600.0,6.74657e-15
2700.0,5.88725e-15
2800.0,5.15272e-15
2900.0,4.48161e-15
3000.0,3.8501e-15
========================================
hono_colrel_Sigmas_0.1.out
2.154 atm
T,P1->W1
200.0,1.91702e-11
210.0,1.77793e-11
220.0,1.6496e-11
230.0,1.53143e-11
240.0,1.42273e-11
250.0,1.32262e-11
260.0,1.23069e-11
270.0,1.14609e-11
280.0,1.06837e-11
290.0,9.9687e-12
300.0,9.3099e-12
310.0,8.70435e-12
320.0,8.14663e-12
330.0,7.63111e-12
340.0,7.1562e-12
350.0,6.71677e-12
360.0,6.31093e-12
370.0,5.93567e-12
380.0,5.58718e-12
