    E, kcal/mol    D, mol/kcal         W1->P0
          131.8    4.80824e+07    1.49344e+14
          131.9    4.81916e+07    1.49403e+14
            132    4.83006e+07    1.49463e+14
          132.1    4.84098e+07    1.49523e+14
          132.2    4.85193e+07    1.49583e+14
          132.3    4.86288e+07    1.49643e+14
          132.4     4.8739e+07    1.49701e+14
          132.5    4.88492e+07     1.4976e+14
          132.6    4.89599e+07    1.49818e+14
          132.7    4.90708e+07    1.49876e+14
          132.8    4.91811e+07    1.49936e+14
          132.9    4.92918e+07    1.49995e+14
            133    4.94028e+07    1.50054e+14
          133.1     4.9514e+07    1.50113e+14
          133.2    4.96258e+07     1.5017e+14
          133.3    4.97372e+07    1.50229e+14
          133.4    4.98493e+07    1.50287e+14
          133.5    4.99608e+07    1.50347e+14
          133.6    5.00727e+07    1.50406e+14
          133.7    5.01845e+07    1.50465e+14
          133.8    5.02964e+07    1.50525e+14
          133.9    5.04095e+07    1.50582e+14
            134    5.05229e+07    1.50639e+14
          134.1    5.06364e+07    1.50695e+14
          134.2    5.07497e+07    1.50753e+14
          134.3    5.08627e+07    1.50812e+14
          134.4    5.09759e+07    1.50871e+14
          134.5     5.1089e+07    1.50931e+14
          134.6    5.12026e+07     1.5099e+14
          134.7    5.13168e+07    1.51047e+14
          134.8     5.1431e+07    1.51105e+14
          134.9    5.15462e+07    1.51161e+14
            135    5.16606e+07    1.51219e+14
          135.1    5.17752e+07    1.51277e+14
          135.2    5.18898e+07    1.51336e+14
          135.3    5.20049e+07    1.51394e+14
          135.4    5.21203e+07    1.51451e+14
          135.5     5.2236e+07    1.51508e+14
          135.6    5.23519e+07    1.51565e+14
          135.7    5.24676e+07    1.51622e+14
          135.8    5.25839e+07    1.51679e+14
          135.9    5.27002e+07    1.51736e+14
            136    5.28162e+07    1.51794e+14
          136.1    5.29327e+07    1.51852e+14
          136.2    5.30497e+07    1.51908e+14
          136.3    5.31671e+07    1.51964e+14
          136.4    5.32847e+07     1.5202e+14
          136.5    5.34017e+07    1.52077e+14
          136.6    5.35194e+07    1.52134e+14
          136.7    5.36364e+07    1.52193e+14
          136.8    5.37539e+07     1.5225e+14
          136.9    5.38716e+07    1.52308e+14
            137    5.39896e+07    1.52365e+14
          137.1    5.41089e+07    1.52419e+14
          137.2    5.42282e+07    1.52474e+14
          137.3    5.43475e+07    1.52529e+14
          137.4    5.44663e+07    1.52586e+14
          137.5    5.45851e+07    1.52644e+14
          137.6    5.47043e+07      1.527e+14
          137.7    5.48235e+07    1.52758e+14
          137.8    5.49435e+07    1.52813e+14
          137.9    5.50636e+07    1.52869e+14
            138    5.51836e+07    1.52925e+14
          138.1    5.53044e+07     1.5298e+14
          138.2    5.54245e+07    1.53037e+14
          138.3    5.55449e+07    1.53093e+14
          138.4    5.56654e+07     1.5315e+14
          138.5    5.57867e+07    1.53205e+14
          138.6    5.59084e+07     1.5326e+14
          138.7    5.60301e+07    1.53315e+14
          138.8    5.61518e+07     1.5337e+14
          138.9    5.62733e+07    1.53427e+14
            139    5.63952e+07    1.53482e+14
          139.1    5.65172e+07    1.53538e+14
          139.2    5.66392e+07    1.53595e+14
          139.3     5.6762e+07    1.53649e+14
          139.4    5.68854e+07    1.53703e+14
          139.5    5.70088e+07    1.53757e+14
          139.6    5.71322e+07    1.53812e+14
          139.7     5.7255e+07    1.53868e+14
          139.8    5.73786e+07    1.53923e+14
          139.9    5.75017e+07     1.5398e+14
            140    5.76255e+07    1.54035e+14
          140.1    5.77497e+07     1.5409e+14
          140.2    5.78737e+07    1.54145e+14
          140.3     5.7999e+07    1.54198e+14
          140.4    5.81241e+07    1.54251e+14
          140.5    5.82491e+07    1.54306e+14
          140.6    5.83738e+07    1.54361e+14
          140.7    5.84987e+07    1.54417e+14
          140.8    5.86242e+07    1.54471e+14
          140.9    5.87499e+07    1.54525e+14
            141     5.8876e+07    1.54579e+14
          141.1     5.9002e+07    1.54633e+14
          141.2    5.91279e+07    1.54688e+14
          141.3    5.92545e+07    1.54742e+14
          141.4    5.93804e+07    1.54798e+14
          141.5    5.95069e+07    1.54853e+14
          141.6    5.96338e+07    1.54907e+14
          141.7    5.97616e+07     1.5496e+14
          141.8    5.98895e+07    1.55012e+14
          141.9    6.00171e+07    1.55066e+14
            142    6.01447e+07     1.5512e+14
          142.1    6.02721e+07    1.55176e+14
          142.2    6.03997e+07    1.55231e+14
          142.3     6.0528e+07    1.55285e+14
          142.4    6.06563e+07    1.55339e+14
          142.5    6.07857e+07    1.55391e+14
          142.6    6.09153e+07    1.55443e+14
          142.7    6.10447e+07    1.55495e+14
          142.8     6.1174e+07    1.55549e+14
          142.9    6.13028e+07    1.55604e+14
            143    6.14326e+07    1.55657e+14
          143.1    6.15622e+07    1.55711e+14
          143.2    6.16927e+07    1.55763e+14
          143.3    6.18231e+07    1.55816e+14
          143.4    6.19532e+07     1.5587e+14
          143.5    6.20844e+07    1.55922e+14
          143.6    6.22154e+07    1.55975e+14
          143.7    6.23463e+07    1.56028e+14
          143.8    6.24774e+07    1.56082e+14
          143.9    6.26088e+07    1.56135e+14
            144    6.27409e+07    1.56186e+14
          144.1    6.28729e+07    1.56239e+14
          144.2    6.30051e+07    1.56291e+14
          144.3    6.31371e+07    1.56345e+14
          144.4    6.32689e+07    1.56399e+14
          144.5    6.34014e+07    1.56452e+14
          144.6    6.35337e+07    1.56506e+14
          144.7    6.36668e+07    1.56558e+14
          144.8    6.38003e+07     1.5661e+14
          144.9    6.39344e+07    1.56661e+14
            145    6.40684e+07    1.56712e+14
          145.1     6.4202e+07    1.56765e+14
          145.2    6.43357e+07    1.56818e+14
          145.3    6.44694e+07    1.56872e+14
          145.4    6.46037e+07    1.56925e+14
          145.5    6.47387e+07    1.56976e+14
          145.6    6.48734e+07    1.57028e+14
          145.7     6.5009e+07    1.57079e+14
          145.8    6.51447e+07     1.5713e+14
          145.9    6.52801e+07    1.57182e+14
            146    6.54154e+07    1.57235e+14
          146.1    6.55506e+07    1.57288e+14
          146.2    6.56871e+07    1.57339e+14
          146.3    6.58235e+07     1.5739e+14
          146.4    6.59604e+07    1.57441e+14
          146.5    6.60969e+07    1.57493e+14
          146.6    6.62332e+07    1.57546e+14
          146.7    6.63704e+07    1.57597e+14
          146.8    6.65074e+07    1.57649e+14
          146.9    6.66448e+07      1.577e+14
            147    6.67824e+07    1.57752e+14
          147.1    6.69207e+07    1.57802e+14
          147.2    6.70592e+07    1.57853e+14
          147.3    6.71975e+07    1.57904e+14
          147.4    6.73358e+07    1.57955e+14
          147.5    6.74739e+07    1.58008e+14
          147.6    6.76123e+07     1.5806e+14
          147.7    6.77515e+07    1.58111e+14
          147.8    6.78906e+07    1.58162e+14
          147.9    6.80306e+07    1.58212e+14
            148    6.81708e+07    1.58262e+14
          148.1    6.83112e+07    1.58311e+14
          148.2    6.84516e+07    1.58362e+14
          148.3    6.85914e+07    1.58414e+14
          148.4    6.87318e+07    1.58465e+14
          148.5    6.88723e+07    1.58516e+14
          148.6    6.90136e+07    1.58566e+14
          148.7    6.91552e+07    1.58615e+14
          148.8    6.92963e+07    1.58666e+14
          148.9    6.94382e+07    1.58716e+14
            149    6.95802e+07    1.58766e+14
          149.1    6.97217e+07    1.58817e+14
          149.2    6.98637e+07    1.58868e+14
          149.3    7.00057e+07    1.58919e+14
          149.4    7.01491e+07    1.58967e+14
          149.5    7.02921e+07    1.59017e+14
          149.6    7.04355e+07    1.59066e+14
          149.7    7.05784e+07    1.59117e+14
          149.8    7.07208e+07    1.59169e+14
          149.9    7.08643e+07     1.5922e+14
            150    7.10079e+07     1.5927e+14
          150.1    7.11522e+07     1.5932e+14
          150.2    7.12967e+07    1.59369e+14
          150.3    7.14415e+07    1.59418e+14
          150.4    7.15865e+07    1.59467e+14
          150.5    7.17311e+07    1.59517e+14
          150.6    7.18757e+07    1.59568e+14
          150.7    7.20206e+07    1.59618e+14
          150.8    7.21659e+07    1.59669e+14
          150.9    7.23121e+07    1.59717e+14
            151    7.24579e+07    1.59767e+14
          151.1    7.26044e+07    1.59815e+14
          151.2     7.2751e+07    1.59864e+14
          151.3    7.28978e+07    1.59913e+14
          151.4    7.30444e+07    1.59963e+14
          151.5    7.31909e+07    1.60013e+14
          151.6    7.33382e+07    1.60062e+14
          151.7    7.34857e+07    1.60111e+14
          151.8    7.36337e+07    1.60159e+14
          151.9    7.37818e+07    1.60208e+14
            152    7.39294e+07    1.60258e+14
          152.1    7.40777e+07    1.60307e+14
          152.2    7.42258e+07    1.60356e+14
          152.3    7.43742e+07    1.60406e+14
          152.4     7.4523e+07    1.60455e+14
          152.5     7.4672e+07    1.60504e+14
          152.6    7.48222e+07    1.60551e+14
          152.7    7.49717e+07    1.60599e+14
          152.8    7.51215e+07    1.60648e+14
          152.9    7.52708e+07    1.60698e+14
            153    7.54201e+07    1.60748e+14
          153.1    7.55705e+07    1.60797e+14
          153.2    7.57212e+07    1.60845e+14
          153.3    7.58726e+07    1.60892e+14
          153.4    7.60241e+07     1.6094e+14
          153.5    7.61757e+07    1.60987e+14
          153.6    7.63272e+07    1.61035e+14
          153.7    7.64783e+07    1.61085e+14
          153.8    7.66299e+07    1.61134e+14
          153.9    7.67818e+07    1.61182e+14
            154    7.69343e+07     1.6123e+14
          154.1    7.70874e+07    1.61277e+14
          154.2    7.72399e+07    1.61325e+14
          154.3    7.73931e+07    1.61373e+14
          154.4    7.75462e+07    1.61421e+14
          154.5    7.76995e+07    1.61469e+14
          154.6     7.7853e+07    1.61517e+14
          154.7    7.80065e+07    1.61566e+14
          154.8    7.81609e+07    1.61613e+14
          154.9    7.83154e+07     1.6166e+14
            155    7.84702e+07    1.61707e+14
          155.1    7.86248e+07    1.61755e+14
          155.2    7.87789e+07    1.61804e+14
          155.3    7.89342e+07    1.61851e+14
          155.4    7.90895e+07    1.61899e+14
          155.5    7.92451e+07    1.61946e+14
          155.6    7.94012e+07    1.61993e+14
          155.7    7.95573e+07     1.6204e+14
          155.8    7.97143e+07    1.62086e+14
          155.9    7.98706e+07    1.62134e+14
            156    8.00271e+07    1.62181e+14
          156.1    8.01834e+07     1.6223e+14
          156.2      8.034e+07    1.62278e+14
          156.3    8.04977e+07    1.62324e+14
          156.4    8.06555e+07    1.62371e+14
          156.5    8.08138e+07    1.62417e+14
          156.6     8.0972e+07    1.62463e+14
          156.7    8.11303e+07     1.6251e+14
          156.8    8.12884e+07    1.62558e+14
          156.9    8.14465e+07    1.62605e+14
            157    8.16052e+07    1.62653e+14
          157.1    8.17645e+07    1.62699e+14
          157.2    8.19241e+07    1.62745e+14
          157.3     8.2084e+07    1.62791e+14
          157.4    8.22433e+07    1.62839e+14
          157.5    8.24031e+07    1.62886e+14
          157.6    8.25629e+07    1.62933e+14
          157.7    8.27231e+07     1.6298e+14
          157.8    8.28838e+07    1.63026e+14
          157.9    8.30446e+07    1.63073e+14
            158    8.32062e+07    1.63118e+14
          158.1    8.33675e+07    1.63165e+14
          158.2     8.3529e+07    1.63211e+14
          158.3    8.36904e+07    1.63258e+14
          158.4    8.38516e+07    1.63306e+14
          158.5    8.40141e+07    1.63351e+14
          158.6    8.41768e+07    1.63397e+14
          158.7    8.43398e+07    1.63442e+14
          158.8    8.45032e+07    1.63488e+14
          158.9    8.46663e+07    1.63534e+14
            159    8.48303e+07    1.63578e+14
          159.1    8.49933e+07    1.63625e+14
          159.2     8.5157e+07    1.63671e+14
          159.3    8.53207e+07    1.63718e+14
          159.4    8.54847e+07    1.63764e+14
          159.5    8.56498e+07    1.63809e+14
          159.6    8.58145e+07    1.63854e+14
          159.7    8.59798e+07    1.63899e+14
          159.8    8.61448e+07    1.63945e+14
          159.9    8.63099e+07    1.63991e+14
            160    8.64751e+07    1.64037e+14
          160.1    8.66405e+07    1.64084e+14
          160.2    8.68066e+07    1.64129e+14
          160.3    8.69732e+07    1.64174e+14
          160.4    8.71398e+07    1.64219e+14
          160.5    8.73067e+07    1.64264e+14
          160.6    8.74728e+07    1.64311e+14
          160.7    8.76398e+07    1.64357e+14
          160.8     8.7807e+07    1.64402e+14
          160.9    8.79747e+07    1.64447e+14
            161    8.81429e+07    1.64492e+14
          161.1    8.83111e+07    1.64537e+14
          161.2    8.84799e+07    1.64581e+14
          161.3    8.86483e+07    1.64626e+14
          161.4    8.88168e+07    1.64672e+14
          161.5    8.89854e+07    1.64717e+14
          161.6    8.91541e+07    1.64763e+14
          161.7    8.93242e+07    1.64807e+14
          161.8    8.94943e+07    1.64851e+14
          161.9    8.96645e+07    1.64895e+14
            162     8.9835e+07     1.6494e+14
          162.1     9.0005e+07    1.64985e+14
          162.2    9.01758e+07    1.65029e+14
          162.3    9.03462e+07    1.65075e+14
          162.4    9.05172e+07    1.65119e+14
          162.5    9.06885e+07    1.65164e+14
          162.6    9.08599e+07    1.65209e+14
          162.7    9.10322e+07    1.65252e+14
          162.8    9.12039e+07    1.65297e+14
          162.9    9.13762e+07    1.65342e+14
            163    9.15485e+07    1.65386e+14
          163.1    9.17211e+07    1.65431e+14
          163.2    9.18939e+07    1.65475e+14
          163.3     9.2067e+07     1.6552e+14
          163.4    9.22407e+07    1.65563e+14
          163.5    9.24146e+07    1.65607e+14
          163.6    9.25884e+07    1.65651e+14
          163.7    9.27623e+07    1.65696e+14
          163.8    9.29358e+07    1.65741e+14
          163.9    9.31104e+07    1.65785e+14
            164    9.32853e+07    1.65829e+14
          164.1    9.34608e+07    1.65872e+14
          164.2    9.36367e+07    1.65915e+14
          164.3    9.38123e+07    1.65959e+14
          164.4    9.39884e+07    1.66002e+14
          164.5    9.41639e+07    1.66046e+14
          164.6    9.43399e+07    1.66091e+14
          164.7    9.45162e+07    1.66135e+14
          164.8    9.46926e+07    1.66179e+14
          164.9    9.48703e+07    1.66221e+14
            165    9.50478e+07    1.66264e+14
          165.1    9.52254e+07    1.66307e+14
          165.2     9.5403e+07    1.66351e+14
          165.3    9.55801e+07    1.66395e+14
          165.4    9.57583e+07    1.66439e+14
          165.5    9.59362e+07    1.66483e+14
          165.6     9.6115e+07    1.66526e+14
          165.7    9.62939e+07    1.66569e+14
          165.8    9.64728e+07    1.66613e+14
          165.9    9.66522e+07    1.66655e+14
            166    9.68312e+07      1.667e+14
          166.1    9.70109e+07    1.66743e+14
          166.2    9.71909e+07    1.66786e+14
          166.3    9.73712e+07    1.66829e+14
          166.4    9.75518e+07    1.66872e+14
          166.5    9.77328e+07    1.66914e+14
          166.6     9.7914e+07    1.66957e+14
          166.7    9.80953e+07       1.67e+14
          166.8    9.82763e+07    1.67043e+14
          166.9    9.84578e+07    1.67086e+14
            167     9.8639e+07     1.6713e+14
          167.1    9.88215e+07    1.67173e+14
          167.2    9.90042e+07    1.67215e+14
          167.3    9.91872e+07    1.67257e+14
          167.4    9.93704e+07    1.67299e+14
          167.5    9.95533e+07    1.67342e+14
          167.6    9.97366e+07    1.67385e+14
          167.7    9.99196e+07    1.67428e+14
          167.8    1.00103e+08    1.67471e+14
          167.9    1.00287e+08    1.67514e+14
            168    1.00472e+08    1.67556e+14
          168.1    1.00657e+08    1.67598e+14
          168.2    1.00842e+08     1.6764e+14
          168.3    1.01026e+08    1.67683e+14
          168.4    1.01212e+08    1.67725e+14
          168.5    1.01396e+08    1.67769e+14
          168.6    1.01583e+08     1.6781e+14
          168.7    1.01768e+08    1.67853e+14
          168.8    1.01955e+08    1.67894e+14
          168.9    1.02142e+08    1.67936e+14
            169    1.02328e+08    1.67979e+14
          169.1    1.02515e+08    1.68021e+14
          169.2    1.02701e+08    1.68064e+14
          169.3    1.02889e+08    1.68106e+14
          169.4    1.03077e+08    1.68148e+14
          169.5    1.03265e+08    1.68189e+14
          169.6    1.03454e+08     1.6823e+14
          169.7    1.03643e+08    1.68272e+14
          169.8    1.03831e+08    1.68313e+14
          169.9     1.0402e+08    1.68355e+14
            170    1.04209e+08    1.68398e+14
          170.1    1.04398e+08     1.6844e+14
          170.2    1.04587e+08    1.68482e+14
          170.3    1.04778e+08    1.68523e+14
          170.4    1.04968e+08    1.68564e+14
          170.5    1.05159e+08    1.68605e+14
          170.6     1.0535e+08    1.68647e+14
          170.7     1.0554e+08    1.68689e+14
          170.8    1.05731e+08     1.6873e+14
          170.9    1.05922e+08    1.68772e+14
            171    1.06114e+08    1.68813e+14
          171.1    1.06307e+08    1.68854e+14
          171.2    1.06499e+08    1.68896e+14
          171.3    1.06691e+08    1.68936e+14
          171.4    1.06884e+08    1.68978e+14
          171.5    1.07076e+08    1.69019e+14
          171.6     1.0727e+08     1.6906e+14
          171.7    1.07463e+08    1.69102e+14
          171.8    1.07657e+08    1.69142e+14
          171.9    1.07851e+08    1.69183e+14
            172    1.08046e+08    1.69223e+14
          172.1     1.0824e+08    1.69265e+14
          172.2    1.08434e+08    1.69306e+14
          172.3    1.08629e+08    1.69348e+14
          172.4    1.08823e+08    1.69389e+14
          172.5    1.09019e+08     1.6943e+14
          172.6    1.09215e+08     1.6947e+14
          172.7    1.09411e+08     1.6951e+14
          172.8    1.09608e+08     1.6955e+14
          172.9    1.09804e+08    1.69591e+14
            173        1.1e+08    1.69632e+14
          173.1    1.10197e+08    1.69674e+14
          173.2    1.10393e+08    1.69715e+14
          173.3    1.10591e+08    1.69755e+14
          173.4    1.10788e+08    1.69796e+14
          173.5    1.10987e+08    1.69836e+14
          173.6    1.11185e+08    1.69877e+14
          173.7    1.11383e+08    1.69917e+14
          173.8    1.11581e+08    1.69958e+14
          173.9     1.1178e+08    1.69999e+14
            174    1.11979e+08    1.70039e+14
          174.1    1.12179e+08     1.7008e+14
          174.2    1.12379e+08    1.70119e+14
          174.3    1.12579e+08    1.70159e+14
          174.4    1.12779e+08    1.70199e+14
          174.5    1.12979e+08    1.70239e+14
          174.6     1.1318e+08     1.7028e+14
          174.7     1.1338e+08    1.70321e+14
          174.8    1.13582e+08     1.7036e+14
          174.9    1.13783e+08    1.70401e+14
            175    1.13986e+08    1.70439e+14
          175.1    1.14188e+08    1.70479e+14
          175.2    1.14391e+08    1.70518e+14
          175.3    1.14593e+08    1.70559e+14
          175.4    1.14795e+08      1.706e+14
          175.5    1.14997e+08     1.7064e+14
          175.6      1.152e+08     1.7068e+14
          175.7    1.15404e+08    1.70719e+14
          175.8    1.15609e+08    1.70758e+14
          175.9    1.15813e+08    1.70798e+14
            176    1.16017e+08    1.70837e+14
          176.1    1.16221e+08    1.70877e+14
          176.2    1.16426e+08    1.70917e+14
          176.3     1.1663e+08    1.70957e+14
          176.4    1.16836e+08    1.70997e+14
          176.5    1.17042e+08    1.71036e+14
          176.6    1.17247e+08    1.71076e+14
          176.7    1.17453e+08    1.71115e+14
          176.8    1.17659e+08    1.71155e+14
          176.9    1.17866e+08    1.71195e+14
            177    1.18072e+08    1.71234e+14
          177.1    1.18279e+08    1.71274e+14
          177.2    1.18487e+08    1.71312e+14
          177.3    1.18695e+08    1.71351e+14
          177.4    1.18903e+08     1.7139e+14
          177.5    1.19112e+08    1.71428e+14
          177.6    1.19319e+08    1.71468e+14
          177.7    1.19528e+08    1.71508e+14
          177.8    1.19737e+08    1.71547e+14
          177.9    1.19946e+08    1.71586e+14
            178    1.20156e+08    1.71625e+14
          178.1    1.20365e+08    1.71664e+14
          178.2    1.20576e+08    1.71702e+14
          178.3    1.20786e+08    1.71741e+14
          178.4    1.20997e+08    1.71779e+14
          178.5    1.21207e+08    1.71819e+14
          178.6    1.21417e+08    1.71859e+14
          178.7    1.21629e+08    1.71897e+14
          178.8     1.2184e+08    1.71936e+14
          178.9    1.22053e+08    1.71974e+14
            179    1.22265e+08    1.72012e+14
          179.1    1.22477e+08    1.72051e+14
          179.2    1.22689e+08     1.7209e+14
          179.3    1.22902e+08    1.72129e+14
          179.4    1.23115e+08    1.72168e+14
          179.5    1.23328e+08    1.72206e+14
          179.6    1.23542e+08    1.72244e+14
          179.7    1.23757e+08    1.72282e+14
          179.8     1.2397e+08    1.72321e+14
          179.9    1.24185e+08    1.72359e+14
            180    1.24399e+08    1.72399e+14
          180.1    1.24614e+08    1.72437e+14
          180.2    1.24829e+08    1.72476e+14
          180.3    1.25045e+08    1.72514e+14
          180.4    1.25261e+08    1.72551e+14
          180.5    1.25477e+08    1.72589e+14
          180.6    1.25694e+08    1.72626e+14
          180.7    1.25911e+08    1.72664e+14
          180.8    1.26127e+08    1.72704e+14
          180.9    1.26344e+08    1.72742e+14
            181    1.26561e+08     1.7278e+14
          181.1    1.26779e+08    1.72818e+14
          181.2    1.26997e+08    1.72855e+14
          181.3    1.27215e+08    1.72894e+14
          181.4    1.27434e+08    1.72931e+14
          181.5    1.27652e+08    1.72969e+14
          181.6    1.27871e+08    1.73007e+14
          181.7     1.2809e+08    1.73045e+14
          181.8    1.28309e+08    1.73084e+14
          181.9    1.28529e+08    1.73121e+14
            182    1.28749e+08    1.73158e+14
          182.1     1.2897e+08    1.73196e+14
          182.2    1.29191e+08    1.73233e+14
          182.3    1.29411e+08    1.73272e+14
          182.4    1.29632e+08     1.7331e+14
          182.5    1.29853e+08    1.73347e+14
          182.6    1.30075e+08    1.73385e+14
          182.7    1.30297e+08    1.73421e+14
          182.8     1.3052e+08    1.73459e+14
          182.9    1.30743e+08    1.73496e+14
            183    1.30965e+08    1.73534e+14
          183.1    1.31187e+08    1.73572e+14
          183.2     1.3141e+08     1.7361e+14
          183.3    1.31633e+08    1.73648e+14
          183.4    1.31858e+08    1.73684e+14
          183.5    1.32082e+08    1.73722e+14
          183.6    1.32307e+08    1.73758e+14
          183.7    1.32531e+08    1.73795e+14
          183.8    1.32756e+08    1.73832e+14
          183.9    1.32981e+08     1.7387e+14
            184    1.33206e+08    1.73908e+14
          184.1    1.33432e+08    1.73945e+14
          184.2    1.33658e+08    1.73981e+14
          184.3    1.33885e+08    1.74018e+14
          184.4    1.34111e+08    1.74055e+14
          184.5    1.34338e+08    1.74093e+14
          184.6    1.34565e+08     1.7413e+14
          184.7    1.34792e+08    1.74167e+14
          184.8    1.35019e+08    1.74204e+14
          184.9    1.35247e+08     1.7424e+14
            185    1.35476e+08    1.74277e+14
          185.1    1.35705e+08    1.74313e+14
          185.2    1.35933e+08     1.7435e+14
          185.3    1.36162e+08    1.74387e+14
          185.4    1.36391e+08    1.74424e+14
          185.5     1.3662e+08    1.74462e+14
          185.6     1.3685e+08    1.74498e+14
          185.7     1.3708e+08    1.74535e+14
          185.8    1.37311e+08    1.74571e+14
          185.9    1.37542e+08    1.74607e+14
            186    1.37773e+08    1.74643e+14
          186.1    1.38005e+08    1.74679e+14
          186.2    1.38235e+08    1.74717e+14
          186.3    1.38467e+08    1.74753e+14
          186.4    1.38699e+08     1.7479e+14
          186.5    1.38931e+08    1.74826e+14
          186.6    1.39165e+08    1.74862e+14
          186.7    1.39397e+08    1.74898e+14
          186.8    1.39631e+08    1.74934e+14
          186.9    1.39864e+08    1.74971e+14
            187    1.40098e+08    1.75007e+14
          187.1    1.40332e+08    1.75043e+14
          187.2    1.40566e+08    1.75079e+14
          187.3    1.40801e+08    1.75115e+14
          187.4    1.41036e+08    1.75151e+14
          187.5    1.41271e+08    1.75187e+14
          187.6    1.41507e+08    1.75223e+14
          187.7    1.41741e+08     1.7526e+14
          187.8    1.41977e+08    1.75296e+14
          187.9    1.42213e+08    1.75332e+14
            188     1.4245e+08    1.75367e+14
          188.1    1.42687e+08    1.75403e+14
          188.2    1.42925e+08    1.75439e+14
          188.3    1.43162e+08    1.75474e+14
          188.4      1.434e+08    1.75511e+14
          188.5    1.43637e+08    1.75547e+14
          188.6    1.43875e+08    1.75583e+14
          188.7    1.44113e+08    1.75619e+14
          188.8    1.44352e+08    1.75654e+14
          188.9    1.44591e+08     1.7569e+14
            189    1.44831e+08    1.75725e+14
          189.1    1.45071e+08    1.75761e+14
          189.2     1.4531e+08    1.75797e+14
          189.3    1.45551e+08    1.75832e+14
          189.4     1.4579e+08    1.75869e+14
          189.5    1.46031e+08    1.75904e+14
          189.6    1.46272e+08    1.75939e+14
          189.7    1.46514e+08    1.75974e+14
          189.8    1.46756e+08    1.76009e+14
          189.9    1.46997e+08    1.76045e+14
            190    1.47239e+08    1.76081e+14
          190.1    1.47481e+08    1.76117e+14
          190.2    1.47724e+08    1.76152e+14
          190.3    1.47968e+08    1.76187e+14
          190.4    1.48211e+08    1.76222e+14
          190.5    1.48455e+08    1.76256e+14
          190.6    1.48699e+08    1.76292e+14
          190.7    1.48943e+08    1.76327e+14
          190.8    1.49187e+08    1.76363e+14
          190.9    1.49431e+08    1.76399e+14
            191    1.49676e+08    1.76434e+14
          191.1    1.49921e+08    1.76469e+14
          191.2    1.50168e+08    1.76503e+14
          191.3    1.50414e+08    1.76538e+14
          191.4     1.5066e+08    1.76573e+14
          191.5    1.50907e+08    1.76608e+14
          191.6    1.51153e+08    1.76643e+14
          191.7      1.514e+08    1.76678e+14
          191.8    1.51647e+08    1.76713e+14
          191.9    1.51895e+08    1.76748e+14
            192    1.52143e+08    1.76782e+14
          192.1    1.52391e+08    1.76817e+14
          192.2     1.5264e+08    1.76852e+14
          192.3    1.52888e+08    1.76887e+14
          192.4    1.53137e+08    1.76922e+14
          192.5    1.53387e+08    1.76956e+14
          192.6    1.53636e+08    1.76991e+14
          192.7    1.53886e+08    1.77025e+14
          192.8    1.54137e+08     1.7706e+14
          192.9    1.54387e+08    1.77094e+14
            193    1.54638e+08    1.77129e+14
          193.1    1.54888e+08    1.77164e+14
          193.2     1.5514e+08    1.77199e+14
          193.3    1.55391e+08    1.77234e+14
          193.4    1.55643e+08    1.77267e+14
          193.5    1.55896e+08    1.77301e+14
          193.6    1.56149e+08    1.77336e+14
          193.7    1.56402e+08    1.77369e+14
          193.8    1.56655e+08    1.77404e+14
          193.9    1.56908e+08    1.77439e+14
            194    1.57162e+08    1.77473e+14
          194.1    1.57415e+08    1.77508e+14
          194.2     1.5767e+08    1.77542e+14
          194.3    1.57925e+08    1.77576e+14
          194.4     1.5818e+08    1.77609e+14
          194.5    1.58435e+08    1.77643e+14
          194.6     1.5869e+08    1.77678e+14
          194.7    1.58946e+08    1.77712e+14
          194.8    1.59202e+08    1.77746e+14
          194.9    1.59459e+08     1.7778e+14
            195    1.59715e+08    1.77814e+14
          195.1    1.59973e+08    1.77848e+14
          195.2     1.6023e+08    1.77881e+14
          195.3    1.60487e+08    1.77916e+14
          195.4    1.60745e+08     1.7795e+14
          195.5    1.61002e+08    1.77984e+14
          195.6    1.61261e+08    1.78018e+14
          195.7     1.6152e+08    1.78052e+14
          195.8    1.61779e+08    1.78085e+14
          195.9    1.62039e+08    1.78119e+14
            196    1.62298e+08    1.78152e+14
          196.1    1.62558e+08    1.78186e+14
          196.2    1.62818e+08     1.7822e+14
          196.3    1.63078e+08    1.78255e+14
          196.4    1.63338e+08    1.78289e+14
          196.5    1.63599e+08    1.78323e+14
          196.6    1.63861e+08    1.78355e+14
          196.7    1.64124e+08    1.78388e+14
          196.8    1.64386e+08    1.78422e+14
          196.9    1.64648e+08    1.78455e+14
            197     1.6491e+08    1.78489e+14
          197.1    1.65173e+08    1.78522e+14
          197.2    1.65437e+08    1.78556e+14
          197.3      1.657e+08    1.78589e+14
          197.4    1.65964e+08    1.78622e+14
          197.5    1.66228e+08    1.78656e+14
          197.6    1.66493e+08    1.78688e+14
          197.7    1.66757e+08    1.78722e+14
          197.8    1.67022e+08    1.78756e+14
          197.9    1.67287e+08    1.78789e+14
            198    1.67553e+08    1.78822e+14
          198.1    1.67819e+08    1.78855e+14
          198.2    1.68086e+08    1.78888e+14
          198.3    1.68352e+08    1.78921e+14
          198.4    1.68619e+08    1.78954e+14
          198.5    1.68885e+08    1.78988e+14
          198.6    1.69152e+08    1.79022e+14
          198.7    1.69419e+08    1.79055e+14
          198.8    1.69687e+08    1.79088e+14
          198.9    1.69956e+08     1.7912e+14
