    E, kcal/mol    D, mol/kcal          W1->R         W1->P1         W1->P2         W1->P3         W1->P4         W1->P5         W1->P6         W1->P7
        38.5977    1.10024e+14    3.11839e+11    2.64478e+10     4.1144e+09    6.67296e+09     5.3918e+08    7.26054e+10    2.02124e+09              0
         38.612    1.10144e+14     3.1226e+11    2.64888e+10    4.12192e+09    6.68419e+09    5.40167e+08    7.27446e+10    2.02668e+09              0
        38.6263    1.10265e+14    3.12682e+11    2.65298e+10    4.12945e+09    6.69544e+09    5.41154e+08     7.2884e+10    2.03214e+09              0
        38.6406    1.10386e+14    3.13103e+11    2.65709e+10    4.13699e+09     6.7067e+09    5.42144e+08    7.30236e+10    2.03762e+09              0
        38.6549    1.10507e+14    3.13526e+11     2.6612e+10    4.14454e+09    6.71797e+09    5.43134e+08    7.31634e+10     2.0431e+09              0
        38.6692    1.10628e+14    3.13948e+11    2.66532e+10     4.1521e+09    6.72926e+09    5.44126e+08    7.33034e+10     2.0486e+09              0
        38.6835    1.10749e+14    3.14372e+11    2.66944e+10    4.15967e+09    6.74057e+09     5.4512e+08    7.34436e+10    2.05411e+09              0
        38.6978     1.1087e+14    3.14795e+11    2.67357e+10    4.16725e+09    6.75189e+09    5.46115e+08     7.3584e+10    2.05963e+09              0
        38.7121    1.10992e+14    3.15219e+11     2.6777e+10    4.17485e+09    6.76323e+09    5.47112e+08    7.37247e+10    2.06516e+09              0
        38.7264    1.11113e+14    3.15643e+11    2.68184e+10    4.18245e+09    6.77458e+09     5.4811e+08    7.38655e+10    2.07071e+09              0
        38.7407    1.11235e+14    3.16068e+11    2.68598e+10    4.19007e+09    6.78595e+09    5.49109e+08    7.40066e+10    2.07627e+09              0
         38.755    1.11356e+14    3.16492e+11    2.69013e+10     4.1977e+09    6.79733e+09     5.5011e+08    7.41479e+10    2.08184e+09              0
        38.7693    1.11478e+14    3.16918e+11    2.69429e+10    4.20534e+09    6.80873e+09    5.51113e+08    7.42894e+10    2.08742e+09              0
        38.7836      1.116e+14    3.17343e+11    2.69845e+10    4.21299e+09    6.82014e+09    5.52117e+08     7.4431e+10    2.09301e+09              0
        38.7979    1.11722e+14    3.17769e+11    2.70261e+10    4.22065e+09    6.83157e+09    5.53122e+08    7.45729e+10    2.09862e+09              0
        38.8122    1.11845e+14    3.18196e+11    2.70678e+10    4.22833e+09    6.84302e+09    5.54129e+08    7.47151e+10    2.10423e+09              0
        38.8265    1.11967e+14    3.18622e+11    2.71095e+10    4.23601e+09    6.85448e+09    5.55138e+08    7.48574e+10    2.10986e+09              0
        38.8408    1.12089e+14     3.1905e+11    2.71513e+10    4.24371e+09    6.86595e+09    5.56148e+08    7.49999e+10     2.1155e+09              0
         38.855    1.12212e+14    3.19477e+11    2.71932e+10    4.25141e+09    6.87744e+09    5.57159e+08    7.51427e+10    2.12115e+09              0
        38.8693    1.12335e+14    3.19905e+11    2.72351e+10    4.25913e+09    6.88895e+09    5.58172e+08    7.52856e+10    2.12681e+09              0
        38.8836    1.12457e+14    3.20333e+11     2.7277e+10    4.26686e+09    6.90047e+09    5.59187e+08    7.54288e+10    2.13249e+09              0
        38.8979     1.1258e+14    3.20762e+11     2.7319e+10    4.27461e+09    6.91201e+09    5.60203e+08    7.55721e+10    2.13817e+09              0
        38.9122    1.12704e+14    3.21191e+11     2.7361e+10    4.28236e+09    6.92356e+09     5.6122e+08    7.57157e+10    2.14387e+09              0
        38.9265    1.12827e+14    3.21621e+11    2.74031e+10    4.29012e+09    6.93512e+09    5.62239e+08    7.58595e+10    2.14958e+09              0
        38.9408     1.1295e+14    3.22051e+11    2.74452e+10     4.2979e+09    6.94671e+09    5.63259e+08    7.60035e+10    2.15531e+09              0
        38.9551    1.13074e+14    3.22481e+11    2.74874e+10    4.30568e+09    6.95831e+09    5.64281e+08    7.61477e+10    2.16104e+09              0
        38.9694    1.13197e+14    3.22912e+11    2.75296e+10    4.31348e+09    6.96992e+09    5.65305e+08    7.62922e+10    2.16679e+09              0
        38.9837    1.13321e+14    3.23343e+11    2.75719e+10    4.32129e+09    6.98155e+09     5.6633e+08    7.64368e+10    2.17255e+09              0
         38.998    1.13445e+14    3.23775e+11    2.76142e+10    4.32911e+09    6.99319e+09    5.67356e+08    7.65817e+10    2.17833e+09              0
        39.0123    1.13569e+14    3.24207e+11    2.76566e+10    4.33695e+09    7.00486e+09    5.68384e+08    7.67267e+10    2.18412e+09              0
        39.0266    1.13693e+14    3.24639e+11    2.76991e+10    4.34479e+09    7.01653e+09    5.69414e+08     7.6872e+10    2.18992e+09              0
        39.0409    1.13817e+14    3.25072e+11    2.77415e+10    4.35265e+09    7.02822e+09    5.70445e+08    7.70175e+10    2.19573e+09              0
        39.0552    1.13941e+14    3.25505e+11    2.77841e+10    4.36051e+09    7.03993e+09    5.71477e+08    7.71632e+10    2.20155e+09              0
        39.0695    1.14066e+14    3.25939e+11    2.78267e+10    4.36839e+09    7.05165e+09    5.72511e+08    7.73091e+10    2.20739e+09              0
        39.0838     1.1419e+14    3.26373e+11    2.78693e+10    4.37628e+09    7.06339e+09    5.73547e+08    7.74553e+10    2.21324e+09              0
        39.0981    1.14315e+14    3.26807e+11     2.7912e+10    4.38418e+09    7.07515e+09    5.74584e+08    7.76016e+10    2.21911e+09              0
        39.1124     1.1444e+14    3.27242e+11    2.79548e+10     4.3921e+09    7.08692e+09    5.75622e+08    7.77482e+10    2.22498e+09              0
        39.1267    1.14565e+14    3.27677e+11    2.79976e+10    4.40002e+09     7.0987e+09    5.76662e+08     7.7895e+10    2.23087e+09              0
         39.141     1.1469e+14    3.28112e+11    2.80405e+10    4.40796e+09     7.1105e+09    5.77704e+08     7.8042e+10    2.23677e+09              0
        39.1553    1.14815e+14    3.28548e+11    2.80834e+10    4.41591e+09    7.12232e+09    5.78747e+08    7.81892e+10    2.24269e+09              0
        39.1695     1.1494e+14    3.28984e+11    2.81264e+10    4.42387e+09    7.13415e+09    5.79792e+08    7.83366e+10    2.24861e+09              0
        39.1838    1.15066e+14    3.29421e+11    2.81694e+10    4.43184e+09      7.146e+09    5.80838e+08    7.84843e+10    2.25455e+09              0
        39.1981    1.15191e+14    3.29858e+11    2.82125e+10    4.43982e+09    7.15787e+09    5.81886e+08    7.86322e+10     2.2605e+09              0
        39.2124    1.15317e+14    3.30296e+11    2.82556e+10    4.44781e+09    7.16975e+09    5.82935e+08    7.87803e+10    2.26647e+09              0
        39.2267    1.15443e+14    3.30734e+11    2.82988e+10    4.45582e+09    7.18164e+09    5.83986e+08    7.89286e+10    2.27244e+09              0
         39.241    1.15569e+14    3.31172e+11     2.8342e+10    4.46384e+09    7.19355e+09    5.85038e+08    7.90771e+10    2.27843e+09              0
        39.2553    1.15695e+14    3.31611e+11    2.83853e+10    4.47187e+09    7.20548e+09    5.86092e+08    7.92258e+10    2.28443e+09              0
        39.2696    1.15821e+14     3.3205e+11    2.84286e+10    4.47991e+09    7.21742e+09    5.87148e+08    7.93748e+10    2.29044e+09              0
        39.2839    1.15947e+14    3.32489e+11     2.8472e+10    4.48796e+09    7.22938e+09    5.88204e+08    7.95239e+10    2.29647e+09              0
        39.2982    1.16074e+14    3.32929e+11    2.85154e+10    4.49603e+09    7.24136e+09    5.89263e+08    7.96733e+10     2.3025e+09              0
        39.3125      1.162e+14     3.3337e+11    2.85589e+10     4.5041e+09    7.25335e+09    5.90323e+08    7.98229e+10    2.30855e+09              0
        39.3268    1.16327e+14    3.33811e+11    2.86025e+10    4.51219e+09    7.26536e+09    5.91385e+08    7.99728e+10    2.31462e+09              0
        39.3411    1.16454e+14    3.34252e+11    2.86461e+10    4.52029e+09    7.27738e+09    5.92448e+08    8.01228e+10    2.32069e+09              0
        39.3554    1.16581e+14    3.34694e+11    2.86897e+10     4.5284e+09    7.28942e+09    5.93513e+08     8.0273e+10    2.32678e+09              0
        39.3697    1.16708e+14    3.35136e+11    2.87334e+10    4.53652e+09    7.30147e+09    5.94579e+08    8.04235e+10    2.33289e+09              0
         39.384    1.16835e+14    3.35578e+11    2.87772e+10    4.54466e+09    7.31354e+09    5.95647e+08    8.05742e+10      2.339e+09              0
        39.3983    1.16962e+14    3.36021e+11     2.8821e+10    4.55281e+09    7.32563e+09    5.96716e+08    8.07251e+10    2.34514e+09              0
        39.4126     1.1709e+14    3.36465e+11    2.88648e+10    4.56096e+09    7.33773e+09    5.97787e+08    8.08763e+10    2.35128e+09              0
        39.4269    1.17218e+14    3.36908e+11    2.89087e+10    4.56913e+09    7.34985e+09    5.98859e+08    8.10276e+10    2.35744e+09              0
        39.4412    1.17345e+14    3.37353e+11    2.89527e+10    4.57732e+09    7.36198e+09    5.99933e+08    8.11792e+10    2.36361e+09              0
        39.4555    1.17473e+14    3.37797e+11    2.89967e+10    4.58551e+09    7.37413e+09    6.01009e+08     8.1331e+10    2.36979e+09              0
        39.4698    1.17601e+14    3.38242e+11    2.90408e+10    4.59372e+09     7.3863e+09    6.02086e+08     8.1483e+10    2.37599e+09              0
         39.484    1.17729e+14    3.38688e+11    2.90849e+10    4.60193e+09    7.39848e+09    6.03165e+08    8.16352e+10     2.3822e+09              0
        39.4983    1.17857e+14    3.39134e+11    2.91291e+10    4.61016e+09    7.41068e+09    6.04245e+08    8.17876e+10    2.38843e+09              0
        39.5126    1.17986e+14     3.3958e+11    2.91733e+10     4.6184e+09     7.4229e+09    6.05327e+08    8.19403e+10    2.39467e+09              0
        39.5269    1.18114e+14    3.40027e+11    2.92176e+10    4.62666e+09    7.43513e+09    6.06411e+08    8.20932e+10    2.40092e+09              0
        39.5412    1.18243e+14    3.40475e+11    2.92619e+10    4.63492e+09    7.44737e+09    6.07496e+08    8.22463e+10    2.40718e+09              0
        39.5555    1.18372e+14    3.40922e+11    2.93063e+10     4.6432e+09    7.45964e+09    6.08582e+08    8.23997e+10    2.41346e+09              0
        39.5698      1.185e+14     3.4137e+11    2.93507e+10    4.65149e+09    7.47192e+09     6.0967e+08    8.25532e+10    2.41975e+09              0
        39.5841    1.18629e+14    3.41819e+11    2.93952e+10    4.65979e+09    7.48421e+09     6.1076e+08     8.2707e+10    2.42605e+09              0
        39.5984    1.18759e+14    3.42268e+11    2.94398e+10     4.6681e+09    7.49652e+09    6.11851e+08     8.2861e+10    2.43237e+09              0
        39.6127    1.18888e+14    3.42718e+11    2.94844e+10    4.67643e+09    7.50885e+09    6.12944e+08    8.30152e+10     2.4387e+09              0
         39.627    1.19017e+14    3.43167e+11     2.9529e+10    4.68477e+09     7.5212e+09    6.14039e+08    8.31697e+10    2.44504e+09              0
        39.6413    1.19147e+14    3.43618e+11    2.95737e+10    4.69311e+09    7.53356e+09    6.15135e+08    8.33243e+10     2.4514e+09              0
        39.6556    1.19276e+14    3.44069e+11    2.96185e+10    4.70148e+09    7.54593e+09    6.16232e+08    8.34792e+10    2.45777e+09              0
        39.6699    1.19406e+14     3.4452e+11    2.96633e+10    4.70985e+09    7.55833e+09    6.17332e+08    8.36344e+10    2.46415e+09              0
        39.6842    1.19536e+14    3.44972e+11    2.97082e+10    4.71823e+09    7.57074e+09    6.18433e+08    8.37897e+10    2.47054e+09              0
        39.6985    1.19666e+14    3.45424e+11    2.97531e+10    4.72663e+09    7.58316e+09    6.19535e+08    8.39453e+10    2.47695e+09              0
        39.7128    1.19796e+14    3.45876e+11    2.97981e+10    4.73504e+09     7.5956e+09    6.20639e+08    8.41011e+10    2.48338e+09              0
        39.7271    1.19927e+14    3.46329e+11    2.98431e+10    4.74346e+09    7.60806e+09    6.21745e+08    8.42571e+10    2.48981e+09              0
        39.7414    1.20057e+14    3.46783e+11    2.98882e+10     4.7519e+09    7.62054e+09    6.22852e+08    8.44133e+10    2.49626e+09              0
        39.7557    1.20188e+14    3.47237e+11    2.99334e+10    4.76034e+09    7.63303e+09    6.23961e+08    8.45698e+10    2.50273e+09              0
          39.77    1.20318e+14    3.47691e+11    2.99786e+10     4.7688e+09    7.64553e+09    6.25071e+08    8.47265e+10     2.5092e+09              0
        39.7843    1.20449e+14    3.48146e+11    3.00238e+10    4.77727e+09    7.65806e+09    6.26183e+08    8.48834e+10     2.5157e+09              0
        39.7985     1.2058e+14    3.48601e+11    3.00691e+10    4.78575e+09     7.6706e+09    6.27297e+08    8.50405e+10     2.5222e+09              0
        39.8128    1.20711e+14    3.49056e+11    3.01144e+10    4.79425e+09    7.68315e+09    6.28412e+08    8.51979e+10    2.52872e+09              0
        39.8271    1.20842e+14    3.49512e+11    3.01598e+10    4.80275e+09    7.69573e+09    6.29529e+08    8.53555e+10    2.53526e+09              0
        39.8414    1.20974e+14    3.49969e+11    3.02053e+10    4.81127e+09    7.70832e+09    6.30647e+08    8.55133e+10    2.54181e+09              0
        39.8557    1.21105e+14    3.50426e+11    3.02508e+10     4.8198e+09    7.72092e+09    6.31767e+08    8.56714e+10    2.54837e+09              0
          39.87    1.21237e+14    3.50883e+11    3.02963e+10    4.82834e+09    7.73354e+09    6.32889e+08    8.58296e+10    2.55495e+09              0
        39.8843    1.21368e+14     3.5134e+11     3.0342e+10     4.8369e+09    7.74618e+09    6.34012e+08    8.59881e+10    2.56154e+09              0
        39.8986      1.215e+14    3.51798e+11    3.03876e+10    4.84547e+09    7.75884e+09    6.35137e+08    8.61469e+10    2.56814e+09              0
        39.9129    1.21632e+14    3.52257e+11    3.04333e+10    4.85405e+09    7.77151e+09    6.36263e+08    8.63058e+10    2.57476e+09              0
        39.9272    1.21764e+14    3.52716e+11    3.04791e+10    4.86264e+09     7.7842e+09    6.37392e+08     8.6465e+10    2.58139e+09              0
        39.9415    1.21896e+14    3.53175e+11     3.0525e+10    4.87124e+09     7.7969e+09    6.38521e+08    8.66244e+10    2.58803e+09              0
        39.9558    1.22029e+14    3.53635e+11    3.05709e+10    4.87986e+09    7.80962e+09    6.39653e+08    8.67841e+10    2.59469e+09              0
        39.9701    1.22161e+14    3.54095e+11    3.06168e+10    4.88849e+09    7.82236e+09    6.40786e+08     8.6944e+10    2.60136e+09              0
        39.9844    1.22294e+14    3.54555e+11    3.06629e+10    4.89713e+09    7.83512e+09     6.4192e+08    8.71041e+10    2.60804e+09              0
        39.9987    1.22427e+14    3.55016e+11    3.07089e+10    4.90578e+09    7.84789e+09    6.43057e+08    8.72644e+10    2.61474e+09              0
         40.013     1.2256e+14    3.55477e+11    3.07551e+10    4.91445e+09    7.86068e+09    6.44194e+08     8.7425e+10    2.62145e+09              0
        40.0273    1.22693e+14    3.55939e+11    3.08012e+10    4.92313e+09    7.87348e+09    6.45334e+08    8.75858e+10    2.62817e+09              0
        40.0416    1.22826e+14    3.56401e+11    3.08475e+10    4.93182e+09     7.8863e+09    6.46475e+08    8.77468e+10    2.63491e+09              0
        40.0559    1.22959e+14    3.56864e+11    3.08937e+10    4.94052e+09    7.89914e+09    6.47618e+08     8.7908e+10    2.64166e+09              0
        40.0702    1.23093e+14    3.57327e+11    3.09401e+10    4.94924e+09      7.912e+09    6.48762e+08    8.80694e+10    2.64842e+09              0
        40.0845    1.23226e+14     3.5779e+11    3.09865e+10    4.95796e+09    7.92487e+09    6.49908e+08    8.82311e+10     2.6552e+09              0
        40.0988     1.2336e+14    3.58254e+11    3.10329e+10     4.9667e+09    7.93776e+09    6.51056e+08     8.8393e+10    2.66199e+09              0
         40.113    1.23494e+14    3.58718e+11    3.10794e+10    4.97546e+09    7.95066e+09    6.52205e+08    8.85552e+10     2.6688e+09              0
        40.1273    1.23628e+14    3.59182e+11    3.11259e+10    4.98422e+09    7.96358e+09    6.53356e+08    8.87175e+10    2.67562e+09              0
        40.1416    1.23762e+14    3.59647e+11    3.11725e+10      4.993e+09    7.97652e+09    6.54509e+08    8.88801e+10    2.68246e+09              0
        40.1559    1.23896e+14    3.60113e+11    3.12192e+10    5.00179e+09    7.98948e+09    6.55663e+08     8.9043e+10    2.68931e+09              0
        40.1702     1.2403e+14    3.60578e+11    3.12659e+10    5.01059e+09    8.00245e+09    6.56819e+08     8.9206e+10    2.69617e+09              0
        40.1845    1.24165e+14    3.61045e+11    3.13126e+10    5.01941e+09    8.01544e+09    6.57977e+08    8.93694e+10    2.70305e+09              0
        40.1988      1.243e+14    3.61511e+11    3.13594e+10    5.02823e+09    8.02844e+09    6.59136e+08    8.95329e+10    2.70995e+09              0
        40.2131    1.24434e+14    3.61978e+11    3.14063e+10    5.03707e+09    8.04147e+09    6.60297e+08    8.96967e+10    2.71686e+09              0
        40.2274    1.24569e+14    3.62445e+11    3.14532e+10    5.04593e+09    8.05451e+09    6.61459e+08    8.98607e+10    2.72378e+09              0
        40.2417    1.24704e+14    3.62913e+11    3.15002e+10    5.05479e+09    8.06756e+09    6.62624e+08    9.00249e+10    2.73072e+09              0
         40.256    1.24839e+14    3.63381e+11    3.15473e+10    5.06367e+09    8.08064e+09    6.63789e+08    9.01894e+10    2.73767e+09              0
        40.2703    1.24975e+14     3.6385e+11    3.15944e+10    5.07256e+09    8.09373e+09    6.64957e+08    9.03541e+10    2.74464e+09              0
        40.2846     1.2511e+14    3.64319e+11    3.16415e+10    5.08146e+09    8.10683e+09    6.66126e+08    9.05191e+10    2.75163e+09              0
        40.2989    1.25246e+14    3.64788e+11    3.16887e+10    5.09038e+09    8.11996e+09    6.67297e+08    9.06842e+10    2.75862e+09              0
        40.3132    1.25381e+14    3.65258e+11     3.1736e+10    5.09931e+09     8.1331e+09    6.68469e+08    9.08497e+10    2.76564e+09              0
        40.3275    1.25517e+14    3.65728e+11    3.17833e+10    5.10825e+09    8.14626e+09    6.69644e+08    9.10153e+10    2.77266e+09              0
        40.3418    1.25653e+14    3.66199e+11    3.18307e+10     5.1172e+09    8.15943e+09    6.70819e+08    9.11812e+10     2.7797e+09              0
        40.3561    1.25789e+14     3.6667e+11    3.18781e+10    5.12617e+09    8.17262e+09    6.71997e+08    9.13473e+10    2.78676e+09              0
        40.3704    1.25926e+14    3.67142e+11    3.19256e+10    5.13515e+09    8.18583e+09    6.73176e+08    9.15136e+10    2.79382e+09              0
        40.3847    1.26062e+14    3.67613e+11    3.19732e+10    5.14414e+09    8.19906e+09    6.74357e+08    9.16802e+10    2.80091e+09              0
         40.399    1.26198e+14    3.68086e+11    3.20208e+10    5.15314e+09     8.2123e+09     6.7554e+08     9.1847e+10      2.808e+09              0
        40.4133    1.26335e+14    3.68559e+11    3.20684e+10    5.16216e+09    8.22556e+09    6.76724e+08     9.2014e+10    2.81511e+09              0
        40.4275    1.26472e+14    3.69032e+11    3.21162e+10    5.17119e+09    8.23884e+09     6.7791e+08    9.21813e+10    2.82224e+09              0
        40.4418    1.26609e+14    3.69505e+11    3.21639e+10    5.18023e+09    8.25214e+09    6.79097e+08    9.23488e+10    2.82938e+09              0
        40.4561    1.26746e+14    3.69979e+11    3.22118e+10    5.18929e+09    8.26545e+09    6.80287e+08    9.25165e+10    2.83653e+09              0
        40.4704    1.26883e+14    3.70453e+11    3.22596e+10    5.19836e+09    8.27878e+09    6.81477e+08    9.26845e+10     2.8437e+09              0
        40.4847     1.2702e+14    3.70928e+11    3.23076e+10    5.20744e+09    8.29212e+09     6.8267e+08    9.28527e+10    2.85089e+09              0
         40.499    1.27158e+14    3.71403e+11    3.23556e+10    5.21653e+09    8.30549e+09    6.83864e+08    9.30212e+10    2.85808e+09              0
        40.5133    1.27295e+14    3.71879e+11    3.24037e+10    5.22564e+09    8.31887e+09    6.85061e+08    9.31898e+10     2.8653e+09              0
        40.5276    1.27433e+14    3.72355e+11    3.24518e+10    5.23475e+09    8.33227e+09    6.86258e+08    9.33587e+10    2.87253e+09              0
        40.5419    1.27571e+14    3.72831e+11    3.24999e+10    5.24389e+09    8.34568e+09    6.87458e+08    9.35279e+10    2.87977e+09              0
        40.5562    1.27709e+14    3.73308e+11    3.25482e+10    5.25303e+09    8.35911e+09    6.88659e+08    9.36973e+10    2.88703e+09              0
        40.5705    1.27847e+14    3.73785e+11    3.25965e+10    5.26219e+09    8.37256e+09    6.89862e+08    9.38669e+10     2.8943e+09              0
        40.5848    1.27985e+14    3.74263e+11    3.26448e+10    5.27136e+09    8.38603e+09    6.91066e+08    9.40368e+10    2.90159e+09              0
        40.5991    1.28124e+14    3.74741e+11    3.26932e+10    5.28054e+09    8.39951e+09    6.92272e+08    9.42069e+10     2.9089e+09              0
        40.6134    1.28262e+14     3.7522e+11    3.27417e+10    5.28974e+09    8.41302e+09     6.9348e+08    9.43772e+10    2.91622e+09              0
        40.6277    1.28401e+14    3.75699e+11    3.27902e+10    5.29895e+09    8.42653e+09     6.9469e+08    9.45478e+10    2.92355e+09              0
         40.642     1.2854e+14    3.76178e+11    3.28387e+10    5.30817e+09    8.44007e+09    6.95901e+08    9.47186e+10     2.9309e+09              0
        40.6563    1.28679e+14    3.76658e+11    3.28874e+10    5.31741e+09    8.45362e+09    6.97114e+08    9.48897e+10    2.93827e+09              0
        40.6706    1.28818e+14    3.77139e+11     3.2936e+10    5.32666e+09     8.4672e+09    6.98329e+08     9.5061e+10    2.94565e+09              0
        40.6849    1.28957e+14     3.7762e+11    3.29848e+10    5.33592e+09    8.48078e+09    6.99545e+08    9.52325e+10    2.95304e+09              0
        40.6992    1.29097e+14    3.78101e+11    3.30336e+10    5.34519e+09    8.49439e+09    7.00764e+08    9.54043e+10    2.96045e+09              0
        40.7135    1.29236e+14    3.78583e+11    3.30824e+10    5.35448e+09    8.50801e+09    7.01984e+08    9.55763e+10    2.96787e+09              0
        40.7278    1.29376e+14    3.79065e+11    3.31313e+10    5.36378e+09    8.52165e+09    7.03205e+08    9.57486e+10    2.97531e+09              0
         40.742    1.29516e+14    3.79548e+11    3.31803e+10    5.37309e+09    8.53531e+09    7.04428e+08    9.59211e+10    2.98277e+09              0
        40.7563    1.29656e+14    3.80031e+11    3.32293e+10    5.38242e+09    8.54899e+09    7.05654e+08    9.60938e+10    2.99023e+09              0
        40.7706    1.29796e+14    3.80514e+11    3.32783e+10    5.39176e+09    8.56268e+09     7.0688e+08    9.62668e+10    2.99772e+09              0
        40.7849    1.29936e+14    3.80998e+11    3.33275e+10    5.40111e+09    8.57639e+09    7.08109e+08      9.644e+10    3.00521e+09              0
        40.7992    1.30076e+14    3.81483e+11    3.33767e+10    5.41048e+09    8.59012e+09    7.09339e+08    9.66135e+10    3.01273e+09              0
        40.8135    1.30217e+14    3.81968e+11    3.34259e+10    5.41985e+09    8.60386e+09    7.10571e+08    9.67872e+10    3.02025e+09              0
        40.8278    1.30357e+14    3.82453e+11    3.34752e+10    5.42925e+09    8.61763e+09    7.11805e+08    9.69612e+10     3.0278e+09              0
        40.8421    1.30498e+14    3.82939e+11    3.35245e+10    5.43865e+09    8.63141e+09     7.1304e+08    9.71353e+10    3.03535e+09              0
        40.8564    1.30639e+14    3.83425e+11    3.35739e+10    5.44807e+09    8.64521e+09    7.14277e+08    9.73098e+10    3.04292e+09              0
        40.8707     1.3078e+14    3.83912e+11    3.36234e+10     5.4575e+09    8.65902e+09    7.15516e+08    9.74844e+10    3.05051e+09              0
         40.885    1.30921e+14    3.84399e+11    3.36729e+10    5.46694e+09    8.67286e+09    7.16757e+08    9.76593e+10    3.05811e+09              0
        40.8993    1.31062e+14    3.84886e+11    3.37225e+10     5.4764e+09    8.68671e+09    7.17999e+08    9.78345e+10    3.06573e+09              0
        40.9136    1.31204e+14    3.85374e+11    3.37722e+10    5.48587e+09    8.70058e+09    7.19243e+08    9.80099e+10    3.07336e+09              0
        40.9279    1.31346e+14    3.85863e+11    3.38219e+10    5.49536e+09    8.71446e+09    7.20489e+08    9.81855e+10    3.08101e+09              0
        40.9422    1.31487e+14    3.86352e+11    3.38716e+10    5.50485e+09    8.72837e+09    7.21737e+08    9.83614e+10    3.08868e+09              0
        40.9565    1.31629e+14    3.86841e+11    3.39214e+10    5.51436e+09    8.74229e+09    7.22986e+08    9.85375e+10    3.09636e+09              0
        40.9708    1.31771e+14    3.87331e+11    3.39713e+10    5.52389e+09    8.75623e+09    7.24237e+08    9.87139e+10    3.10406e+09              0
        40.9851    1.31913e+14    3.87822e+11    3.40212e+10    5.53342e+09    8.77019e+09     7.2549e+08    9.88905e+10    3.11177e+09              0
        40.9994    1.32056e+14    3.88312e+11    3.40712e+10    5.54297e+09    8.78416e+09    7.26745e+08    9.90673e+10     3.1195e+09              0
        41.0137    1.32198e+14    3.88804e+11    3.41212e+10    5.55254e+09    8.79816e+09    7.28001e+08    9.92444e+10    3.12725e+09              0
         41.028    1.32341e+14    3.89295e+11    3.41713e+10    5.56211e+09    8.81217e+09    7.29259e+08    9.94218e+10    3.13501e+09              0
        41.0423    1.32483e+14    3.89787e+11    3.42215e+10     5.5717e+09    8.82619e+09    7.30519e+08    9.95994e+10    3.14278e+09              0
        41.0565    1.32626e+14     3.9028e+11    3.42717e+10    5.58131e+09    8.84024e+09    7.31781e+08    9.97772e+10    3.15058e+09              0
        41.0708    1.32769e+14    3.90773e+11     3.4322e+10    5.59092e+09    8.85431e+09    7.33044e+08    9.99553e+10    3.15838e+09              0
        41.0851    1.32912e+14    3.91266e+11    3.43723e+10    5.60055e+09    8.86839e+09    7.34309e+08    1.00134e+11    3.16621e+09              0
        41.0994    1.33056e+14     3.9176e+11    3.44227e+10     5.6102e+09    8.88249e+09    7.35576e+08    1.00312e+11    3.17404e+09              0
        41.1137    1.33199e+14    3.92255e+11    3.44731e+10    5.61985e+09    8.89661e+09    7.36845e+08    1.00491e+11    3.18189e+09              0
         41.128    1.33343e+14    3.92749e+11    3.45236e+10    5.62952e+09    8.91074e+09    7.38116e+08     1.0067e+11    3.18976e+09              0
        41.1423    1.33486e+14    3.93245e+11    3.45742e+10    5.63921e+09     8.9249e+09    7.39388e+08    1.00849e+11    3.19764e+09              0
        41.1566     1.3363e+14     3.9374e+11    3.46248e+10     5.6489e+09    8.93907e+09    7.40662e+08    1.01029e+11    3.20554e+09              0
        41.1709    1.33774e+14    3.94236e+11    3.46755e+10    5.65861e+09    8.95326e+09    7.41938e+08    1.01209e+11    3.21345e+09              0
        41.1852    1.33918e+14    3.94733e+11    3.47263e+10    5.66834e+09    8.96746e+09    7.43215e+08    1.01389e+11    3.22138e+09              0
        41.1995    1.34063e+14    3.95229e+11    3.47771e+10    5.67808e+09    8.98169e+09    7.44495e+08    1.01569e+11    3.22933e+09              0
        41.2138    1.34207e+14    3.95727e+11    3.48279e+10    5.68783e+09    8.99593e+09    7.45776e+08     1.0175e+11    3.23729e+09              0
        41.2281    1.34352e+14    3.96224e+11    3.48789e+10    5.69759e+09     9.0102e+09    7.47059e+08    1.01931e+11    3.24526e+09              0
        41.2424    1.34496e+14    3.96723e+11    3.49299e+10    5.70737e+09    9.02447e+09    7.48343e+08    1.02112e+11    3.25325e+09              0
        41.2567    1.34641e+14    3.97221e+11    3.49809e+10    5.71716e+09    9.03877e+09     7.4963e+08    1.02293e+11    3.26126e+09              0
         41.271    1.34786e+14     3.9772e+11     3.5032e+10    5.72697e+09    9.05309e+09    7.50918e+08    1.02474e+11    3.26928e+09              0
        41.2853    1.34931e+14     3.9822e+11    3.50832e+10    5.73678e+09    9.06742e+09    7.52208e+08    1.02656e+11    3.27732e+09              0
        41.2996    1.35077e+14    3.98719e+11    3.51344e+10    5.74662e+09    9.08177e+09      7.535e+08    1.02838e+11    3.28538e+09              0
        41.3139    1.35222e+14     3.9922e+11    3.51857e+10    5.75646e+09    9.09614e+09    7.54794e+08    1.03021e+11    3.29345e+09              0
        41.3282    1.35368e+14    3.99721e+11     3.5237e+10    5.76632e+09    9.11053e+09    7.56089e+08    1.03203e+11    3.30153e+09              0
        41.3425    1.35513e+14    4.00222e+11    3.52884e+10    5.77619e+09    9.12494e+09    7.57386e+08    1.03386e+11    3.30964e+09              0
        41.3568    1.35659e+14    4.00723e+11    3.53399e+10    5.78608e+09    9.13936e+09    7.58685e+08    1.03569e+11    3.31776e+09              0
