    E, kcal/mol    D, mol/kcal          W1->R         W1->P1         W1->P2         W1->P3         W1->P4         W1->P5         W1->P6         W1->P7
        30.9354    6.66984e+13    1.22609e+11    9.62282e+09    1.26164e+09    2.23762e+09    1.65378e+08    2.05357e+10    3.41506e+08              0
        30.9497    6.67747e+13     1.2282e+11    9.64085e+09    1.26447e+09     2.2422e+09    1.65748e+08    2.05864e+10    3.42762e+08              0
         30.964    6.68511e+13    1.23031e+11     9.6589e+09     1.2673e+09    2.24679e+09    1.66118e+08    2.06372e+10    3.44021e+08              0
        30.9783    6.69275e+13    1.23242e+11    9.67697e+09    1.27014e+09    2.25139e+09     1.6649e+08    2.06881e+10    3.45284e+08              0
        30.9925     6.7004e+13    1.23454e+11    9.69507e+09    1.27298e+09    2.25599e+09    1.66862e+08    2.07391e+10    3.46551e+08              0
        31.0068    6.70806e+13    1.23666e+11     9.7132e+09    1.27583e+09     2.2606e+09    1.67234e+08    2.07902e+10    3.47822e+08              0
        31.0211    6.71573e+13    1.23878e+11    9.73136e+09    1.27869e+09    2.26522e+09    1.67608e+08    2.08414e+10    3.49096e+08              0
        31.0354    6.72341e+13    1.24091e+11    9.74955e+09    1.28155e+09    2.26984e+09    1.67982e+08    2.08927e+10    3.50374e+08              0
        31.0497    6.73109e+13    1.24304e+11    9.76776e+09    1.28441e+09    2.27448e+09    1.68356e+08    2.09441e+10    3.51656e+08              0
         31.064    6.73879e+13    1.24517e+11      9.786e+09    1.28728e+09    2.27912e+09    1.68732e+08    2.09956e+10    3.52941e+08              0
        31.0783    6.74649e+13     1.2473e+11    9.80426e+09    1.29015e+09    2.28377e+09    1.69108e+08    2.10471e+10     3.5423e+08              0
        31.0926     6.7542e+13    1.24943e+11    9.82256e+09    1.29303e+09    2.28842e+09    1.69485e+08    2.10988e+10    3.55523e+08              0
        31.1069    6.76191e+13    1.25157e+11    9.84088e+09    1.29592e+09    2.29309e+09    1.69862e+08    2.11506e+10     3.5682e+08              0
        31.1212    6.76964e+13    1.25371e+11    9.85923e+09    1.29881e+09    2.29776e+09     1.7024e+08    2.12025e+10    3.58121e+08              0
        31.1355    6.77737e+13    1.25586e+11    9.87761e+09     1.3017e+09    2.30244e+09    1.70619e+08    2.12545e+10    3.59426e+08              0
        31.1498    6.78511e+13      1.258e+11    9.89601e+09    1.30461e+09    2.30713e+09    1.70999e+08    2.13066e+10    3.60734e+08              0
        31.1641    6.79286e+13    1.26015e+11    9.91444e+09    1.30751e+09    2.31182e+09    1.71379e+08    2.13588e+10    3.62047e+08              0
        31.1784    6.80062e+13     1.2623e+11     9.9329e+09    1.31042e+09    2.31653e+09     1.7176e+08    2.14111e+10    3.63363e+08              0
        31.1927    6.80838e+13    1.26445e+11    9.95139e+09    1.31334e+09    2.32124e+09    1.72142e+08    2.14635e+10    3.64684e+08              0
         31.207    6.81616e+13    1.26661e+11     9.9699e+09    1.31626e+09    2.32596e+09    1.72524e+08     2.1516e+10    3.66008e+08              0
        31.2213    6.82394e+13    1.26877e+11    9.98844e+09    1.31919e+09    2.33068e+09    1.72907e+08    2.15686e+10    3.67336e+08              0
        31.2356    6.83173e+13    1.27093e+11     1.0007e+10    1.32212e+09    2.33542e+09    1.73291e+08    2.16213e+10    3.68669e+08              0
        31.2499    6.83952e+13    1.27309e+11    1.00256e+10    1.32506e+09    2.34016e+09    1.73675e+08     2.1674e+10    3.70006e+08              0
        31.2642    6.84733e+13    1.27526e+11    1.00442e+10      1.328e+09    2.34491e+09     1.7406e+08    2.17269e+10    3.71346e+08              0
        31.2785    6.85514e+13    1.27743e+11    1.00629e+10    1.33095e+09    2.34967e+09    1.74446e+08    2.17799e+10    3.72691e+08              0
        31.2928    6.86297e+13     1.2796e+11    1.00816e+10    1.33391e+09    2.35443e+09    1.74833e+08     2.1833e+10    3.74039e+08              0
         31.307     6.8708e+13    1.28177e+11    1.01003e+10    1.33687e+09    2.35921e+09     1.7522e+08    2.18862e+10    3.75392e+08              0
        31.3213    6.87863e+13    1.28395e+11     1.0119e+10    1.33983e+09    2.36399e+09    1.75608e+08    2.19396e+10    3.76748e+08              0
        31.3356    6.88648e+13    1.28613e+11    1.01378e+10     1.3428e+09    2.36878e+09    1.75997e+08     2.1993e+10    3.78108e+08              0
        31.3499    6.89434e+13    1.28831e+11    1.01566e+10    1.34578e+09    2.37357e+09    1.76386e+08    2.20465e+10    3.79472e+08              0
        31.3642     6.9022e+13     1.2905e+11    1.01754e+10    1.34876e+09    2.37838e+09    1.76776e+08    2.21001e+10     3.8084e+08              0
        31.3785    6.91007e+13    1.29269e+11    1.01942e+10    1.35175e+09    2.38319e+09    1.77167e+08    2.21538e+10    3.82211e+08              0
        31.3928    6.91795e+13    1.29488e+11    1.02131e+10    1.35474e+09    2.38801e+09    1.77559e+08    2.22077e+10    3.83586e+08              0
        31.4071    6.92584e+13    1.29708e+11     1.0232e+10    1.35774e+09    2.39284e+09    1.77951e+08    2.22616e+10    3.84966e+08              0
        31.4214    6.93373e+13    1.29927e+11     1.0251e+10    1.36074e+09    2.39768e+09    1.78344e+08    2.23156e+10    3.86348e+08              0
        31.4357    6.94164e+13    1.30147e+11    1.02699e+10    1.36375e+09    2.40252e+09    1.78737e+08    2.23698e+10    3.87735e+08              0
          31.45    6.94955e+13    1.30368e+11    1.02889e+10    1.36676e+09    2.40737e+09    1.79132e+08     2.2424e+10    3.89126e+08              0
        31.4643    6.95747e+13    1.30588e+11    1.03079e+10    1.36978e+09    2.41223e+09    1.79527e+08    2.24784e+10    3.90521e+08              0
        31.4786     6.9654e+13    1.30809e+11     1.0327e+10    1.37281e+09     2.4171e+09    1.79923e+08    2.25328e+10     3.9192e+08              0
        31.4929    6.97334e+13     1.3103e+11     1.0346e+10    1.37584e+09    2.42198e+09    1.80319e+08    2.25874e+10    3.93323e+08              0
        31.5072    6.98128e+13    1.31251e+11    1.03651e+10    1.37887e+09    2.42686e+09    1.80716e+08     2.2642e+10    3.94731e+08              0
        31.5215    6.98924e+13    1.31473e+11    1.03843e+10    1.38191e+09    2.43176e+09    1.81114e+08    2.26968e+10    3.96142e+08              0
        31.5358     6.9972e+13    1.31695e+11    1.04034e+10    1.38496e+09    2.43666e+09    1.81513e+08    2.27517e+10    3.97558e+08              0
        31.5501    7.00517e+13    1.31917e+11    1.04226e+10    1.38801e+09    2.44157e+09    1.81912e+08    2.28066e+10    3.98978e+08              0
        31.5644    7.01315e+13     1.3214e+11    1.04418e+10    1.39107e+09    2.44648e+09    1.82312e+08    2.28617e+10    4.00402e+08              0
        31.5787    7.02113e+13    1.32363e+11     1.0461e+10    1.39413e+09    2.45141e+09    1.82713e+08    2.29169e+10    4.01831e+08              0
         31.593    7.02913e+13    1.32586e+11    1.04803e+10     1.3972e+09    2.45634e+09    1.83115e+08    2.29722e+10    4.03264e+08              0
        31.6073    7.03713e+13    1.32809e+11    1.04996e+10    1.40028e+09    2.46128e+09    1.83517e+08    2.30276e+10    4.04701e+08              0
        31.6215    7.04514e+13    1.33033e+11    1.05189e+10    1.40336e+09    2.46623e+09     1.8392e+08     2.3083e+10    4.06143e+08              0
        31.6358    7.05316e+13    1.33257e+11    1.05383e+10    1.40644e+09    2.47119e+09    1.84324e+08    2.31387e+10    4.07589e+08              0
        31.6501    7.06119e+13    1.33481e+11    1.05577e+10    1.40953e+09    2.47615e+09    1.84728e+08    2.31944e+10    4.09039e+08              0
        31.6644    7.06923e+13    1.33706e+11    1.05771e+10    1.41263e+09    2.48112e+09    1.85134e+08    2.32502e+10    4.10494e+08              0
        31.6787    7.07728e+13     1.3393e+11    1.05966e+10    1.41573e+09     2.4861e+09     1.8554e+08    2.33061e+10    4.11954e+08              0
         31.693    7.08533e+13    1.34156e+11     1.0616e+10    1.41884e+09    2.49109e+09    1.85946e+08    2.33621e+10    4.13417e+08              0
        31.7073    7.09339e+13    1.34381e+11    1.06356e+10    1.42195e+09    2.49609e+09    1.86354e+08    2.34183e+10    4.14885e+08              0
        31.7216    7.10146e+13    1.34607e+11    1.06551e+10    1.42507e+09     2.5011e+09    1.86762e+08    2.34745e+10    4.16357e+08              0
        31.7359    7.10954e+13    1.34833e+11    1.06747e+10     1.4282e+09    2.50611e+09    1.87171e+08    2.35309e+10    4.17834e+08              0
        31.7502    7.11763e+13    1.35059e+11    1.06943e+10    1.43133e+09    2.51113e+09     1.8758e+08    2.35873e+10    4.19314e+08              0
        31.7645    7.12572e+13    1.35285e+11    1.07139e+10    1.43446e+09    2.51616e+09    1.87991e+08    2.36439e+10    4.20799e+08              0
        31.7788    7.13383e+13    1.35512e+11    1.07335e+10     1.4376e+09     2.5212e+09    1.88402e+08    2.37006e+10    4.22287e+08              0
        31.7931    7.14194e+13    1.35739e+11    1.07532e+10    1.44075e+09    2.52625e+09    1.88814e+08    2.37574e+10     4.2378e+08              0
        31.8074    7.15006e+13    1.35967e+11    1.07729e+10     1.4439e+09     2.5313e+09    1.89226e+08    2.38143e+10    4.25277e+08              0
        31.8217    7.15819e+13    1.36194e+11    1.07926e+10    1.44706e+09    2.53636e+09    1.89639e+08    2.38713e+10    4.26777e+08              0
         31.836    7.16633e+13    1.36422e+11    1.08124e+10    1.45023e+09    2.54143e+09    1.90053e+08    2.39284e+10    4.28282e+08              0
        31.8503    7.17448e+13     1.3665e+11    1.08322e+10     1.4534e+09    2.54651e+09    1.90468e+08    2.39856e+10    4.29791e+08              0
        31.8646    7.18263e+13    1.36879e+11     1.0852e+10    1.45657e+09     2.5516e+09    1.90884e+08    2.40429e+10    4.31305e+08              0
        31.8789    7.19079e+13    1.37108e+11    1.08718e+10    1.45975e+09     2.5567e+09      1.913e+08    2.41004e+10    4.32823e+08              0
        31.8932    7.19897e+13    1.37336e+11    1.08917e+10    1.46294e+09     2.5618e+09    1.91717e+08    2.41579e+10    4.34345e+08              0
        31.9075    7.20715e+13    1.37566e+11    1.09116e+10    1.46613e+09    2.56691e+09    1.92135e+08    2.42156e+10    4.35872e+08              0
        31.9218    7.21534e+13    1.37795e+11    1.09315e+10    1.46933e+09    2.57203e+09    1.92553e+08    2.42733e+10    4.37403e+08              0
         31.936    7.22353e+13    1.38025e+11    1.09514e+10    1.47253e+09    2.57716e+09    1.92973e+08    2.43312e+10    4.38939e+08              0
        31.9503    7.23174e+13    1.38255e+11    1.09714e+10    1.47574e+09     2.5823e+09    1.93393e+08    2.43892e+10     4.4048e+08              0
        31.9646    7.23995e+13    1.38486e+11    1.09914e+10    1.47896e+09    2.58745e+09    1.93813e+08    2.44473e+10    4.42025e+08              0
        31.9789    7.24818e+13    1.38716e+11    1.10115e+10    1.48218e+09     2.5926e+09    1.94235e+08    2.45055e+10    4.43575e+08              0
        31.9932    7.25641e+13    1.38947e+11    1.10315e+10    1.48541e+09    2.59776e+09    1.94657e+08    2.45638e+10     4.4513e+08              0
        32.0075    7.26465e+13    1.39178e+11    1.10516e+10    1.48864e+09    2.60293e+09     1.9508e+08    2.46222e+10    4.46689e+08              0
        32.0218     7.2729e+13     1.3941e+11    1.10718e+10    1.49188e+09    2.60811e+09    1.95504e+08    2.46807e+10    4.48253e+08              0
        32.0361    7.28115e+13    1.39642e+11    1.10919e+10    1.49512e+09     2.6133e+09    1.95929e+08    2.47393e+10    4.49822e+08              0
        32.0504    7.28942e+13    1.39874e+11    1.11121e+10    1.49837e+09    2.61849e+09    1.96354e+08    2.47981e+10    4.51395e+08              0
        32.0647    7.29769e+13    1.40106e+11    1.11324e+10    1.50163e+09     2.6237e+09     1.9678e+08    2.48569e+10    4.52972e+08              0
         32.079    7.30598e+13    1.40339e+11    1.11526e+10    1.50489e+09    2.62891e+09    1.97207e+08    2.49159e+10    4.54555e+08              0
        32.0933    7.31427e+13    1.40572e+11    1.11729e+10    1.50816e+09    2.63413e+09    1.97634e+08     2.4975e+10    4.56141e+08              0
        32.1076    7.32257e+13    1.40805e+11    1.11933e+10    1.51143e+09    2.63936e+09    1.98063e+08    2.50342e+10    4.57732e+08              0
        32.1219    7.33088e+13    1.41038e+11    1.12136e+10    1.51471e+09     2.6446e+09    1.98492e+08    2.50935e+10    4.59328e+08              0
        32.1362    7.33919e+13    1.41272e+11     1.1234e+10    1.51799e+09    2.64984e+09    1.98922e+08    2.51529e+10    4.60928e+08              0
        32.1505    7.34752e+13    1.41506e+11    1.12544e+10    1.52128e+09     2.6551e+09    1.99352e+08    2.52124e+10    4.62533e+08              0
        32.1648    7.35586e+13     1.4174e+11    1.12749e+10    1.52458e+09    2.66036e+09    1.99784e+08    2.52721e+10    4.64141e+08              0
        32.1791     7.3642e+13    1.41975e+11    1.12953e+10    1.52788e+09    2.66563e+09    2.00216e+08    2.53319e+10    4.65754e+08              0
        32.1934    7.37255e+13     1.4221e+11    1.13158e+10    1.53119e+09    2.67091e+09    2.00649e+08    2.53917e+10    4.67371e+08              0
        32.2077    7.38091e+13    1.42445e+11    1.13364e+10     1.5345e+09     2.6762e+09    2.01083e+08    2.54517e+10    4.68993e+08              0
         32.222    7.38928e+13     1.4268e+11    1.13569e+10    1.53782e+09     2.6815e+09    2.01517e+08    2.55118e+10    4.70618e+08              0
        32.2363    7.39766e+13    1.42916e+11    1.13775e+10    1.54115e+09     2.6868e+09    2.01952e+08     2.5572e+10    4.72248e+08              0
        32.2505    7.40605e+13    1.43151e+11    1.13981e+10    1.54448e+09    2.69212e+09    2.02388e+08    2.56323e+10    4.73882e+08              0
        32.2648    7.41444e+13    1.43387e+11    1.14188e+10    1.54782e+09    2.69744e+09    2.02825e+08    2.56928e+10    4.75521e+08              0
        32.2791    7.42285e+13    1.43624e+11    1.14394e+10    1.55116e+09    2.70277e+09    2.03263e+08    2.57533e+10    4.77163e+08              0
        32.2934    7.43126e+13     1.4386e+11    1.14601e+10    1.55451e+09    2.70811e+09    2.03701e+08     2.5814e+10    4.78811e+08              0
        32.3077    7.43968e+13    1.44097e+11    1.14808e+10    1.55787e+09    2.71346e+09     2.0414e+08    2.58747e+10    4.80462e+08              0
         32.322    7.44811e+13    1.44334e+11    1.15016e+10    1.56123e+09    2.71881e+09     2.0458e+08    2.59356e+10    4.82119e+08              0
        32.3363    7.45655e+13    1.44572e+11    1.15224e+10    1.56459e+09    2.72418e+09    2.05021e+08    2.59966e+10     4.8378e+08              0
        32.3506      7.465e+13     1.4481e+11    1.15432e+10    1.56797e+09    2.72955e+09    2.05462e+08    2.60577e+10    4.85446e+08              0
        32.3649    7.47345e+13    1.45048e+11    1.15641e+10    1.57135e+09    2.73493e+09    2.05904e+08    2.61189e+10    4.87118e+08              0
        32.3792    7.48192e+13    1.45286e+11    1.15849e+10    1.57473e+09    2.74033e+09    2.06347e+08    2.61802e+10    4.88794e+08              0
        32.3935    7.49039e+13    1.45524e+11    1.16059e+10    1.57812e+09    2.74573e+09    2.06791e+08    2.62417e+10    4.90475e+08              0
        32.4078    7.49888e+13    1.45763e+11    1.16268e+10    1.58152e+09    2.75113e+09    2.07236e+08    2.63032e+10    4.92161e+08              0
        32.4221    7.50737e+13    1.46002e+11    1.16478e+10    1.58492e+09    2.75655e+09    2.07681e+08    2.63649e+10    4.93852e+08              0
        32.4364    7.51587e+13    1.46241e+11    1.16688e+10    1.58833e+09    2.76198e+09    2.08127e+08    2.64267e+10    4.95548e+08              0
        32.4507    7.52438e+13    1.46481e+11    1.16898e+10    1.59174e+09    2.76741e+09    2.08574e+08    2.64886e+10    4.97249e+08              0
         32.465     7.5329e+13    1.46721e+11    1.17109e+10    1.59517e+09    2.77285e+09    2.09022e+08    2.65506e+10    4.98954e+08              0
        32.4793    7.54142e+13    1.46961e+11     1.1732e+10    1.59859e+09     2.7783e+09    2.09471e+08    2.66127e+10    5.00665e+08              0
        32.4936    7.54996e+13    1.47201e+11    1.17531e+10    1.60203e+09    2.78376e+09     2.0992e+08     2.6675e+10     5.0238e+08              0
        32.5079     7.5585e+13    1.47442e+11    1.17743e+10    1.60546e+09    2.78923e+09     2.1037e+08    2.67373e+10      5.041e+08              0
        32.5222    7.56706e+13    1.47683e+11    1.17955e+10    1.60891e+09    2.79471e+09    2.10821e+08    2.67998e+10    5.05824e+08              0
        32.5365    7.57562e+13    1.47924e+11    1.18167e+10    1.61236e+09     2.8002e+09    2.11273e+08    2.68624e+10    5.07554e+08              0
        32.5508    7.58419e+13    1.48166e+11     1.1838e+10    1.61582e+09    2.80569e+09    2.11725e+08    2.69251e+10    5.09288e+08              0
         32.565    7.59277e+13    1.48407e+11    1.18592e+10    1.61928e+09     2.8112e+09    2.12178e+08     2.6988e+10    5.11027e+08              0
        32.5793    7.60136e+13    1.48649e+11    1.18806e+10    1.62275e+09    2.81671e+09    2.12632e+08    2.70509e+10     5.1277e+08              0
        32.5936    7.60996e+13    1.48892e+11    1.19019e+10    1.62622e+09    2.82223e+09    2.13087e+08     2.7114e+10    5.14519e+08              0
        32.6079    7.61857e+13    1.49134e+11    1.19233e+10    1.62971e+09    2.82776e+09    2.13543e+08    2.71771e+10    5.16273e+08              0
        32.6222    7.62718e+13    1.49377e+11    1.19447e+10    1.63319e+09     2.8333e+09       2.14e+08    2.72404e+10    5.18031e+08              0
        32.6365    7.63581e+13     1.4962e+11    1.19661e+10    1.63669e+09    2.83885e+09    2.14457e+08    2.73039e+10    5.19795e+08              0
        32.6508    7.64444e+13    1.49864e+11    1.19876e+10    1.64019e+09     2.8444e+09    2.14915e+08    2.73674e+10    5.21563e+08              0
        32.6651    7.65308e+13    1.50107e+11    1.20091e+10    1.64369e+09    2.84997e+09    2.15374e+08     2.7431e+10    5.23337e+08              0
        32.6794    7.66173e+13    1.50351e+11    1.20306e+10     1.6472e+09    2.85554e+09    2.15833e+08    2.74948e+10    5.25116e+08              0
        32.6937    7.67039e+13    1.50596e+11    1.20521e+10    1.65072e+09    2.86113e+09    2.16294e+08    2.75586e+10      5.269e+08              0
         32.708    7.67906e+13     1.5084e+11    1.20737e+10    1.65425e+09    2.86672e+09    2.16755e+08    2.76226e+10    5.28689e+08              0
        32.7223    7.68774e+13    1.51085e+11    1.20953e+10    1.65778e+09    2.87232e+09    2.17217e+08    2.76867e+10    5.30483e+08              0
        32.7366    7.69643e+13    1.51331e+11     1.2117e+10    1.66131e+09    2.87793e+09     2.1768e+08    2.77509e+10    5.32282e+08              0
        32.7509    7.70513e+13    1.51576e+11    1.21387e+10    1.66486e+09    2.88355e+09    2.18144e+08    2.78153e+10    5.34087e+08              0
        32.7652    7.71383e+13    1.51822e+11    1.21604e+10     1.6684e+09    2.88918e+09    2.18609e+08    2.78797e+10    5.35896e+08              0
        32.7795    7.72254e+13    1.52068e+11    1.21821e+10    1.67196e+09    2.89481e+09    2.19074e+08    2.79443e+10    5.37711e+08              0
        32.7938    7.73127e+13    1.52315e+11    1.22039e+10    1.67552e+09    2.90046e+09     2.1954e+08     2.8009e+10    5.39531e+08              0
        32.8081       7.74e+13    1.52561e+11    1.22257e+10    1.67909e+09    2.90611e+09    2.20007e+08    2.80738e+10    5.41356e+08              0
        32.8224    7.74874e+13    1.52808e+11    1.22475e+10    1.68266e+09    2.91177e+09    2.20475e+08    2.81387e+10    5.43187e+08              0
        32.8367    7.75749e+13    1.53056e+11    1.22694e+10    1.68624e+09    2.91745e+09    2.20943e+08    2.82037e+10    5.45022e+08              0
         32.851    7.76625e+13    1.53303e+11    1.22913e+10    1.68983e+09    2.92313e+09    2.21413e+08    2.82689e+10    5.46863e+08              0
        32.8653    7.77502e+13    1.53551e+11    1.23132e+10    1.69342e+09    2.92882e+09    2.21883e+08    2.83342e+10    5.48708e+08              0
        32.8795     7.7838e+13    1.53799e+11    1.23352e+10    1.69702e+09    2.93452e+09    2.22354e+08    2.83996e+10    5.50559e+08              0
        32.8938    7.79258e+13    1.54048e+11    1.23572e+10    1.70062e+09    2.94022e+09    2.22826e+08    2.84651e+10    5.52414e+08              0
        32.9081    7.80138e+13    1.54297e+11    1.23792e+10    1.70424e+09    2.94594e+09    2.23299e+08    2.85308e+10    5.54274e+08              0
        32.9224    7.81018e+13    1.54546e+11    1.24012e+10    1.70785e+09    2.95167e+09    2.23772e+08    2.85965e+10    5.56139e+08              0
        32.9367      7.819e+13    1.54795e+11    1.24233e+10    1.71148e+09     2.9574e+09    2.24247e+08    2.86624e+10    5.58009e+08              0
         32.951    7.82782e+13    1.55045e+11    1.24454e+10    1.71511e+09    2.96315e+09    2.24722e+08    2.87284e+10    5.59883e+08              0
        32.9653    7.83665e+13    1.55294e+11    1.24676e+10    1.71874e+09     2.9689e+09    2.25198e+08    2.87946e+10    5.61763e+08              0
        32.9796    7.84549e+13    1.55545e+11    1.24897e+10    1.72239e+09    2.97466e+09    2.25675e+08    2.88608e+10    5.63647e+08              0
        32.9939    7.85434e+13    1.55795e+11    1.25119e+10    1.72603e+09    2.98043e+09    2.26152e+08    2.89272e+10    5.65536e+08              0
        33.0082     7.8632e+13    1.56046e+11    1.25342e+10    1.72969e+09    2.98621e+09    2.26631e+08    2.89937e+10     5.6743e+08              0
        33.0225    7.87207e+13    1.56297e+11    1.25564e+10    1.73335e+09      2.992e+09     2.2711e+08    2.90603e+10    5.69329e+08              0
        33.0368    7.88095e+13    1.56549e+11    1.25787e+10    1.73702e+09     2.9978e+09     2.2759e+08     2.9127e+10    5.71234e+08              0
        33.0511    7.88984e+13    1.56801e+11    1.26011e+10    1.74069e+09    3.00361e+09    2.28071e+08    2.91939e+10    5.73144e+08              0
        33.0654    7.89873e+13    1.57053e+11    1.26235e+10    1.74437e+09    3.00942e+09    2.28553e+08    2.92608e+10    5.75059e+08              0
        33.0797    7.90764e+13    1.57305e+11    1.26459e+10    1.74806e+09    3.01525e+09    2.29036e+08    2.93279e+10    5.76979e+08              0
         33.094    7.91655e+13    1.57558e+11    1.26683e+10    1.75175e+09    3.02108e+09    2.29519e+08    2.93951e+10    5.78905e+08              0
        33.1083    7.92548e+13    1.57811e+11    1.26908e+10    1.75545e+09    3.02693e+09    2.30004e+08    2.94625e+10    5.80837e+08              0
        33.1226    7.93441e+13    1.58065e+11    1.27133e+10    1.75916e+09    3.03278e+09    2.30489e+08    2.95299e+10    5.82774e+08              0
        33.1369    7.94335e+13    1.58318e+11    1.27358e+10    1.76287e+09    3.03864e+09    2.30975e+08    2.95975e+10    5.84716e+08              0
        33.1512     7.9523e+13    1.58572e+11    1.27584e+10    1.76659e+09    3.04452e+09    2.31462e+08    2.96652e+10    5.86664e+08              0
        33.1655    7.96126e+13    1.58827e+11     1.2781e+10    1.77032e+09     3.0504e+09    2.31949e+08     2.9733e+10    5.88618e+08              0
        33.1798    7.97023e+13    1.59081e+11    1.28036e+10    1.77405e+09    3.05629e+09    2.32438e+08    2.98009e+10    5.90577e+08              0
         33.194    7.97921e+13    1.59336e+11    1.28263e+10    1.77779e+09    3.06219e+09    2.32927e+08     2.9869e+10    5.92541e+08              0
        33.2083     7.9882e+13    1.59591e+11     1.2849e+10    1.78153e+09    3.06809e+09    2.33418e+08    2.99371e+10    5.94511e+08              0
        33.2226     7.9972e+13    1.59847e+11    1.28717e+10    1.78528e+09    3.07401e+09    2.33909e+08    3.00054e+10    5.96487e+08              0
        33.2369     8.0062e+13    1.60103e+11    1.28945e+10    1.78904e+09    3.07994e+09    2.34401e+08    3.00739e+10    5.98468e+08              0
        33.2512    8.01522e+13    1.60359e+11    1.29173e+10     1.7928e+09    3.08587e+09    2.34893e+08    3.01424e+10    6.00454e+08              0
        33.2655    8.02425e+13    1.60615e+11    1.29401e+10    1.79657e+09    3.09182e+09    2.35387e+08    3.02111e+10    6.02446e+08              0
        33.2798    8.03328e+13    1.60872e+11     1.2963e+10    1.80035e+09    3.09777e+09    2.35882e+08    3.02799e+10    6.04443e+08              0
        33.2941    8.04233e+13    1.61129e+11    1.29859e+10    1.80413e+09    3.10374e+09    2.36377e+08    3.03488e+10    6.06446e+08              0
        33.3084    8.05138e+13    1.61386e+11    1.30088e+10    1.80792e+09    3.10971e+09    2.36873e+08    3.04179e+10    6.08453e+08              0
        33.3227    8.06044e+13    1.61644e+11    1.30317e+10    1.81172e+09    3.11569e+09     2.3737e+08    3.04871e+10    6.10466e+08              0
         33.337    8.06951e+13    1.61901e+11    1.30547e+10    1.81552e+09    3.12169e+09    2.37868e+08    3.05564e+10    6.12484e+08              0
        33.3513    8.07859e+13     1.6216e+11    1.30777e+10    1.81933e+09    3.12769e+09    2.38367e+08    3.06258e+10    6.14507e+08              0
        33.3656    8.08768e+13    1.62418e+11    1.31008e+10    1.82315e+09     3.1337e+09    2.38866e+08    3.06954e+10    6.16534e+08              0
        33.3799    8.09678e+13    1.62677e+11    1.31239e+10    1.82697e+09    3.13972e+09    2.39367e+08     3.0765e+10    6.18567e+08              0
        33.3942    8.10589e+13    1.62936e+11     1.3147e+10     1.8308e+09    3.14575e+09    2.39868e+08    3.08348e+10    6.20605e+08              0
        33.4085    8.11501e+13    1.63195e+11    1.31701e+10    1.83464e+09    3.15179e+09     2.4037e+08    3.09048e+10    6.22648e+08              0
        33.4228    8.12414e+13    1.63455e+11    1.31933e+10    1.83848e+09    3.15783e+09    2.40873e+08    3.09748e+10    6.24696e+08              0
        33.4371    8.13328e+13    1.63714e+11    1.32165e+10    1.84233e+09    3.16389e+09    2.41377e+08     3.1045e+10     6.2675e+08              0
        33.4514    8.14243e+13    1.63975e+11    1.32397e+10    1.84618e+09    3.16996e+09    2.41882e+08    3.11153e+10    6.28809e+08              0
        33.4657    8.15158e+13    1.64235e+11     1.3263e+10    1.85004e+09    3.17603e+09    2.42388e+08    3.11858e+10    6.30874e+08              0
          33.48    8.16075e+13    1.64496e+11    1.32863e+10    1.85391e+09    3.18212e+09    2.42894e+08    3.12563e+10    6.32944e+08              0
        33.4943    8.16992e+13    1.64757e+11    1.33096e+10    1.85779e+09    3.18822e+09    2.43402e+08     3.1327e+10    6.35021e+08              0
        33.5085    8.17911e+13    1.65018e+11     1.3333e+10    1.86167e+09    3.19432e+09     2.4391e+08    3.13978e+10    6.37103e+08              0
        33.5228     8.1883e+13    1.65279e+11    1.33564e+10    1.86556e+09    3.20043e+09    2.44419e+08    3.14687e+10    6.39191e+08              0
        33.5371    8.19751e+13    1.65541e+11    1.33798e+10    1.86945e+09    3.20656e+09    2.44929e+08    3.15397e+10    6.41286e+08              0
        33.5514    8.20672e+13    1.65803e+11    1.34033e+10    1.87335e+09    3.21269e+09     2.4544e+08    3.16109e+10    6.43386e+08              0
        33.5657    8.21594e+13    1.66065e+11    1.34268e+10    1.87726e+09    3.21883e+09    2.45951e+08    3.16822e+10    6.45492e+08              0
          33.58    8.22517e+13    1.66328e+11    1.34503e+10    1.88118e+09    3.22499e+09    2.46464e+08    3.17537e+10    6.47604e+08              0
        33.5943    8.23441e+13    1.66591e+11    1.34739e+10     1.8851e+09    3.23115e+09    2.46978e+08    3.18252e+10    6.49722e+08              0
        33.6086    8.24367e+13    1.66854e+11    1.34975e+10    1.88903e+09    3.23732e+09    2.47492e+08    3.18969e+10    6.51846e+08              0
        33.6229    8.25293e+13    1.67118e+11    1.35211e+10    1.89296e+09     3.2435e+09    2.48007e+08    3.19687e+10    6.53976e+08              0
        33.6372     8.2622e+13    1.67382e+11    1.35448e+10     1.8969e+09    3.24969e+09    2.48523e+08    3.20407e+10    6.56111e+08              0
        33.6515    8.27148e+13    1.67646e+11    1.35685e+10    1.90085e+09    3.25589e+09     2.4904e+08    3.21127e+10    6.58252e+08              0
        33.6658    8.28076e+13     1.6791e+11    1.35922e+10    1.90481e+09     3.2621e+09    2.49558e+08    3.21849e+10    6.60399e+08              0
        33.6801    8.29006e+13    1.68175e+11     1.3616e+10    1.90877e+09    3.26832e+09    2.50077e+08    3.22573e+10    6.62551e+08              0
